,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,PS
449,Dave Karpa,31,D,NYR,19,0,2,2,-1,14,0,0,0,0,2,0,0,13,0.0,277,14:35,0.4
450,Alexander Karpovtsev,32,D,CHI,40,4,10,14,-8,12,1,3,0,1,5,3,2,36,11.1,867,21:40,2.2
451,Darius Kasparaitis,30,D,NYR,80,3,11,14,5,85,3,0,0,1,9,2,0,84,3.6,1511,18:54,3.6
452,Pat Kavanagh,23,RW,VAN,3,1,0,1,2,2,1,0,0,1,0,0,0,4,25.0,31,10:23,0.2
453,Mike Keane,35,RW,COL,65,5,5,10,0,34,4,0,1,1,5,0,0,35,14.3,796,12:15,0.0
454,Sheldon Keefe,22,RW,TBL,37,2,5,7,-1,24,2,0,0,0,4,1,0,51,3.9,379,10:15,0.3
455,Steve Kelly,26,C,LAK,15,2,3,5,-6,0,2,0,0,1,3,0,0,14,14.3,187,12:29,0.2
456,Alexander Khavanov,31,D,STL,81,8,25,33,-1,48,5,2,1,2,9,13,3,90,8.9,1778,21:57,5.6
457,Chad Kilger,26,RW,MTL,60,9,7,16,-4,21,9,0,0,1,7,0,0,60,15.0,642,10:42,1.4
458,Jason King,21,C,VAN,8,0,2,2,0,0,0,0,0,0,2,0,0,12,0.0,90,11:17,0.0
459,Patric Kjellberg,33,LW,MDA,76,8,11,19,-9,16,5,2,1,2,10,1,0,95,8.4,1188,15:38,0.8
460,Trent Klatt,32,RW,VAN,82,16,13,29,10,8,13,3,0,2,10,3,0,127,12.6,1019,12:25,3.3
461,Ken Klee,31,D,WSH,70,1,16,17,22,89,1,0,0,0,14,2,0,67,1.5,1527,21:49,4.7
462,Jon Klemm,33,D,CHI,70,2,14,16,-9,44,1,1,0,1,13,1,0,74,2.7,1537,21:57,2.7
463,Rostislav Klesla,20,D,CBJ,72,2,14,16,-22,71,2,0,0,0,7,6,1,89,2.2,1350,18:45,1.9
464,Tomas Kloucek,22,D,NSH,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,29,9:45,0.1
465,Mike Knuble,30,RW,BOS,75,30,29,59,18,45,21,9,0,4,21,8,0,185,16.2,1305,17:24,7.9
466,Espen Knutsen,31,C,CBJ,31,5,4,9,-15,20,2,3,0,1,3,1,0,28,17.9,519,16:44,0.1
467,Chuck Kobasew,20,RW,CGY,23,4,2,6,-3,8,3,1,0,1,2,0,0,29,13.8,272,11:48,0.5
468,Ladislav Kohn,27,RW,CGY,3,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,27,8:53,0.1
469,Tom Koivisto,28,D,STL,22,2,4,6,1,10,2,0,0,1,1,3,0,26,7.7,368,16:44,1.2
470,Saku Koivu,28,C,MTL,82,21,50,71,5,72,15,5,1,5,33,17,0,147,14.3,1578,19:14,7.4
471,Krys Kolanos,21,C,PHX,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,28,14:06,-0.1
472,Juraj Kolnik,22,RW,FLA,10,0,1,1,1,0,0,0,0,0,1,0,0,14,0.0,106,10:33,0.0
473,Konstantin Koltsov,21,RW,PIT,2,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,26,13:06,-0.1
474,Zenith Komarniski,24,LW,VAN,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,6,6:25,0.0
475,Mike Komisarek,21,D,MTL,21,0,1,1,-6,28,0,0,0,0,1,0,0,26,0.0,351,16:42,-0.1
476,Steve Konowalchuk,30,LW,WSH,77,15,15,30,3,71,13,2,0,3,14,0,1,119,12.6,1286,16:42,2.4
477,Igor Korolev,32,C,CHI,48,4,5,9,-1,30,3,1,0,1,5,0,0,32,12.5,655,13:39,0.2
478,Tom Kostopoulos,24,RW,PIT,8,0,1,1,-4,0,0,0,0,0,0,1,0,6,0.0,36,4:33,-0.1
479,Ales Kotalik,24,RW,BUF,68,21,14,35,-2,30,17,4,0,2,11,3,0,138,15.2,1037,15:15,4.4
480,Ilya Kovalchuk,19,LW,ATL,81,38,29,67,-24,57,29,9,0,3,16,13,0,257,14.8,1575,19:27,7.8
481,Alex Kovalev,29,RW,TOT,78,37,40,77,-9,70,26,11,0,3,19,21,0,271,13.7,1783,22:51,9.1
482,Alex Kovalev,29,RW,PIT,54,27,37,64,-11,50,19,8,0,1,16,21,0,212,12.7,1299,24:03,7.4
483,Alex Kovalev,29,RW,NYR,24,10,3,13,2,20,7,3,0,2,3,0,0,59,16.9,484,20:09,1.7
484,Viktor Kozlov,27,C,FLA,74,22,34,56,-8,18,14,7,1,1,19,14,1,232,9.5,1671,22:35,5.7
485,Vyacheslav Kozlov,30,RW,ATL,79,21,49,70,-10,66,11,9,1,2,28,20,1,185,11.4,1581,20:01,6.8
486,Milan Kraft,23,C,PIT,31,7,5,12,-8,10,7,0,0,1,2,3,0,50,14.0,432,13:56,1.1
487,Ryan Kraft,27,C,SJS,7,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,60,8:33,0.1
488,Igor Kravchuk,36,D,FLA,7,0,1,1,-3,4,0,0,0,0,1,0,0,8,0.0,131,18:46,0.0
489,Jaroslav Kristek,22,RW,BUF,6,0,0,0,-2,4,0,0,0,0,0,0,0,4,0.0,70,11:37,-0.2
490,Jason Krog,27,C,MDA,67,10,15,25,1,12,9,0,1,1,13,1,1,92,10.9,923,13:47,2.4
491,Uwe Krupp,37,D,ATL,4,0,0,0,-2,10,0,0,0,0,0,0,0,1,0.0,61,15:19,-0.1
492,Filip Kuba,26,D,MIN,78,8,21,29,0,29,2,4,2,1,13,8,0,129,6.2,1867,23:56,7.1
493,Pavel Kubina,25,D,TBL,75,3,19,22,-7,78,3,0,0,0,10,9,0,139,2.2,1606,21:24,4.1
494,Jarno Kultanen,30,D,BOS,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,21,10:16,0.1
495,Tomas Kurka,21,LW,CAR,14,3,2,5,1,2,3,0,0,0,2,0,0,22,13.6,210,14:59,0.6
496,Zdenek Kutlak,22,D,BOS,4,1,0,1,0,0,1,0,0,0,0,0,0,1,100.0,21,5:16,0.2
497,Maxim Kuznetsov,25,D,TOT,56,0,3,3,1,54,0,0,0,0,3,0,0,33,0.0,748,13:21,0.8
498,Maxim Kuznetsov,25,D,DET,53,0,3,3,0,54,0,0,0,0,3,0,0,32,0.0,698,13:10,0.7
499,Maxim Kuznetsov,25,D,LAK,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,50,16:37,0.1
500,Oleg Kvasha,24,LW,NYI,69,12,14,26,4,44,11,0,1,2,13,1,0,121,9.9,901,13:03,2.6
501,Joel Kwiatkowski,25,D,TOT,54,0,5,5,3,18,0,0,0,0,5,0,0,56,0.0,773,14:18,1.4
502,Joel Kwiatkowski,25,D,WSH,34,0,3,3,1,12,0,0,0,0,3,0,0,28,0.0,528,15:32,0.7
503,Joel Kwiatkowski,25,D,OTT,20,0,2,2,2,6,0,0,0,0,2,0,0,28,0.0,244,12:13,0.6
504,Antti Laaksonen,29,LW,MIN,82,15,16,31,4,26,12,1,2,4,15,0,1,106,14.2,1305,15:55,3.3
505,Scott Lachance,30,D,CBJ,61,0,1,1,-20,46,0,0,0,0,1,0,0,35,0.0,1221,20:01,0.0
506,Dan LaCouture,25,LW,TOT,68,3,6,9,-4,72,3,0,0,0,6,0,0,47,6.4,653,9:36,0.1
507,Dan LaCouture,25,LW,PIT,44,2,2,4,-8,72,2,0,0,0,2,0,0,30,6.7,405,9:13,-0.3
508,Dan LaCouture,25,LW,NYR,24,1,4,5,4,0,1,0,0,0,4,0,0,17,5.9,247,10:18,0.4
509,Christian Laflamme,26,D,STL,47,0,9,9,1,45,0,0,0,0,9,0,0,44,0.0,713,15:10,1.5
510,Robert Lang,32,C,WSH,82,22,47,69,12,22,12,10,0,2,29,18,0,146,15.1,1540,18:47,7.2
511,Darren Langdon,32,LW,TOT,54,0,1,1,-2,159,0,0,0,0,1,0,0,19,0.0,269,4:59,-0.5
512,Darren Langdon,32,LW,VAN,45,0,1,1,-2,143,0,0,0,0,1,0,0,15,0.0,244,5:26,-0.4
513,Darren Langdon,32,LW,CAR,9,0,0,0,0,16,0,0,0,0,0,0,0,4,0.0,25,2:45,0.0
514,Jamie Langenbrunner,27,RW,NJD,78,22,33,55,17,65,16,5,1,5,28,5,0,197,11.2,1388,17:48,6.8
515,Josh Langfeld,25,RW,OTT,12,0,1,1,2,4,0,0,0,0,1,0,0,16,0.0,134,11:11,0.0
516,Daymond Langkow,26,C,PHX,82,20,32,52,20,56,14,4,2,2,26,5,1,196,10.2,1722,21:00,5.4
517,Ian Laperriere,29,RW,LAK,73,7,12,19,-9,122,5,1,1,1,8,0,4,85,8.2,1151,15:46,0.6
518,Claude Lapointe,34,C,TOT,80,8,8,16,2,36,8,0,0,1,8,0,0,87,9.2,965,12:03,1.0
519,Claude Lapointe,34,C,NYI,66,6,6,12,-3,20,6,0,0,1,6,0,0,67,9.0,809,12:16,0.4
520,Claude Lapointe,34,C,PHI,14,2,2,4,5,16,2,0,0,0,2,0,0,20,10.0,155,11:05,0.6
521,Martin Lapointe,29,RW,BOS,59,8,10,18,-19,87,7,1,0,1,8,2,0,110,7.3,906,15:22,0.3
522,Georges Laraque,26,RW,EDM,64,6,7,13,-4,110,6,0,0,2,7,0,0,46,13.0,592,9:15,0.8
523,Igor Larionov,42,C,DET,74,10,33,43,-7,48,5,5,0,3,11,22,0,50,20.0,1030,13:55,3.4
524,Brad Larsen,25,LW,COL,6,0,3,3,3,2,0,0,0,0,3,0,0,6,0.0,50,8:17,0.3
525,Janne Laukkanen,32,D,TOT,19,2,6,8,-2,8,2,0,0,0,4,2,0,12,16.7,323,17:00,1.4
526,Janne Laukkanen,32,D,PIT,17,1,6,7,-3,8,1,0,0,0,4,2,0,10,10.0,286,16:51,1.1
527,Janne Laukkanen,32,D,TBL,2,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,36,18:15,0.3
528,Kirby Law,25,RW,PHI,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,3,1:41,0.0
529,Vincent Lecavalier,22,C,TBL,80,33,45,78,0,39,20,11,2,3,32,13,0,274,12.0,1563,19:33,9.3
530,John LeClair,33,LW,PHI,35,18,10,28,10,16,10,8,0,4,8,2,0,99,18.2,565,16:09,4.6
531,Mike Leclerc,26,LW,MDA,57,9,19,28,-8,34,8,1,0,4,10,8,1,122,7.4,966,16:56,2.2
532,Brian Leetch,34,D,NYR,51,12,18,30,-3,20,7,5,0,2,7,11,0,150,8.0,1331,26:06,5.5
533,Guillaume Lefebvre,21,LW,TOT,26,2,4,6,2,4,2,0,0,0,3,1,0,19,10.5,314,12:05,0.5
534,Guillaume Lefebvre,21,LW,PHI,14,0,0,0,1,4,0,0,0,0,0,0,0,5,0.0,104,7:27,-0.1
535,Guillaume Lefebvre,21,LW,PIT,12,2,4,6,1,0,2,0,0,0,3,1,0,14,14.3,210,17:30,0.6
536,Sylvain Lefebvre,35,D,NYR,35,0,2,2,-7,10,0,0,0,0,1,0,1,14,0.0,535,15:17,0.1
537,David Legwand,22,C,NSH,64,17,31,48,-2,34,13,3,1,4,16,15,0,167,10.2,1231,19:14,5.2
538,Jere Lehtinen,29,RW,DAL,80,31,17,48,39,20,26,5,0,3,15,2,0,238,13.0,1503,18:47,7.5
539,Claude Lemieux,37,RW,TOT,68,8,12,20,-12,44,6,1,1,0,7,4,1,119,6.7,928,13:39,0.8
540,Claude Lemieux,37,RW,PHX,36,6,8,14,-3,30,4,1,1,0,5,3,0,74,8.1,505,14:02,1.1
541,Claude Lemieux,37,RW,DAL,32,2,4,6,-9,14,2,0,0,0,2,1,1,45,4.4,423,13:14,-0.3
542,Mario Lemieux,37,C,PIT,67,28,63,91,-25,43,14,14,0,4,32,31,0,235,11.9,1546,23:05,9.4
543,Jordan Leopold,22,D,CGY,58,4,10,14,-15,12,1,3,0,0,6,3,1,78,5.1,1195,20:36,2.2
544,Curtis Leschyshyn,33,D,OTT,54,1,6,7,11,18,1,0,0,0,6,0,0,30,3.3,822,15:13,2.6
545,Francis Lessard,23,RW,ATL,18,0,2,2,1,61,0,0,0,0,2,0,0,7,0.0,102,5:40,0.1
546,Alan Letang,27,D,NYI,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,54,13:28,0.0
547,Trevor Letowski,25,RW,VAN,78,11,14,25,8,36,9,1,1,2,10,2,2,136,8.1,970,12:26,2.4
548,Nicklas Lidstrom,32,D,DET,82,18,44,62,40,38,9,8,1,4,21,22,1,175,10.3,2406,29:20,13.2
549,Andreas Lilja,27,D,TOT,73,4,11,15,13,70,4,0,0,0,10,1,0,72,5.6,1415,19:23,5.0
550,Andreas Lilja,27,D,FLA,56,4,8,12,8,56,4,0,0,0,7,1,0,59,6.8,1074,19:11,3.9
551,Andreas Lilja,27,D,LAK,17,0,3,3,5,14,0,0,0,0,3,0,0,13,0.0,341,20:04,1.2
552,Trevor Linden,32,C,VAN,71,19,22,41,-1,30,14,4,1,1,13,8,1,116,16.4,1126,15:52,4.3
553,Mats Lindgren,28,C,VAN,54,5,9,14,-2,18,3,0,2,1,9,0,0,51,9.8,751,13:54,0.6
554,Eric Lindros,29,C,NYR,81,19,34,53,5,141,10,9,0,3,23,11,0,235,8.1,1640,20:15,5.2
555,Bill Lindsay,31,LW,MTL,19,0,2,2,-1,23,0,0,0,0,2,0,0,7,0.0,101,5:20,0.0
556,David Ling,28,RW,CBJ,35,3,2,5,-6,86,3,0,0,0,2,0,0,37,8.1,278,7:56,0.2
557,Richard Lintner,25,D,TOT,29,4,2,6,-14,10,2,2,0,0,1,1,0,45,8.9,504,17:23,0.6
558,Richard Lintner,25,D,PIT,19,3,2,5,-9,10,2,1,0,0,1,1,0,36,8.3,361,18:59,0.7
559,Richard Lintner,25,D,NYR,10,1,0,1,-5,0,0,1,0,0,0,0,0,9,11.1,143,14:20,-0.1
560,Reed Low,26,RW,STL,79,2,4,6,3,234,2,0,0,1,4,0,0,48,4.2,499,6:19,0.1
561,Dave Lowry,37,LW,CGY,34,5,14,19,4,22,4,1,0,0,10,4,0,40,12.5,486,14:18,2.0
562,Lynn Loyns,21,LW,SJS,19,3,0,3,-4,19,3,0,0,0,0,0,0,12,25.0,149,7:50,0.2
563,Brad Lukowich,26,D,TBL,70,1,14,15,4,46,1,0,0,0,13,1,0,52,1.9,1230,17:34,3.6
564,Jyrki Lumme,36,D,TOR,73,6,11,17,10,46,5,1,0,3,9,2,0,72,8.3,1505,20:37,4.7
565,Jamie Lundmark,22,C,NYR,55,8,11,19,-3,16,8,0,0,0,7,4,0,78,10.3,663,12:04,1.7
566,Ross Lupaschuk,22,D,PIT,3,0,0,0,-3,4,0,0,0,0,0,0,0,3,0.0,49,16:20,-0.2
567,Roman Lyashenko,23,C,NYR,2,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,24,11:47,-0.1
568,Toni Lydman,25,D,CGY,81,6,20,26,-7,28,3,3,0,0,11,8,1,143,4.2,2088,25:47,5.5
569,Craig MacDonald,25,LW,CAR,35,1,3,4,-3,20,1,0,0,0,3,0,0,43,2.3,327,9:21,-0.1
570,Al MacInnis,39,D,STL,80,16,52,68,22,61,6,9,1,2,23,28,1,299,5.4,2153,26:55,12.3
571,Ian MacNeil,25,C,PHI,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,20,10:08,0.0
572,John Madden,29,C,NJD,80,19,22,41,13,26,15,2,2,3,18,2,2,207,9.2,1465,18:18,4.7
573,Adam Mair,23,C,BUF,79,6,11,17,-4,146,5,0,1,1,11,0,0,83,7.2,839,10:37,1.1
574,Ivan Majesky,26,D,FLA,82,4,8,12,-18,92,4,0,0,2,8,0,0,52,7.7,1713,20:53,2.6
575,Vladimir Malakhov,34,D,NYR,71,3,14,17,-7,52,2,1,0,0,6,8,0,131,2.3,1519,21:24,2.9
576,Tomas Malec,20,D,CAR,41,0,2,2,-5,43,0,0,0,0,1,1,0,30,0.0,460,11:13,0.5
577,Manny Malhotra,22,C,DAL,59,3,7,10,-2,42,3,0,0,1,7,0,0,62,4.8,552,9:22,0.3
578,Marek Malik,27,D,TOT,79,7,13,20,20,68,5,1,1,2,9,3,1,77,9.1,1419,17:58,5.8
579,Marek Malik,27,D,VAN,69,7,11,18,23,52,5,1,1,2,8,2,1,68,10.3,1249,18:06,5.6
580,Marek Malik,27,D,CAR,10,0,2,2,-3,16,0,0,0,0,1,1,0,9,0.0,170,17:02,0.2
581,Kirk Maltby,30,LW,DET,82,14,23,37,17,91,10,0,4,1,21,1,1,116,12.1,1326,16:10,3.6
582,Kent Manderville,31,C,PIT,82,2,5,7,-22,46,2,0,0,1,5,0,0,72,2.8,909,11:05,-1.2
583,Eric Manlow,27,C,NYI,8,2,1,3,2,4,1,1,0,0,1,0,0,7,28.6,100,12:27,0.4
584,Cameron Mann,25,RW,NSH,4,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,24,5:53,-0.1
585,Paul Manning,23,D,CBJ,8,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,104,13:02,0.1
586,Justin Mapletoft,22,C,NYI,11,2,2,4,-1,2,1,1,0,0,1,0,1,12,16.7,135,12:17,0.4
587,Paul Mara,23,D,PHX,73,10,15,25,-7,78,9,1,0,0,10,5,0,95,10.5,1541,21:06,4.6
588,Todd Marchant,29,C,EDM,77,20,40,60,13,48,12,7,1,3,24,12,4,146,13.7,1532,19:54,6.3
589,Bryan Marchment,33,D,TOT,81,2,12,14,2,141,2,0,0,0,8,3,1,84,2.4,1528,18:52,3.5
590,Bryan Marchment,33,D,SJS,67,2,9,11,-2,108,2,0,0,0,5,3,1,66,3.0,1294,19:19,2.7
591,Bryan Marchment,33,D,COL,14,0,3,3,4,33,0,0,0,0,3,0,0,18,0.0,234,16:42,0.8
592,Andrei Markov,24,D,MTL,79,13,24,37,13,34,10,3,0,2,12,12,0,159,8.2,1840,23:17,8.2
593,Danny Markov,26,D,PHX,64,4,16,20,2,36,2,2,0,0,12,4,0,105,3.8,1489,23:16,4.1
594,Patrick Marleau,23,C,SJS,82,28,29,57,-10,33,19,8,1,3,15,14,0,172,16.3,1519,18:31,6.1
595,Grant Marshall,29,RW,TOT,76,9,23,32,-11,78,6,3,0,2,15,8,0,113,8.0,1036,13:38,2.3
596,Grant Marshall,29,RW,CBJ,66,8,20,28,-8,71,5,3,0,2,14,6,0,96,8.3,920,13:56,2.1
597,Grant Marshall,29,RW,NJD,10,1,3,4,-3,7,1,0,0,0,1,2,0,17,5.9,116,11:38,0.2
598,Jason Marshall,31,D,MIN,45,1,5,6,4,69,1,0,0,0,4,1,0,40,2.5,513,11:24,1.9
599,Radek Martinek,26,D,NYI,66,2,11,13,15,26,2,0,0,1,10,1,0,67,3.0,1138,17:15,3.8
600,Steve Martins,30,C,TOT,42,5,6,11,-5,28,4,0,1,0,5,0,1,38,13.2,518,12:20,0.6
601,Steve Martins,30,C,STL,28,3,3,6,-8,18,2,0,1,0,2,0,1,25,12.0,382,13:38,-0.1
602,Steve Martins,30,C,OTT,14,2,3,5,3,10,2,0,0,0,3,0,0,13,15.4,136,9:45,0.6
603,Stephane Matteau,33,LW,FLA,52,4,4,8,-9,27,4,0,0,0,4,0,0,47,8.5,560,10:46,0.1
604,Richard Matvichuk,29,D,DAL,68,1,5,6,1,58,1,0,0,1,4,0,1,59,1.7,1318,19:23,2.2
605,Brad May,31,LW,TOT,23,3,4,7,4,42,3,0,0,0,4,0,0,25,12.0,222,9:40,0.8
606,Brad May,31,LW,PHX,20,3,4,7,3,32,3,0,0,0,4,0,0,24,12.5,199,9:56,0.8
607,Brad May,31,LW,VAN,3,0,0,0,1,10,0,0,0,0,0,0,0,1,0.0,23,7:48,0.0
608,Jamal Mayers,28,RW,STL,15,2,5,7,1,8,2,0,0,0,4,1,0,26,7.7,215,14:21,0.6
609,Chris McAllister,27,D,TOT,33,0,1,1,4,47,0,0,0,0,1,0,0,13,0.0,294,8:54,0.7
610,Chris McAllister,27,D,PHI,19,0,0,0,-2,21,0,0,0,0,0,0,0,9,0.0,181,9:32,0.1
611,Chris McAllister,27,D,COL,14,0,1,1,6,26,0,0,0,0,1,0,0,4,0.0,113,8:02,0.7
612,Chris McAlpine,31,D,LAK,21,0,2,2,-4,24,0,0,0,0,2,0,0,15,0.0,267,12:42,0.2
613,Dean McAmmond,29,LW,COL,41,10,8,18,1,10,8,2,0,2,4,4,0,72,13.9,591,14:24,1.9
614,Bryan McCabe,27,D,TOR,75,6,18,24,9,135,3,3,0,1,9,6,3,149,4.0,1773,23:39,5.6
615,Sandy McCarthy,30,RW,NYR,82,6,9,15,-4,81,6,0,0,1,9,0,0,81,7.4,609,7:26,1.0
616,Steve McCarthy,21,D,CHI,57,1,4,5,-1,23,1,0,0,0,3,1,0,55,1.8,935,16:25,1.5
617,Darren McCarty,30,RW,DET,73,13,9,22,10,138,12,1,0,2,8,1,0,129,10.1,970,13:18,2.3
618,Alyn McCauley,25,C,TOT,80,9,16,25,1,20,6,3,0,0,14,2,0,108,8.3,1105,13:49,1.7
619,Alyn McCauley,25,C,TOR,64,6,9,15,3,16,6,0,0,0,9,0,0,79,7.6,825,12:54,0.9
620,Alyn McCauley,25,C,SJS,16,3,7,10,-2,4,0,3,0,0,5,2,0,29,10.3,280,17:29,0.8
621,Andy McDonald,25,C,MDA,46,10,11,21,-1,14,7,3,0,1,8,3,0,92,10.9,852,18:31,2.0
622,Kent McDonell,23,RW,CBJ,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,26,8:40,-0.1
623,Shawn McEachern,33,LW,ATL,46,10,16,26,-27,28,5,4,1,1,9,7,0,120,8.3,888,19:18,1.3
624,Dan McGillis,30,D,TOT,71,3,17,20,3,60,1,2,0,0,11,6,0,130,2.3,1460,20:34,4.3
625,Dan McGillis,30,D,SJS,37,3,13,16,-6,30,1,2,0,0,8,5,0,71,4.2,810,21:54,2.5
626,Dan McGillis,30,D,PHI,24,0,3,3,7,20,0,0,0,0,2,1,0,41,0.0,437,18:13,1.5
627,Dan McGillis,30,D,BOS,10,0,1,1,2,10,0,0,0,0,1,0,0,18,0.0,213,21:15,0.4
628,Marty McInnis,32,RW,BOS,77,9,10,19,-11,38,9,0,0,1,8,2,0,121,7.4,1095,14:14,0.5
629,Randy McKay,36,RW,MTL,75,6,13,19,-14,72,4,2,0,0,13,0,0,52,11.5,829,11:03,0.7
630,Jay McKee,25,D,BUF,59,0,5,5,-16,49,0,0,0,0,5,0,0,44,0.0,1106,18:45,0.9
631,Steve McKenna,29,LW,PIT,79,9,1,10,-18,128,4,5,0,3,1,0,0,59,15.3,613,7:45,0.4
632,Jim McKenzie,33,LW,NJD,76,4,8,12,3,88,4,0,0,2,8,0,0,42,9.5,585,7:42,0.9
633,Kyle McLaren,25,D,SJS,33,0,8,8,-10,30,0,0,0,0,6,2,0,43,0.0,748,22:40,0.9
634,Brett McLean,24,C,CHI,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,10:47,-0.1
635,Sean McMorrow,21,LW,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1:27,0.0
636,Josef Melichar,24,D,PIT,8,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,122,15:19,0.0
637,Scott Mellanby,36,RW,STL,80,26,31,57,1,176,13,13,0,4,18,13,0,132,19.7,1332,16:39,6.4
638,Eric Meloche,26,RW,PIT,13,5,1,6,-2,4,3,2,0,1,1,0,0,34,14.7,219,16:52,0.8
639,Eric Messier,29,LW,COL,72,4,10,14,-2,16,3,0,1,1,10,0,0,52,7.7,888,12:20,0.1
640,Mark Messier,42,C,NYR,78,18,22,40,-2,30,9,8,1,5,14,8,0,117,15.4,1453,18:38,3.7
641,Glen Metropolit,28,RW,WSH,23,2,3,5,4,6,2,0,0,1,3,0,0,22,9.1,233,10:07,0.5
642,Branislav Mezei,22,D,FLA,11,2,0,2,-2,10,2,0,0,1,0,0,0,10,20.0,202,18:22,0.6
643,Aaron Miller,31,D,LAK,49,1,5,6,-7,24,1,0,0,0,5,0,0,34,2.9,1053,21:30,1.5
644,Kip Miller,33,C,WSH,72,12,38,50,-1,18,9,3,0,4,23,14,1,89,13.5,1077,14:58,4.5
645,Norm Milley,22,RW,BUF,8,0,2,2,-2,6,0,0,0,0,2,0,0,8,0.0,85,10:41,0.0
646,Boris Mironov,30,D,TOT,56,6,10,16,2,56,4,2,0,0,5,4,1,70,8.6,1125,20:05,3.6
647,Boris Mironov,30,D,NYR,36,3,9,12,3,34,2,1,0,0,5,3,1,56,5.4,741,20:35,2.5
648,Boris Mironov,30,D,CHI,20,3,1,4,-1,22,2,1,0,0,0,1,0,14,21.4,384,19:12,1.1
649,Willie Mitchell,25,D,MIN,69,2,12,14,13,84,1,0,1,1,12,0,0,67,3.0,1482,21:28,5.2
650,Mike Modano,32,C,DAL,79,28,57,85,34,30,21,5,2,6,30,26,1,193,14.5,1649,20:53,10.7
651,Fredrik Modin,28,LW,TBL,76,17,23,40,7,43,14,2,1,4,16,6,1,179,9.5,1336,17:35,4.2
652,Jaroslav Modry,31,D,LAK,82,13,25,38,-13,68,5,8,0,1,9,16,0,205,6.3,1857,22:39,6.8
653,Alexander Mogilny,33,RW,TOR,73,33,46,79,4,12,25,5,3,9,21,23,2,165,20.0,1463,20:03,9.5
654,Steve Montador,23,D,CGY,50,1,1,2,-9,114,1,0,0,0,1,0,0,64,1.6,759,15:11,0.5
655,Jim Montgomery,33,C,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:41,0.0
656,Steve Moore,24,C,COL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,8:56,-0.1
657,Ian Moran,30,D,TOT,78,0,8,8,-18,48,0,0,0,0,8,0,0,96,0.0,1435,18:24,1.5
658,Ian Moran,30,D,PIT,70,0,7,7,-17,46,0,0,0,0,7,0,0,85,0.0,1304,18:37,1.5
659,Ian Moran,30,D,BOS,8,0,1,1,-1,2,0,0,0,0,1,0,0,11,0.0,131,16:22,0.1
660,Ethan Moreau,27,LW,EDM,78,14,17,31,-7,112,9,2,3,2,13,2,2,137,10.2,1054,13:30,2.6
661,Aleksey Morozov,25,LW,PIT,27,9,16,25,-3,16,3,6,0,2,5,11,0,46,19.6,505,18:42,2.8
662,Derek Morris,24,D,COL,75,11,37,48,16,68,2,9,0,7,18,19,0,191,5.8,1787,23:49,8.7
663,Brendan Morrison,27,C,VAN,82,25,46,71,18,36,17,6,2,8,24,22,0,167,15.0,1740,21:13,7.8
664,Shaone Morrisonn,20,D,BOS,11,0,0,0,0,8,0,0,0,0,0,0,0,4,0.0,98,8:57,0.0
665,Brenden Morrow,24,LW,DAL,71,21,22,43,20,134,16,2,3,4,20,0,2,105,20.0,1115,15:43,5.8
666,Mike Mottau,24,D,CGY,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,,39,9:50,0.0
667,Rick Mrozik,28,D,CGY,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,10:02,0.0
668,Bill Muckalt,28,RW,MIN,8,5,3,8,5,6,5,0,0,0,3,0,0,13,38.5,104,13:00,1.5
669,Bryan Muir,29,D,COL,32,0,2,2,3,19,0,0,0,0,2,0,0,9,0.0,209,6:33,0.6
670,Kirk Muller,36,LW,DAL,55,1,5,6,-6,18,1,0,0,0,4,1,0,48,2.1,521,9:28,-0.4
671,Curtis Murphy,27,D,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:56,0.0
672,Glen Murray,30,RW,BOS,82,44,48,92,9,64,32,12,0,5,31,16,1,331,13.3,1854,22:36,11.6
