,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
764,Dennis Seidenberg,31,D,BOS,46,4,13,17,18,10,4,0,0,2,11,2,0,83,4.8,1094,23:48,115,115,0,0,,4.9
765,Andrej Sekera,26,D,BUF,37,2,10,12,-2,4,2,0,0,0,9,0,1,33,6.1,785,21:12,73,30,0,0,,1.9
766,Teemu Selanne,42,RW,ANA,46,12,12,24,-10,28,9,3,0,1,8,4,0,96,12.5,722,15:42,10,8,85,83,50.6,2.3
767,Eric Selleck,25,LW,FLA,2,0,1,1,2,17,0,0,0,0,1,0,0,2,0.0,16,7:55,0,5,0,0,,0.2
768,Alexander Semin,28,LW,CAR,44,13,31,44,14,46,9,4,0,1,25,5,1,150,8.7,921,20:57,21,14,5,16,23.8,5.4
769,Tim Sestito,28,LW,NJD,6,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,47,7:52,2,10,14,12,53.8,0.0
770,Tom Sestito,25,LW,TOT,30,3,0,3,-2,65,3,0,0,1,0,0,0,14,21.4,193,6:26,2,39,1,1,50.0,0.3
771,Tom Sestito,25,LW,VAN,23,1,0,1,-3,53,1,0,0,0,0,0,0,11,9.1,152,6:38,1,30,0,1,0.0,-0.2
772,Tom Sestito,25,LW,PHI,7,2,0,2,1,12,2,0,0,1,0,0,0,3,66.7,40,5:46,1,9,1,0,100.0,0.4
773,Devin Setoguchi,26,RW,MIN,48,13,14,27,5,20,8,5,0,3,13,1,0,97,13.4,693,14:26,19,92,7,10,41.2,3.6
774,Michael Sgarbossa,20,C,COL,6,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,62,10:22,1,4,9,16,36.0,-0.2
775,Patrick Sharp,31,C,CHI,28,6,14,20,8,14,5,1,0,1,8,6,0,88,6.8,527,18:50,12,26,40,22,64.5,2.3
776,Kevin Shattenkirk,24,D,STL,48,5,18,23,2,20,3,2,0,0,11,7,0,84,6.0,1022,21:18,59,55,0,0,,4.7
777,Andrew Shaw,21,C,CHI,48,9,6,15,6,38,7,2,0,2,6,0,0,64,14.1,722,15:03,14,70,201,256,44.0,1.6
778,Riley Sheahan,21,C,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,6:47,0,0,0,1,0.0,0.0
779,Jody Shelley,36,LW,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,7:58,0,3,0,0,,0.0
780,James Sheppard,24,C,SJS,32,1,3,4,-9,12,1,0,0,1,3,0,0,40,2.5,376,11:45,17,63,2,4,33.3,-0.3
781,Drew Shore,22,C,FLA,43,3,10,13,-10,14,1,1,1,1,8,2,0,96,3.1,680,15:48,18,37,212,231,47.9,0.4
782,Jakob Silfverberg,22,RW,OTT,48,10,9,19,9,12,7,2,1,2,8,1,0,134,7.5,779,16:14,13,38,5,8,38.5,2.4
783,Wayne Simmonds,24,RW,PHI,45,15,17,32,-7,82,9,6,0,4,7,10,0,110,13.6,704,15:38,16,72,2,1,66.7,3.9
784,Jack Skille,25,RW,FLA,40,3,9,12,-9,11,3,0,0,0,9,0,0,69,4.3,533,13:19,15,96,8,8,50.0,0.5
785,Jeff Skinner,20,RW,CAR,42,13,11,24,-21,26,8,5,0,0,7,4,0,159,8.2,775,18:28,11,21,21,23,47.7,1.9
786,Jim Slater,30,C,WPG,26,1,1,2,-3,19,1,0,0,0,1,0,0,22,4.5,272,10:27,12,41,145,122,54.3,-0.3
787,Ladislav Smid,26,D,EDM,48,1,3,4,-1,55,1,0,0,0,2,0,1,30,3.3,975,20:19,119,151,0,0,,1.5
788,Ben Smith,24,RW,CHI,1,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,18,18:21,0,1,0,2,0.0,0.2
789,Brendan Smith,23,D,DET,34,0,8,8,1,36,0,0,0,0,6,2,0,33,0.0,626,18:24,35,20,0,0,,1.7
790,Craig Smith,23,C,NSH,44,4,8,12,-11,20,2,2,0,0,3,5,0,83,4.8,610,13:51,13,39,79,121,39.5,0.3
791,Derek Smith,28,D,CGY,22,0,1,1,-5,10,0,0,0,0,1,0,0,18,0.0,269,12:15,24,7,0,0,,0.0
792,Reilly Smith,21,RW,DAL,37,3,6,9,0,8,3,0,0,0,6,0,0,34,8.8,404,10:55,6,18,3,1,75.0,0.6
793,Trevor Smith,27,LW,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,10:24,1,0,0,0,,0.0
794,Zack Smith,24,C,OTT,48,4,11,15,-9,56,4,0,0,0,9,2,0,94,4.3,727,15:09,22,97,379,352,51.8,0.6
795,Devante Smith-Pelly,20,RW,ANA,7,0,0,0,-4,0,0,0,0,0,0,0,0,5,0.0,63,9:00,4,14,0,0,,-0.3
796,Jerred Smithson,33,C,TOT,45,3,3,6,-4,12,3,0,0,0,3,0,0,29,10.3,480,10:40,30,96,265,213,55.4,0.1
797,Jerred Smithson,33,C,FLA,35,2,3,5,-4,10,2,0,0,0,3,0,0,22,9.1,363,10:22,25,81,199,164,54.8,0.1
798,Jerred Smithson,33,C,EDM,10,1,0,1,0,2,1,0,0,0,0,0,0,7,14.3,117,11:43,5,15,66,49,57.4,0.0
799,Ryan Smyth,36,LW,EDM,47,2,11,13,-5,40,1,0,1,0,10,1,0,69,2.9,722,15:22,24,41,87,115,43.1,0.3
800,Vladimir Sobotka,25,C,STL,48,8,11,19,-4,35,7,1,0,2,8,3,0,69,11.6,742,15:27,16,98,286,220,56.5,1.8
801,Carl Soderberg,27,C,BOS,6,0,2,2,-2,6,0,0,0,0,2,0,0,6,0.0,88,14:44,3,3,7,6,53.8,0.0
802,Sheldon Souray,36,D,ANA,44,7,10,17,19,52,5,2,0,3,7,3,0,80,8.8,921,20:56,58,34,1,0,100.0,4.9
803,Nick Spaling,24,C,NSH,47,9,4,13,-10,18,8,1,0,2,2,1,1,57,15.8,745,15:52,21,38,223,259,46.3,0.8
804,Jason Spezza,29,C,OTT,5,2,3,5,3,2,1,1,0,0,2,1,0,12,16.7,96,19:11,2,0,68,51,57.1,0.8
805,Ryan Spooner,21,C,BOS,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,36,9:07,2,1,11,13,45.8,-0.1
806,Jared Spurgeon,23,D,MIN,39,5,10,15,1,4,1,4,0,2,7,3,0,67,7.5,840,21:33,55,46,0,0,,3.5
807,Martin St. Louis,37,RW,TBL,48,17,43,60,0,14,14,3,0,2,26,17,0,112,15.2,1055,21:59,32,23,12,16,42.9,6.3
808,Eric Staal,28,C,CAR,48,18,35,53,5,54,14,3,1,4,29,6,0,152,11.8,1008,21:00,24,35,527,487,52.0,6.4
809,Jared Staal,22,RW,CAR,2,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,27,13:23,1,12,0,0,,-0.1
810,Jordan Staal,24,C,CAR,48,10,21,31,-18,32,9,1,0,1,14,6,1,114,8.8,965,20:06,20,105,458,456,50.1,2.1
811,Marc Staal,26,D,NYR,21,2,9,11,4,14,1,1,0,0,7,2,0,20,10.0,513,24:27,36,47,0,0,,2.3
812,Drew Stafford,27,RW,BUF,46,6,12,18,-16,21,6,0,0,0,9,3,0,121,5.0,783,17:01,9,46,37,47,44.0,0.6
813,Matt Stajan,29,C,CGY,43,5,18,23,7,26,5,0,0,1,18,0,0,44,11.4,738,17:10,30,47,356,414,46.2,2.2
814,Viktor Stalberg,27,LW,CHI,47,9,14,23,16,25,9,0,0,1,12,2,0,113,8.0,664,14:07,14,43,0,1,0.0,3.1
815,Steven Stamkos,22,C,TBL,48,29,28,57,-4,32,19,10,0,2,20,8,0,157,18.5,1057,22:01,17,63,406,413,49.6,7.1
816,Ryan Stanton,23,D,CHI,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,17,17:05,2,1,0,0,,0.1
817,Paul Stastny,27,C,COL,40,9,15,24,-7,14,7,2,0,1,7,8,0,87,10.3,774,19:21,29,21,409,372,52.4,2.1
818,Brad Staubitz,28,RW,ANA,15,1,1,2,0,41,1,0,0,1,1,0,0,5,20.0,93,6:13,7,31,0,0,,0.2
819,David Steckel,30,C,TOT,34,1,6,7,0,4,1,0,0,0,6,0,0,23,4.3,315,9:16,21,41,175,146,54.5,0.3
820,David Steckel,30,C,ANA,21,1,5,6,2,4,1,0,0,0,5,0,0,19,5.3,223,10:37,11,30,137,103,57.1,0.5
821,David Steckel,30,C,TOR,13,0,1,1,-2,0,0,0,0,0,1,0,0,4,0.0,92,7:04,10,11,38,43,46.9,-0.1
822,Alex Steen,28,C,STL,40,8,19,27,5,14,5,3,0,3,13,6,0,129,6.2,760,19:00,22,28,94,110,46.1,3.0
823,Lee Stempniak,29,RW,CGY,47,9,23,32,2,12,5,4,0,2,17,2,4,113,8.0,842,17:54,17,47,3,20,13.0,3.3
824,Derek Stepan,22,C,NYR,48,18,26,44,25,12,13,4,1,6,17,6,3,108,16.7,1004,20:55,28,52,448,529,45.9,6.5
825,Chris Stewart,25,RW,STL,48,18,18,36,0,40,12,6,0,3,12,6,0,97,18.6,759,15:49,13,41,8,19,29.6,4.9
826,Jarret Stoll,30,C,LAK,48,7,11,18,1,28,5,1,1,3,6,4,1,73,9.6,793,16:31,44,107,418,328,56.0,1.5
827,Mark Stone,20,RW,OTT,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,40,10:00,0,10,1,0,100.0,-0.1
828,Michael Stone,22,D,PHX,40,5,4,9,2,16,4,1,0,0,3,1,0,50,10.0,667,16:41,64,89,0,0,,2.2
829,Clayton Stoner,27,D,MIN,48,0,10,10,0,42,0,0,0,0,9,0,1,40,0.0,874,18:13,57,87,0,0,,2.3
830,Tyson Strachan,28,RW,FLA,38,0,4,4,-13,40,0,0,0,0,4,0,0,42,0.0,720,18:58,62,110,0,0,,-1.2
831,Brian Strait,25,D,NYI,19,0,4,4,4,10,0,0,0,0,4,0,0,13,0.0,326,17:09,21,33,0,0,,1.1
832,Anton Stralman,26,D,NYR,48,4,3,7,14,16,4,0,0,0,3,0,0,66,6.1,866,18:03,42,75,0,1,0.0,3.2
833,Ben Street,25,C,CGY,6,0,1,1,-1,0,0,0,0,0,0,0,1,13,0.0,82,13:37,2,8,24,27,47.1,-0.1
834,Mark Streit,35,D,NYI,48,6,21,27,-14,22,3,3,0,1,13,8,0,83,7.2,1121,23:21,86,34,0,0,,3.4
835,Brad Stuart,33,D,SJS,48,0,6,6,4,25,0,0,0,0,5,0,1,39,0.0,982,20:27,89,87,0,0,,2.5
836,Mark Stuart,28,D,WPG,42,2,2,4,5,53,2,0,0,0,2,0,0,40,5.0,702,16:42,81,111,0,0,,1.6
837,P.K. Subban,23,D,MTL,42,11,27,38,12,57,4,7,0,0,8,19,0,126,8.7,976,23:15,49,51,0,0,,7.1
838,Steve Sullivan,38,C,TOT,42,7,10,17,-12,24,3,4,0,1,6,4,0,61,11.5,611,14:33,3,12,3,3,50.0,1.1
839,Steve Sullivan,38,C,PHX,33,5,7,12,-8,20,3,2,0,0,3,4,0,48,10.4,474,14:22,2,11,0,1,0.0,0.7
840,Steve Sullivan,38,C,NJD,9,2,3,5,-4,4,0,2,0,1,3,0,0,13,15.4,137,15:16,1,1,3,2,60.0,0.4
841,Alexander Sulzer,28,D,BUF,17,3,1,4,3,10,3,0,0,1,1,0,0,15,20.0,281,16:31,19,5,0,0,,1.2
842,Chris Summers,24,D,PHX,6,0,0,0,-3,9,0,0,0,0,0,0,0,5,0.0,76,12:39,10,12,0,0,,-0.2
843,Andrej Sustr,22,D,TBL,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,21,10:43,1,0,0,0,,0.1
844,Ryan Suter,28,D,MIN,48,4,28,32,2,24,1,3,0,1,16,12,0,91,4.4,1309,27:17,74,33,0,0,,6.0
845,Brandon Sutter,23,C,PIT,48,11,8,19,3,4,8,3,0,5,7,1,0,82,13.4,788,16:24,32,30,382,379,50.2,1.9
846,Brett Sutter,25,C,CAR,3,0,0,0,-1,4,0,0,0,0,0,0,0,2,0.0,25,8:21,0,7,8,6,57.1,-0.1
847,Bill Sweatt,24,LW,VAN,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,12,12:24,0,0,0,0,,-0.1
848,Maxime Talbot,28,C,PHI,35,5,5,10,2,23,4,0,1,0,5,0,0,41,12.2,540,15:26,27,57,92,100,47.9,0.9
849,Henrik Tallinder,34,D,NJD,25,1,3,4,0,10,1,0,0,0,2,1,0,22,4.5,439,17:34,15,15,0,0,,1.2
850,Chris Tanev,23,D,VAN,38,2,5,7,4,10,2,0,0,1,5,0,0,20,10.0,657,17:17,61,14,0,0,,2.0
851,Eric Tangradi,23,LW,TOT,41,1,3,4,-2,22,1,0,0,0,3,0,0,48,2.1,413,10:05,22,87,0,2,0.0,-0.3
852,Eric Tangradi,23,LW,WPG,36,1,3,4,-4,22,1,0,0,0,3,0,0,44,2.3,371,10:18,21,81,0,2,0.0,-0.3
853,Eric Tangradi,23,LW,PIT,5,0,0,0,2,0,0,0,0,0,0,0,0,4,0.0,43,8:32,1,6,0,0,,0.0
854,Alex Tanguay,33,LW,CGY,40,11,16,27,-13,22,8,2,1,1,9,7,0,44,25.0,774,19:22,28,24,68,105,39.3,2.4
855,Matt Taormina,26,D,TBL,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,33,16:39,3,5,0,0,,-0.1
856,Vladimir Tarasenko,21,RW,STL,38,8,11,19,1,10,5,3,0,1,9,2,0,75,10.7,510,13:25,7,28,1,0,100.0,2.3
857,Jamie Tardif,28,RW,BOS,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10,4:56,2,4,0,0,,0.0
858,Tomas Tatar,22,C,DET,18,4,3,7,2,4,3,1,0,0,3,0,0,32,12.5,205,11:22,5,9,1,0,100.0,1.0
859,John Tavares,22,C,NYI,48,28,19,47,-2,18,19,9,0,5,12,7,0,162,17.3,997,20:46,22,33,459,471,49.4,6.6
860,Mattias Tedenby,22,LW,NJD,4,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,36,9:00,1,1,0,0,,0.1
861,Matt Tennyson,22,D,SJS,4,0,2,2,2,2,0,0,0,0,2,0,0,8,0.0,63,15:43,2,4,0,0,,0.5
862,Chris Terry,23,LW,CAR,3,1,0,1,0,0,1,0,0,1,0,0,0,1,100.0,29,9:36,1,1,1,0,100.0,0.2
863,Christian Thomas,20,RW,NYR,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,13,12:46,0,3,0,0,,0.0
864,Nate Thompson,28,C,TBL,45,7,8,15,-2,17,7,0,0,0,8,0,0,58,12.1,645,14:20,31,85,310,295,51.2,1.0
865,Chris Thorburn,29,C,WPG,42,2,2,4,-5,70,2,0,0,0,2,0,0,13,15.4,266,6:19,19,65,20,26,43.5,0.0
866,Joe Thornton,33,C,SJS,48,7,33,40,6,26,5,2,0,1,14,19,0,85,8.2,882,18:23,21,23,410,291,58.5,4.4
867,Shawn Thornton,35,RW,BOS,45,3,4,7,1,60,3,0,0,0,4,0,0,55,5.5,365,8:06,13,77,7,10,41.2,0.5
868,Scott Timmins,23,C,FLA,5,0,0,0,-2,4,0,0,0,0,0,0,0,6,0.0,53,10:35,5,6,15,16,48.4,-0.2
869,Kimmo Timonen,37,D,PHI,45,5,24,29,3,36,2,3,0,1,10,14,0,78,6.4,979,21:46,79,31,0,0,,5.2
870,Jarred Tinordi,20,D,MTL,8,0,2,2,5,2,0,0,0,0,2,0,0,5,0.0,94,11:43,6,14,0,0,,0.7
871,Jiri Tlusty,24,C,CAR,48,23,15,38,15,18,19,4,0,3,11,4,0,117,19.7,876,18:15,41,53,3,15,16.7,5.9
872,Jonathan Toews,24,C,CHI,47,23,25,48,28,27,19,2,2,5,20,4,1,143,16.1,909,19:21,16,24,559,374,59.9,7.6
873,Tyler Toffoli,20,C,LAK,10,2,3,5,3,2,1,1,0,0,2,1,0,20,10.0,120,11:59,1,4,0,0,,0.7
874,Jordin Tootoo,29,RW,DET,42,3,5,8,0,78,3,0,0,1,4,1,0,45,6.7,381,9:05,7,68,0,0,,0.6
875,Raffi Torres,31,LW,TOT,39,7,11,18,0,17,6,1,0,0,11,0,0,60,11.7,518,13:16,15,87,6,7,46.2,1.9
876,Raffi Torres,31,LW,PHX,28,5,7,12,-1,13,5,0,0,0,7,0,0,40,12.5,364,13:00,13,49,4,2,66.7,1.2
877,Raffi Torres,31,LW,SJS,11,2,4,6,1,4,1,1,0,0,4,0,0,20,10.0,154,13:57,2,38,2,5,28.6,0.7
878,Kyle Turris,23,C,OTT,48,12,17,29,6,24,9,3,0,2,11,6,0,118,10.2,943,19:38,20,30,451,469,49.0,3.4
879,Dana Tyrell,23,C,TBL,21,1,3,4,-3,4,1,0,0,0,3,0,0,19,5.3,217,10:21,2,24,5,10,33.3,0.0
880,Fedor Tyutin,29,D,CBJ,48,4,18,22,9,28,4,0,0,1,12,5,1,56,7.1,1157,24:06,58,58,1,0,100.0,5.0
881,David Ullstrom,23,LW,NYI,20,2,3,5,-2,6,2,0,0,1,3,0,0,28,7.1,190,9:30,1,23,10,8,55.6,0.4
882,R.J. Umberger,30,C,CBJ,48,8,10,18,3,16,6,2,0,0,7,3,0,96,8.3,887,18:29,45,51,54,54,50.0,1.6
883,Scottie Upshall,29,RW,FLA,27,4,1,5,-8,25,3,1,0,1,1,0,0,54,7.4,364,13:30,6,38,9,5,64.3,0.1
884,Alexander Urbom,22,D,NJD,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,14:11,1,1,0,0,,-0.1
885,David Van Der Gulik,29,RW,COL,9,0,2,2,2,6,0,0,0,0,2,0,0,10,0.0,85,9:26,5,10,4,4,50.0,0.2
886,James van Riemsdyk,23,LW,TOR,48,18,14,32,-7,26,13,5,0,3,13,1,0,140,12.9,922,19:12,15,55,24,19,55.8,3.6
887,Chris VandeVelde,25,C,EDM,11,0,0,0,-3,4,0,0,0,0,0,0,0,7,0.0,78,7:03,3,12,21,23,47.7,-0.3
888,Thomas Vanek,29,LW,BUF,38,20,21,41,-1,20,10,9,1,2,16,5,0,119,16.8,699,18:24,4,13,8,4,66.7,5.5
889,Sami Vatanen,21,D,ANA,8,2,0,2,3,0,1,1,0,0,0,0,0,6,33.3,127,15:49,13,2,0,0,,0.8
890,Antoine Vermette,30,C,PHX,48,13,8,21,-3,36,10,3,0,3,8,0,0,91,14.3,876,18:15,35,63,482,357,57.4,2.0
891,Kris Versteeg,26,RW,FLA,10,2,2,4,-8,8,2,0,0,0,1,1,0,20,10.0,169,16:53,3,5,0,5,0.0,0.1
892,Tomas Vincour,22,C,TOT,17,2,2,4,-1,4,2,0,0,0,2,0,0,12,16.7,151,8:52,2,24,0,5,0.0,0.4
893,Tomas Vincour,22,C,DAL,15,2,1,3,0,2,2,0,0,0,1,0,0,11,18.2,133,8:50,1,22,0,5,0.0,0.3
894,Tomas Vincour,22,C,COL,2,0,1,1,-1,2,0,0,0,0,1,0,0,1,0.0,18,9:04,1,2,0,0,,0.0
895,Lubomir Visnovsky,36,D,NYI,35,3,11,14,12,20,2,1,0,0,4,7,0,69,4.3,798,22:48,52,20,0,0,,3.6
896,Joe Vitale,27,C,PIT,33,2,3,5,-7,17,2,0,0,1,3,0,0,26,7.7,314,9:31,19,45,157,100,61.1,-0.2
897,Marc-Edouard Vlasic,25,D,SJS,48,3,4,7,5,29,3,0,0,0,4,0,0,59,5.1,1000,20:49,81,27,0,0,,3.0
898,Anton Volchenkov,30,D,NJD,37,1,4,5,-1,37,1,0,0,0,4,0,0,38,2.6,594,16:03,50,51,0,0,,1.4
899,Aaron Volpatti,27,RW,TOT,33,1,1,2,-2,35,1,0,0,0,1,0,0,21,4.8,275,8:20,10,80,1,3,25.0,-0.2
900,Aaron Volpatti,27,RW,WSH,17,0,1,1,-2,7,0,0,0,0,1,0,0,10,0.0,158,9:18,7,38,1,1,50.0,-0.3
901,Aaron Volpatti,27,RW,VAN,16,1,0,1,0,28,1,0,0,0,0,0,0,11,9.1,117,7:19,3,42,0,2,0.0,0.0
902,Jakub Voracek,23,RW,PHI,48,22,24,46,-7,35,14,8,0,3,15,9,0,129,17.1,827,17:14,12,20,2,3,40.0,6.1
903,Slava Voynov,23,D,LAK,48,6,19,25,5,14,5,1,0,2,12,7,0,79,7.6,1071,22:18,48,83,2,0,100.0,5.1
904,Radim Vrbata,31,RW,PHX,34,12,16,28,6,14,9,2,1,1,6,10,0,106,11.3,623,18:19,14,26,10,22,31.3,3.6
905,Tim Wallace,28,RW,CAR,28,1,1,2,-9,17,1,0,0,0,1,0,0,20,5.0,281,10:02,4,69,9,21,30.0,-0.6
906,Tom Wandell,26,C,DAL,18,1,0,1,0,4,1,0,0,1,0,0,0,14,7.1,152,8:27,9,15,46,65,41.4,-0.1
907,Joel Ward,32,RW,WSH,39,8,12,20,7,12,6,1,1,1,10,2,0,52,15.4,590,15:08,28,37,38,27,58.5,2.3
908,Francis Wathier,28,LW,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,5:40,0,5,0,2,0.0,0.0
909,Austin Watson,21,RW,NSH,6,1,0,1,-2,0,1,0,0,0,0,0,0,4,25.0,76,12:42,2,2,19,25,43.2,0.0
910,Mike Weaver,34,D,FLA,27,1,8,9,-3,8,1,0,0,0,8,0,0,21,4.8,544,20:08,51,49,0,0,,1.6
911,Mike Weber,25,D,BUF,42,1,6,7,3,70,1,0,0,0,5,0,1,25,4.0,771,18:22,92,122,0,0,,1.6
912,Shea Weber,27,D,NSH,48,9,19,28,-2,48,6,3,0,1,10,9,0,124,7.3,1244,25:55,90,112,0,0,,5.3
913,Yannick Weber,24,D,MTL,6,0,2,2,-1,2,0,0,0,0,1,1,0,3,0.0,83,13:45,4,3,0,0,,0.2
914,Dale Weise,24,RW,VAN,40,3,3,6,-7,43,3,0,0,2,3,0,0,35,8.6,382,9:33,13,84,1,7,12.5,0.1
915,Stephen Weiss,29,C,FLA,17,1,3,4,-13,25,0,1,0,0,2,1,0,19,5.3,314,18:28,10,6,141,135,51.1,-0.5
916,Eric Wellwood,22,LW,PHI,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,38,9:25,1,2,0,6,0.0,-0.1
917,Kyle Wellwood,29,C,WPG,39,6,9,15,0,2,6,0,0,2,7,2,0,37,16.2,506,12:59,10,10,43,35,55.1,1.4
918,Jeremy Welsh,24,LW,CAR,5,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,29,5:51,0,6,15,5,75.0,0.1
919,Kevin Westgarth,28,RW,CAR,31,2,2,4,1,45,2,0,0,0,2,0,0,16,12.5,177,5:43,1,28,0,3,0.0,0.4
920,Blake Wheeler,26,RW,WPG,48,19,22,41,-3,28,17,2,0,2,17,5,0,129,14.7,902,18:48,39,90,4,14,22.2,5.0
921,Ian White,28,D,DET,25,2,2,4,5,4,2,0,0,0,2,0,0,27,7.4,490,19:35,32,14,1,0,100.0,1.7
922,Ryan White,24,RW,MTL,26,1,0,1,1,67,1,0,0,0,0,0,0,16,6.3,245,9:25,15,50,91,76,54.5,-0.2
923,Ray Whitney,40,LW,DAL,32,11,18,29,1,4,7,4,0,1,10,8,0,62,17.7,621,19:24,14,10,16,35,31.4,3.4
924,Ryan Whitney,29,D,EDM,34,4,9,13,-7,23,4,0,0,0,2,7,0,30,13.3,628,18:29,55,16,0,0,,2.0
925,Dennis Wideman,29,D,CGY,46,6,16,22,-9,12,2,4,0,1,6,9,1,94,6.4,1151,25:01,100,40,0,1,0.0,3.5
926,Patrick Wiercioch,22,D,OTT,42,5,14,19,9,39,2,3,0,0,7,7,0,81,6.2,659,15:42,29,28,0,0,,4.4
927,Justin Williams,31,RW,LAK,48,11,22,33,15,22,10,1,0,3,17,5,0,142,7.7,816,16:59,12,29,2,4,33.3,4.2
928,Colin Wilson,23,C,NSH,25,7,12,19,1,4,5,2,0,1,8,4,0,26,26.9,414,16:34,13,10,8,13,38.1,2.3
929,Ryan Wilson,25,D,COL,12,0,3,3,4,8,0,0,0,0,3,0,0,23,0.0,222,18:30,12,17,0,0,,0.9
930,Tommy Wingels,24,C,SJS,42,5,8,13,-9,26,4,0,1,0,7,1,0,69,7.2,598,14:14,32,115,4,12,25.0,0.8
931,Daniel Winnik,27,C,ANA,48,6,13,19,13,16,6,0,0,1,13,0,0,95,6.3,808,16:50,37,63,16,37,30.2,1.9
932,James Wisniewski,28,D,CBJ,30,5,9,14,-1,15,1,4,0,0,7,1,1,62,8.1,685,22:50,48,53,0,0,,2.8
933,Wojtek Wolski,26,LW,WSH,27,4,5,9,1,6,4,0,0,2,4,1,0,49,8.2,360,13:21,9,5,1,4,20.0,0.8
934,James Wright,22,C,WPG,38,2,3,5,-5,31,2,0,0,0,3,0,0,32,6.3,441,11:36,17,43,22,24,47.8,-0.2
935,J.T. Wyman,26,RW,TBL,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,13:31,0,0,7,4,63.6,-0.1
936,Nail Yakupov,19,RW,EDM,48,17,14,31,-4,24,11,6,0,2,10,4,0,81,21.0,699,14:34,14,41,0,6,0.0,4.0
937,Keith Yandle,26,D,PHX,48,10,20,30,4,54,5,5,0,3,15,5,0,130,7.7,1068,22:15,40,18,0,0,,5.6
938,Brandon Yip,27,RW,NSH,34,3,5,8,-3,26,3,0,0,0,5,0,0,35,8.6,409,12:02,7,46,8,13,38.1,0.4
939,Nolan Yonkman,31,D,FLA,7,0,0,0,-1,11,0,0,0,0,0,0,0,4,0.0,68,9:46,2,12,0,0,,0.0
940,Travis Zajac,27,C,NJD,48,7,13,20,-5,22,5,1,1,1,10,3,0,82,8.5,938,19:32,10,33,506,375,57.4,1.6
941,Greg Zanon,32,D,COL,44,0,6,6,-16,28,0,0,0,0,5,0,1,40,0.0,851,19:20,124,65,0,0,,0.0
942,Henrik Zetterberg,32,LW,DET,46,11,37,48,2,18,5,4,2,5,18,19,0,173,6.4,944,20:31,10,20,263,281,48.3,5.2
943,Mika Zibanejad,19,C,OTT,42,7,13,20,9,6,4,3,0,0,12,1,0,90,7.8,570,13:34,19,82,159,184,46.4,2.5
944,Marek Zidlicky,35,D,NJD,48,4,15,19,-12,38,3,1,0,0,5,10,0,101,4.0,1008,21:00,42,52,0,0,,3.0
945,Harry Zolnierczyk,25,LW,PHI,7,0,1,1,0,36,0,0,0,0,1,0,0,4,0.0,52,7:22,3,7,0,0,,0.0
946,Dainius Zubrus,34,RW,NJD,22,2,7,9,-3,12,2,0,0,0,5,0,2,22,9.1,369,16:47,9,31,11,17,39.3,0.6
947,Mats Zuccarello,25,LW,NYR,15,3,5,8,10,8,3,0,0,0,3,1,1,27,11.1,246,16:25,15,27,0,4,0.0,1.3
948,Jason Zucker,21,LW,MIN,20,4,1,5,4,8,4,0,0,0,1,0,0,34,11.8,225,11:16,5,11,0,1,0.0,0.8
