,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
759,Marty Reasoner,32,C,ATL,80,4,13,17,-3,24,0.2,4,0,0,0,11,0,2,86,4.7,1000,12:30,49,33,512,494,50.9
760,Mark Recchi,41,RW,BOS,81,18,25,43,4,34,4.6,10,8,0,2,20,5,0,152,11.8,1381,17:03,22,84,54,92,37.0
761,Joel Rechlicz,22,RW,NYI,6,0,0,0,-2,27,-0.1,0,0,0,0,0,0,0,1,0.0,16,2:41,0,3,0,0,
762,Wade Redden,32,D,NYR,75,2,12,14,8,27,4.0,2,0,0,0,11,1,0,66,3.0,1314,17:31,75,88,1,0,100.0
763,Liam Reddox,24,LW,EDM,9,0,2,2,-2,4,-0.1,0,0,0,0,2,0,0,11,0.0,113,12:32,5,24,0,0,
764,Dylan Reese,25,D,NYI,19,2,2,4,4,14,1.2,2,0,0,1,2,0,0,16,12.5,286,15:02,25,7,0,0,
765,Robyn Regehr,29,D,CGY,81,2,15,17,2,80,4.4,2,0,0,0,11,3,1,78,2.6,1753,21:38,81,125,0,1,0.0
766,Peter Regin,23,C,OTT,75,13,16,29,10,20,3.3,12,1,0,1,12,4,0,135,9.6,967,12:54,26,68,238,296,44.6
767,Steve Reinprecht,33,C,FLA,82,16,22,38,-1,18,3.5,13,3,0,1,15,7,0,124,12.9,1319,16:05,64,32,472,517,47.7
768,Michal Repik,21,RW,FLA,19,3,2,5,1,6,0.6,3,0,0,0,2,0,0,23,13.0,163,8:35,5,28,1,0,100.0
769,Mike Ribeiro,29,C,DAL,66,19,34,53,-5,38,5.2,9,8,2,0,17,15,2,155,12.3,1289,19:32,27,93,493,609,44.7
770,Brad Richards,29,C,DAL,80,24,67,91,-12,14,8.9,11,13,0,2,40,27,0,284,8.5,1669,20:52,22,16,587,553,51.5
771,Mike Richards,24,C,PHI,82,31,31,62,-2,79,7.3,17,13,1,3,12,18,1,237,13.1,1673,20:24,64,145,696,677,50.7
772,Brad Richardson,24,RW,LAK,81,11,16,27,1,37,2.3,10,0,1,4,15,0,1,148,7.4,1041,12:51,17,123,188,202,48.2
773,Mattias Ritola,22,C,DET,5,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,9,0.0,58,11:42,2,7,0,3,0.0
774,Craig Rivet,35,D,BUF,78,1,14,15,-6,100,3.0,1,0,0,0,8,6,0,63,1.6,1421,18:13,55,60,0,0,
775,Stephane Robidas,32,D,DAL,82,10,31,41,-10,70,6.1,3,7,0,1,19,12,0,199,5.0,2008,24:29,177,269,0,0,
776,Bryan Rodney,25,D,CAR,22,1,10,11,-4,8,1.3,1,0,0,0,5,5,0,24,4.2,368,16:44,17,24,0,0,
777,Brian Rolston,36,C,NJD,80,20,17,37,2,22,4.2,13,7,0,3,11,6,0,232,8.6,1354,16:56,19,91,32,31,50.8
778,Aaron Rome,26,D,VAN,49,0,4,4,-2,24,0.6,0,0,0,0,4,0,0,49,0.0,744,15:11,49,58,0,0,
779,Jay Rosehill,24,D,TOR,15,1,1,2,-2,67,0.2,1,0,0,0,1,0,0,6,16.7,94,6:14,6,31,1,2,33.3
780,Jared Ross,27,C,PHI,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,23,7:39,1,4,6,5,54.5
781,Derek Roy,26,C,BUF,80,26,43,69,9,48,7.9,15,10,1,6,28,15,0,215,12.1,1551,19:23,47,27,610,603,50.3
782,Mathieu Roy,26,D,CBJ,31,0,10,10,-2,17,1.5,0,0,0,0,8,0,2,32,0.0,568,18:19,65,57,1,0,100.0
783,Michal Rozsival,31,D,NYR,82,3,20,23,3,78,5.2,2,1,0,1,16,3,1,80,3.8,1758,21:26,130,136,1,0,100.0
784,Mike Rupp,30,C,PIT,81,13,6,19,5,120,2.3,13,0,0,1,6,0,0,87,14.9,732,9:03,16,195,62,79,44.0
785,Kris Russell,22,D,CBJ,70,7,15,22,3,32,4.7,7,0,0,1,8,7,0,108,6.5,1301,18:35,96,101,0,0,
786,Jarkko Ruutu,34,LW,OTT,82,12,14,26,-2,121,2.2,12,0,0,1,12,1,1,106,11.3,1095,13:21,43,133,5,19,20.8
787,Tuomo Ruutu,26,C,CAR,54,14,21,35,-4,50,3.6,9,5,0,1,14,7,0,122,11.5,885,16:23,12,152,19,28,40.4
788,Bobby Ryan,22,RW,ANA,81,35,29,64,9,81,8.4,24,11,0,3,19,10,0,258,13.6,1498,18:29,17,127,41,52,44.1
789,Michael Ryder,29,RW,BOS,82,18,15,33,3,35,3.7,11,7,0,1,12,3,0,191,9.4,1254,15:18,24,108,2,13,13.3
790,Rick Rypien,25,C,VAN,69,4,4,8,-3,126,0.2,4,0,0,1,4,0,0,61,6.6,499,7:14,25,92,66,87,43.1
791,Ruslan Salei,35,D,COL,14,1,5,6,-1,10,0.8,1,0,0,0,5,0,0,22,4.5,263,18:46,20,21,0,0,
792,Anssi Salmela,25,D,TOT,38,2,6,8,-1,22,1.4,1,0,1,0,6,0,0,41,4.9,512,13:28,30,48,0,0,
793,Anssi Salmela,25,D,ATL,29,1,4,5,4,22,1.2,1,0,0,0,4,0,0,27,3.7,382,13:10,23,39,0,0,
794,Anssi Salmela,25,D,NJD,9,1,2,3,-5,0,0.2,0,0,1,0,2,0,0,14,7.1,130,14:27,7,9,0,0,
795,Sami Salo,35,D,VAN,68,9,19,28,14,18,5.9,3,6,0,3,10,7,2,119,7.6,1406,20:41,60,43,0,0,
796,Bryce Salvador,33,D,NJD,79,4,10,14,8,57,4.7,4,0,0,2,9,0,1,47,8.5,1490,18:52,109,95,0,0,
797,Jerome Samson,22,RW,CAR,7,0,2,2,-1,10,0.1,0,0,0,0,2,0,0,17,0.0,59,8:27,2,2,0,1,0.0
798,Sergei Samsonov,31,LW,CAR,72,14,15,29,-15,32,2.3,12,2,0,2,10,5,0,104,13.5,963,13:23,17,34,0,3,0.0
799,Mikael Samuelsson,33,RW,VAN,74,30,23,53,10,64,6.9,23,7,0,4,16,7,0,219,13.7,1271,17:10,16,50,11,20,35.5
800,Bobby Sanguinetti,21,D,NYR,5,0,0,0,0,4,0.1,0,0,0,0,0,0,0,5,0.0,58,11:32,2,3,0,0,
801,Mike Santorelli,24,C,NSH,25,2,1,3,-8,8,-0.3,2,0,0,0,1,0,0,36,5.6,274,10:57,6,9,48,57,45.7
802,Cory Sarich,31,D,CGY,57,1,5,6,4,58,2.2,1,0,0,1,4,1,0,46,2.2,909,15:57,57,115,0,0,
803,Miroslav Satan,35,LW,BOS,38,9,5,14,8,12,1.9,9,0,0,1,5,0,0,59,15.3,599,15:46,4,8,15,11,57.7
804,Kurt Sauer,29,D,PHX,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0.0,17,16:32,0,0,0,0,
805,Marc Savard,32,C,BOS,41,10,23,33,2,14,3.6,4,6,0,2,12,11,0,90,11.1,762,18:35,11,13,307,320,49.0
806,Raymond Sawada,24,RW,DAL,5,0,0,0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,41,8:09,0,6,0,0,
807,Luca Sbisa,20,D,ANA,8,0,0,0,-1,6,0.0,0,0,0,0,0,0,0,3,0.0,101,12:38,5,6,0,0,
808,Dave Scatchard,33,C,NSH,16,3,2,5,3,17,0.7,3,0,0,0,1,0,1,25,12.0,171,10:42,3,18,42,39,51.9
809,Brayden Schenn,18,C,LAK,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,13,12:31,1,4,4,10,28.6
810,Luke Schenn,20,D,TOR,79,5,12,17,2,50,3.6,5,0,0,1,12,0,0,101,5.0,1333,16:53,116,173,0,0,
811,David Schlemko,22,D,PHX,17,1,4,5,1,8,1.1,1,0,0,0,2,2,0,19,5.3,303,17:49,20,10,0,0,
812,Mathieu Schneider,40,D,TOT,25,2,7,9,5,16,1.9,1,1,0,0,4,3,0,37,5.4,426,17:02,33,27,0,0,
813,Mathieu Schneider,40,D,VAN,17,2,3,5,0,12,0.9,1,1,0,0,2,1,0,14,14.3,259,15:15,17,11,0,0,
814,Mathieu Schneider,40,D,PHX,8,0,4,4,5,4,1.0,0,0,0,0,2,2,0,23,0.0,167,20:50,16,16,0,0,
815,Rob Schremp,23,C,NYI,44,7,18,25,-4,8,2.2,2,5,0,0,13,5,0,74,9.5,612,13:54,18,18,187,208,47.3
816,Christoph Schubert,27,D,ATL,47,2,5,7,-6,69,1.0,2,0,0,0,5,0,0,73,2.7,741,15:47,51,150,0,0,
817,Jeff Schultz,23,D,WSH,73,3,20,23,50,32,6.4,3,0,0,0,20,0,0,43,7.0,1450,19:52,126,64,0,0,
818,Nick Schultz,27,D,MIN,80,1,19,20,-8,43,3.7,0,1,0,0,15,2,2,83,1.2,1677,20:58,158,84,0,0,
819,John Scott,27,D,MIN,51,1,1,2,-3,90,0.6,1,0,0,0,1,0,0,22,4.5,439,8:36,21,62,0,0,
820,Rob Scuderi,31,D,LAK,73,0,11,11,16,21,4.0,0,0,0,0,11,0,0,38,0.0,1407,19:16,108,68,0,0,
821,Brent Seabrook,24,D,CHI,78,4,26,30,20,59,6.9,4,0,0,2,18,6,2,129,3.1,1811,23:13,153,208,0,0,
822,Daniel Sedin,29,LW,VAN,63,29,56,85,36,28,11.4,21,8,0,8,43,13,0,225,12.9,1206,19:08,3,8,11,22,33.3
823,Henrik Sedin,29,C,VAN,82,29,83,112,35,48,13.5,23,4,2,5,60,23,0,166,17.5,1614,19:41,13,13,756,771,49.5
824,Brandon Segal,26,RW,TOT,44,6,6,12,3,38,1.4,6,0,0,2,6,0,0,55,10.9,385,8:45,6,92,0,3,0.0
825,Brandon Segal,26,RW,LAK,25,1,1,2,0,20,0.0,1,0,0,0,1,0,0,24,4.2,169,6:47,3,53,0,3,0.0
826,Brandon Segal,26,RW,DAL,19,5,5,10,3,18,1.4,5,0,0,2,5,0,0,31,16.1,215,11:20,3,39,0,0,
827,Dennis Seidenberg,28,D,TOT,79,4,28,32,6,39,6.4,2,2,0,1,20,7,1,153,2.6,1811,22:55,215,166,0,1,0.0
828,Dennis Seidenberg,28,D,FLA,62,2,21,23,-3,33,3.9,1,1,0,0,13,7,1,116,1.7,1420,22:55,179,133,0,1,0.0
829,Dennis Seidenberg,28,D,BOS,17,2,7,9,9,6,2.5,1,1,0,1,7,0,0,37,5.4,390,22:57,36,33,0,0,
830,Andrej Sekera,23,D,BUF,49,4,7,11,-1,6,2.6,4,0,0,0,6,1,0,59,6.8,855,17:27,46,39,0,1,0.0
831,Teemu Selanne,39,RW,ANA,54,27,21,48,3,16,6.6,13,14,0,5,8,13,0,173,15.6,935,17:19,13,14,62,69,47.3
832,Alexander Semin,25,LW,WSH,73,40,44,84,36,66,11.7,30,8,2,5,25,19,0,278,14.4,1396,19:07,20,30,6,10,37.5
833,Tim Sestito,25,LW,NJD,9,0,1,1,-2,2,-0.1,0,0,0,0,1,0,0,7,0.0,110,12:16,9,15,34,30,53.1
834,Tom Sestito,22,LW,CBJ,3,0,0,0,0,7,0.0,0,0,0,0,0,0,0,0,,17,5:34,1,3,0,0,
835,Devin Setoguchi,23,RW,SJS,70,20,16,36,0,19,4.0,12,8,0,4,14,2,0,165,12.1,1071,15:18,18,124,3,7,30.0
836,Dan Sexton,22,RW,ANA,41,9,10,19,-3,16,1.9,7,2,0,0,9,1,0,93,9.7,553,13:30,12,32,0,1,0.0
837,Ryan Shannon,26,RW,OTT,66,5,11,16,-12,20,0.4,4,1,0,1,10,1,0,109,4.6,837,12:40,19,36,19,32,37.3
838,MacGregor Sharp,24,C,ANA,8,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,6,0.0,33,4:10,0,2,15,13,53.6
839,Patrick Sharp,28,C,CHI,82,25,41,66,24,28,7.9,19,4,2,4,28,12,1,266,9.4,1486,18:07,24,45,241,225,51.7
840,Jody Shelley,33,LW,TOT,57,2,7,9,5,115,0.7,2,0,0,0,7,0,0,49,4.1,386,6:46,9,97,2,4,33.3
841,Jody Shelley,33,LW,SJS,36,0,3,3,1,78,-0.1,0,0,0,0,3,0,0,20,0.0,236,6:34,7,61,2,3,40.0
842,Jody Shelley,33,LW,NYR,21,2,4,6,4,37,0.8,2,0,0,0,4,0,0,29,6.9,149,7:07,2,36,0,1,0.0
843,James Sheppard,21,C,MIN,64,2,4,6,-14,38,-0.9,2,0,0,0,3,1,0,64,3.1,767,11:59,31,87,155,188,45.2
844,Sergei Shirokov,23,LW,VAN,6,0,0,0,-4,2,-0.3,0,0,0,0,0,0,0,4,0.0,77,12:50,1,1,1,1,50.0
845,Jaime Sifers,27,D,MIN,14,0,0,0,1,6,0.3,0,0,0,0,0,0,0,9,0.0,182,12:59,19,19,0,0,
846,Jon Sim,32,LW,NYI,77,13,9,22,-4,44,2.0,12,1,0,0,9,0,0,128,10.2,897,11:39,36,121,9,9,50.0
847,Wayne Simmonds,21,RW,LAK,78,16,24,40,22,116,4.9,16,0,0,2,24,0,0,127,12.6,1129,14:29,32,123,3,7,30.0
848,Fredrik Sjostrom,26,RW,TOT,65,3,8,11,-2,12,0.2,3,0,0,0,8,0,0,64,4.7,701,10:47,35,75,0,7,0.0
849,Fredrik Sjostrom,26,RW,CGY,46,1,5,6,2,8,0.1,1,0,0,0,5,0,0,33,3.0,438,9:31,17,44,0,2,0.0
850,Fredrik Sjostrom,26,RW,TOR,19,2,3,5,-4,4,0.1,2,0,0,0,3,0,0,31,6.5,263,13:52,18,31,0,5,0.0
851,Jack Skille,22,RW,CHI,6,1,1,2,-3,0,0.1,1,0,0,0,1,0,0,9,11.1,46,7:40,1,12,0,0,
852,Martin Skoula,30,D,TOT,52,3,8,11,3,10,2.7,2,1,0,0,8,0,0,34,8.8,905,17:25,73,43,0,0,
853,Martin Skoula,30,D,PIT,33,3,5,8,-4,6,1.3,2,1,0,0,5,0,0,23,13.0,552,16:43,49,26,0,0,
854,Martin Skoula,30,D,NJD,19,0,3,3,7,4,1.4,0,0,0,0,3,0,0,11,0.0,354,18:37,24,17,0,0,
855,Karlis Skrastins,35,D,DAL,79,2,11,13,-4,24,2.4,2,0,0,1,11,0,0,53,3.8,1546,19:34,156,52,0,0,
856,Jim Slater,27,C,ATL,61,11,7,18,1,60,1.7,10,1,0,2,7,0,0,107,10.3,745,12:12,28,105,254,177,58.9
857,Tyler Sloan,28,D,WSH,40,2,4,6,-1,22,0.6,2,0,0,0,4,0,0,34,5.9,570,14:15,51,54,2,1,66.7
858,Matt Smaby,25,D,TBL,33,0,2,2,-4,27,0.3,0,0,0,0,2,0,0,17,0.0,445,13:29,40,66,0,0,
859,Ladislav Smid,23,D,EDM,51,1,8,9,5,39,2.5,1,0,0,0,6,2,0,36,2.8,978,19:11,74,79,0,0,
860,Derek Smith,25,D,OTT,2,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,4,0.0,25,12:20,3,2,0,0,
861,Nathan Smith,27,C,MIN,9,0,0,0,-4,12,-0.3,0,0,0,0,0,0,0,4,0.0,71,7:51,2,5,26,23,53.1
862,Zack Smith,21,C,OTT,15,2,1,3,1,14,0.4,1,0,1,0,1,0,0,11,18.2,136,9:03,2,31,29,32,47.5
863,Jerred Smithson,30,C,NSH,69,9,4,13,-4,54,0.6,7,0,2,1,4,0,0,54,16.7,964,13:58,41,84,301,247,54.9
864,Radek Smolenak,23,LW,CHI,1,0,0,0,0,5,0.0,0,0,0,0,0,0,0,1,0.0,5,4:41,0,1,0,0,
865,Ryan Smyth,33,LW,LAK,67,22,31,53,8,42,6.1,11,11,0,3,18,13,0,206,10.7,1319,19:41,24,41,30,30,50.0
866,Vladimir Sobotka,22,C,BOS,61,4,6,10,-7,30,0.2,4,0,0,0,6,0,0,67,6.0,677,11:06,21,136,196,165,54.3
867,Brent Sopel,33,D,CHI,73,1,7,8,3,34,2.2,1,0,0,0,7,0,0,48,2.1,1085,14:52,120,50,0,0,
868,Sheldon Souray,33,D,EDM,37,4,9,13,-19,65,1.1,4,0,0,0,5,4,0,113,3.5,837,22:37,31,50,0,0,
869,Jaroslav Spacek,35,D,MTL,74,3,18,21,9,50,5.4,2,1,0,0,11,6,1,99,3.0,1613,21:48,134,54,0,0,
870,Nick Spaling,21,C,NSH,28,0,3,3,3,0,-0.1,0,0,0,0,3,0,0,26,0.0,310,11:03,9,13,39,56,41.1
871,Jason Spezza,26,C,OTT,60,23,34,57,0,20,6.8,12,11,0,5,21,13,0,165,13.9,1144,19:04,11,23,503,491,50.6
872,Martin St. Louis,34,RW,TBL,82,29,65,94,-8,12,9.9,21,7,1,7,35,30,0,242,12.0,1788,21:49,40,19,71,85,45.5
873,Martin St. Pierre,26,C,OTT,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,29,9:37,0,2,9,11,45.0
874,Eric Staal,25,C,CAR,70,29,41,70,4,68,8.3,16,13,0,5,31,10,0,277,10.5,1450,20:43,17,74,479,667,41.8
875,Jordan Staal,21,C,PIT,82,21,28,49,19,57,5.4,18,1,2,1,23,4,1,195,10.8,1590,19:24,41,117,633,679,48.2
876,Marc Staal,23,D,NYR,82,8,19,27,11,44,7.0,8,0,0,2,19,0,0,78,10.3,1897,23:08,97,178,0,0,
877,Drew Stafford,24,RW,BUF,71,14,20,34,4,35,3.5,9,5,0,1,14,6,0,181,7.7,1027,14:28,15,59,41,45,47.7
878,Steve Staios,36,D,TOT,58,1,9,10,-27,75,0.1,0,1,0,0,7,2,0,61,1.6,1085,18:42,115,54,0,0,
879,Steve Staios,36,D,EDM,40,0,7,7,-19,59,-0.1,0,0,0,0,6,1,0,45,0.0,754,18:51,90,44,0,0,
880,Steve Staios,36,D,CGY,18,1,2,3,-8,16,0.2,0,1,0,0,1,1,0,16,6.3,331,18:23,25,10,0,0,
881,Matt Stajan,26,C,TOT,82,19,38,57,-6,32,5.2,12,7,0,4,28,8,2,132,14.4,1551,18:55,41,75,680,637,51.6
882,Matt Stajan,26,C,TOR,55,16,25,41,-3,30,4.1,9,7,0,2,18,6,1,99,16.2,1033,18:47,29,52,478,448,51.6
883,Matt Stajan,26,C,CGY,27,3,13,16,-3,2,1.1,3,0,0,2,10,2,1,33,9.1,518,19:11,12,23,202,189,51.7
884,Viktor Stalberg,24,LW,TOR,40,9,5,14,-13,30,0.8,9,0,0,0,3,2,0,117,7.7,584,14:37,18,64,3,6,33.3
885,Steven Stamkos,19,C,TBL,82,51,44,95,-2,38,12.8,26,24,1,5,27,17,0,297,17.2,1685,20:33,38,68,475,517,47.9
886,Tim Stapleton,27,C,ATL,6,2,0,2,1,2,0.3,1,1,0,0,0,0,0,6,33.3,71,11:53,2,1,22,14,61.1
887,Paul Stastny,24,C,COL,81,20,59,79,2,50,7.4,11,9,0,2,43,16,0,199,10.1,1733,21:24,53,42,851,852,50.0
888,Yan Stastny,27,C,STL,4,1,0,1,1,0,0.2,1,0,0,0,0,0,0,7,14.3,38,9:30,2,9,9,6,60.0
889,Brad Staubitz,25,RW,SJS,47,3,3,6,0,110,0.4,3,0,0,1,2,1,0,24,12.5,292,6:13,2,67,0,4,0.0
890,David Steckel,27,C,WSH,79,5,11,16,4,19,0.1,4,1,0,1,11,0,0,90,5.6,980,12:24,37,115,628,431,59.3
891,Alex Steen,25,C,STL,68,24,23,47,6,30,6.2,15,7,2,4,14,9,0,189,12.7,1107,16:17,39,45,30,43,41.1
892,Lee Stempniak,26,RW,TOT,80,28,20,48,0,26,5.7,18,9,1,2,13,7,0,212,13.2,1386,17:19,25,87,17,22,43.6
893,Lee Stempniak,26,RW,TOR,62,14,16,30,-10,18,2.2,8,5,1,1,9,7,0,164,8.5,1109,17:53,20,71,9,16,36.0
894,Lee Stempniak,26,RW,PHX,18,14,4,18,10,8,3.4,10,4,0,1,4,0,0,48,29.2,277,15:22,5,16,8,6,57.1
895,Chris Stewart,22,RW,COL,77,28,36,64,4,73,7.6,25,3,0,5,26,10,0,221,12.7,1286,16:42,11,100,3,5,37.5
896,Greg Stewart,23,LW,MTL,5,0,0,0,-3,11,-0.2,0,0,0,0,0,0,0,4,0.0,21,4:12,2,4,0,1,0.0
897,Cory Stillman,36,LW,FLA,58,15,22,37,-3,22,3.7,12,3,0,4,16,6,0,126,11.9,1019,17:34,22,66,18,11,62.1
898,Ryan Stoa,22,C,COL,12,2,1,3,-3,0,0.2,2,0,0,0,0,1,0,26,7.7,133,11:04,2,13,0,0,
899,Jarret Stoll,27,C,LAK,73,16,31,47,13,40,5.1,12,4,0,4,13,17,1,164,9.8,1272,17:25,34,189,610,481,55.9
900,Ryan Stone,24,C,EDM,27,0,6,6,2,48,0.2,0,0,0,0,6,0,0,25,0.0,293,10:52,10,54,7,14,33.3
901,Clayton Stoner,24,D,MIN,8,0,2,2,1,12,0.4,0,0,0,0,2,0,0,5,0.0,107,13:19,9,5,0,0,
902,Zack Stortini,24,RW,EDM,77,4,9,13,3,155,0.7,3,1,0,1,9,0,0,46,8.7,715,9:17,30,144,87,96,47.5
903,Tyson Strachan,25,RW,STL,8,0,2,2,3,4,0.2,0,0,0,0,2,0,0,7,0.0,112,14:02,5,8,0,0,
904,Anton Stralman,23,D,CBJ,73,6,28,34,-17,37,4.4,2,4,0,0,10,18,0,121,5.0,1496,20:29,55,63,0,0,
905,Mark Streit,32,D,NYI,82,11,38,49,0,48,8.1,2,9,0,2,25,13,0,187,5.9,2107,25:42,132,78,0,1,0.0
906,Jason Strudwick,34,D,EDM,72,0,6,6,-18,50,0.3,0,0,0,0,6,0,0,19,0.0,1219,16:56,138,55,0,0,
907,Brad Stuart,30,D,DET,82,4,16,20,-12,22,4.0,3,1,0,2,14,2,0,153,2.6,1900,23:10,131,205,1,1,50.0
908,Mark Stuart,25,D,BOS,56,2,5,7,1,80,2.5,2,0,0,0,5,0,0,53,3.8,953,17:01,82,103,0,0,
909,Marco Sturm,31,LW,BOS,76,22,15,37,14,30,5.0,17,4,1,2,9,6,0,203,10.8,1275,16:46,24,69,2,9,18.2
910,P.K. Subban,20,D,MTL,2,0,2,2,1,2,0.4,0,0,0,0,1,1,0,4,0.0,40,20:06,2,1,0,0,
911,Steve Sullivan,35,C,NSH,82,17,34,51,2,35,5.0,12,5,0,4,26,8,0,152,11.2,1470,17:55,13,26,1,9,10.0
912,Alexander Sulzer,25,D,NSH,20,0,2,2,4,4,0.8,0,0,0,0,1,0,1,15,0.0,268,13:23,18,11,0,0,
913,Ryan Suter,25,D,NSH,82,4,33,37,4,48,6.8,2,2,0,1,18,15,0,125,3.2,1966,23:59,112,55,0,1,0.0
914,Brian Sutherby,27,C,DAL,46,5,4,9,8,66,1.1,5,0,0,0,4,0,0,49,10.2,396,8:37,11,88,18,23,43.9
915,Brandon Sutter,20,C,CAR,72,21,19,40,-1,2,4.4,16,5,0,3,14,5,0,168,12.5,1191,16:33,45,55,489,508,49.0
916,Brett Sutter,22,C,CGY,10,0,0,0,-1,5,-0.2,0,0,0,0,0,0,0,9,0.0,97,9:40,3,9,1,4,20.0
917,Andy Sutton,34,D,TOT,72,5,8,13,-10,107,2.4,5,0,0,0,8,0,0,77,6.5,1470,20:25,204,197,0,0,
918,Andy Sutton,34,D,NYI,54,4,8,12,-3,73,2.3,4,0,0,0,8,0,0,58,6.9,1124,20:49,153,155,0,0,
919,Andy Sutton,34,D,OTT,18,1,0,1,-7,34,0.0,1,0,0,0,0,0,0,19,5.3,346,19:13,51,42,0,0,
920,Marek Svatos,27,RW,COL,54,7,4,11,-13,35,0.2,4,3,0,1,2,2,0,84,8.3,616,11:25,10,22,0,0,
921,Darryl Sydor,37,D,STL,47,0,8,8,-6,15,1.3,0,0,0,0,7,1,0,26,0.0,785,16:42,85,18,0,1,0.0
922,Petr Sykora,33,RW,MIN,14,2,1,3,-7,8,0.0,2,0,0,0,1,0,0,13,15.4,168,11:59,1,2,2,2,50.0
923,Danny Syvret,24,D,PHI,21,2,2,4,1,12,1.0,2,0,0,0,2,0,0,14,14.3,262,12:29,20,6,0,0,
924,Paul Szczechura,24,C,TBL,52,5,2,7,-15,18,-0.5,4,1,0,1,2,0,0,83,6.0,681,13:05,30,45,186,217,46.2
925,Jeff Taffe,28,C,FLA,21,1,1,2,-1,4,0.0,1,0,0,0,1,0,0,18,5.6,177,8:25,7,27,33,41,44.6
926,Maxime Talbot,25,C,PIT,45,2,5,7,-9,30,-0.4,2,0,0,0,5,0,0,49,4.1,550,12:13,14,77,68,97,41.2
927,Henrik Tallinder,31,D,BUF,82,4,16,20,13,32,5.7,4,0,0,0,15,0,1,53,7.5,1690,20:37,94,63,0,0,
928,Jeff Tambellini,25,LW,NYI,36,7,7,14,-8,14,1.2,4,3,0,0,4,3,0,55,12.7,413,11:28,12,47,0,4,0.0
929,Eric Tangradi,20,LW,PIT,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,14,13:49,0,3,0,0,
930,Alex Tanguay,30,LW,TBL,80,10,27,37,-2,32,2.8,7,3,0,2,23,4,0,91,11.0,1263,15:47,30,42,11,13,45.8
931,Nick Tarnasky,25,C,FLA,31,1,2,3,-5,85,-0.1,1,0,0,0,2,0,0,19,5.3,211,6:49,11,77,0,0,
932,John Tavares,19,C,NYI,82,24,30,54,-15,22,5.1,13,11,0,2,16,14,0,186,12.9,1477,18:00,28,42,536,593,47.5
933,Nate Thompson,25,C,TOT,71,2,8,10,-17,56,-1.1,2,0,0,0,8,0,0,92,2.2,951,13:24,90,117,318,266,54.5
934,Nate Thompson,25,C,NYI,39,1,5,6,-14,39,-0.8,1,0,0,0,5,0,0,48,2.1,505,12:56,54,58,104,106,49.5
935,Nate Thompson,25,C,TBL,32,1,3,4,-3,17,-0.4,1,0,0,0,3,0,0,44,2.3,447,13:58,36,59,214,160,57.2
936,Chris Thorburn,26,C,ATL,76,4,9,13,6,89,0.6,1,0,3,0,9,0,0,63,6.3,759,9:59,37,103,16,13,55.2
937,Joe Thornton,30,C,SJS,79,20,69,89,17,54,9.6,15,4,1,2,42,25,2,141,14.2,1569,19:51,29,113,662,566,53.9
938,Shawn Thornton,32,RW,BOS,74,1,9,10,-9,141,-0.2,1,0,0,0,9,0,0,119,0.8,669,9:03,16,108,10,12,45.5
939,Andreas Thuresson,22,RW,NSH,22,1,2,3,-5,4,-0.2,1,0,0,0,2,0,0,30,3.3,220,9:59,6,42,3,7,30.0
940,Kimmo Timonen,34,D,PHI,82,6,33,39,-2,50,6.9,3,1,2,1,14,18,1,121,5.0,1876,22:53,168,75,0,0,
941,Keith Tkachuk,37,LW,STL,67,13,19,32,-2,56,3.4,8,5,0,1,13,5,1,120,10.8,905,13:30,13,98,389,306,56.0
942,Jiri Tlusty,21,C,TOT,20,1,5,6,0,6,0.3,1,0,0,0,5,0,0,17,5.9,251,12:33,9,10,2,0,100.0
943,Jiri Tlusty,21,C,CAR,18,1,5,6,2,6,0.4,1,0,0,0,5,0,0,15,6.7,227,12:36,7,9,2,0,100.0
944,Jiri Tlusty,21,C,TOR,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0.0,24,12:13,2,1,0,0,
945,Jonathan Toews,21,C,CHI,76,25,43,68,22,47,8.0,15,9,1,3,27,13,3,202,12.4,1520,20:00,33,56,801,596,57.3
946,Ole-Kristian Tollefsen,25,D,PHI,18,0,2,2,1,23,0.5,0,0,0,0,2,0,0,12,0.0,177,9:52,9,17,0,0,
947,Jordin Tootoo,26,RW,NSH,51,6,10,16,2,40,1.5,6,0,0,1,10,0,0,101,5.9,553,10:50,7,72,2,6,25.0
948,Raffi Torres,28,LW,TOT,74,19,17,36,-11,34,3.7,12,7,0,3,14,3,0,120,15.8,1001,13:32,15,84,18,32,36.0
949,Raffi Torres,28,LW,CBJ,60,19,12,31,-8,32,3.6,12,7,0,3,10,2,0,99,19.2,814,13:34,11,71,17,30,36.2
