,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,PS
896,P.J. Stock,25,C,TOT,51,2,5,7,-3,110,2,0,0,0,5,0,0,27,7.4,352,6:54,0.2
897,P.J. Stock,25,C,PHI,31,1,3,4,-2,78,1,0,0,0,3,0,0,18,5.6,242,7:48,0.0
898,P.J. Stock,25,C,MTL,20,1,2,3,-1,32,1,0,0,0,2,0,0,9,11.1,110,5:31,0.2
899,Martin Straka,28,LW,PIT,82,27,68,95,19,38,19,7,1,4,34,33,1,185,14.6,1888,23:01,9.0
900,Jason Strudwick,25,D,VAN,60,1,4,5,16,64,1,0,0,1,4,0,0,21,4.8,599,9:59,2.3
901,Brad Stuart,21,D,SJS,77,5,18,23,10,56,4,1,0,2,12,6,0,119,4.2,1547,20:06,5.5
902,Jozef Stumpel,28,C,LAK,63,16,39,55,20,14,7,9,0,6,29,9,1,95,16.8,1234,19:35,5.7
903,Marco Sturm,22,LW,SJS,81,14,18,32,9,28,9,2,3,5,16,2,0,153,9.2,1304,16:06,2.9
904,Radoslav Suchy,24,D,PHX,72,0,10,10,1,22,0,0,0,0,8,0,2,33,0.0,1235,17:09,2.4
905,Mike Sullivan,32,LW,PHX,72,5,4,9,-6,16,2,0,3,0,4,0,0,59,8.5,922,12:48,-0.3
906,Steve Sullivan,26,RW,CHI,81,34,41,75,3,54,20,6,8,3,29,10,2,204,16.7,1664,20:32,8.8
907,Mats Sundin,29,C,TOR,82,28,46,74,15,76,19,9,0,6,32,13,1,226,12.4,1587,19:21,8.2
908,Niklas Sundstrom,25,RW,SJS,82,10,39,49,10,28,5,4,1,0,28,9,2,100,10.0,1372,16:44,4.2
909,Maxim Sushinsky,26,RW,MIN,30,7,4,11,-7,29,4,3,0,0,3,1,0,62,11.3,420,14:01,1.0
910,Gary Suter,36,D,SJS,68,10,24,34,8,84,6,4,0,1,8,16,0,157,6.4,1459,21:27,6.9
911,Ron Sutter,37,C,CGY,21,1,3,4,4,12,1,0,0,0,3,0,0,16,6.3,248,11:49,0.3
912,Andy Sutton,25,D,MIN,69,3,4,7,-11,131,1,2,0,0,4,0,0,64,4.7,891,12:55,1.7
913,Ken Sutton,31,D,NJD,53,1,7,8,9,37,1,0,0,0,7,0,0,35,2.9,834,15:44,2.0
914,Per Svartvadet,25,C,ATL,69,10,11,21,-6,20,8,0,2,1,10,1,0,98,10.2,1015,14:42,1.1
915,Robert Svehla,32,D,FLA,82,6,22,28,-8,76,6,0,0,0,19,3,0,121,5.0,2097,25:34,5.3
916,Petr Svoboda,34,D,TBL,19,1,3,4,-4,41,1,0,0,0,3,0,0,16,6.3,357,18:48,0.6
917,Petr Svoboda,20,D,TOR,18,1,2,3,-5,10,0,1,0,0,1,1,0,17,5.9,269,14:58,0.3
918,Brian Swanson,24,C,EDM,16,1,1,2,-1,6,1,0,0,0,1,0,0,8,12.5,175,10:55,-0.1
919,Don Sweeney,34,D,BOS,72,2,10,12,-1,26,1,1,0,1,7,3,0,60,3.3,1387,19:16,2.8
920,Darryl Sydor,28,D,DAL,81,10,37,47,5,34,2,8,0,1,18,19,0,140,7.1,1735,21:25,8.5
921,Michal Sykora,27,D,PHI,49,5,11,16,9,26,3,1,1,1,7,4,0,71,7.0,806,16:27,3.6
922,Petr Sykora,24,RW,NJD,73,35,46,81,36,32,24,9,2,3,30,15,1,249,14.1,1295,17:44,10.6
923,Dean Sylvester,28,RW,ATL,43,5,6,11,-16,8,4,1,0,0,2,4,0,82,6.1,605,14:04,-0.1
924,Chris Tamer,30,D,ATL,82,4,13,17,-1,128,3,0,1,1,13,0,0,90,4.4,1615,19:42,3.1
925,David Tanabe,20,D,CAR,74,7,22,29,-9,42,2,5,0,1,11,11,0,130,5.4,1326,17:55,5.3
926,Alex Tanguay,21,LW,COL,82,27,50,77,35,37,19,7,1,3,39,11,0,135,20.0,1464,17:51,9.3
927,Brad Tapper,22,RW,ATL,16,2,3,5,1,6,2,0,0,0,3,0,0,21,9.5,204,12:44,0.4
928,Chris Taylor,28,C,BUF,14,0,2,2,1,6,0,0,0,0,2,0,0,21,0.0,156,11:08,0.0
929,Tim Taylor,31,C,NYR,38,2,5,7,-6,16,2,0,0,1,5,0,0,34,5.9,340,8:57,0.0
930,Petr Tenkrat,23,RW,MDA,46,5,9,14,-11,16,5,0,0,2,4,5,0,79,6.3,589,12:48,0.7
931,Joey Tetarenko,22,D,FLA,29,3,1,4,-1,44,3,0,0,0,1,0,0,21,14.3,180,6:12,0.9
932,Chris Therien,29,D,PHI,73,2,12,14,22,48,1,1,0,0,10,2,0,103,1.9,1507,20:38,4.7
933,Scott Thomas,31,LW,LAK,24,3,1,4,0,9,3,0,0,0,1,0,0,16,18.8,195,8:07,0.3
934,Steve Thomas,37,RW,TOR,57,8,26,34,0,46,7,1,0,1,19,7,0,140,5.7,914,16:02,2.7
935,Rocky Thompson,23,RW,FLA,4,0,0,0,0,19,0,0,0,0,0,0,0,0,,6,1:28,0.0
936,Joe Thornton,21,C,BOS,72,37,34,71,-4,107,17,19,1,5,27,7,0,181,20.4,1566,21:45,8.3
937,Scott Thornton,30,LW,SJS,73,19,17,36,4,114,15,4,0,1,12,5,0,159,11.9,1015,13:54,4.1
938,Billy Tibbetts,26,RW,PIT,29,1,2,3,-2,79,1,0,0,0,2,0,0,16,6.3,210,7:14,-0.1
939,Brad Tiley,29,D,PHI,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,32,15:46,0.0
940,Mattias Timander,26,D,CBJ,76,2,9,11,-8,24,2,0,0,1,7,2,0,68,2.9,1599,21:02,2.8
941,Kimmo Timonen,25,D,NSH,82,12,13,25,-6,50,6,6,0,3,5,8,0,151,7.9,1901,23:11,6.5
942,German Titov,35,LW,MDA,71,9,11,20,-21,61,8,1,0,0,7,4,0,78,11.5,1128,15:53,0.5
943,Keith Tkachuk,28,LW,TOT,76,35,44,79,3,122,18,17,0,5,30,13,1,271,12.9,1527,20:06,9.3
944,Keith Tkachuk,28,LW,PHX,64,29,42,71,6,108,14,15,0,4,29,12,1,230,12.6,1291,20:11,8.3
945,Keith Tkachuk,28,LW,STL,12,6,2,8,-3,14,4,2,0,1,1,1,0,41,14.6,236,19:39,1.0
946,Daniel Tkaczuk,21,C,CGY,19,4,7,11,1,14,3,1,0,0,6,1,0,34,11.8,233,12:14,1.2
947,Rick Tocchet,36,RW,PHI,60,14,22,36,10,83,9,5,0,2,18,4,0,76,18.4,920,15:20,4.0
948,Jeff Toms,26,LW,TOT,54,3,5,8,-10,10,3,0,0,0,3,2,0,49,6.1,478,8:51,0.0
949,Jeff Toms,26,LW,NYI,39,2,4,6,-7,10,2,0,0,0,2,2,0,37,5.4,380,9:44,0.0
950,Jeff Toms,26,LW,NYR,15,1,1,2,-3,0,1,0,0,0,1,0,0,12,8.3,98,6:34,0.0
951,Patrick Traverse,26,D,TOT,71,5,9,14,-10,30,4,1,0,1,4,5,0,62,8.1,1286,18:07,2.8
952,Patrick Traverse,26,D,BOS,37,2,6,8,4,14,1,1,0,1,3,3,0,39,5.1,616,16:38,2.0
953,Patrick Traverse,26,D,MTL,19,2,3,5,-8,10,2,0,0,0,1,2,0,16,12.5,411,21:36,0.7
954,Patrick Traverse,26,D,MDA,15,1,0,1,-6,6,1,0,0,0,0,0,0,7,14.3,260,17:19,0.1
955,Dan Trebil,26,D,TOT,26,0,0,0,0,7,0,0,0,0,0,0,0,26,0.0,350,13:28,0.2
956,Dan Trebil,26,D,PIT,16,0,0,0,-1,7,0,0,0,0,0,0,0,17,0.0,208,12:59,-0.1
957,Dan Trebil,26,D,STL,10,0,0,0,1,0,0,0,0,0,0,0,0,9,0.0,142,14:14,0.2
958,Yannick Tremblay,25,D,ATL,46,4,8,12,-6,30,3,1,0,1,5,3,0,102,3.9,940,20:27,1.8
959,Pascal Trepanier,27,D,MDA,57,6,4,10,-12,73,3,3,0,0,3,1,0,86,7.0,957,16:47,2.1
960,Pavel Trnka,24,D,MDA,59,1,7,8,-12,42,1,0,0,0,4,3,0,59,1.7,1187,20:07,1.7
961,Vladimir Tsyplakov,31,LW,BUF,36,7,7,14,2,10,7,0,0,0,7,0,0,39,17.9,407,11:18,1.6
962,Darcy Tucker,25,RW,TOR,82,16,21,37,6,141,14,2,0,4,19,2,0,122,13.1,1325,16:09,3.3
963,Marko Tuomainen,28,RW,LAK,11,0,1,1,1,4,0,0,0,0,1,0,0,12,0.0,103,9:22,-0.1
964,Pierre Turgeon,31,C,STL,79,30,52,82,14,37,19,11,0,6,32,20,0,171,17.5,1488,18:50,9.8
965,Tony Tuzzolino,25,RW,NYR,6,0,0,0,-1,5,0,0,0,0,0,0,0,3,0.0,22,3:41,-0.1
966,Oleg Tverdovsky,24,D,MDA,82,14,39,53,-11,32,6,8,0,3,11,28,0,188,7.4,2002,24:25,9.0
967,Igor Ulanov,31,D,EDM,67,3,20,23,15,90,2,1,0,0,11,6,3,74,4.1,1542,23:01,5.1
968,Jeff Ulmer,23,RW,NYR,21,3,0,3,-6,8,3,0,0,0,0,0,0,22,13.6,218,10:23,-0.1
969,Ossi Vaananen,20,D,PHX,81,4,12,16,9,90,4,0,0,2,10,2,0,69,5.8,1552,19:09,4.4
970,Rob Valicevic,30,LW,NSH,60,8,6,14,-2,26,7,1,0,4,6,0,0,62,12.9,846,14:06,1.0
971,Garry Valk,33,RW,TOR,74,8,18,26,4,46,7,1,0,2,15,3,0,87,9.2,854,11:33,2.1
972,Shaun Van Allen,33,C,DAL,59,7,16,23,5,16,5,0,2,3,15,0,1,51,13.7,712,12:05,2.2
973,Darren Van Impe,27,D,BOS,31,3,10,13,-9,41,1,2,0,0,2,8,0,40,7.5,626,20:11,1.6
974,Mike Van Ryn,21,D,STL,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,14,13:43,-0.1
975,Ryan VandenBussche,27,RW,CHI,64,2,5,7,-8,146,2,0,0,0,5,0,0,24,8.3,497,7:46,-0.2
976,Vaclav Varada,24,RW,BUF,75,10,21,31,-2,81,8,2,0,2,19,2,0,112,8.9,1196,15:57,2.4
977,Josef Vasicek,20,C,CAR,76,8,13,21,-8,53,7,1,0,0,12,1,0,103,7.8,898,11:49,1.4
978,Herbert Vasiljevs,24,RW,ATL,21,4,5,9,-11,14,2,2,0,1,2,2,1,41,9.8,336,16:01,0.3
979,Pat Verbeek,36,RW,DET,67,15,15,30,0,73,8,7,0,0,10,5,0,113,13.3,905,13:31,3.1
980,J.P. Vigier,24,RW,ATL,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,20,9:56,-0.1
981,Vitaly Vishnevski,20,D,MDA,76,1,10,11,-1,99,1,0,0,0,9,0,1,49,2.0,1462,19:14,3.3
982,Lubomir Visnovsky,24,D,LAK,81,7,32,39,16,36,4,3,0,3,21,11,0,105,6.7,1375,16:58,6.9
983,Tomas Vlasak,25,LW,LAK,10,1,3,4,4,2,1,0,0,0,3,0,0,15,6.7,115,11:28,0.4
984,Reto Von Arx,24,LW,CHI,19,3,1,4,-4,4,3,0,0,1,1,0,0,12,25.0,217,11:26,0.2
985,David Vyborny,26,RW,CBJ,79,13,19,32,-9,22,8,5,0,1,12,7,0,125,10.4,1219,15:25,2.5
986,Sergei Vyshedkevich,26,D,ATL,23,1,2,3,-7,14,1,0,0,0,1,1,0,28,3.6,473,20:34,0.2
987,Scott Walker,27,RW,NSH,74,25,29,54,-2,66,13,9,3,1,13,14,2,159,15.7,1427,19:17,6.1
988,Jesse Wallin,22,D,DET,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,4,3:50,0.0
989,Niclas Wallin,25,D,CAR,37,2,3,5,-11,21,2,0,0,0,3,0,0,19,10.5,553,14:57,0.8
990,Wes Walz,30,C,MIN,82,18,12,30,-8,37,11,0,7,3,9,1,2,152,11.8,1373,16:45,2.8
991,Aaron Ward,28,D,DET,73,4,5,9,-4,57,4,0,0,1,4,0,1,48,8.3,1241,17:00,2.4
992,Dixon Ward,32,C,BOS,63,5,13,18,-1,65,5,0,0,0,13,0,0,88,5.7,796,12:38,1.0
993,Ed Ward,31,RW,NJD,4,0,1,1,2,6,0,0,0,0,1,0,0,4,0.0,19,4:48,0.1
994,Jason Ward,22,RW,MTL,12,0,0,0,3,12,0,0,0,0,0,0,0,4,0.0,99,8:16,0.0
995,Lance Ward,22,D,FLA,30,0,2,2,-3,45,0,0,0,0,2,0,0,17,0.0,475,15:50,0.5
996,Rhett Warrener,25,D,BUF,77,3,16,19,10,78,3,0,0,2,12,3,1,103,2.9,1570,20:24,5.5
997,Todd Warriner,27,LW,TBL,64,10,11,21,-13,46,5,3,2,1,6,5,0,99,10.1,942,14:43,1.1
998,Steve Washburn,25,C,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,7:04,0.0
999,Mike Watt,24,RW,NSH,18,1,1,2,-2,8,1,0,0,1,1,0,0,18,5.6,199,11:02,0.0
1000,Steve Webb,25,C,NYI,31,0,2,2,1,35,0,0,0,0,2,0,0,8,0.0,200,6:26,-0.1
1001,Doug Weight,30,C,EDM,82,25,65,90,12,91,17,8,0,3,33,32,0,188,13.3,1815,22:08,9.0
1002,Eric Weinrich,34,D,TOT,82,7,24,31,-9,44,4,3,0,2,15,9,0,109,6.4,2036,24:50,6.1
1003,Eric Weinrich,34,D,MTL,60,6,19,25,-1,34,4,2,0,1,12,7,0,81,7.4,1467,24:27,5.4
1004,Eric Weinrich,34,D,BOS,22,1,5,6,-8,10,0,1,0,1,3,2,0,28,3.6,569,25:52,0.7
1005,Brad Werenka,31,D,CGY,33,1,4,5,-3,16,1,0,0,0,2,2,0,23,4.3,595,18:02,1.2
1006,Glen Wesley,32,D,CAR,71,5,16,21,-2,42,2,3,0,0,9,7,0,92,5.4,1587,22:21,5.2
1007,Tommy Westlund,26,C,CAR,79,5,3,8,-9,23,5,0,0,1,3,0,0,47,10.6,740,9:22,0.0
1008,Colin White,23,D,NJD,82,1,19,20,32,155,1,0,0,1,13,4,2,114,0.9,1567,19:06,5.3
1009,Peter White,31,C,PHI,77,9,16,25,1,16,8,1,0,1,12,2,2,68,13.2,995,12:56,1.8
1010,Todd White,25,C,OTT,16,4,1,5,5,4,4,0,0,0,0,1,0,12,33.3,137,8:33,0.9
1011,Trent Whitfield,23,C,WSH,61,2,4,6,3,35,2,0,0,0,4,0,0,47,4.3,589,9:39,0.0
1012,Ray Whitney,28,LW,TOT,46,10,24,34,-17,30,5,5,0,0,14,10,0,120,8.3,821,17:51,2.6
1013,Ray Whitney,28,LW,FLA,43,10,21,31,-16,28,5,5,0,0,14,7,0,117,8.5,760,17:41,2.4
1014,Ray Whitney,28,LW,CBJ,3,0,3,3,-1,2,0,0,0,0,0,3,0,3,0.0,61,20:17,0.2
1015,Jason Wiemer,24,C,CGY,65,10,5,15,-15,177,7,3,0,1,4,1,0,76,13.2,905,13:56,0.6
1016,David Wilkie,26,D,NYR,1,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,12,11:33,-0.2
1017,Jason Williams,20,RW,DET,5,0,3,3,1,2,0,0,0,0,3,0,0,7,0.0,62,12:24,0.2
1018,Justin Williams,19,RW,PHI,63,12,13,25,6,22,12,0,0,0,9,4,0,99,12.1,789,12:31,2.7
1019,Shane Willis,23,RW,CAR,73,20,24,44,-6,45,11,9,0,6,15,9,0,172,11.6,1166,15:58,4.7
1020,Clarke Wilm,24,C,CGY,81,7,8,15,-11,69,5,2,0,0,7,1,0,85,8.2,1149,14:11,0.0
1021,Landon Wilson,25,RW,PHX,70,18,13,31,3,92,16,2,0,3,9,4,0,123,14.6,800,11:26,3.8
1022,Mike Wilson,25,D,FLA,19,0,1,1,-7,25,0,0,0,0,1,0,0,26,0.0,253,13:20,-0.2
1023,Johan Witehall,29,LW,TOT,41,1,4,5,-5,14,1,0,0,0,4,0,0,34,2.9,405,9:53,-0.3
1024,Johan Witehall,29,LW,MTL,26,1,1,2,0,6,1,0,0,0,1,0,0,18,5.6,267,10:17,-0.1
1025,Johan Witehall,29,LW,NYR,15,0,3,3,-5,8,0,0,0,0,3,0,0,16,0.0,138,9:11,-0.2
1026,Brendan Witt,25,D,WSH,72,3,3,6,2,101,3,0,0,0,3,0,0,87,3.4,1489,20:41,2.8
1027,Jason Woolley,31,D,BUF,67,5,18,23,0,46,1,4,0,3,6,12,0,92,5.4,1164,17:22,4.7
1028,Peter Worrell,23,LW,FLA,71,3,7,10,-10,248,3,0,0,0,6,1,0,86,3.5,672,9:28,-0.2
1029,Mark Wotton,27,D,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,13:45,0.0
1030,Bob Wren,26,C,MDA,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,12,11:41,-0.1
1031,Jamie Wright,24,LW,DAL,2,1,0,1,-3,0,1,0,0,0,0,0,0,4,25.0,22,10:45,0.1
1032,Tyler Wright,27,C,CBJ,76,16,16,32,-9,140,11,4,1,2,12,4,0,141,11.3,1344,17:41,2.7
1033,Vitali Yachmenev,26,LW,NSH,78,15,19,34,-5,10,10,4,1,4,13,6,0,123,12.2,1393,17:52,2.9
1034,Terry Yake,32,RW,WSH,12,0,3,3,0,8,0,0,0,0,2,1,0,13,0.0,146,12:11,0.1
1035,Alexei Yashin,27,C,OTT,82,40,48,88,10,30,25,13,2,10,31,17,0,263,15.2,1672,20:24,10.5
1036,Stephane Yelle,26,C,COL,50,4,10,14,-3,20,3,0,1,0,10,0,0,54,7.4,723,14:28,0.4
1037,Juha Ylonen,28,C,PHX,69,9,14,23,10,38,8,0,1,1,11,0,3,72,12.5,987,14:18,2.0
1038,Jason York,30,D,OTT,74,6,16,22,7,72,3,3,0,2,13,3,0,133,4.5,1762,23:49,4.6
1039,Mike York,23,C,NYR,79,14,17,31,1,20,9,3,2,4,13,2,2,171,8.2,1403,17:45,1.8
1040,Scott Young,33,RW,STL,81,40,33,73,15,30,23,14,3,7,16,16,1,321,12.5,1563,19:18,9.8
1041,Dmitry Yushkevich,29,D,TOR,81,5,19,24,-2,52,4,1,0,0,12,7,0,110,4.5,1963,24:14,4.8
1042,Steve Yzerman,35,C,DET,54,18,34,52,4,18,13,5,0,7,18,15,1,155,11.6,1201,22:14,5.4
1043,Rob Zamuner,31,LW,OTT,79,19,18,37,7,52,16,1,2,4,17,1,0,123,15.4,1167,14:46,3.9
1044,Richard Zednik,25,RW,TOT,74,19,25,44,-4,71,14,5,0,3,22,3,0,178,10.7,1185,16:01,4.4
1045,Richard Zednik,25,RW,WSH,62,16,19,35,-2,61,12,4,0,3,17,2,0,155,10.3,963,15:32,3.5
1046,Richard Zednik,25,RW,MTL,12,3,6,9,-2,10,2,1,0,0,5,1,0,23,13.0,222,18:29,0.8
1047,Valeri Zelepukin,32,LW,CHI,36,3,4,7,-14,18,1,0,2,0,4,0,0,38,7.9,436,12:07,-0.2
1048,Rob Zettler,32,D,WSH,29,0,4,4,0,55,0,0,0,0,4,0,0,17,0.0,352,12:08,0.8
1049,Alex Zhamnov,30,C,CHI,63,13,36,49,-12,40,9,3,1,3,18,17,1,117,11.1,1339,21:15,3.9
1050,Alexei Zhitnik,28,D,BUF,78,8,29,37,-3,75,3,5,0,1,12,17,0,149,5.4,1892,24:15,7.3
1051,Sergei Zholtok,28,C,TOT,69,5,26,31,-7,30,4,1,0,0,15,11,0,139,3.6,979,14:11,1.8
1052,Sergei Zholtok,28,C,EDM,37,4,16,20,8,22,3,1,0,0,11,5,0,61,6.6,478,12:55,1.9
1053,Sergei Zholtok,28,C,MTL,32,1,10,11,-15,8,1,0,0,0,4,6,0,78,1.3,500,15:38,-0.1
1054,Thomas Ziegler,22,C,TBL,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,25,4:57,-0.1
1055,Sergei Zubov,30,D,DAL,79,10,41,51,22,24,4,6,0,1,19,20,2,173,5.8,2102,26:37,10.7
1056,Dainius Zubrus,22,RW,TOT,61,13,13,26,-11,37,9,4,0,0,9,4,0,83,15.7,1063,17:26,2.0
1057,Dainius Zubrus,22,RW,MTL,49,12,12,24,-7,30,9,3,0,0,8,4,0,70,17.1,906,18:30,2.1
1058,Dainius Zubrus,22,RW,WSH,12,1,1,2,-4,7,0,1,0,0,1,0,0,13,7.7,157,13:05,-0.1
1059,Andrei Zyuzin,23,D,TBL,64,4,16,20,-8,76,1,2,1,1,13,3,0,92,4.3,1193,18:39,3.2
