,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
569,Greg Moore,23,RW,NYR,6,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,13,0.0,71,11:49,1,7,3,5,37.5
570,Ethan Moreau,32,LW,EDM,25,5,4,9,-4,39,0.7,4,1,0,0,3,1,0,54,9.3,398,15:55,13,49,10,13,43.5
571,Joey Mormina,25,D,CAR,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,8,7:45,0,4,0,0,
572,Derek Morris,29,D,PHX,82,8,17,25,8,83,6.3,6,2,0,0,9,8,0,135,5.9,1781,21:43,115,81,0,1,0.0
573,Brendan Morrison,32,C,VAN,39,9,16,25,-3,18,2.6,6,3,0,3,5,11,0,54,16.7,600,15:23,13,17,167,203,45.1
574,Shaone Morrisonn,25,D,WSH,76,1,9,10,4,63,2.6,1,0,0,1,8,0,1,47,2.1,1540,20:16,89,94,1,0,100.0
575,Brenden Morrow,29,LW,DAL,82,32,42,74,23,105,9.8,18,12,2,7,26,16,0,207,15.5,1639,20:00,29,260,16,25,39.0
576,Dave Moss,26,RW,CGY,41,4,7,11,-4,10,0.5,4,0,0,0,7,0,0,60,6.7,508,12:24,18,42,7,10,41.2
577,Mike Mottau,29,D,NJD,76,4,13,17,-11,48,3.5,3,1,0,1,8,5,0,68,5.9,1570,20:39,84,41,0,0,
578,Joe Motzko,27,RW,WSH,8,2,2,4,1,0,0.5,2,0,0,0,2,0,0,10,20.0,100,12:27,0,4,0,3,0.0
579,Matt Moulson,24,LW,LAK,22,5,4,9,2,4,1.1,5,0,0,0,4,0,0,35,14.3,266,12:05,21,14,1,3,25.0
580,Mark Mowers,33,RW,ANA,17,1,0,1,0,8,0.0,1,0,0,0,0,0,0,6,16.7,154,9:02,3,6,22,23,48.9
581,Peter Mueller,19,C,PHX,81,22,32,54,-13,32,5.4,15,7,0,3,17,15,0,201,10.9,1398,17:16,12,30,105,146,41.8
582,Matt Murley,28,LW,PHX,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,3,0.0,35,11:44,0,3,2,1,66.7
583,Cory Murphy,29,D,FLA,47,2,15,17,0,22,2.8,1,1,0,0,4,11,0,65,3.1,723,15:23,39,11,0,0,
584,Andrew Murray,26,C,CBJ,39,6,4,10,0,12,1.1,6,0,0,0,4,0,0,45,13.3,457,11:42,16,47,15,17,46.9
585,Brady Murray,23,LW,LAK,4,1,0,1,-2,6,0.1,1,0,0,0,0,0,0,2,50.0,45,11:18,2,6,16,15,51.6
586,Douglas Murray,27,D,SJS,66,1,9,10,20,98,4.9,1,0,0,0,8,0,1,48,2.1,1153,17:28,83,127,1,1,50.0
587,Garth Murray,25,C,TOT,7,0,0,0,0,19,-0.1,0,0,0,0,0,0,0,3,0.0,44,6:14,0,13,0,3,0.0
588,Garth Murray,25,C,FLA,6,0,0,0,0,19,-0.1,0,0,0,0,0,0,0,3,0.0,31,5:09,0,9,0,2,0.0
589,Garth Murray,25,C,MTL,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,13,12:46,0,4,0,1,0.0
590,Glen Murray,35,RW,BOS,63,17,13,30,-4,50,2.9,10,7,0,2,9,4,0,158,10.8,1147,18:13,10,42,6,13,31.6
591,Ladislav Nagy,28,LW,LAK,38,9,17,26,-2,18,2.8,7,2,0,1,7,10,0,78,11.5,524,13:48,11,28,44,39,53.0
592,Rick Nash,23,LW,CBJ,80,38,31,69,2,95,9.4,24,10,4,6,19,12,0,329,11.6,1639,20:29,30,67,14,30,31.8
593,Markus Naslund,34,LW,VAN,82,25,30,55,-7,46,6.1,16,9,0,2,17,13,0,237,10.5,1425,17:23,24,13,0,1,0.0
594,Alain Nasreddine,32,D,PIT,6,0,0,0,-4,4,-0.3,0,0,0,0,0,0,0,3,0.0,77,12:53,4,5,0,0,
595,Chris Neil,28,RW,OTT,68,6,14,20,-3,199,0.9,6,0,0,1,14,0,0,78,7.7,868,12:46,10,204,0,0,
596,Kris Newbury,25,C,TOR,28,1,1,2,-7,32,-0.2,1,0,0,0,1,0,0,14,7.1,122,4:22,2,23,22,33,40.0
597,Scott Nichol,33,C,NSH,73,10,8,18,12,72,1.7,8,0,2,1,7,1,0,101,9.9,968,13:16,35,110,441,297,59.8
598,Rob Niedermayer,33,C,ANA,78,8,8,16,1,54,0.4,7,0,1,1,6,0,2,111,7.2,1382,17:43,28,61,23,46,33.3
599,Scott Niedermayer,34,D,ANA,48,8,17,25,-2,16,5.0,1,7,0,3,7,9,1,87,9.2,1148,23:54,46,35,0,0,
600,Frans Nielsen,23,C,NYI,16,2,1,3,1,0,0.4,2,0,0,0,1,0,0,17,11.8,139,8:42,8,4,54,57,48.6
601,Alexander Nikulin,22,C,OTT,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,10,4:56,0,0,1,0,100.0
602,Marcus Nilson,29,LW,CGY,47,3,2,5,2,4,0.1,3,0,0,0,2,0,0,47,6.4,461,9:49,17,6,21,20,51.2
603,Robert Nilsson,23,LW,EDM,71,10,31,41,8,22,4.2,7,3,0,0,26,5,0,102,9.8,989,13:56,14,20,7,8,46.7
604,Matt Niskanen,21,D,DAL,78,7,19,26,22,36,7.2,5,2,0,0,13,6,0,99,7.1,1598,20:30,62,47,0,0,
605,Petteri Nokelainen,22,C,BOS,57,7,3,10,0,19,1.0,7,0,0,1,3,0,0,40,17.5,472,8:16,19,53,149,135,52.5
606,Brandon Nolan,24,C,CAR,6,0,1,1,-2,0,-0.1,0,0,0,0,1,0,0,2,0.0,44,7:15,1,8,0,0,
607,Owen Nolan,35,RW,CGY,77,16,16,32,6,71,3.2,14,1,1,3,11,5,0,163,9.8,1275,16:33,22,86,181,165,52.3
608,Mattias Norstrom,36,D,DAL,66,2,11,13,3,40,3.3,1,1,0,1,9,0,2,54,3.7,1287,19:30,91,77,0,0,
609,Jiri Novotny,24,C,CBJ,65,8,14,22,-10,24,1.1,7,1,0,0,8,4,2,91,8.8,1152,17:43,39,103,375,415,47.5
610,Petteri Nummelin,35,D,MIN,27,2,7,9,-2,2,1.5,1,1,0,1,2,5,0,31,6.5,414,15:20,12,4,0,1,0.0
611,Teppo Numminen,39,D,BUF,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,16,16:03,2,0,0,0,
612,Lawrence Nycholat,28,D,OTT,3,0,0,0,1,0,0.1,0,0,0,0,0,0,0,4,0.0,36,11:57,2,4,0,0,
613,Michael Nylander,35,C,WSH,40,11,26,37,-19,24,3.1,6,5,0,1,13,13,0,77,14.3,766,19:09,10,4,263,272,49.2
614,Eric Nystrom,24,LW,CGY,44,3,7,10,-5,48,0.3,3,0,0,0,7,0,0,42,7.1,506,11:30,17,68,7,7,50.0
615,Shane O'Brien,24,D,TBL,77,4,17,21,-2,154,4.3,4,0,0,1,15,1,1,69,5.8,1634,21:13,97,125,0,0,
616,Ryan O'Byrne,23,D,MTL,33,1,6,7,7,45,1.8,1,0,0,0,6,0,0,10,10.0,442,13:24,50,65,0,0,
617,Sean O'Donnell,36,D,ANA,82,2,7,9,9,84,3.8,1,0,1,0,5,0,2,25,8.0,1413,17:14,51,54,2,0,100.0
618,Patrick O'Sullivan,22,C,LAK,82,22,31,53,-8,36,5.1,16,3,3,2,22,7,2,220,10.0,1534,18:42,45,95,203,258,44.0
619,Johnny Oduya,26,D,NJD,75,6,20,26,27,46,7.7,4,2,0,0,14,6,0,63,9.5,1427,19:02,79,71,0,0,
620,Mattias Ohlund,31,D,VAN,53,9,15,24,-1,79,5.1,5,4,0,2,8,7,0,128,7.0,1260,23:46,96,64,0,0,
621,Kyle Okposo,19,RW,NYI,9,2,3,5,3,2,0.7,1,1,0,1,2,0,1,15,13.3,148,16:28,3,5,0,0,
622,Rostislav Olesz,22,LW,FLA,56,14,12,26,3,16,2.8,9,5,0,2,8,4,0,139,10.1,956,17:04,25,69,7,3,70.0
623,Ben Ondrus,25,RW,TOR,3,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,4,0.0,15,5:07,0,2,1,2,33.3
624,Brooks Orpik,27,D,PIT,78,1,10,11,11,57,3.4,1,0,0,0,9,0,1,50,2.0,1323,16:58,125,239,0,0,
625,Colton Orr,25,RW,NYR,74,1,1,2,-13,159,-1.1,1,0,0,1,1,0,0,24,4.2,579,7:49,25,146,1,1,50.0
626,Jed Ortmeyer,29,RW,NSH,51,4,4,8,-8,32,-0.2,3,0,1,0,3,0,1,68,5.9,635,12:27,23,63,6,6,50.0
627,Steve Ott,25,C,DAL,73,11,11,22,2,147,1.9,10,0,1,2,8,1,2,89,12.4,1056,14:28,26,182,183,128,58.8
628,Michel Ouellet,25,RW,TBL,64,17,19,36,11,12,4.8,12,5,0,0,13,6,0,132,12.9,872,13:38,19,56,19,23,45.2
629,Alex Ovechkin,22,LW,WSH,82,65,47,112,28,40,17.2,43,22,0,11,32,15,0,446,14.6,1894,23:06,44,220,7,11,38.9
630,Sandis Ozolinsh,35,D,SJS,39,3,13,16,-11,24,2.3,1,2,0,0,4,9,0,39,7.7,662,16:59,32,28,0,0,
631,Nathan Paetsch,24,D,BUF,59,2,7,9,3,27,1.9,2,0,0,0,4,3,0,49,4.1,804,13:38,52,34,0,0,
632,Samuel Pahlsson,30,C,ANA,56,6,9,15,-2,34,0.5,3,0,3,3,8,1,0,94,6.4,1051,18:46,24,114,586,480,55.0
633,Daniel Paille,23,LW,BUF,77,19,16,35,9,14,4.2,16,0,3,2,16,0,0,110,17.3,1022,13:16,24,60,15,26,36.6
634,Jay Pandolfo,33,LW,NJD,54,12,12,24,10,22,2.9,12,0,0,1,12,0,0,78,15.4,933,17:17,32,32,3,4,42.9
635,Ryan Parent,20,D,PHI,22,0,0,0,-4,6,-0.1,0,0,0,0,0,0,0,9,0.0,330,14:59,17,23,0,0,
636,Zach Parise,23,LW,NJD,81,32,33,65,13,25,8.9,21,10,1,8,20,13,0,266,12.0,1463,18:04,30,76,50,54,48.1
637,Richard Park,31,RW,NYI,82,12,20,32,-4,20,2.7,7,1,4,2,15,4,1,132,9.1,1249,15:14,62,43,314,312,50.2
638,Scott Parker,30,RW,COL,25,0,0,0,0,70,-0.2,0,0,0,0,0,0,0,5,0.0,92,3:42,1,18,0,0,
639,Mark Parrish,30,RW,MIN,66,16,14,30,2,16,3.4,9,7,0,0,9,5,0,95,16.8,986,14:56,43,32,4,6,40.0
640,George Parros,28,RW,ANA,69,1,4,5,3,183,0.1,1,0,0,0,4,0,0,30,3.3,410,5:57,9,91,3,7,30.0
641,Joe Pavelski,23,C,SJS,82,19,21,40,1,28,4.8,10,8,1,4,11,10,0,207,9.2,1157,14:07,59,67,270,231,53.9
642,Michael Peca,33,C,CBJ,65,8,26,34,-1,64,2.7,5,3,0,3,14,11,1,86,9.3,1207,18:34,57,74,571,513,52.7
643,Theo Peckham,20,D,EDM,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,13,13:22,2,1,0,0,
644,Pascal Pelletier,24,LW,BOS,6,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,8,0.0,66,11:04,2,12,1,0,100.0
645,Rod Pelley,23,C,NJD,58,2,4,6,-3,19,-0.1,2,0,0,1,4,0,0,59,3.4,540,9:19,12,73,150,171,46.7
646,Ville Peltonen,34,LW,FLA,56,5,15,20,-2,20,1.1,4,1,0,0,13,2,0,108,4.6,886,15:49,31,33,3,13,18.8
647,Dustin Penner,25,LW,EDM,82,23,24,47,-12,45,4.7,10,13,0,4,15,9,0,201,11.4,1411,17:12,37,99,104,85,55.0
648,Joel Perrault,24,C,PHX,49,7,10,17,-11,48,1.0,4,3,0,2,6,4,0,87,8.0,707,14:26,16,42,294,305,49.1
649,Yanic Perreault,36,C,CHI,53,9,5,14,-1,24,1.3,9,0,0,0,3,1,1,58,15.5,610,11:30,12,17,294,162,64.5
650,Eric Perrin,32,C,ATL,81,12,33,45,-5,26,3.5,8,2,2,0,21,4,8,121,9.9,1444,17:50,31,51,378,335,53.0
651,David Perron,19,LW,STL,62,13,14,27,16,38,3.7,10,3,0,1,12,2,0,68,19.1,778,12:33,7,65,5,9,35.7
652,Corey Perry,22,RW,ANA,70,29,25,54,12,108,7.5,18,11,0,4,19,6,0,200,14.5,1257,17:57,11,95,3,13,18.8
653,Andrew Peters,27,LW,BUF,44,1,1,2,-4,100,-0.1,1,0,0,0,1,0,0,18,5.6,138,3:09,3,22,0,1,0.0
654,Toby Petersen,29,C,DAL,8,0,3,3,0,4,0.2,0,0,0,0,3,0,0,6,0.0,63,7:50,3,9,22,22,50.0
655,Matt Pettinger,27,LW,TOT,76,6,7,13,-11,36,-0.4,5,1,0,3,5,2,0,127,4.7,1087,14:18,35,75,11,8,57.9
656,Matt Pettinger,27,LW,WSH,56,2,5,7,-11,25,-1.0,1,1,0,1,5,0,0,98,2.0,824,14:43,20,49,7,5,58.3
657,Matt Pettinger,27,LW,VAN,20,4,2,6,0,11,0.7,4,0,0,2,0,2,0,29,13.8,263,13:10,15,26,4,3,57.1
658,Rich Peverley,25,C,NSH,33,5,5,10,4,8,1.2,5,0,0,2,5,0,0,43,11.6,341,10:20,5,12,61,71,46.2
659,Dion Phaneuf,22,D,CGY,82,17,43,60,12,182,11.2,6,10,1,4,20,23,0,263,6.5,2167,26:25,88,194,0,0,
660,Chris Phillips,29,D,OTT,81,5,13,18,15,56,4.1,4,1,0,1,10,0,3,80,6.3,1821,22:29,151,126,0,1,0.0
661,Alexandre Picard,22,D,TOT,24,3,3,6,-12,10,0.5,2,1,0,1,3,0,0,24,12.5,490,20:25,38,35,0,0,
662,Alexandre Picard,22,D,TBL,20,3,3,6,-9,8,0.7,2,1,0,1,3,0,0,21,14.3,438,21:54,34,33,0,0,
663,Alexandre Picard,22,D,PHI,4,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,3,0.0,52,13:02,4,2,0,0,
664,Alexandre Picard,22,LW,CBJ,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,20,6:46,0,10,0,0,
665,Antti Pihlstrom,23,LW,NSH,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,9,9:08,0,1,0,0,
666,Adam Pineault,21,RW,CBJ,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,5,0.0,33,11:03,0,1,0,1,0.0
667,Fernando Pisani,31,RW,EDM,56,13,9,22,-5,28,2.0,9,4,0,3,8,1,0,96,13.5,926,16:32,14,41,2,5,28.6
668,Joni Pitkanen,24,D,EDM,63,8,18,26,-5,56,4.9,6,1,1,1,9,9,0,101,7.9,1520,24:07,59,32,0,0,
669,Geoff Platt,22,C,ANA,5,0,0,0,2,2,0.0,0,0,0,0,0,0,0,4,0.0,56,11:17,1,3,2,5,28.6
670,Tomas Plekanec,25,C,MTL,81,29,40,69,15,42,8.6,15,12,2,6,26,13,1,186,15.6,1464,18:05,28,32,683,698,49.5
671,Tomas Plihal,24,C,SJS,22,2,1,3,4,4,0.4,2,0,0,0,1,0,0,34,5.9,238,10:50,5,20,5,14,26.3
672,Thomas Pock,26,D,NYR,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0.0,19,18:53,3,1,0,0,
673,John Pohl,28,C,TOR,33,1,4,5,-4,10,0.0,1,0,0,1,4,0,0,23,4.3,234,7:06,3,28,41,53,43.6
674,Roman Polak,21,D,STL,6,0,1,1,1,0,0.3,0,0,0,0,1,0,0,2,0.0,69,11:32,6,6,0,0,
675,Jason Pominville,25,RW,BUF,82,27,53,80,16,20,8.9,24,2,1,1,26,25,2,232,11.6,1637,19:58,37,30,24,42,36.4
676,Alexei Ponikarovsky,27,LW,TOR,66,18,17,35,3,36,3.8,17,1,0,1,11,6,0,150,12.0,1054,15:58,21,77,1,3,25.0
677,Mark Popovic,25,D,ATL,33,0,2,2,-4,10,0.3,0,0,0,0,2,0,0,25,0.0,478,14:28,35,22,0,0,
678,Brian Pothier,30,D,WSH,38,5,9,14,5,20,3.0,4,1,0,1,6,3,0,65,7.7,710,18:42,34,25,0,0,
679,Tom Poti,30,D,WSH,71,2,27,29,9,46,5.3,2,0,0,0,19,8,0,99,2.0,1667,23:29,119,42,0,0,
680,Ryan Potulny,23,C,PHI,7,0,1,1,0,4,0.0,0,0,0,0,0,1,0,5,0.0,46,6:30,2,6,14,18,43.8
681,Benoit Pouliot,21,LW,MIN,11,2,1,3,-1,0,0.3,2,0,0,0,0,1,0,10,20.0,97,8:49,1,6,26,39,40.0
682,Marc Pouliot,22,C,EDM,24,1,6,7,-1,12,0.4,1,0,0,0,5,1,0,32,3.1,248,10:20,3,23,21,23,47.7
683,Nolan Pratt,32,D,BUF,55,1,6,7,1,30,1.4,1,0,0,0,6,0,0,21,4.8,744,13:31,76,54,0,0,
684,Tom Preissing,29,D,LAK,77,8,16,24,-6,16,4.3,2,6,0,1,12,4,0,93,8.6,1377,17:53,42,22,2,7,22.2
685,Wayne Primeau,31,C,CGY,43,3,7,10,-3,26,0.4,3,0,0,0,7,0,0,39,7.7,475,11:03,20,36,51,43,54.3
686,Chris Pronger,33,D,ANA,72,12,31,43,-1,128,8.4,4,8,0,4,8,22,1,182,6.6,1872,26:00,99,74,4,3,57.1
687,Vinny Prospal,32,LW,TOT,80,33,38,71,0,45,8.8,23,10,0,5,38,0,0,215,15.3,1550,19:22,37,73,141,115,55.1
688,Vinny Prospal,32,LW,TBL,62,29,28,57,-7,39,7.1,20,9,0,4,28,0,0,175,16.6,1239,20:00,29,66,91,79,53.5
689,Vinny Prospal,32,LW,PHI,18,4,10,14,7,6,1.7,3,1,0,1,10,0,0,40,10.0,310,17:15,8,7,50,36,58.1
690,Petr Prucha,25,LW,NYR,62,7,10,17,3,22,1.6,5,2,0,1,8,2,0,89,7.9,722,11:38,17,81,2,1,66.7
691,Teddy Purcell,22,RW,LAK,10,1,2,3,2,0,0.3,1,0,0,0,2,0,0,10,10.0,120,11:59,0,2,0,0,
692,Taylor Pyatt,26,LW,VAN,79,16,21,37,9,60,4.1,9,7,0,2,19,2,0,167,9.6,1247,15:47,45,76,12,24,33.3
693,Kyle Quincey,22,D,DET,6,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,5,0.0,84,13:58,7,12,0,0,
694,Karel Rachunek,28,D,NJD,47,4,9,13,3,40,3.4,4,0,0,0,7,2,0,68,5.9,911,19:23,47,62,0,0,
695,Branko Radivojevic,27,RW,MIN,73,7,10,17,-14,48,0.1,6,1,0,3,9,1,0,91,7.7,1089,14:55,31,98,15,24,38.5
696,Alexander Radulov,21,RW,NSH,81,26,32,58,7,44,6.9,22,4,0,2,30,2,0,183,14.2,1328,16:24,36,17,0,1,0.0
697,Brian Rafalski,34,D,DET,73,13,42,55,27,34,11.7,3,10,0,1,21,21,0,175,7.4,1757,24:04,70,38,0,0,
698,Tim Ramholt,23,D,CGY,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,1,0:45,,0,,,
699,Paul Ranger,23,D,TBL,72,10,21,31,-13,56,5.4,9,0,1,0,16,5,0,105,9.5,1816,25:13,117,105,0,0,
700,Mason Raymond,22,LW,VAN,49,9,12,21,1,2,2.3,8,1,0,0,7,5,0,80,11.3,614,12:31,8,23,24,39,38.1
701,Marty Reasoner,30,C,EDM,82,11,14,25,-17,50,1.1,11,0,0,0,11,2,1,113,9.7,1227,14:58,53,23,478,428,52.8
702,Mark Recchi,39,RW,TOT,72,14,34,48,-18,32,3.8,7,7,0,0,18,16,0,121,11.6,1287,17:52,22,71,27,31,46.6
703,Mark Recchi,39,RW,ATL,53,12,28,40,-16,20,3.4,7,5,0,0,14,14,0,85,14.1,975,18:23,17,51,23,26,46.9
704,Mark Recchi,39,RW,PIT,19,2,6,8,-2,12,0.4,0,2,0,0,4,2,0,36,5.6,312,16:25,5,20,4,5,44.4
705,Wade Redden,30,D,OTT,80,6,32,38,11,60,6.1,2,4,0,1,19,12,1,136,4.4,1777,22:13,94,88,0,0,
706,Liam Reddox,22,LW,EDM,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,6,5:55,0,1,0,0,
707,Robyn Regehr,27,D,CGY,82,5,15,20,11,79,5.0,3,1,1,0,12,2,1,93,5.4,1750,21:20,88,154,0,0,
708,Steve Regier,23,LW,NYI,8,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,7,0.0,64,7:59,4,9,0,1,0.0
709,Jeremy Reich,28,LW,BOS,58,2,2,4,-5,78,-0.4,2,0,0,1,1,0,1,39,5.1,479,8:15,13,51,15,16,48.4
710,Steve Reinprecht,31,C,PHX,81,16,30,46,-3,26,4.5,10,5,1,0,23,7,0,105,15.2,1272,15:42,42,28,516,504,50.6
711,Mike Ribeiro,27,C,DAL,76,27,56,83,21,46,10.5,20,7,0,5,32,24,0,107,25.2,1400,18:26,23,53,396,488,44.8
712,Brad Richards,27,C,TOT,74,20,42,62,-27,15,5.0,9,9,2,4,22,19,1,249,8.0,1736,23:28,22,12,514,539,48.8
713,Brad Richards,27,C,TBL,62,18,33,51,-25,15,4.0,8,9,1,4,16,16,1,228,7.9,1505,24:17,19,12,441,482,47.8
714,Brad Richards,27,C,DAL,12,2,9,11,-2,0,0.9,1,0,1,0,6,3,0,21,9.5,231,19:15,3,0,73,57,56.2
715,Mike Richards,22,C,PHI,73,28,47,75,14,76,9.2,15,8,5,6,23,23,1,212,13.2,1570,21:31,46,110,698,682,50.6
716,Brad Richardson,22,RW,COL,22,2,3,5,-3,8,0.1,2,0,0,0,3,0,0,32,6.3,297,13:29,3,13,26,34,43.3
717,Luke Richardson,38,D,OTT,76,2,7,9,1,41,1.5,2,0,0,0,7,0,0,41,4.9,936,12:19,55,65,0,0,
718,Danny Richmond,23,D,CHI,7,0,0,0,-5,2,-0.4,0,0,0,0,0,0,0,2,0.0,66,9:24,2,7,0,0,
719,Patrick Rissmiller,29,LW,SJS,79,8,9,17,-8,30,0.9,8,0,0,2,9,0,0,119,6.7,1040,13:10,35,111,109,105,50.9
720,Byron Ritchie,30,C,VAN,71,3,8,11,-10,80,-0.4,3,0,0,0,5,3,0,73,4.1,875,12:19,34,89,262,253,50.9
721,Mattias Ritola,20,C,DET,2,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,12,5:47,0,0,0,0,
722,Craig Rivet,33,D,SJS,74,5,30,35,3,104,7.4,3,2,0,0,11,18,1,105,4.8,1569,21:12,79,73,0,0,
723,Gary Roberts,41,LW,PIT,38,3,12,15,-3,40,0.9,2,1,0,0,10,2,0,41,7.3,507,13:20,5,43,5,2,71.4
724,Stephane Robidas,30,D,DAL,82,9,17,26,0,85,5.6,2,7,0,2,9,7,1,153,5.9,1693,20:39,109,220,0,0,
725,Randy Robitaille,32,C,OTT,68,10,19,29,4,18,2.5,9,1,0,1,16,3,0,99,10.1,922,13:34,13,23,82,60,57.7
726,Jeremy Roenick,38,C,SJS,69,14,19,33,-8,26,3.5,7,7,0,10,14,5,0,89,15.7,949,13:45,22,96,83,105,44.1
727,Brian Rolston,34,LW,MIN,81,31,28,59,-1,53,6.9,19,11,1,8,11,17,0,289,10.7,1626,20:04,24,59,67,98,40.6
728,Aaron Rome,24,D,CBJ,17,1,1,2,-4,33,0.4,1,0,0,0,1,0,0,15,6.7,309,18:11,17,33,0,0,
729,Allan Rourke,27,D,EDM,13,0,0,0,-1,5,0.1,0,0,0,0,0,0,0,4,0.0,142,10:56,22,3,0,0,
730,Andre Roy,32,RW,TBL,63,4,3,7,-1,108,0.6,4,0,0,0,3,0,0,38,10.5,344,5:28,3,91,0,0,
731,Derek Roy,24,C,BUF,78,32,49,81,13,46,9.5,23,6,3,4,30,17,2,218,14.7,1636,20:58,48,35,700,673,51.0
732,Mathieu Roy,24,D,EDM,13,0,1,1,0,27,0.2,0,0,0,0,1,0,0,8,0.0,135,10:23,9,7,0,0,
733,Michal Rozsival,29,D,NYR,80,13,25,38,0,80,8.4,5,6,2,0,13,12,0,127,10.2,1964,24:33,129,93,0,0,
734,Martin Rucinsky,36,LW,STL,40,5,11,16,-9,40,0.9,4,1,0,0,7,4,0,67,7.5,600,15:01,8,19,7,6,53.8
735,Mike Rupp,28,C,NJD,64,3,6,9,-8,58,0.2,2,1,0,0,5,1,0,69,4.3,516,8:04,7,104,75,80,48.4
736,Kris Russell,20,D,CBJ,67,2,8,10,-12,14,1.6,1,1,0,1,5,3,0,90,2.2,991,14:47,64,31,0,0,
737,Jarkko Ruutu,32,LW,PIT,71,6,10,16,3,138,1.1,5,0,1,1,10,0,0,55,10.9,725,10:12,19,134,4,6,40.0
738,Tuomo Ruutu,24,LW,TOT,77,10,22,32,4,91,2.4,6,4,0,1,22,0,0,100,10.0,1224,15:54,19,171,28,38,42.4
739,Tuomo Ruutu,24,LW,CHI,60,6,15,21,3,75,1.3,5,1,0,1,15,0,0,71,8.5,935,15:35,15,133,26,23,53.1
740,Tuomo Ruutu,24,LW,CAR,17,4,7,11,1,16,1.1,1,3,0,0,7,0,0,29,13.8,289,17:01,4,38,2,15,11.8
741,Stefan Ruzicka,22,RW,PHI,14,1,3,4,5,27,0.5,1,0,0,0,2,1,0,10,10.0,121,8:40,3,9,0,5,0.0
742,Bobby Ryan,20,RW,ANA,23,5,5,10,-1,6,1.2,2,3,0,0,4,1,0,37,13.5,259,11:16,5,20,1,0,100.0
743,Michael Ryan,27,C,BUF,46,4,4,8,-4,30,0.2,4,0,0,0,4,0,0,60,6.7,455,9:53,14,27,0,2,0.0
744,Michael Ryder,27,RW,MTL,70,14,17,31,-4,30,3.0,13,1,0,2,5,12,0,134,10.4,927,13:15,15,122,5,13,27.8
745,Rick Rypien,23,C,VAN,22,1,2,3,-5,41,-0.1,1,0,0,0,1,0,1,8,12.5,178,8:07,10,28,44,62,41.5
746,Joe Sakic,38,C,COL,44,13,27,40,-4,20,3.9,8,5,0,1,13,14,0,124,10.5,879,19:59,21,11,296,290,50.5
747,Ruslan Salei,33,D,TOT,82,6,24,30,-4,98,5.4,5,1,0,1,16,7,1,111,5.4,1841,22:27,135,162,0,1,0.0
748,Ruslan Salei,33,D,FLA,65,3,20,23,-5,75,3.9,2,1,0,0,12,7,1,81,3.7,1513,23:17,114,122,0,1,0.0
749,Ruslan Salei,33,D,COL,17,3,4,7,1,23,1.5,3,0,0,1,4,0,0,30,10.0,328,19:17,21,40,0,0,
750,Sami Salo,33,D,VAN,63,8,17,25,8,38,6.1,2,6,0,1,5,11,1,122,6.6,1490,23:39,79,36,0,0,
751,Bryce Salvador,31,D,TOT,64,1,10,11,12,54,3.8,1,0,0,1,9,0,1,29,3.4,1267,19:48,104,75,0,1,0.0
752,Bryce Salvador,31,D,STL,56,1,10,11,12,43,3.6,1,0,0,1,9,0,1,29,3.4,1100,19:38,91,61,0,1,0.0
753,Bryce Salvador,31,D,NJD,8,0,0,0,0,11,0.2,0,0,0,0,0,0,0,0,,167,20:54,13,14,0,0,
754,Sergei Samsonov,29,LW,TOT,61,14,22,36,-1,16,3.5,11,3,0,2,15,7,0,109,12.8,970,15:54,17,12,0,3,0.0
755,Sergei Samsonov,29,LW,CAR,38,14,18,32,6,10,3.9,11,3,0,2,12,6,0,71,19.7,686,18:02,17,11,0,2,0.0
756,Sergei Samsonov,29,LW,CHI,23,0,4,4,-7,6,-0.4,0,0,0,0,3,1,0,38,0.0,284,12:21,0,1,0,1,0.0
757,Mikael Samuelsson,31,RW,DET,73,11,29,40,21,26,4.4,8,3,0,1,21,8,0,249,4.4,1187,16:16,21,74,6,8,42.9
758,Geoff Sanderson,35,LW,EDM,41,3,10,13,-7,16,0.7,3,0,0,0,8,1,1,40,7.5,416,10:09,7,8,12,11,52.2
