,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
568,Andreas Martinsen,26,LW,MTL,9,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,14,0.0,107,11:54,3,27,0,1,0.0
569,Mike Matheson,22,D,FLA,81,7,10,17,-5,36,4.4,7,0,0,0,8,1,1,179,3.9,1705,21:03,118,69,1,0,100.0
570,Auston Matthews,19,C,TOR,82,40,29,69,2,14,9.7,32,8,0,8,16,13,0,279,14.3,1446,17:38,61,21,530,600,46.9
571,Shawn Matthias,28,LW,WPG,45,8,4,12,0,13,1.1,7,0,1,1,4,0,0,51,15.7,610,13:34,19,47,5,11,31.3
572,Scott Mayfield,24,D,NYI,25,2,7,9,-1,35,1.3,2,0,0,0,7,0,0,39,5.1,354,14:08,36,37,0,0,
573,Jamie McBain,28,D,ARI,3,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,3,0.0,50,16:40,4,0,0,0,
574,Jake McCabe,23,D,BUF,76,3,17,20,-7,26,4.0,2,1,0,1,14,3,0,79,3.8,1574,20:42,114,73,0,0,
575,Jared McCann,20,C,FLA,29,1,6,7,-1,4,0.3,1,0,0,0,5,1,0,44,2.3,337,11:38,6,28,41,64,39.0
576,Michael McCarron,21,RW,MTL,31,1,4,5,-4,41,0.0,1,0,0,0,4,0,0,31,3.2,307,9:53,11,75,76,99,43.4
577,Jay McClement,33,C,CAR,65,5,3,8,-8,18,0.0,4,0,1,1,3,0,0,37,13.5,740,11:23,40,49,253,272,48.2
578,Max McCormick,24,RW,OTT,7,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,7,0.0,47,6:46,1,13,15,9,62.5
579,Ian McCoshen,21,D,FLA,3,0,1,1,0,0,0.2,0,0,0,0,1,0,0,0,,40,13:15,2,3,0,0,
580,Connor McDavid,20,C,EDM,82,30,70,100,27,26,12.8,26,3,1,6,45,24,1,251,12.0,1733,21:08,29,34,348,458,43.2
581,Ryan McDonagh,27,D,NYR,77,6,36,42,20,37,7.8,4,1,1,1,22,14,0,153,3.9,1876,24:21,160,80,0,0,
582,Colin McDonald,32,C,PHI,3,1,0,1,1,0,0.2,1,0,0,0,0,0,0,5,20.0,27,9:01,0,9,0,1,0.0
583,Evan McEneny,22,D,VAN,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,15,15:08,0,0,0,0,
584,Brock McGinn,22,LW,CAR,57,7,9,16,-11,6,1.1,7,0,0,1,8,0,1,74,9.5,684,12:00,22,91,1,3,25.0
585,Jamie McGinn,28,LW,ARI,72,9,8,17,-23,23,0.4,9,0,0,2,6,2,0,116,7.8,948,13:10,18,116,1,2,33.3
586,Dylan McIlrath,24,D,TOT,6,1,0,1,-2,14,0.1,1,0,0,0,0,0,0,3,33.3,57,9:31,4,15,0,0,
587,Dylan McIlrath,24,D,FLA,5,1,0,1,-2,10,0.1,1,0,0,0,0,0,0,3,33.3,48,9:34,4,13,0,0,
588,Dylan McIlrath,24,D,NYR,1,0,0,0,0,4,0.0,0,0,0,0,0,0,0,0,,9,9:14,0,2,0,0,
589,Greg McKegg,24,C,TOT,46,3,4,7,-3,22,0.3,3,0,0,0,4,0,0,36,8.3,456,9:54,16,48,90,90,50.0
590,Greg McKegg,24,C,FLA,31,3,3,6,-5,11,0.3,3,0,0,0,3,0,0,28,10.7,317,10:13,12,33,43,40,51.8
591,Greg McKegg,24,C,TBL,15,0,1,1,2,11,0.0,0,0,0,0,1,0,0,8,0.0,139,9:16,4,15,47,50,48.5
592,Curtis McKenzie,25,LW,DAL,53,6,10,16,5,72,1.6,6,0,0,3,10,0,0,66,9.1,575,10:51,31,103,3,3,50.0
593,Cody McLeod,32,LW,TOT,59,5,1,6,-3,145,0.4,5,0,0,0,1,0,0,30,16.7,423,7:10,14,150,0,1,0.0
594,Cody McLeod,32,LW,NSH,31,4,1,5,-1,93,0.5,4,0,0,0,1,0,0,18,22.2,258,8:20,12,100,0,1,0.0
595,Cody McLeod,32,LW,COL,28,1,0,1,-2,52,-0.1,1,0,0,0,0,0,0,12,8.3,165,5:53,2,50,0,0,
596,Brayden McNabb,26,D,LAK,49,2,2,4,1,54,2.0,2,0,0,0,2,0,0,47,4.3,738,15:04,54,110,0,0,
597,Mark McNeill,23,RW,DAL,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,14,13:49,1,0,0,2,0.0
598,Adam McQuaid,30,D,BOS,77,2,8,10,4,71,3.3,2,0,0,1,7,0,1,64,3.1,1405,18:15,144,157,0,0,
599,Wade Megan,26,C,STL,3,1,0,1,1,0,0.2,1,0,0,0,0,0,0,6,16.7,26,8:48,0,2,13,14,48.1
600,Jaycob Megna,24,D,ANA,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,15,15:20,0,0,0,0,
601,Jayson Megna,26,C,VAN,58,4,4,8,-4,6,0.1,4,0,0,0,3,1,0,72,5.6,721,12:26,23,87,2,14,12.5
602,Timo Meier,20,RW,SJS,34,3,3,6,1,10,0.4,3,0,0,1,3,0,0,85,3.5,424,12:28,5,64,1,4,20.0
603,Julian Melchiori,25,D,WPG,18,0,2,2,0,8,0.3,0,0,0,0,2,0,0,15,0.0,331,18:22,31,30,0,0,
604,Jonathon Merrill,24,D,NJD,51,1,5,6,-9,24,1.3,1,0,0,0,5,0,0,48,2.1,947,18:34,67,39,0,0,
605,Marc Methot,31,D,OTT,68,0,12,12,13,24,3.9,0,0,0,0,12,0,0,69,0.0,1348,19:49,77,164,0,0,
606,Milan Michalek,32,LW,TOR,5,1,1,2,-2,2,0.1,1,0,0,0,1,0,0,6,16.7,71,14:16,9,7,0,1,0.0
607,Zbynek Michalek,34,D,ARI,3,0,0,0,1,0,0.1,0,0,0,0,0,0,0,3,0.0,53,17:40,5,7,0,0,
608,Sonny Milano,20,LW,CBJ,4,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,2,0.0,47,11:41,2,3,0,0,
609,Colin Miller,24,D,BOS,61,6,7,13,0,55,3.3,5,1,0,0,6,1,0,85,7.1,965,15:49,36,85,0,0,
610,Drew Miller,32,LW,DET,55,5,2,7,-12,18,0.0,5,0,0,1,2,0,0,43,11.6,565,10:17,52,71,2,1,66.7
611,J.T. Miller,23,LW,NYR,82,22,34,56,17,21,6.8,17,2,3,6,28,5,1,132,16.7,1342,16:22,56,101,157,200,44.0
612,Kevan Miller,29,D,BOS,58,3,10,13,1,50,3.1,3,0,0,1,9,0,1,49,6.1,1032,17:48,76,121,0,0,
613,Garrett Mitchell,25,RW,WSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,8:48,0,2,0,1,0.0
614,John Mitchell,32,C,COL,65,3,4,7,-12,45,-0.6,3,0,0,1,4,0,0,57,5.3,816,12:33,45,88,298,240,55.4
615,Torrey Mitchell,32,C,MTL,78,8,9,17,5,38,1.3,8,0,0,1,9,0,0,68,11.8,983,12:36,56,47,410,342,54.5
616,Zack Mitchell,24,RW,MIN,11,0,0,0,-1,0,-0.2,0,0,0,0,0,0,0,10,0.0,93,8:26,3,14,11,8,57.9
617,Griffen Molino,23,C,VAN,5,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,3,0.0,53,10:35,1,1,0,0,
618,Sean Monahan,22,C,CGY,82,27,31,58,-1,20,6.9,18,8,1,4,22,9,0,199,13.6,1441,17:35,25,34,743,701,51.5
619,Brandon Montour,22,D,ANA,27,2,4,6,11,14,2.3,2,0,0,0,3,1,0,50,4.0,469,17:23,24,21,0,0,
620,Dominic Moore,36,C,BOS,82,11,14,25,2,44,2.6,8,0,3,1,13,0,1,96,11.5,1061,12:57,42,63,357,297,54.6
621,John Moore,26,D,NJD,63,12,10,22,-7,39,4.8,11,1,0,1,8,2,0,102,11.8,1196,18:59,61,68,0,0,
622,Samuel Morin,21,D,PHI,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,18,17:47,0,7,0,0,
623,Josh Morrissey,21,D,WPG,82,6,14,20,6,38,3.7,5,1,0,3,14,0,0,99,6.1,1598,19:29,139,145,0,0,
624,Joseph Morrow,24,D,BOS,17,0,1,1,-4,8,0.1,0,0,0,0,1,0,0,19,0.0,264,15:32,19,29,0,0,
625,Tyler Motte,21,LW,CHI,33,4,3,7,2,14,0.6,4,0,0,0,3,0,0,46,8.7,376,11:23,24,27,4,6,40.0
626,Matt Moulson,33,LW,BUF,81,14,18,32,-4,10,3.5,3,11,0,2,11,7,0,134,10.4,940,11:36,18,37,1,3,25.0
627,Mirco Mueller,21,D,SJS,4,1,1,2,2,0,0.5,1,0,0,0,1,0,0,3,33.3,38,9:36,3,2,0,0,
628,Connor Murphy,23,D,ARI,77,2,15,17,-13,45,2.5,1,0,1,1,15,0,0,81,2.5,1477,19:11,119,201,0,0,
629,Ryan Murphy,23,D,CAR,27,0,2,2,-11,8,-0.3,0,0,0,0,2,0,0,17,0.0,356,13:10,31,2,0,0,
630,Ryan Murray,23,D,CBJ,60,2,9,11,3,24,2.4,2,0,0,0,7,1,1,52,3.8,1100,18:20,96,23,0,0,
631,Jake Muzzin,27,D,LAK,82,9,19,28,-21,46,5.4,5,4,0,1,13,6,0,184,4.9,1828,22:18,122,162,0,0,
632,Tyler Myers,26,D,WPG,11,2,3,5,5,13,1.2,2,0,0,0,2,0,1,16,12.5,244,22:12,21,12,0,0,
633,Jakub Nakladal,29,D,CAR,3,0,0,0,-4,0,-0.3,0,0,0,0,0,0,0,3,0.0,44,14:30,4,2,0,0,
634,Vladislav Namestnikov,24,C,TBL,74,10,18,28,-4,31,2.2,7,3,0,0,14,3,1,114,8.8,1094,14:47,31,72,209,271,43.5
635,Rick Nash,32,RW,NYR,67,23,15,38,9,26,5.0,16,6,1,3,12,3,0,195,11.8,1103,16:28,35,63,0,1,0.0
636,Riley Nash,27,C,BOS,81,7,10,17,-1,14,1.0,6,0,1,2,8,0,2,125,5.6,1118,13:48,36,67,276,286,49.1
637,James Neal,29,RW,NSH,70,23,18,41,-10,35,4.6,18,5,0,5,10,8,0,202,11.4,1239,17:42,18,84,3,3,50.0
638,Chris Neil,37,RW,OTT,53,1,3,4,-11,63,-0.6,1,0,0,0,3,0,0,42,2.4,401,7:34,20,108,0,0,
639,Brock Nelson,25,LW,NYI,81,20,25,45,-6,36,4.7,19,1,0,4,19,5,1,173,11.6,1268,15:39,48,50,346,445,43.7
640,Casey Nelson,24,D,BUF,11,0,0,0,-3,4,-0.1,0,0,0,0,0,0,0,10,0.0,139,12:36,5,15,0,0,
641,Patrik Nemeth,24,D,DAL,40,0,3,3,-4,14,0.3,0,0,0,0,3,0,0,46,0.0,631,15:47,47,45,0,0,
642,Aaron Ness,26,D,WSH,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,26,12:50,2,2,0,0,
643,Nikita Nesterov,23,D,TOT,48,4,13,17,0,24,3.1,3,1,0,0,12,1,0,63,6.3,782,16:17,21,84,0,0,
644,Nikita Nesterov,23,D,TBL,35,3,9,12,-3,20,2.0,2,1,0,0,8,1,0,46,6.5,580,16:35,17,56,0,0,
645,Nikita Nesterov,23,D,MTL,13,1,4,5,3,4,1.1,1,0,0,0,4,0,0,17,5.9,201,15:29,4,28,0,0,
646,Andrej Nestrasil,25,C,CAR,19,1,4,5,-3,2,0.2,1,0,0,0,4,0,0,27,3.7,207,10:54,6,10,3,7,30.0
647,Nino Niederreiter,24,RW,MIN,82,25,32,57,17,53,7.4,17,8,0,3,26,6,0,186,13.4,1236,15:04,20,120,0,1,0.0
648,Frans Nielsen,32,C,DET,79,17,24,41,-19,18,3.6,11,4,2,0,13,11,0,162,10.5,1355,17:09,54,64,653,561,53.8
649,Matthew Nieto,24,LW,TOT,59,7,6,13,-12,8,0.4,7,0,0,1,5,0,1,85,8.2,881,14:55,34,40,2,4,33.3
650,Matthew Nieto,24,LW,COL,43,7,4,11,-9,4,0.6,7,0,0,1,3,0,1,61,11.5,685,15:56,26,18,2,2,50.0
651,Matthew Nieto,24,LW,SJS,16,0,2,2,-3,4,-0.2,0,0,0,0,2,0,0,24,0.0,195,12:13,8,22,0,2,0.0
652,Boo Nieves,23,C,NYR,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,12,11:44,1,0,3,7,30.0
653,Matt Niskanen,30,D,WSH,78,5,34,39,20,32,7.4,4,1,0,2,25,8,1,154,3.2,1730,22:11,93,147,0,0,
654,Stefan Noesen,23,RW,TOT,44,8,2,10,6,24,1.6,8,0,0,0,2,0,0,63,12.7,490,11:08,10,50,26,41,38.8
655,Stefan Noesen,23,RW,NJD,32,6,2,8,4,22,1.2,6,0,0,0,2,0,0,51,11.8,411,12:50,9,40,5,7,41.7
656,Stefan Noesen,23,RW,ANA,12,2,0,2,2,2,0.4,2,0,0,0,0,0,0,12,16.7,79,6:33,1,10,21,34,38.2
657,Nelson Nogier,20,D,WPG,10,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,8,0.0,117,11:43,5,12,0,0,
658,Jordan Nolan,27,C,LAK,46,4,4,8,-3,44,0.5,4,0,0,0,4,0,0,39,10.3,499,10:51,7,62,2,4,33.3
659,Joakim Nordstrom,24,LW,CAR,82,7,5,12,-12,17,0.0,6,0,1,2,5,0,0,104,6.7,1043,12:43,41,148,9,20,31.0
660,Tomas Nosek,24,LW,DET,11,1,0,1,-1,2,0.0,1,0,0,0,0,0,0,19,5.3,111,10:07,5,10,37,31,54.4
661,Ryan Nugent-Hopkins,23,C,EDM,82,18,25,43,-10,29,4.0,13,5,0,4,19,6,0,200,9.0,1451,17:42,35,47,556,712,43.8
662,Darnell Nurse,21,D,EDM,44,5,6,11,0,33,2.4,5,0,0,0,6,0,0,85,5.9,749,17:01,53,107,0,0,
663,Markus Nutivaara,22,D,CBJ,66,2,5,7,7,6,2.2,2,0,0,0,5,0,0,66,3.0,872,13:13,38,36,0,0,
664,Alexander Nylander,18,RW,BUF,4,0,1,1,-2,0,0.0,0,0,0,0,1,0,0,4,0.0,49,12:20,2,1,0,2,0.0
665,William Nylander,20,C,TOR,81,22,39,61,-3,32,6.8,13,9,0,2,22,17,0,205,10.7,1297,16:01,16,25,49,73,40.2
666,Gustav Nyquist,27,RW,DET,76,12,36,48,0,18,4.7,10,2,0,2,29,7,0,165,7.3,1325,17:26,20,54,4,1,80.0
667,Liam O'Brien,22,LW,WSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,6:08,0,1,0,0,
668,Rob O'Gara,23,D,BOS,3,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0.0,48,16:01,7,3,0,0,
669,Daniel O'Regan,23,C,SJS,3,1,0,1,-2,0,0.1,0,1,0,0,0,0,0,5,20.0,35,11:33,1,1,14,17,45.2
670,Cal O'Reilly,30,C,BUF,11,0,1,1,-6,0,-0.3,0,0,0,0,1,0,0,3,0.0,87,7:56,3,2,32,34,48.5
671,Ryan O'Reilly,25,C,BUF,72,20,35,55,-1,10,6.0,11,8,1,3,18,16,1,189,10.6,1545,21:28,45,21,1039,752,58.0
672,Johnny Oduya,35,D,TOT,52,2,7,9,-4,18,1.4,2,0,0,0,7,0,0,37,5.4,950,18:16,123,29,0,0,
673,Johnny Oduya,35,D,DAL,37,1,6,7,-2,10,1.1,1,0,0,0,6,0,0,24,4.2,672,18:10,81,21,0,0,
674,Johnny Oduya,35,D,CHI,15,1,1,2,-2,8,0.3,1,0,0,0,1,0,0,13,7.7,278,18:31,42,8,0,0,
675,Jordan Oesterle,24,D,EDM,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,35,17:17,3,2,0,0,
676,Kyle Okposo,28,RW,BUF,65,19,26,45,-7,24,5.0,12,7,0,2,10,16,0,156,12.2,1233,18:58,25,53,54,45,54.5
677,Jamie Oleksiak,24,D,DAL,41,5,2,7,-4,37,1.4,5,0,0,1,1,0,1,33,15.2,665,16:13,53,51,0,0,
678,Steven Oleksy,30,D,PIT,11,0,1,1,2,24,0.3,0,0,0,0,1,0,0,11,0.0,151,13:42,19,20,0,0,
679,Gustav Olofsson,22,D,MIN,13,0,3,3,-1,2,0.3,0,0,0,0,2,1,0,7,0.0,175,13:29,16,10,0,0,
680,Dmitry Orlov,25,D,WSH,82,6,27,33,30,51,7.7,5,1,0,0,22,5,0,125,4.8,1602,19:32,94,122,0,0,
681,Brooks Orpik,36,D,WSH,79,0,14,14,32,48,5.0,0,0,0,0,14,0,0,93,0.0,1405,17:47,132,181,0,0,
682,T.J. Oshie,30,RW,WSH,68,33,23,56,28,36,8.7,25,7,1,4,15,6,2,143,23.1,1214,17:51,50,95,87,93,48.3
683,Steve Ott,34,C,TOT,53,3,4,7,-8,80,-0.1,3,0,0,0,4,0,0,45,6.7,570,10:46,23,144,153,125,55.0
684,Steve Ott,34,C,DET,42,3,3,6,-6,63,0.1,3,0,0,0,3,0,0,33,9.1,439,10:28,17,101,102,74,58.0
685,Steve Ott,34,C,MTL,11,0,1,1,-2,17,-0.2,0,0,0,0,1,0,0,12,0.0,131,11:56,6,43,51,51,50.0
686,Xavier Ouellet,23,D,DET,66,3,9,12,2,51,3.2,3,0,0,0,9,0,0,89,3.4,1186,17:58,87,73,0,2,0.0
687,Alex Ovechkin,31,LW,WSH,82,33,36,69,6,50,8.7,16,17,0,7,27,9,0,313,10.5,1506,18:22,29,216,0,1,0.0
688,Magnus Paajarvi,25,LW,STL,32,8,5,13,9,6,2.1,7,1,0,3,5,0,0,51,15.7,389,12:09,16,29,1,2,33.3
689,Max Pacioretty,28,LW,MTL,81,35,32,67,15,38,9.3,26,8,1,7,26,5,1,268,13.1,1553,19:11,35,63,27,23,54.0
690,Jean-Gabriel Pageau,24,C,OTT,82,12,21,33,13,24,3.4,12,0,0,2,19,0,2,169,7.1,1323,16:08,79,161,558,460,54.8
691,Iiro Pakarinen,25,RW,EDM,14,2,2,4,2,2,0.5,2,0,0,1,2,0,0,15,13.3,125,8:55,6,30,0,1,0.0
692,Ondrej Palat,25,LW,TBL,75,17,35,52,8,39,5.6,12,5,0,3,25,10,0,162,10.5,1434,19:07,66,141,9,25,26.5
693,Kyle Palmieri,25,RW,NJD,80,26,27,53,2,46,7.1,17,8,1,3,16,11,0,192,13.5,1388,17:21,36,124,12,17,41.4
694,Artemi Panarin,25,LW,CHI,82,31,43,74,18,21,9.4,22,9,0,5,35,8,0,211,14.7,1597,19:28,14,23,2,8,20.0
695,Richard Panik,25,RW,CHI,82,22,22,44,14,58,5.6,18,4,0,5,17,5,0,155,14.2,1208,14:44,45,147,2,5,28.6
696,Cedric Paquette,23,C,TBL,58,4,6,10,-6,80,0.2,4,0,0,0,6,0,0,68,5.9,668,11:31,46,144,200,234,46.1
697,Colton Parayko,23,D,STL,81,4,31,35,7,32,6.7,0,4,0,2,24,6,1,188,2.1,1717,21:12,117,80,0,0,
698,Adam Pardy,32,D,NSH,4,0,0,0,-1,6,-0.1,0,0,0,0,0,0,0,4,0.0,44,11:00,3,3,0,0,
699,P.A. Parenteau,33,RW,TOT,67,13,15,28,-18,35,2.5,9,4,0,2,11,4,0,123,10.6,985,14:42,9,60,6,14,30.0
700,P.A. Parenteau,33,RW,NJD,59,13,14,27,-16,35,2.6,9,4,0,2,10,4,0,109,11.9,884,14:59,8,51,6,13,31.6
701,P.A. Parenteau,33,RW,NSH,8,0,1,1,-2,0,-0.1,0,0,0,0,1,0,0,14,0.0,101,12:34,1,9,0,1,0.0
702,Zach Parise,32,LW,MIN,69,19,23,42,-3,30,4.3,13,6,0,4,17,6,0,194,9.8,1203,17:26,69,46,8,5,61.5
703,David Pastrnak,20,RW,BOS,75,34,36,70,11,34,10.3,24,10,0,6,22,14,0,262,13.0,1349,17:59,32,72,2,1,66.7
704,Greg Pateryn,26,D,TOT,36,1,8,9,-1,10,1.5,1,0,0,0,8,0,0,42,2.4,555,15:25,66,69,0,0,
705,Greg Pateryn,26,D,MTL,24,1,5,6,1,4,1.2,1,0,0,0,5,0,0,28,3.6,345,14:23,43,44,0,0,
706,Greg Pateryn,26,D,DAL,12,0,3,3,-2,6,0.3,0,0,0,0,3,0,0,14,0.0,210,17:31,23,25,0,0,
707,Nick Paul,21,LW,OTT,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0.0,16,16:29,0,3,5,8,38.5
708,Joe Pavelski,32,C,SJS,81,29,39,68,11,34,8.7,21,7,1,7,24,15,0,233,12.4,1549,19:07,73,130,448,407,52.4
709,Tanner Pearson,24,LW,LAK,80,24,20,44,5,13,6.0,20,3,1,5,14,5,1,187,12.8,1306,16:19,31,124,10,14,41.7
710,Matthew Peca,23,C,TBL,10,1,1,2,-3,2,0.0,1,0,0,0,1,0,0,9,11.1,114,11:27,2,9,32,40,44.4
711,Adam Pelech,22,D,NYI,44,3,7,10,-5,6,1.4,3,0,0,0,7,0,0,40,7.5,741,16:50,68,73,0,0,
712,Brendan Perlini,20,LW,ARI,57,14,7,21,-4,20,2.3,11,3,0,2,5,2,0,92,15.2,846,14:50,15,42,1,1,50.0
713,Mathieu Perreault,29,C,WPG,65,13,32,45,-11,30,4.0,10,3,0,3,20,12,0,134,9.7,1059,16:17,26,97,97,92,51.3
714,David Perron,28,LW,STL,82,18,28,46,-2,54,4.7,14,3,1,3,18,10,0,151,11.9,1418,17:18,28,87,32,34,48.5
715,Corey Perry,31,RW,ANA,82,19,34,53,2,76,5.8,14,5,0,3,19,15,0,215,8.8,1453,17:43,35,81,7,13,35.0
716,Brett Pesce,22,D,CAR,82,2,18,20,23,20,6.5,2,0,0,0,16,2,0,109,1.8,1739,21:12,148,57,0,0,
717,Nic Petan,21,LW,WPG,54,1,12,13,-13,12,-0.1,1,0,0,0,4,8,0,57,1.8,589,10:54,10,12,145,170,46.0
718,Alexander Petrovic,24,D,FLA,49,1,13,14,-1,79,2.7,1,0,0,0,13,0,0,55,1.8,889,18:09,55,106,0,0,
719,Jeff Petry,29,D,MTL,80,8,20,28,3,22,6.0,6,2,0,1,15,5,0,172,4.7,1769,22:07,145,171,0,0,
720,Dion Phaneuf,31,D,OTT,81,9,21,30,-6,100,5.9,4,4,1,2,9,12,0,156,5.8,1866,23:02,156,132,0,0,
721,Blake Pietila,23,LW,NJD,10,0,1,1,-5,4,-0.3,0,0,0,0,1,0,0,9,0.0,130,13:02,5,16,23,22,51.1
722,Alex Pietrangelo,27,D,STL,80,14,34,48,3,24,9.2,8,6,0,4,21,13,0,181,7.7,2023,25:17,158,38,0,1,0.0
723,Brandon Pirri,25,RW,NYR,60,8,10,18,-8,25,1.1,3,5,0,3,6,4,0,96,8.3,737,12:17,20,41,140,103,57.6
724,Tyler Pitlick,25,RW,EDM,31,8,3,11,0,6,1.6,8,0,0,1,3,0,0,54,14.8,308,9:55,13,70,8,7,53.3
725,Tomas Plekanec,34,C,MTL,78,10,18,28,10,24,2.4,5,3,2,3,14,4,0,139,7.2,1312,16:49,45,57,692,660,51.2
726,Brayden Point,20,C,TBL,68,18,22,40,4,14,4.7,13,5,0,2,15,7,0,122,14.8,1165,17:08,31,39,238,294,44.7
727,Roman Polak,30,D,TOR,75,4,7,11,10,65,3.2,4,0,0,1,7,0,0,64,6.3,1344,17:55,133,232,0,1,0.0
728,Jason Pominville,34,RW,MIN,78,13,34,47,2,4,4.6,13,0,0,2,27,7,0,176,7.4,1110,14:14,39,44,39,39,50.0
729,Kevin Porter,30,C,PIT,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,23,11:15,1,5,7,12,36.8
730,Paul Postma,27,D,WPG,65,1,13,14,3,15,2.1,1,0,0,0,13,0,0,50,2.0,706,10:51,42,36,0,0,
731,Andrew Poturalski,23,C,CAR,2,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,1,0.0,25,12:16,1,1,12,12,50.0
732,Benoit Pouliot,30,LW,EDM,67,8,6,14,-5,34,0.6,8,0,0,1,6,0,0,77,10.4,942,14:03,39,39,7,21,25.0
733,Derrick Pouliot,23,D,PIT,11,0,0,0,-4,4,-0.3,0,0,0,0,0,0,0,11,0.0,164,14:53,8,14,0,0,
734,Shane Prince,24,LW,NYI,50,5,13,18,-9,18,1.0,4,1,0,2,11,2,0,71,7.0,649,12:58,12,36,4,3,57.1
735,Nate Prosser,30,D,MIN,39,2,5,7,0,12,1.2,2,0,0,0,4,1,0,20,10.0,496,12:44,63,30,0,0,
736,Dalton Prout,26,D,TOT,29,0,6,6,-1,44,1.0,0,0,0,0,6,0,0,13,0.0,405,13:58,24,44,0,0,
737,Dalton Prout,26,D,CBJ,15,0,3,3,4,14,0.8,0,0,0,0,3,0,0,6,0.0,196,13:04,16,24,0,0,
738,Dalton Prout,26,D,NJD,14,0,3,3,-5,30,0.2,0,0,0,0,3,0,0,7,0.0,209,14:56,8,20,0,0,
739,Ivan Provorov,20,D,PHI,82,6,24,30,-7,34,5.7,6,0,0,1,19,5,0,161,3.7,1802,21:59,166,111,0,0,
740,Matt Puempel,24,LW,TOT,40,6,3,9,-11,11,0.5,3,3,0,1,3,0,0,44,13.6,386,9:39,12,28,0,1,0.0
741,Matt Puempel,24,LW,NYR,27,6,3,9,-6,4,0.9,3,3,0,1,3,0,0,32,18.8,274,10:10,6,18,0,0,
742,Matt Puempel,24,LW,OTT,13,0,0,0,-5,7,-0.4,0,0,0,0,0,0,0,12,0.0,111,8:34,6,10,0,1,0.0
743,Jesse Puljujarvi,18,RW,EDM,28,1,7,8,5,10,0.7,0,1,0,0,7,0,0,41,2.4,315,11:15,10,11,0,1,0.0
744,Teemu Pulkkinen,25,LW,TOT,13,2,0,2,-2,6,0.1,2,0,0,0,0,0,0,10,20.0,124,9:30,3,4,0,1,0.0
745,Teemu Pulkkinen,25,LW,MIN,9,1,0,1,-1,2,0.0,1,0,0,0,0,0,0,4,25.0,84,9:23,3,2,0,0,
746,Teemu Pulkkinen,25,LW,ARI,4,1,0,1,-1,4,0.1,1,0,0,0,0,0,0,6,16.7,39,9:46,0,2,0,1,0.0
747,Ryan Pulock,22,D,NYI,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,4,3:57,1,1,0,0,
748,Teddy Purcell,31,LW,LAK,12,0,2,2,0,0,0.0,0,0,0,0,2,0,0,10,0.0,155,12:54,2,7,3,0,100.0
749,Tom Pyatt,29,LW,OTT,82,9,14,23,9,16,1.8,9,0,0,1,12,0,2,95,9.5,1281,15:38,89,46,21,28,42.9
750,Mark Pysyk,25,D,FLA,82,4,13,17,0,10,4.3,4,0,0,0,13,0,0,86,4.7,1522,18:34,99,72,0,1,0.0
751,John Quenneville,20,C,NJD,12,1,3,4,1,2,0.4,0,1,0,0,2,1,0,21,4.8,164,13:42,7,15,0,0,
752,Kyle Quincey,31,D,TOT,73,6,9,15,4,51,4.2,6,0,0,0,9,0,0,79,7.6,1306,17:54,96,95,0,0,
753,Kyle Quincey,31,D,NJD,53,4,8,12,4,39,3.4,4,0,0,0,8,0,0,61,6.6,988,18:38,70,71,0,0,
754,Kyle Quincey,31,D,CBJ,20,2,1,3,0,12,0.8,2,0,0,0,1,0,0,18,11.1,318,15:55,26,24,0,0,
755,Alan Quine,23,C,NYI,61,5,13,18,-2,8,1.1,3,2,0,1,12,1,0,82,6.1,764,12:31,29,77,264,286,48.0
756,Alexander Radulov,30,RW,MTL,76,18,36,54,10,62,6.1,12,6,0,2,26,10,0,147,12.2,1390,18:17,41,76,6,6,50.0
757,Michael Raffl,28,LW,PHI,52,8,3,11,-7,20,0.7,8,0,0,3,3,0,0,63,12.7,690,13:16,22,91,3,7,30.0
758,Rickard Rakell,23,C,ANA,71,33,18,51,10,12,7.8,28,5,0,10,11,7,0,177,18.6,1234,17:23,32,81,62,85,42.2
