,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
617,Kyle McLaren,24,D,BOS,38,0,8,8,-4,19,1.1,0,0,0,0,5,0,3,57,0.0,735,19:21,,,,,
618,Dean Melanson,28,D,WSH,4,0,0,0,1,4,0.1,0,0,0,0,0,0,0,6,0.0,50,12:36,,,,,
619,Josef Melichar,23,D,PIT,60,0,3,3,-1,68,1.4,0,0,0,0,2,1,0,46,0.0,1006,16:46,,,,,
620,Scott Mellanby,35,RW,STL,64,15,26,41,-5,93,4.2,7,8,0,2,16,10,0,137,10.9,1003,15:40,,,,,
621,Eric Meloche,25,RW,PIT,23,0,1,1,-7,8,-0.6,0,0,0,0,1,0,0,29,0.0,234,10:10,,,,,
622,Eric Messier,28,LW,COL,74,5,10,15,-5,26,0.3,5,0,0,3,10,0,0,84,6.0,1128,15:15,,,,,
623,Mark Messier,41,C,NYR,41,7,16,23,-1,32,1.6,5,2,0,2,9,6,1,69,10.1,759,18:31,,,,,
624,Glen Metropolit,27,RW,TOT,35,1,16,17,1,6,1.1,1,0,0,0,7,9,0,52,1.9,496,14:10,,,,,
625,Glen Metropolit,27,RW,WSH,33,1,16,17,3,6,1.2,1,0,0,0,7,9,0,51,2.0,475,14:24,,,,,
626,Glen Metropolit,27,RW,TBL,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,21,10:26,,,,,
627,Branislav Mezei,21,D,NYI,24,0,2,2,2,12,0.5,0,0,0,0,2,0,0,4,0.0,203,8:28,,,,,
628,Aaron Miller,30,D,LAK,74,5,12,17,14,54,6.1,4,0,1,3,9,1,2,75,6.7,1654,22:21,,,,,
629,Kip Miller,32,C,NYI,37,7,17,24,2,6,2.5,5,2,0,1,10,7,0,52,13.5,523,14:07,,,,,
630,Norm Milley,21,RW,BUF,5,0,1,1,0,0,0.0,0,0,0,0,1,0,0,10,0.0,66,13:12,,,,,
631,Boris Mironov,29,D,CHI,64,4,14,18,15,68,4.9,4,0,0,1,10,4,0,129,3.1,1454,22:43,,,,,
632,Willie Mitchell,24,D,MIN,68,3,10,13,-16,68,2.3,3,0,0,1,8,2,0,67,4.5,1457,21:25,,,,,
633,Mike Modano,31,C,DAL,78,34,43,77,14,38,9.6,26,6,2,5,23,18,2,219,15.5,1752,22:27,,,,,
634,Fredrik Modin,27,LW,TBL,54,14,17,31,0,27,3.4,12,2,0,4,13,2,2,141,9.9,1031,19:05,,,,,
635,Jaroslav Modry,30,D,LAK,80,4,38,42,-4,65,7.0,0,4,0,0,15,23,0,119,3.4,1561,19:31,,,,,
636,Alexander Mogilny,32,RW,TOR,66,24,33,57,1,8,6.6,19,5,0,4,17,16,0,188,12.8,1164,17:38,,,,,
637,Steve Montador,22,D,CGY,11,1,2,3,-2,26,0.4,1,0,0,0,2,0,0,10,10.0,134,12:12,,,,,
638,Jim Montgomery,32,C,DAL,8,0,2,2,-1,0,0.1,0,0,0,0,1,1,0,8,0.0,69,8:35,,,,,
639,Steve Moore,23,C,COL,8,0,0,0,-4,4,-0.2,0,0,0,0,0,0,0,5,0.0,57,7:05,,,,,
640,Brad Moran,22,C,CBJ,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,23,7:39,,,,,
641,Ian Moran,29,D,PIT,64,2,8,10,-11,54,1.8,2,0,0,1,7,0,1,94,2.1,1280,20:00,,,,,
642,Ethan Moreau,26,LW,EDM,80,11,5,16,4,81,1.5,9,0,2,1,4,0,1,129,8.5,1017,12:43,,,,,
643,Dave Morisset,20,RW,FLA,4,0,0,0,-7,5,-0.4,0,0,0,0,0,0,0,2,0.0,45,11:21,,,,,
644,Marc Moro,24,D,TOT,15,0,0,0,-3,25,0.0,0,0,0,0,0,0,0,7,0.0,179,11:57,,,,,
645,Marc Moro,24,D,NSH,13,0,0,0,-3,23,0.0,0,0,0,0,0,0,0,7,0.0,156,12:02,,,,,
646,Marc Moro,24,D,TOR,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,23,11:23,,,,,
647,Aleksey Morozov,24,LW,PIT,72,20,29,49,-7,16,5.2,13,7,0,3,19,9,1,162,12.3,1203,16:42,,,,,
648,Derek Morris,23,D,CGY,61,4,30,34,-4,88,5.6,2,2,0,1,10,19,1,166,2.4,1505,24:40,,,,,
649,Brendan Morrison,26,C,VAN,82,23,44,67,18,26,7.4,17,6,0,4,36,7,1,183,12.6,1587,19:21,,,,,
650,Brenden Morrow,23,LW,DAL,72,17,18,35,12,109,4.1,13,4,0,3,16,2,0,102,16.7,1215,16:52,,,,,
651,Mike Mottau,23,D,NYR,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,6:20,,,,,
652,Mark Mowers,27,LW,NSH,14,1,2,3,-2,2,0.2,1,0,0,0,2,0,0,5,20.0,119,8:31,,,,,
653,Bill Muckalt,27,RW,OTT,70,0,8,8,-3,46,-0.5,0,0,0,0,8,0,0,73,0.0,684,9:46,,,,,
654,Bryan Muir,28,D,COL,22,1,1,2,1,9,0.8,1,0,0,0,0,1,0,26,3.8,227,10:20,,,,,
655,Kirk Muller,35,LW,DAL,78,10,20,30,-12,28,2.0,6,4,0,1,14,6,0,111,9.0,1076,13:48,,,,,
656,Gord Murphy,34,D,BOS,15,0,2,2,2,13,0.5,0,0,0,0,2,0,0,10,0.0,218,14:32,,,,,
657,Glen Murray,29,RW,TOT,82,41,30,71,31,40,10.6,32,9,0,9,24,5,1,246,16.7,1620,19:45,,,,,
658,Glen Murray,29,RW,BOS,73,35,25,60,26,40,8.8,30,5,0,7,21,3,1,212,16.5,1448,19:50,,,,,
659,Glen Murray,29,RW,LAK,9,6,5,11,5,0,1.8,2,4,0,2,3,2,0,34,17.6,172,19:08,,,,,
660,Marty Murray,26,C,PHI,74,12,15,27,10,10,2.8,10,1,1,2,14,0,1,109,11.0,1031,13:56,,,,,
661,Rem Murray,29,C,TOT,80,8,19,27,-4,18,1.7,6,0,2,1,12,5,2,98,8.2,1172,14:39,,,,,
662,Rem Murray,29,C,EDM,69,7,17,24,5,14,2.0,5,0,2,1,10,5,2,84,8.3,998,14:27,,,,,
663,Rem Murray,29,C,NYR,11,1,2,3,-9,4,-0.3,1,0,0,0,2,0,0,14,7.1,174,15:51,,,,,
664,Ladislav Nagy,22,LW,PHX,74,23,19,42,6,50,5.3,18,5,0,5,17,2,0,187,12.3,1115,15:04,,,,,
665,Tyson Nash,26,LW,STL,64,6,7,13,2,100,1.1,6,0,0,1,7,0,0,66,9.1,643,10:03,,,,,
666,Markus Naslund,28,LW,VAN,81,40,50,90,22,50,11.9,32,8,0,6,27,23,0,302,13.2,1580,19:31,,,,,
667,Andrei Nazarov,27,LW,TOT,77,6,5,11,5,215,1.4,6,0,0,0,5,0,0,56,10.7,376,4:53,,,,,
668,Andrei Nazarov,27,LW,BOS,47,0,2,2,-2,164,-0.1,0,0,0,0,2,0,0,18,0.0,149,3:10,,,,,
669,Andrei Nazarov,27,LW,PHX,30,6,3,9,7,51,1.5,6,0,0,0,3,0,0,38,15.8,227,7:35,,,,,
670,Stan Neckar,26,D,TBL,77,1,7,8,-18,24,2.2,0,0,1,0,7,0,0,38,2.6,1580,20:31,,,,,
671,Andrej Nedorost,21,C,CBJ,7,0,2,2,-3,2,0.0,0,0,0,0,2,0,0,12,0.0,91,12:56,,,,,
672,Vaclav Nedorost,19,LW,COL,25,2,2,4,-4,2,0.1,1,1,0,0,2,0,0,22,9.1,256,10:15,,,,,
673,Petr Nedved,30,C,NYR,78,21,25,46,-8,36,3.8,14,6,1,3,17,7,1,175,12.0,1510,19:22,,,,,
674,Chris Neil,22,RW,OTT,72,10,7,17,5,231,2.1,9,1,0,0,7,0,0,56,17.9,602,8:22,,,,,
675,Sergei Nemchinov,38,LW,NJD,68,5,5,10,-9,10,0.1,5,0,0,1,5,0,0,49,10.2,759,11:09,,,,,
676,Scott Nichol,27,C,CGY,60,8,9,17,-9,107,1.1,5,2,1,0,6,2,1,49,16.3,761,12:41,,,,,
677,Rob Niedermayer,27,LW,CGY,57,6,14,20,-15,49,0.6,3,1,2,1,12,2,0,87,6.9,1027,18:01,,,,,
678,Scott Niedermayer,28,D,NJD,76,11,22,33,12,30,8.3,9,2,0,6,14,8,0,129,8.5,1845,24:17,,,,,
679,Chris Nielsen,21,RW,CBJ,23,2,3,5,-3,4,0.3,2,0,0,1,3,0,0,28,7.1,248,10:47,,,,,
680,Antti-Jussi Niemi,24,D,MDA,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,10,9:53,,,,,
681,Ville Nieminen,24,RW,TOT,66,11,16,27,-1,38,2.7,10,1,0,5,11,5,0,83,13.3,882,13:22,,,,,
682,Ville Nieminen,24,RW,COL,53,10,14,24,1,30,2.7,9,1,0,5,9,5,0,72,13.9,672,12:41,,,,,
683,Ville Nieminen,24,RW,PIT,13,1,2,3,-2,8,0.0,1,0,0,0,2,0,0,11,9.1,210,16:10,,,,,
684,Joe Nieuwendyk,35,C,TOT,81,25,33,58,0,22,6.7,19,6,0,6,20,13,0,189,13.2,1367,16:52,,,,,
685,Joe Nieuwendyk,35,C,DAL,67,23,24,47,-2,18,5.6,17,6,0,5,14,10,0,157,14.6,1138,16:59,,,,,
686,Joe Nieuwendyk,35,C,NJD,14,2,9,11,2,4,1.1,2,0,0,1,6,3,0,32,6.3,229,16:22,,,,,
687,Janne Niinimaa,26,D,EDM,81,5,39,44,13,80,9.2,4,1,0,2,18,18,3,119,4.2,2108,26:02,,,,,
688,Andrei Nikolishin,28,C,WSH,80,13,23,36,-1,40,2.7,12,1,0,0,20,3,0,143,9.1,1391,17:23,,,,,
689,Marcus Nilson,23,LW,FLA,81,14,19,33,-14,55,2.4,7,6,1,2,12,6,1,147,9.5,1338,16:31,,,,,
690,Owen Nolan,29,C,SJS,75,23,43,66,7,93,7.2,13,8,2,2,23,17,3,217,10.6,1454,19:23,,,,,
691,Mattias Norstrom,30,D,LAK,79,2,9,11,-2,38,4.1,2,0,0,0,8,0,1,42,4.8,1819,23:01,,,,,
692,Brad Norton,26,D,FLA,22,0,2,2,-2,45,0.3,0,0,0,0,2,0,0,6,0.0,203,9:15,,,,,
693,Jeff Norton,36,D,TOT,32,0,5,5,-5,10,0.8,0,0,0,0,3,2,0,15,0.0,644,20:08,,,,,
694,Jeff Norton,36,D,FLA,29,0,4,4,-5,8,0.7,0,0,0,0,3,1,0,13,0.0,597,20:35,,,,,
695,Jeff Norton,36,D,BOS,3,0,1,1,0,2,0.1,0,0,0,0,0,1,0,2,0.0,47,15:46,,,,,
696,Ivan Novoseltsev,23,RW,FLA,70,13,16,29,-10,44,2.5,11,1,1,5,11,4,1,109,11.9,1042,14:53,,,,,
697,Teppo Numminen,33,D,PHX,76,13,35,48,13,20,9.0,9,4,0,6,13,20,2,117,11.1,1813,23:51,,,,,
698,Michael Nylander,29,C,CHI,82,15,46,61,28,50,7.0,9,6,0,2,32,14,0,158,9.5,1275,15:33,,,,,
699,Sean O'Donnell,30,D,BOS,80,3,22,25,27,89,6.7,2,1,0,2,19,3,0,112,2.7,1986,24:50,,,,,
700,Jeff O'Neill,25,LW,CAR,76,31,33,64,-5,63,7.6,20,11,0,6,16,17,0,272,11.4,1500,19:44,,,,,
701,Adam Oates,39,C,TOT,80,14,64,78,-4,28,6.6,11,3,0,1,38,26,0,102,13.7,1750,21:52,,,,,
702,Adam Oates,39,C,WSH,66,11,57,68,-2,22,5.8,8,3,0,1,35,22,0,85,12.9,1458,22:06,,,,,
703,Adam Oates,39,C,PHI,14,3,7,10,-2,6,0.8,3,0,0,0,3,4,0,17,17.6,292,20:51,,,,,
704,Jaroslav Obsut,25,D,COL,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,29,9:47,,,,,
705,Lyle Odelein,33,D,TOT,77,2,16,18,-28,93,2.8,2,0,0,0,10,6,0,86,2.3,1735,22:32,,,,,
706,Lyle Odelein,33,D,CBJ,65,2,14,16,-28,89,2.3,2,0,0,0,8,6,0,76,2.6,1443,22:12,,,,,
707,Lyle Odelein,33,D,CHI,12,0,2,2,0,4,0.5,0,0,0,0,2,0,0,10,0.0,293,24:23,,,,,
708,Jeff Odgers,32,RW,ATL,46,4,4,8,-3,135,0.5,4,0,0,1,4,0,0,34,11.8,397,8:37,,,,,
709,Gino Odjick,31,RW,MTL,36,4,4,8,3,104,1.0,4,0,0,0,4,0,0,40,10.0,274,7:37,,,,,
710,Mattias Ohlund,25,D,VAN,81,10,26,36,16,56,7.7,5,4,1,3,15,11,0,193,5.2,2048,25:17,,,,,
711,Fredrik Olausson,35,D,DET,47,2,13,15,9,22,3.3,1,0,1,1,12,1,0,61,3.3,781,16:37,,,,,
712,Krzysztof Oliwa,28,LW,PIT,57,0,2,2,-5,150,-0.5,0,0,0,0,1,1,0,31,0.0,318,5:35,,,,,
713,Jimmie Olvestad,21,RW,TBL,74,3,11,14,3,24,0.5,3,0,0,0,9,0,2,99,3.0,1036,14:00,,,,,
714,Vladimir Orszagh,24,RW,NSH,79,15,21,36,-15,56,3.0,10,5,0,3,14,7,0,113,13.3,1269,16:04,,,,,
715,Sandis Ozolinsh,29,D,TOT,83,14,38,52,-7,58,8.9,11,3,0,1,24,14,0,172,8.1,2025,24:24,,,,,
716,Sandis Ozolinsh,29,D,CAR,46,4,19,23,-4,34,3.6,3,1,0,0,16,3,0,71,5.6,897,19:30,,,,,
717,Sandis Ozolinsh,29,D,FLA,37,10,19,29,-3,24,5.2,8,2,0,1,8,11,0,101,9.9,1128,30:30,,,,,
718,Samuel Pahlsson,24,C,MDA,80,6,14,20,-16,26,0.4,4,1,1,0,12,2,0,99,6.1,1313,16:24,,,,,
719,Ziggy Palffy,29,RW,LAK,63,32,27,59,5,26,8.1,16,15,1,6,15,12,0,161,19.9,1279,20:18,,,,,
720,Jay Pandolfo,27,RW,NJD,65,4,10,14,12,15,1.0,3,0,1,0,10,0,0,72,5.6,909,13:59,,,,,
721,Justin Papineau,22,C,STL,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,9,8:40,,,,,
722,Richard Park,25,RW,MIN,63,10,15,25,-1,10,2.1,7,2,1,2,11,3,1,115,8.7,1037,16:28,,,,,
723,Scott Parker,24,LW,COL,63,1,4,5,0,154,0.1,1,0,0,0,4,0,0,32,3.1,367,5:50,,,,,
724,Mark Parrish,24,RW,NYI,78,30,30,60,10,32,7.9,20,9,1,6,18,9,3,162,18.5,1311,16:48,,,,,
725,Timo Parssinen,25,LW,MDA,17,0,3,3,0,2,0.0,0,0,0,0,3,0,0,16,0.0,200,11:44,,,,,
726,James Patrick,38,D,BUF,56,5,8,13,3,16,3.4,4,1,0,0,6,2,0,45,11.1,921,16:27,,,,,
727,Stephen Peat,21,RW,WSH,38,2,2,4,-1,85,0.3,2,0,0,0,2,0,0,11,18.2,192,5:04,,,,,
728,Michael Peca,27,C,NYI,80,25,35,60,19,62,7.2,16,3,6,5,24,7,4,168,14.9,1618,20:14,,,,,
729,Denis Pederson,26,RW,TOT,48,2,6,8,-4,51,0.1,2,0,0,0,6,0,0,42,4.8,441,9:11,,,,,
730,Denis Pederson,26,RW,VAN,29,1,5,6,-2,31,0.2,1,0,0,0,5,0,0,24,4.2,241,8:18,,,,,
731,Denis Pederson,26,RW,PHX,19,1,1,2,-2,20,-0.1,1,0,0,0,1,0,0,18,5.6,200,10:32,,,,,
732,Scott Pellerin,32,LW,TOT,68,4,10,14,-11,21,0.2,4,0,0,0,8,1,1,63,6.3,711,10:28,,,,,
733,Scott Pellerin,32,LW,BOS,35,1,5,6,-6,6,-0.2,1,0,0,0,4,1,0,41,2.4,407,11:38,,,,,
734,Scott Pellerin,32,LW,DAL,33,3,5,8,-5,15,0.5,3,0,0,0,4,0,1,22,13.6,304,9:13,,,,,
735,Mike Peluso,27,RW,CHI,37,4,2,6,-3,19,0.3,4,0,0,1,2,0,0,45,8.9,343,9:17,,,,,
736,Yanic Perreault,30,C,MTL,82,27,29,56,-3,40,6.6,21,6,0,7,20,9,0,156,17.3,1377,16:47,,,,,
737,Nathan Perrott,25,RW,NSH,22,1,2,3,-1,74,0.2,1,0,0,1,2,0,0,7,14.3,108,4:55,,,,,
738,Ricard Persson,32,D,OTT,34,2,7,9,3,42,1.9,2,0,0,0,5,1,1,35,5.7,495,14:34,,,,,
739,Toby Petersen,23,RW,PIT,79,8,10,18,-15,4,0.6,6,1,1,0,8,2,0,116,6.9,969,12:16,,,,,
740,Oleg Petrov,30,LW,MTL,75,24,17,41,-4,12,4.5,20,3,1,6,14,3,0,152,15.8,1421,18:56,,,,,
741,Ronald Petrovicky,24,RW,CGY,77,5,7,12,0,85,0.4,4,1,0,1,6,1,0,78,6.4,900,11:42,,,,,
742,Matt Pettinger,21,LW,WSH,61,7,3,10,-8,44,0.4,6,1,0,1,3,0,0,73,9.6,588,9:39,,,,,
743,Chris Phillips,23,D,OTT,63,6,16,22,5,29,4.5,5,1,0,1,9,7,0,103,5.8,1229,19:31,,,,,
744,Karel Pilar,24,D,TOR,23,1,3,4,3,8,1.0,1,0,0,0,3,0,0,32,3.1,369,16:03,,,,,
745,Rich Pilon,33,D,STL,8,0,2,2,-1,9,0.3,0,0,0,0,2,0,0,3,0.0,102,12:45,,,,,
746,Kamil Piros,23,C,ATL,8,0,1,1,-2,4,-0.1,0,0,0,0,1,0,0,4,0.0,98,12:12,,,,,
747,Ales Pisa,25,D,EDM,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,3,0.0,30,15:02,,,,,
748,Lance Pitlick,34,D,FLA,35,1,1,2,-14,12,-0.5,1,0,0,0,1,0,0,15,6.7,328,9:22,,,,,
749,Domenic Pittis,27,LW,EDM,22,0,6,6,-2,8,0.2,0,0,0,0,3,3,0,18,0.0,251,11:23,,,,,
750,Vaclav Pletka,22,LW,PHI,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,12,11:34,,,,,
751,Steve Poapst,33,D,CHI,56,1,7,8,6,30,2.2,1,0,0,0,7,0,0,48,2.1,833,14:52,,,,,
752,Shjon Podein,33,RW,TOT,64,8,10,18,2,41,1.5,7,0,1,2,9,0,1,67,11.9,881,13:46,,,,,
753,Shjon Podein,33,RW,COL,41,6,6,12,0,39,1.2,5,0,1,2,5,0,1,43,14.0,533,13:00,,,,,
754,Shjon Podein,33,RW,STL,23,2,4,6,2,2,0.4,2,0,0,0,4,0,0,24,8.3,349,15:09,,,,,
755,Jason Podollan,25,RW,NYI,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,4,4:10,,,,,
756,Alexei Ponikarovsky,21,LW,TOR,8,2,0,2,2,0,0.4,2,0,0,1,0,0,0,8,25.0,64,8:03,,,,,
757,Brian Pothier,24,D,ATL,33,3,6,9,-19,22,0.4,2,1,0,1,6,0,0,65,4.6,716,21:41,,,,,
758,Tom Poti,24,D,TOT,66,2,23,25,-10,44,4.0,0,2,0,1,11,10,2,109,1.8,1589,24:04,,,,,
759,Tom Poti,24,D,EDM,55,1,16,17,-6,42,3.3,0,1,0,0,7,7,2,100,1.0,1349,24:32,,,,,
760,Tom Poti,24,D,NYR,11,1,7,8,-4,2,0.7,0,1,0,1,4,3,0,9,11.1,239,21:45,,,,,
761,Patrick Poulin,28,RW,MTL,28,0,5,5,6,6,0.4,0,0,0,0,5,0,0,15,0.0,258,9:13,,,,,
762,Nolan Pratt,26,D,TBL,46,0,3,3,-4,51,1.4,0,0,0,0,3,0,0,38,0.0,847,18:25,,,,,
763,Keith Primeau,30,C,PHI,75,19,29,48,-3,128,4.8,14,5,0,3,24,4,1,151,12.6,1350,18:00,,,,,
764,Wayne Primeau,25,C,PIT,33,3,7,10,-1,18,0.7,2,0,1,0,7,0,0,28,10.7,417,12:38,,,,,
765,Bob Probert,36,LW,CHI,61,1,3,4,-9,176,-0.6,1,0,0,1,3,0,0,33,3.0,411,6:44,,,,,
766,Chris Pronger,27,D,STL,78,7,40,47,23,120,10.4,2,4,1,3,16,24,0,204,3.4,2299,29:28,,,,,
767,Sean Pronger,29,C,CBJ,26,3,1,4,-4,4,0.2,3,0,0,0,1,0,0,25,12.0,297,11:26,,,,,
768,Vinny Prospal,26,C,TBL,81,18,37,55,-11,38,5.5,11,7,0,2,19,17,1,166,10.8,1419,17:31,,,,,
769,Dale Purinton,25,D,NYR,40,0,4,4,4,113,0.8,0,0,0,0,4,0,0,11,0.0,305,7:37,,,,,
770,Jamie Pushor,28,D,TOT,76,0,8,8,-13,84,2.0,0,0,0,0,7,0,1,60,0.0,1329,17:29,,,,,
771,Jamie Pushor,28,D,CBJ,61,0,6,6,-10,54,1.7,0,0,0,0,5,0,1,46,0.0,1043,17:06,,,,,
772,Jamie Pushor,28,D,PIT,15,0,2,2,-3,30,0.3,0,0,0,0,2,0,0,14,0.0,286,19:03,,,,,
773,Taylor Pyatt,20,LW,BUF,48,10,10,20,4,35,2.5,10,0,0,0,10,0,0,61,16.4,648,13:30,,,,,
774,Deron Quint,25,D,CBJ,75,7,18,25,-34,26,3.7,4,3,0,1,7,11,0,169,4.1,1651,22:01,,,,,
775,Stephane Quintal,33,D,MTL,75,6,10,16,-7,87,3.5,5,1,0,1,10,0,0,85,7.1,1415,18:52,,,,,
776,Karel Rachunek,22,D,OTT,51,3,15,18,7,24,3.7,2,1,0,2,11,4,0,55,5.5,985,19:19,,,,,
777,Branko Radivojevic,21,RW,PHX,18,4,2,6,1,4,0.8,4,0,0,1,2,0,0,19,21.1,169,9:22,,,,,
778,Brian Rafalski,28,D,NJD,76,7,40,47,15,18,9.4,5,2,0,4,23,17,0,125,5.6,1682,22:08,,,,,
779,Marcus Ragnarsson,30,D,SJS,70,5,15,20,4,44,4.1,3,2,0,3,12,2,1,68,7.4,1583,22:37,,,,,
780,Paul Ranheim,36,RW,PHI,79,5,4,9,5,36,0.4,4,1,0,0,4,0,0,75,6.7,731,9:15,,,,,
781,Erik Rasmussen,24,LW,BUF,69,8,11,19,-1,34,1.6,8,0,0,2,11,0,0,89,9.0,900,13:03,,,,,
782,Mike Rathje,27,D,SJS,52,5,12,17,23,48,5.0,1,4,0,0,9,2,1,56,8.9,1119,21:31,,,,,
783,Rob Ray,33,RW,BUF,71,2,3,5,-3,200,0.1,2,0,0,0,3,0,0,23,8.7,364,5:08,,,,,
784,Marty Reasoner,24,C,EDM,52,6,5,11,0,41,0.9,3,3,0,2,4,1,0,66,9.1,611,11:44,,,,,
785,Mark Recchi,33,RW,PHI,80,22,42,64,5,46,6.6,13,7,2,4,32,10,0,205,10.7,1653,20:40,,,,,
786,Wade Redden,24,D,OTT,79,9,25,34,22,48,8.2,4,4,1,1,15,9,1,156,5.8,1983,25:06,,,,,
787,Joe Reekie,36,D,TOT,55,2,6,8,-5,69,1.3,2,0,0,0,6,0,0,33,6.1,812,14:46,,,,,
788,Joe Reekie,36,D,WSH,38,2,4,6,-7,41,0.7,2,0,0,0,4,0,0,26,7.7,574,15:06,,,,,
789,Joe Reekie,36,D,CHI,17,0,2,2,2,28,0.6,0,0,0,0,2,0,0,7,0.0,238,14:00,,,,,
790,Robyn Regehr,21,D,CGY,77,2,6,8,-24,93,1.0,2,0,0,0,4,2,0,82,2.4,1609,20:54,,,,,
791,Robert Reichel,30,C,TOR,78,20,31,51,7,26,5.7,19,1,0,3,22,7,2,152,13.2,1184,15:11,,,,,
792,Steve Reinprecht,25,C,COL,67,19,27,46,14,18,6.0,15,4,0,3,14,10,3,111,17.1,1107,16:32,,,,,
793,Todd Reirden,30,D,ATL,65,3,5,8,-25,82,0.2,2,1,0,0,4,1,0,85,3.5,1172,18:02,,,,,
794,Mikael Renberg,29,RW,TOR,71,14,38,52,11,36,5.6,10,4,0,3,31,7,0,130,10.8,1035,14:35,,,,,
795,Pascal Rheaume,28,C,TOT,61,11,11,22,-4,29,2.2,5,6,0,2,9,2,0,80,13.8,785,12:52,,,,,
796,Pascal Rheaume,28,C,ATL,42,11,9,20,-3,25,2.3,5,6,0,2,7,2,0,61,18.0,607,14:27,,,,,
797,Pascal Rheaume,28,C,CHI,19,0,2,2,-1,4,-0.1,0,0,0,0,2,0,0,19,0.0,178,9:22,,,,,
798,Mike Ribeiro,21,LW,MTL,43,8,10,18,-11,12,1.4,5,3,0,0,7,3,0,48,16.7,599,13:55,,,,,
799,Mike Ricci,30,C,SJS,79,19,34,53,9,44,5.6,12,5,2,0,24,7,3,115,16.5,1348,17:04,,,,,
800,Brad Richards,21,C,TBL,82,20,42,62,-18,13,5.9,15,5,0,0,28,14,0,251,8.0,1624,19:48,,,,,
801,Luke Richardson,32,D,PHI,72,1,8,9,18,102,3.6,1,0,0,0,8,0,0,65,1.5,1316,18:17,,,,,
802,Stephane Richer,35,RW,TOT,68,14,14,28,-9,14,2.6,13,1,0,2,12,2,0,123,11.4,938,13:48,,,,,
803,Stephane Richer,35,RW,PIT,58,13,12,25,-8,14,2.4,12,1,0,2,11,1,0,107,12.1,816,14:04,,,,,
804,Stephane Richer,35,RW,NJD,10,1,2,3,-1,0,0.2,1,0,0,0,1,1,0,16,6.3,122,12:10,,,,,
805,Jani Rita,20,LW,EDM,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,6:09,,,,,
806,Byron Ritchie,24,C,TOT,35,5,6,11,-2,36,1.0,3,2,0,0,5,1,0,60,8.3,431,12:19,,,,,
807,Byron Ritchie,24,C,FLA,31,5,6,11,-2,34,1.0,3,2,0,0,5,1,0,55,9.1,385,12:26,,,,,
808,Byron Ritchie,24,C,CAR,4,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,5,0.0,46,11:30,,,,,
809,Jamie Rivers,26,D,TOT,66,4,2,6,3,49,1.7,3,1,0,1,1,1,0,51,7.8,564,8:33,,,,,
810,Jamie Rivers,26,D,BOS,64,4,2,6,6,45,2.0,3,1,0,1,1,1,0,48,8.3,541,8:27,,,,,
811,Jamie Rivers,26,D,OTT,2,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,3,0.0,23,11:37,,,,,
812,Craig Rivet,27,D,MTL,82,8,17,25,1,76,5.5,8,0,0,0,13,3,1,90,8.9,1558,19:00,,,,,
813,Gary Roberts,35,LW,TOR,69,21,27,48,-4,63,5.0,13,6,2,2,19,8,0,122,17.2,1199,17:23,,,,,
814,Stephane Robidas,24,D,MTL,56,1,10,11,-25,14,0.5,0,1,0,0,6,4,0,68,1.5,1063,18:58,,,,,
815,Luc Robitaille,35,LW,DET,81,30,20,50,-2,38,6.4,17,13,0,5,12,8,0,190,15.8,1203,14:51,,,,,
816,Randy Robitaille,26,RW,TOT,58,14,23,37,-23,33,3.0,9,5,0,1,14,9,0,121,11.6,957,16:30,,,,,
817,Randy Robitaille,26,RW,PIT,40,10,20,30,-14,16,2.5,7,3,0,1,11,9,0,91,11.0,725,18:08,,,,,
818,Randy Robitaille,26,RW,LAK,18,4,3,7,-9,17,0.5,2,2,0,0,3,0,0,30,13.3,232,12:54,,,,,
819,Dave Roche,26,LW,NYI,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,3,2:51,,,,,
820,Travis Roche,23,D,MIN,4,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,1,0.0,50,12:30,,,,,
821,Jeremy Roenick,32,C,PHI,75,21,46,67,32,74,8.5,16,5,0,3,34,10,2,167,12.6,1367,18:14,,,,,
822,Stacy Roest,27,RW,MIN,58,10,11,21,-3,8,1.8,5,1,4,2,11,0,0,98,10.2,919,15:50,,,,,
823,Todd Rohloff,28,D,WSH,16,0,1,1,-2,14,0.1,0,0,0,0,1,0,0,6,0.0,227,14:11,,,,,
