,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
570,Milan Michalek,24,LW,SJS,77,23,34,57,11,52,17,6,0,6,19,13,2,179,12.8,1421,18:27,33,92,14,16,46.7,6.4
571,Zbynek Michalek,26,D,PHX,82,6,21,27,-13,28,6,0,0,0,20,0,1,106,5.7,1863,22:43,268,67,0,0,,4.6
572,Antti Miettinen,28,RW,MIN,82,15,29,44,-1,32,9,4,2,3,19,9,1,186,8.1,1499,18:17,27,69,28,32,46.7,4.1
573,Vladimir Mihalik,22,D,TBL,11,0,3,3,-3,6,0,0,0,0,3,0,0,7,0.0,147,13:24,17,8,0,0,,0.2
574,Brendan Mikkelson,21,D,ANA,34,0,2,2,0,17,0,0,0,0,2,0,0,19,0.0,474,13:56,22,19,0,0,,0.6
575,Drew Miller,24,LW,ANA,27,4,6,10,0,17,4,0,0,0,5,0,1,45,8.9,351,12:59,11,15,3,11,21.4,0.8
576,Chris Minard,27,LW,PIT,20,1,2,3,0,4,1,0,0,1,2,0,0,33,3.0,188,9:25,5,32,2,0,100.0,0.1
577,Graham Mink,29,LW,WSH,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,16,8:03,0,0,0,0,,0.0
578,John Mitchell,24,C,TOR,76,12,17,29,-16,33,10,2,0,0,12,4,1,98,12.2,1049,13:48,48,88,326,342,48.8,1.5
579,Willie Mitchell,31,D,VAN,82,3,20,23,29,59,3,0,0,1,20,0,0,88,3.4,1879,22:55,125,81,0,1,0.0,6.6
580,Mike Modano,38,C,DAL,80,15,31,46,-13,46,11,4,0,4,17,14,0,197,7.6,1464,18:18,24,35,617,559,52.5,3.1
581,Fredrik Modin,34,LW,CBJ,50,9,16,25,2,28,7,2,0,0,11,5,0,113,8.0,844,16:53,26,23,49,73,40.2,2.2
582,Travis Moen,26,LW,TOT,82,7,9,16,-18,91,4,0,3,2,9,0,0,101,6.9,1229,14:59,42,171,4,14,22.2,-0.5
583,Travis Moen,26,LW,ANA,63,4,7,11,-17,77,2,0,2,1,7,0,0,77,5.2,938,14:53,30,120,2,5,28.6,-0.8
584,Travis Moen,26,LW,SJS,19,3,2,5,-1,14,2,0,1,1,2,0,0,24,12.5,292,15:21,12,51,2,9,18.2,0.3
585,Tomas Mojzis,26,D,MIN,4,0,1,1,-1,2,0,0,0,0,0,1,0,2,0.0,29,7:15,0,4,0,0,,0.1
586,Oscar Moller,20,C,LAK,40,7,8,15,-3,16,2,5,0,0,4,4,0,81,8.6,535,13:22,11,46,37,49,43.0,1.5
587,Steve Montador,29,D,TOT,78,4,17,21,17,143,4,0,0,0,16,1,0,117,3.4,1260,16:10,60,95,0,1,0.0,5.0
588,Steve Montador,29,D,ANA,65,4,16,20,14,125,4,0,0,0,15,1,0,100,4.0,1054,16:12,51,84,0,0,,4.5
589,Steve Montador,29,D,BOS,13,0,1,1,3,18,0,0,0,0,1,0,0,17,0.0,207,15:55,9,11,0,1,0.0,0.5
590,Dominic Moore,28,C,TOT,81,13,32,45,-2,92,8,4,1,1,27,5,0,165,7.9,1364,16:50,37,72,665,567,54.0,3.3
591,Dominic Moore,28,C,TOR,63,12,29,41,-1,69,7,4,1,1,25,4,0,132,9.1,1090,17:18,29,63,544,451,54.7,3.3
592,Dominic Moore,28,C,BUF,18,1,3,4,-1,23,1,0,0,0,2,1,0,33,3.0,274,15:12,8,9,121,116,51.1,0.0
593,Ethan Moreau,33,LW,EDM,77,14,12,26,0,133,13,0,1,2,12,0,0,159,8.8,1183,15:22,41,126,11,25,30.6,1.9
594,Derek Morris,30,D,TOT,75,5,15,20,-10,40,4,0,1,0,9,5,1,120,4.2,1567,20:53,128,83,0,0,,3.8
595,Derek Morris,30,D,PHX,57,5,7,12,-13,24,4,0,1,0,4,2,1,89,5.6,1212,21:16,96,66,0,0,,2.1
596,Derek Morris,30,D,NYR,18,0,8,8,3,16,0,0,0,0,5,3,0,31,0.0,354,19:41,32,17,0,0,,1.7
597,Brendan Morrison,33,C,TOT,81,16,15,31,3,32,13,3,0,4,11,4,0,111,14.4,1151,14:13,15,33,204,246,45.3,2.9
598,Brendan Morrison,33,C,ANA,62,10,12,22,0,16,9,1,0,2,9,3,0,82,12.2,859,13:51,14,27,161,189,46.0,1.7
599,Brendan Morrison,33,C,DAL,19,6,3,9,3,16,4,2,0,2,2,1,0,29,20.7,292,15:23,1,6,43,57,43.0,1.1
600,Shaone Morrisonn,26,D,WSH,72,3,10,13,4,77,3,0,0,1,10,0,0,50,6.0,1295,17:59,98,111,0,0,,2.7
601,Brenden Morrow,30,LW,DAL,18,5,10,15,-4,49,3,2,0,0,7,3,0,52,9.6,384,21:21,10,53,3,6,33.3,1.2
602,Dave Moss,27,RW,CGY,81,20,19,39,-5,22,12,8,0,4,15,3,1,194,10.3,1101,13:36,24,95,23,23,50.0,3.9
603,Mike Mottau,30,D,NJD,80,1,14,15,24,35,1,0,0,0,12,1,1,71,1.4,1423,17:47,81,41,0,0,,4.7
604,Joe Motzko,28,RW,ATL,6,1,0,1,1,0,1,0,0,0,0,0,0,8,12.5,70,11:39,1,1,1,2,33.3,0.1
605,Matt Moulson,25,LW,LAK,7,1,0,1,-4,2,1,0,0,1,0,0,0,6,16.7,101,14:30,4,2,0,0,,-0.1
606,Peter Mueller,20,RW,PHX,72,13,23,36,-7,24,8,5,0,4,17,6,0,138,9.4,1158,16:05,24,35,41,51,44.6,2.9
607,Cory Murphy,30,D,TOT,32,5,11,16,-4,14,1,4,0,0,5,6,0,55,9.1,575,17:57,29,13,0,0,,2.3
608,Cory Murphy,30,D,TBL,25,5,10,15,-3,12,1,4,0,0,5,5,0,47,10.6,503,20:08,27,12,0,0,,2.2
609,Cory Murphy,30,D,FLA,7,0,1,1,-1,2,0,0,0,0,0,1,0,8,0.0,71,10:10,2,1,0,0,,0.1
610,Andrew Murray,27,C,CBJ,67,8,3,11,-6,10,7,1,0,3,2,0,1,89,9.0,755,11:16,36,147,39,46,45.9,0.4
611,Douglas Murray,28,D,SJS,75,0,7,7,6,38,0,0,0,0,7,0,0,56,0.0,1249,16:39,78,175,0,0,,2.9
612,Garth Murray,26,C,PHX,10,0,0,0,-2,12,0,0,0,0,0,0,0,12,0.0,93,9:20,12,13,36,44,45.0,-0.2
613,Rick Nash,24,LW,CBJ,78,40,39,79,11,52,29,6,5,5,25,13,1,263,15.2,1650,21:10,29,71,5,13,27.8,10.1
614,Markus Naslund,35,LW,NYR,82,24,22,46,-10,57,16,8,0,0,16,6,0,215,11.2,1409,17:11,28,55,1,1,50.0,4.9
615,James Neal,21,LW,DAL,77,24,13,37,-11,51,15,9,0,2,12,1,0,171,14.0,1222,15:52,27,194,11,20,35.5,3.7
616,John Negrin,19,D,CGY,3,0,1,1,-2,2,0,0,0,0,1,0,0,3,0.0,30,9:59,3,0,0,0,,0.0
617,Chris Neil,29,RW,OTT,60,3,7,10,-13,146,3,0,0,0,7,0,0,59,5.1,658,10:58,15,163,1,5,16.7,-0.2
618,Kris Newbury,26,C,TOR,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,5,4:55,0,2,1,2,33.3,0.0
619,Scott Nichol,34,C,NSH,43,4,6,10,0,41,4,0,0,0,3,0,3,42,9.5,476,11:04,15,79,196,163,54.6,0.7
620,Rob Niedermayer,34,C,ANA,79,14,7,21,-17,42,12,1,1,2,7,0,0,88,15.9,1230,15:34,42,64,26,42,38.2,0.7
621,Scott Niedermayer,35,D,ANA,82,14,45,59,-8,70,5,9,0,2,18,23,4,178,7.9,2207,26:55,77,68,0,1,0.0,8.7
622,Frans Nielsen,24,C,NYI,59,9,24,33,-4,18,5,3,1,2,10,13,1,101,8.9,976,16:32,39,29,358,400,47.2,2.6
623,Alexander Nikulin,23,C,PHX,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,6,5:35,0,0,0,3,0.0,0.0
624,Robert Nilsson,24,LW,EDM,64,9,20,29,1,26,5,4,0,1,13,7,0,77,11.7,972,15:11,14,37,4,6,40.0,2.1
625,Janne Niskala,27,D,TBL,6,1,2,3,0,6,0,1,0,0,2,0,0,10,10.0,82,13:42,1,5,0,0,,0.5
626,Matt Niskanen,22,D,DAL,80,6,29,35,-11,52,4,2,0,0,21,8,0,111,5.4,1598,19:58,64,87,0,0,,4.8
627,Andreas Nodl,21,RW,PHI,38,1,3,4,-15,2,1,0,0,0,3,0,0,33,3.0,424,11:09,14,40,0,0,,-0.9
628,Petteri Nokelainen,23,C,TOT,50,4,5,9,2,16,3,0,1,0,5,0,0,56,7.1,563,11:15,23,46,156,136,53.4,0.4
629,Petteri Nokelainen,23,C,BOS,33,0,3,3,-1,10,0,0,0,0,3,0,0,30,0.0,319,9:40,10,30,54,33,62.1,-0.3
630,Petteri Nokelainen,23,C,ANA,17,4,2,6,3,6,3,0,1,0,2,0,0,26,15.4,244,14:20,13,16,102,103,49.8,0.7
631,Owen Nolan,36,RW,MIN,59,25,20,45,5,26,13,12,0,5,15,5,0,148,16.9,967,16:24,12,37,75,86,46.6,6.2
632,Jiri Novotny,25,C,CBJ,42,4,3,7,4,14,3,0,1,0,3,0,0,56,7.1,560,13:21,15,74,155,138,52.9,0.3
633,Teppo Numminen,40,D,BUF,57,2,15,17,-4,22,1,1,0,1,10,5,0,34,5.9,998,17:30,45,12,0,0,,2.7
634,Lawrence Nycholat,29,D,TOT,19,0,1,1,1,6,0,0,0,0,1,0,0,9,0.0,188,9:55,8,11,0,0,,0.4
635,Lawrence Nycholat,29,D,VAN,14,0,1,1,3,6,0,0,0,0,1,0,0,8,0.0,136,9:41,8,10,0,0,,0.5
636,Lawrence Nycholat,29,D,COL,5,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,53,10:33,0,1,0,0,,-0.1
637,Michael Nylander,36,C,WSH,72,9,24,33,0,32,5,4,0,2,18,6,0,87,10.3,1011,14:02,16,9,290,342,45.9,2.5
638,Eric Nystrom,25,LW,CGY,76,5,5,10,-7,89,4,0,1,3,3,0,2,83,6.0,704,9:16,35,76,11,18,37.9,0.0
639,Shane O'Brien,25,D,TOT,77,0,10,10,5,196,0,0,0,0,10,0,0,39,0.0,1149,14:55,51,79,0,0,,2.4
640,Shane O'Brien,25,D,VAN,76,0,10,10,6,196,0,0,0,0,10,0,0,39,0.0,1135,14:56,50,78,0,0,,2.5
641,Shane O'Brien,25,D,TBL,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,14:04,1,1,0,0,,-0.1
642,Ryan O'Byrne,24,D,MTL,37,0,5,5,-7,58,0,0,0,0,5,0,0,14,0.0,559,15:06,41,77,0,0,,0.5
643,Sean O'Donnell,37,D,LAK,82,0,12,12,2,71,0,0,0,0,12,0,0,32,0.0,1680,20:29,85,77,0,1,0.0,4.2
644,Wes O'Neill,22,D,COL,3,0,0,0,-2,4,0,0,0,0,0,0,0,1,0.0,33,10:52,3,5,0,0,,-0.1
645,Cal O'Reilly,22,C,NSH,11,3,2,5,2,2,3,0,0,0,2,0,0,6,50.0,139,12:36,2,0,35,53,39.8,0.7
646,Patrick O'Sullivan,23,LW,TOT,81,16,27,43,-6,28,13,2,1,1,20,7,0,259,6.2,1551,19:09,36,66,41,58,41.4,3.7
647,Patrick O'Sullivan,23,LW,LAK,62,14,23,37,1,16,11,2,1,1,17,6,0,200,7.0,1205,19:26,29,60,18,21,46.2,3.8
648,Patrick O'Sullivan,23,LW,EDM,19,2,4,6,-7,12,2,0,0,0,3,1,0,59,3.4,346,18:14,7,6,23,37,38.3,-0.1
649,Johnny Oduya,27,D,NJD,82,7,22,29,21,30,5,1,1,4,18,4,0,108,6.5,1712,20:52,127,50,0,0,,6.7
650,Mattias Ohlund,32,D,VAN,82,6,19,25,14,105,3,3,0,1,13,5,1,131,4.6,1769,21:34,150,108,0,0,,5.8
651,Kyle Okposo,20,RW,NYI,65,18,21,39,-6,36,9,9,0,3,16,4,1,165,10.9,1171,18:01,30,64,5,10,33.3,3.8
652,Rostislav Olesz,23,LW,FLA,37,4,5,9,-5,8,4,0,0,0,4,1,0,69,5.8,488,13:12,11,38,1,4,20.0,0.3
653,Peter Olvecky,23,LW,MIN,31,2,5,7,1,12,2,0,0,1,3,2,0,19,10.5,277,8:55,15,14,63,95,39.9,0.6
654,Ben Ondrus,26,RW,TOR,11,0,0,0,-4,34,0,0,0,0,0,0,0,2,0.0,104,9:27,4,15,12,15,44.4,-0.4
655,Phil Oreskovic,22,D,TOR,10,1,1,2,-2,21,1,0,0,0,1,0,0,12,8.3,162,16:14,8,22,0,0,,0.2
656,Brooks Orpik,28,D,PIT,79,2,17,19,10,73,1,1,0,0,16,1,0,39,5.1,1606,20:20,152,309,0,0,,3.9
657,Colton Orr,26,RW,NYR,82,1,4,5,-15,193,1,0,0,0,4,0,0,40,2.5,532,6:29,14,133,4,12,25.0,-0.7
658,Jed Ortmeyer,30,RW,NSH,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,11:01,0,3,0,0,,0.0
659,Oskar Osala,21,LW,WSH,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,8:44,0,0,0,0,,-0.1
660,T.J. Oshie,22,C,STL,57,14,25,39,16,30,7,6,1,1,15,7,3,101,13.9,945,16:35,21,66,47,62,43.1,4.8
661,Steve Ott,26,C,DAL,64,19,27,46,3,135,14,5,0,0,20,7,0,132,14.4,1125,17:35,23,220,80,92,46.5,4.8
662,Michel Ouellet,26,RW,VAN,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,29,9:39,2,3,0,1,0.0,0.0
663,Alex Ovechkin,23,LW,WSH,79,56,54,110,8,72,36,19,1,10,27,27,0,528,10.6,1817,23:00,32,243,8,24,25.0,14.5
664,Nathan Oystrick,26,D,ATL,53,4,8,12,-2,50,4,0,0,0,6,2,0,43,9.3,834,15:45,54,91,0,0,,1.9
665,Max Pacioretty,20,LW,MTL,34,3,8,11,-3,27,2,1,0,0,6,2,0,57,5.3,429,12:37,19,44,1,1,50.0,0.6
666,Cam Paddock,25,C,STL,16,2,1,3,-4,0,2,0,0,0,1,0,0,17,11.8,171,10:41,4,7,40,47,46.0,0.1
667,Nathan Paetsch,25,D,BUF,23,2,4,6,3,25,2,0,0,0,3,1,0,21,9.5,280,12:11,13,11,0,0,,1.4
668,Samuel Pahlsson,31,C,TOT,65,7,11,18,-17,34,6,1,0,2,9,2,0,88,8.0,1189,18:17,21,121,662,574,53.6,-0.3
669,Samuel Pahlsson,31,C,ANA,52,5,10,15,-16,32,4,1,0,1,8,2,0,74,6.8,962,18:31,15,91,569,494,53.5,-0.3
670,Samuel Pahlsson,31,C,CHI,13,2,1,3,-1,2,2,0,0,1,1,0,0,14,14.3,226,17:25,6,30,93,80,53.8,0.0
671,Daniel Paille,24,LW,BUF,73,12,15,27,0,20,12,0,0,2,13,0,2,80,15.0,869,11:54,27,84,3,14,17.6,2.6
672,Jay Pandolfo,34,LW,NJD,61,5,5,10,-12,10,4,0,1,1,5,0,0,63,7.9,905,14:50,30,41,4,14,22.2,-0.6
673,Adam Pardy,24,D,CGY,60,1,9,10,3,69,1,0,0,0,9,0,0,38,2.6,900,15:00,44,76,0,0,,2.1
674,Ryan Parent,21,D,PHI,31,0,4,4,3,10,0,0,0,0,4,0,0,9,0.0,564,18:12,39,33,0,0,,1.0
675,Zach Parise,24,LW,NJD,82,45,49,94,30,24,31,14,0,8,30,16,3,364,12.4,1538,18:45,17,65,54,66,45.0,12.8
676,Richard Park,32,RW,NYI,71,14,17,31,-13,34,8,4,2,1,12,3,2,138,10.1,1219,17:10,49,31,396,413,48.9,2.2
677,Mark Parrish,31,RW,DAL,44,8,5,13,-3,18,4,4,0,3,4,1,0,46,17.4,496,11:16,21,30,1,4,20.0,1.2
678,George Parros,29,RW,ANA,74,5,5,10,8,135,5,0,0,0,5,0,0,47,10.6,463,6:16,14,89,0,3,0.0,1.0
679,Joe Pavelski,24,C,SJS,80,25,34,59,5,46,14,8,3,3,18,15,1,266,9.4,1517,18:58,74,82,718,556,56.4,6.4
680,Michael Peca,34,C,CBJ,71,4,18,22,-6,58,4,0,0,2,16,1,1,74,5.4,1001,14:06,56,54,417,422,49.7,0.7
681,Theo Peckham,21,D,EDM,15,0,0,0,-1,59,0,0,0,0,0,0,0,8,0.0,174,11:38,21,22,0,0,,0.0
682,Matt Pelech,21,D,CGY,5,0,3,3,1,9,0,0,0,0,3,0,0,4,0.0,66,13:16,3,5,0,0,,0.4
683,Pascal Pelletier,25,LW,CHI,7,0,0,0,-4,0,0,0,0,0,0,0,0,7,0.0,64,9:08,1,2,13,20,39.4,-0.3
684,Derek Peltier,23,D,COL,11,0,0,0,-4,2,0,0,0,0,0,0,0,7,0.0,146,13:15,13,2,0,0,,-0.1
685,Ville Peltonen,35,LW,FLA,79,12,19,31,6,31,12,0,0,1,18,1,0,121,9.9,1205,15:15,30,60,18,46,28.1,2.5
686,Dustin Penner,26,LW,EDM,78,17,20,37,7,61,12,5,0,5,14,6,0,137,12.4,1200,15:23,33,77,54,60,47.4,3.6
687,Joel Perrault,25,C,PHX,7,2,1,3,2,4,2,0,0,0,0,1,0,15,13.3,90,12:52,2,5,34,42,44.7,0.5
688,Eric Perrin,33,C,ATL,78,7,16,23,-2,36,5,1,1,0,12,1,3,109,6.4,1106,14:11,28,47,111,102,52.1,0.8
689,David Perron,20,LW,STL,81,15,35,50,13,50,11,4,0,3,24,11,0,161,9.3,1177,14:32,18,78,1,5,16.7,5.6
690,Corey Perry,23,RW,ANA,78,32,40,72,10,109,22,10,0,8,26,14,0,283,11.3,1451,18:36,13,109,9,22,29.0,8.5
691,Janne Pesonen,26,LW,PIT,7,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,52,7:27,1,3,0,3,0.0,-0.2
692,Andrew Peters,28,LW,BUF,28,0,1,1,-2,81,0,0,0,0,1,0,0,10,0.0,113,4:01,2,10,0,1,0.0,-0.2
693,Warren Peters,26,C,CGY,16,1,0,1,-2,12,1,0,0,0,0,0,0,13,7.7,113,7:05,4,27,40,29,58.0,-0.1
694,Toby Petersen,30,C,DAL,57,4,7,11,1,14,4,0,0,0,7,0,0,80,5.0,651,11:25,34,52,128,155,45.2,0.4
695,Richard Petiot,26,D,TBL,11,0,3,3,5,21,0,0,0,0,3,0,0,10,0.0,227,20:37,14,30,0,0,,0.9
696,Jakub Petruzalek,23,C,CAR,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,16,8:05,0,1,4,3,57.1,0.1
697,Matt Pettinger,28,LW,TBL,59,8,7,15,-14,24,6,2,0,1,7,0,0,82,9.8,727,12:19,31,93,3,15,16.7,0.5
698,Rich Peverley,26,C,TOT,66,15,29,44,13,33,12,2,1,5,23,5,1,117,12.8,1062,16:05,24,25,354,330,51.8,4.8
699,Rich Peverley,26,C,ATL,39,13,22,35,16,18,10,2,1,5,18,3,1,75,17.3,734,18:49,15,16,290,264,52.3,4.2
700,Rich Peverley,26,C,NSH,27,2,7,9,-3,15,2,0,0,0,5,2,0,42,4.8,328,12:08,9,9,64,66,49.2,0.5
701,Dion Phaneuf,23,D,CGY,80,11,36,47,-11,100,7,4,0,4,19,17,0,277,4.0,2122,26:32,85,157,0,0,,6.9
702,Chris Phillips,30,D,OTT,82,6,16,22,-14,66,5,0,1,0,11,3,2,88,6.8,1793,21:52,114,113,0,0,,4.2
703,Alexandre Picard,23,D,OTT,47,6,8,14,-2,8,0,6,0,1,4,4,0,72,8.3,887,18:52,52,49,0,0,,3.1
704,Alexandre Picard,23,LW,CBJ,15,0,1,1,-1,26,0,0,0,0,1,0,0,10,0.0,103,6:53,3,28,0,0,,-0.1
705,Alex Pietrangelo,19,D,STL,8,0,1,1,0,2,0,0,0,0,0,1,0,7,0.0,132,16:31,2,3,0,0,,0.3
706,Antti Pihlstrom,24,LW,NSH,53,2,5,7,-1,10,1,1,0,0,5,0,0,88,2.3,607,11:27,16,100,0,1,0.0,-0.1
707,Fernando Pisani,32,RW,EDM,38,7,8,15,-1,14,7,0,0,0,7,0,1,72,9.7,582,15:19,12,48,50,73,40.7,1.1
708,Joni Pitkanen,25,D,CAR,71,7,26,33,11,58,5,2,0,3,14,12,0,147,4.8,1761,24:48,125,62,0,0,,7.1
709,Tomas Plekanec,26,C,MTL,80,20,19,39,-9,54,11,6,3,2,13,6,0,202,9.9,1380,17:15,38,53,684,667,50.6,3.5
710,Tomas Plihal,25,LW,SJS,64,5,8,13,-4,22,4,0,1,1,8,0,0,79,6.3,649,10:08,14,63,131,117,52.8,0.7
711,Thomas Pock,27,D,NYI,59,1,2,3,-17,35,1,0,0,0,1,0,1,51,2.0,750,12:42,59,53,0,0,,-0.1
712,Roman Polak,22,D,STL,69,1,14,15,-15,45,1,0,0,1,7,5,2,73,1.4,1486,21:32,109,110,0,1,0.0,2.5
713,Jason Pominville,26,RW,BUF,82,20,46,66,-4,18,13,6,1,2,28,18,0,239,8.4,1620,19:46,50,44,25,42,37.3,6.1
714,Alexei Ponikarovsky,28,LW,TOR,82,23,38,61,6,38,18,5,0,3,30,8,0,185,12.4,1294,15:47,53,104,6,5,54.5,6.4
715,Chris Porter,24,C,STL,6,1,1,2,-1,0,1,0,0,0,1,0,0,7,14.3,63,10:32,3,3,1,2,33.3,0.2
716,Kevin Porter,22,C,PHX,34,5,5,10,-2,4,4,1,0,2,4,1,0,39,12.8,463,13:38,13,37,28,67,29.5,0.7
717,Brian Pothier,31,D,WSH,9,1,2,3,0,4,1,0,0,1,1,1,0,8,12.5,149,16:35,9,9,0,0,,0.5
718,Tom Poti,31,D,WSH,52,3,10,13,3,28,3,0,0,1,7,2,1,48,6.3,1100,21:09,97,31,0,0,,2.5
719,Corey Potter,25,D,NYR,5,1,1,2,-1,0,1,0,0,0,1,0,0,4,25.0,66,13:15,8,4,0,0,,0.3
720,Ryan Potulny,24,C,EDM,8,0,3,3,2,0,0,0,0,0,3,0,0,9,0.0,84,10:29,1,5,1,9,10.0,0.2
721,Benoit Pouliot,22,LW,MIN,37,5,6,11,1,18,3,2,0,1,4,2,0,34,14.7,438,11:51,2,21,93,124,42.9,1.1
722,Marc Pouliot,23,C,EDM,63,8,12,20,1,23,8,0,0,2,10,2,0,94,8.5,725,11:30,19,42,102,109,48.3,1.6
723,Darroll Powe,23,C,PHI,60,6,5,11,-8,35,6,0,0,0,5,0,0,72,8.3,632,10:32,31,124,128,135,48.7,0.3
724,Tom Preissing,30,D,LAK,22,3,4,7,-7,6,1,2,0,0,1,3,0,40,7.5,368,16:45,21,15,0,0,,1.1
725,Wayne Primeau,32,C,CGY,24,0,4,4,-3,14,0,0,0,0,4,0,0,22,0.0,249,10:23,13,15,115,102,53.0,-0.2
726,Chris Pronger,34,D,ANA,82,11,37,48,0,88,7,4,0,2,12,24,1,196,5.6,2209,26:56,122,78,2,5,28.6,7.9
727,Vinny Prospal,33,LW,TBL,82,19,26,45,-20,52,12,7,0,2,18,8,0,194,9.8,1450,17:41,28,126,107,95,53.0,3.2
728,Petr Prucha,26,LW,TOT,47,6,13,19,-1,22,5,1,0,1,9,4,0,67,9.0,690,14:41,24,76,1,7,12.5,1.5
729,Petr Prucha,26,LW,NYR,28,4,5,9,-2,16,4,0,0,0,5,0,0,44,9.1,340,12:09,13,46,0,0,,0.8
730,Petr Prucha,26,LW,PHX,19,2,8,10,1,6,1,1,0,1,4,4,0,23,8.7,350,18:26,11,30,1,7,12.5,0.7
731,Brandon Prust,24,RW,TOT,36,1,2,3,-8,108,1,0,0,1,2,0,0,23,4.3,269,7:28,9,24,17,14,54.8,-0.4
732,Brandon Prust,24,RW,CGY,25,1,1,2,-4,79,1,0,0,1,1,0,0,15,6.7,159,6:21,4,11,8,7,53.3,-0.1
733,Brandon Prust,24,RW,PHX,11,0,1,1,-4,29,0,0,0,0,1,0,0,8,0.0,110,9:59,5,13,9,7,56.3,-0.2
734,Teddy Purcell,23,RW,LAK,40,4,12,16,-4,4,2,2,0,1,4,8,0,68,5.9,541,13:31,5,13,5,24,17.2,1.2
735,Taylor Pyatt,27,LW,VAN,69,10,9,19,0,43,10,0,0,1,8,1,0,99,10.1,1015,14:43,35,86,16,16,50.0,1.1
736,Kevin Quick,20,D,TBL,6,0,1,1,0,0,0,0,0,0,0,1,0,7,0.0,80,13:23,3,1,0,0,,0.2
737,Kyle Quincey,23,D,LAK,72,4,34,38,-5,63,2,2,0,2,8,25,1,150,2.7,1511,20:59,75,116,0,0,,6.6
738,Nate Raduns,24,C,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6:02,2,1,0,1,0.0,0.0
739,Brian Rafalski,35,D,DET,78,10,49,59,17,20,5,5,0,1,26,23,0,141,7.1,1808,23:10,64,31,0,0,,9.4
740,Paul Ranger,24,D,TBL,42,2,11,13,-5,56,2,0,0,0,6,5,0,69,2.9,1029,24:30,72,63,0,0,,1.9
741,Mason Raymond,23,LW,VAN,72,11,12,23,2,24,7,4,0,0,6,6,0,145,7.6,987,13:43,18,42,17,33,34.0,1.8
742,Marty Reasoner,31,C,ATL,79,14,16,30,11,36,13,0,1,2,11,0,5,131,10.7,1209,15:19,60,41,603,538,52.8,2.6
743,Mark Recchi,40,RW,TOT,80,23,38,61,-18,22,17,6,0,3,17,21,0,129,17.8,1342,16:46,27,104,24,32,42.9,5.5
744,Mark Recchi,40,RW,TBL,62,13,32,45,-15,20,11,2,0,1,14,18,0,97,13.4,1047,16:53,24,78,22,32,40.7,3.5
745,Mark Recchi,40,RW,BOS,18,10,6,16,-3,2,6,4,0,2,3,3,0,32,31.3,295,16:22,3,26,2,0,100.0,2.0
746,Joel Rechlicz,21,RW,NYI,17,0,1,1,-1,68,0,0,0,0,1,0,0,7,0.0,83,4:52,3,25,0,0,,-0.1
747,Wade Redden,31,D,NYR,81,3,23,26,-5,51,1,2,0,0,16,6,1,161,1.9,1809,22:20,98,99,0,0,,5.6
748,Liam Reddox,23,LW,EDM,46,5,7,12,-6,10,4,1,0,0,7,0,0,39,12.8,482,10:28,21,61,11,14,44.0,0.6
749,Robyn Regehr,28,D,CGY,75,0,8,8,10,73,0,0,0,0,8,0,0,79,0.0,1586,21:09,89,122,0,0,,2.9
750,Steve Regier,24,LW,STL,8,3,1,4,-1,4,1,2,0,0,1,0,0,11,27.3,88,10:59,5,8,3,4,42.9,0.6
751,Peter Regin,22,C,OTT,11,1,1,2,0,2,1,0,0,1,1,0,0,7,14.3,116,10:32,3,9,41,36,53.2,0.1
752,Steve Reinprecht,32,C,PHX,73,14,27,41,0,20,11,3,0,3,23,4,0,95,14.7,1161,15:54,54,24,406,471,46.3,3.8
753,Erik Reitz,26,D,TOT,42,1,1,2,-6,65,1,0,0,0,1,0,0,22,4.5,419,9:58,43,81,0,0,,0.6
754,Erik Reitz,26,D,MIN,31,1,1,2,-2,41,1,0,0,0,1,0,0,15,6.7,306,9:52,34,58,0,0,,0.7
755,Erik Reitz,26,D,NYR,11,0,0,0,-4,24,0,0,0,0,0,0,0,7,0.0,113,10:16,9,23,0,0,,-0.1
756,Michal Repik,20,RW,FLA,5,2,0,2,1,2,2,0,0,0,0,0,0,7,28.6,38,7:32,2,8,1,0,100.0,0.4
757,Mike Ribeiro,28,C,DAL,82,22,56,78,-4,52,15,7,0,1,40,16,0,163,13.5,1718,20:57,28,117,563,677,45.4,7.1
758,Brad Richards,28,C,DAL,56,16,32,48,-4,6,11,5,0,2,16,14,2,180,8.9,1147,20:29,22,11,461,450,50.6,4.4
759,Mike Richards,23,C,PHI,79,30,50,80,22,63,15,8,7,4,23,25,2,238,12.6,1717,21:44,90,147,813,847,49.0,9.4
