,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
569,Kevin Marshall,22,D,PHI,10,0,0,0,-1,8,0,0,0,0,0,0,0,6,0.0,88,8:46,4,8,0,0,,-0.1
570,Matt Martin,22,LW,NYI,80,7,7,14,-17,121,7,0,0,1,5,0,2,130,5.4,973,12:09,41,374,10,13,43.5,0.1
571,Paul Martin,30,D,PIT,73,2,25,27,9,18,2,0,0,0,20,4,1,93,2.2,1679,23:00,117,24,0,0,,4.6
572,Radek Martinek,35,D,CBJ,7,1,0,1,-3,0,1,0,0,0,0,0,0,10,10.0,136,19:26,7,5,0,0,,0.1
573,Alec Martinez,24,D,LAK,51,6,6,12,-1,8,3,3,0,0,2,4,0,78,7.7,751,14:43,48,51,0,1,0.0,3.2
574,Jon Matsumoto,25,C,FLA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:04,0,0,1,0,100.0,0.0
575,Shawn Matthias,23,C,FLA,79,10,14,24,-2,49,9,1,0,1,13,1,0,133,7.5,1091,13:49,38,60,295,302,49.4,2.0
576,Ben Maxwell,23,C,TOT,15,1,5,6,4,2,1,0,0,0,5,0,0,10,10.0,101,6:44,6,11,26,33,44.1,0.8
577,Ben Maxwell,23,C,WPG,9,1,4,5,3,0,1,0,0,0,4,0,0,4,25.0,54,6:03,5,3,10,15,40.0,0.7
578,Ben Maxwell,23,C,ANA,6,0,1,1,1,2,0,0,0,0,1,0,0,6,0.0,47,7:45,1,8,16,18,47.1,0.1
579,Jamal Mayers,37,RW,CHI,81,6,9,15,-4,91,6,0,0,1,8,1,0,70,8.6,794,9:48,25,102,313,245,56.1,0.6
580,Maksim Mayorov,22,LW,CBJ,10,1,1,2,-3,2,1,0,0,0,1,0,0,9,11.1,107,10:40,3,11,0,0,,0.0
581,Kenndal McArdle,25,LW,WPG,9,0,0,0,-3,4,0,0,0,0,0,0,0,3,0.0,55,6:07,4,10,0,0,,-0.2
582,Jamie McBain,23,D,CAR,76,8,19,27,-7,4,3,5,0,1,13,6,0,127,6.3,1505,19:48,106,15,0,0,,5.1
583,John McCarthy,25,LW,SJS,10,0,0,0,-2,10,0,0,0,0,0,0,0,14,0.0,94,9:26,1,10,18,25,41.9,-0.3
584,Jay McClement,28,C,COL,80,10,7,17,-8,31,9,0,1,1,7,0,0,95,10.5,1100,13:45,54,72,448,425,51.3,1.0
585,Cody McCormick,28,C,BUF,50,1,3,4,-7,56,1,0,0,0,3,0,0,43,2.3,392,7:50,11,67,8,9,47.1,-0.4
586,Ryan McDonagh,22,D,NYR,82,7,25,32,25,44,7,0,0,1,23,2,0,123,5.7,2029,24:44,182,118,1,1,50.0,8.7
587,Andy McDonald,34,C,STL,25,10,12,22,4,2,7,3,0,2,9,3,0,64,15.6,463,18:32,5,3,66,50,56.9,3.1
588,Colin McDonald,27,C,PIT,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,42,8:28,0,8,0,0,,-0.1
589,Jamie McGinn,23,LW,TOT,78,20,17,37,-3,37,14,6,0,2,15,2,0,159,12.6,1049,13:27,37,159,6,1,85.7,4.5
590,Jamie McGinn,23,LW,SJS,61,12,12,24,1,26,9,3,0,0,11,1,0,104,11.5,766,12:33,30,137,2,1,66.7,2.7
591,Jamie McGinn,23,LW,COL,17,8,5,13,-4,11,5,3,0,2,4,1,0,55,14.5,283,16:40,7,22,4,0,100.0,1.8
592,Brian McGrattan,30,RW,NSH,30,0,2,2,-1,61,0,0,0,0,2,0,0,10,0.0,160,5:19,3,29,0,0,,-0.1
593,David McIntyre,24,C,MIN,7,1,1,2,-1,2,1,0,0,0,1,0,0,6,16.7,76,10:55,3,8,2,5,28.6,0.2
594,Frazer McLaren,24,LW,SJS,7,0,0,0,0,9,0,0,0,0,0,0,0,2,0.0,34,4:53,2,6,0,0,,-0.1
595,Cody McLeod,27,LW,COL,75,6,5,11,0,164,6,0,0,0,5,0,0,62,9.7,540,7:12,13,123,2,1,66.7,1.1
596,Brandon McMillan,21,LW,ANA,25,0,4,4,-10,20,0,0,0,0,4,0,0,26,0.0,280,11:13,13,20,22,36,37.9,-0.4
597,Carson McMillan,23,RW,MIN,11,1,2,3,1,11,1,0,0,1,2,0,0,8,12.5,122,11:04,9,19,5,9,35.7,0.3
598,Brayden McNabb,21,D,BUF,25,1,7,8,-1,15,0,1,0,0,7,0,0,23,4.3,446,17:50,30,49,0,0,,1.4
599,Adam McQuaid,25,D,BOS,72,2,8,10,16,99,2,0,0,0,8,0,0,63,3.2,1077,14:57,101,104,0,0,,3.1
600,Derek Meech,27,D,WPG,2,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,23,11:27,0,1,0,0,,0.1
601,Andrej Meszaros,26,D,PHI,62,7,18,25,6,38,5,2,0,2,17,1,0,114,6.1,1281,20:40,88,144,0,0,,4.6
602,Marc Methot,26,D,CBJ,46,1,6,7,-11,24,1,0,0,0,6,0,0,42,2.4,922,20:03,52,106,0,0,,0.9
603,Milan Michalek,27,RW,OTT,77,35,25,60,4,32,24,10,1,3,19,5,1,212,16.5,1506,19:33,46,36,1,5,16.7,7.8
604,Zbynek Michalek,29,D,PIT,62,2,11,13,0,24,2,0,0,0,9,1,1,77,2.6,1342,21:39,144,47,0,0,,2.2
605,Andy Miele,23,C,PHX,7,0,0,0,-3,6,0,0,0,0,0,0,0,4,0.0,63,8:56,0,11,7,21,25.0,-0.2
606,Antti Miettinen,31,RW,WPG,45,5,8,13,-5,0,4,1,0,0,5,3,0,58,8.6,527,11:42,11,38,9,12,42.9,0.8
607,Brendan Mikkelson,24,D,TBL,41,1,2,3,-4,13,1,0,0,0,1,1,0,45,2.2,590,14:24,44,42,0,0,,0.3
608,Drew Miller,27,LW,DET,80,14,11,25,6,20,14,0,0,4,11,0,0,131,10.7,1030,12:52,66,79,5,20,20.0,2.6
609,Brad Mills,28,C,NJD,27,0,1,1,-10,32,0,0,0,0,1,0,0,18,0.0,194,7:11,3,36,77,49,61.1,-0.6
610,John Mitchell,27,C,NYR,63,5,11,16,10,8,5,0,0,0,9,2,0,64,7.8,640,10:10,27,89,103,96,51.8,1.7
611,Torrey Mitchell,27,C,SJS,76,9,10,19,-6,29,9,0,0,0,10,0,0,100,9.0,945,12:26,33,94,36,47,43.4,1.2
612,Willie Mitchell,34,D,LAK,76,5,19,24,20,44,5,0,0,2,11,5,3,104,4.8,1689,22:14,136,74,0,1,0.0,7.9
613,Travis Moen,29,LW,MTL,48,9,7,16,-3,41,8,0,1,0,7,0,0,45,20.0,754,15:43,41,75,5,7,41.7,1.5
614,Steve Montador,32,D,CHI,52,5,9,14,4,45,3,2,0,1,5,4,0,57,8.8,768,14:46,46,49,0,0,,2.8
615,Dominic Moore,31,C,TOT,79,4,21,25,-18,54,3,0,1,1,18,3,0,103,3.9,1227,15:32,23,52,419,343,55.0,0.2
616,Dominic Moore,31,C,TBL,56,4,15,19,-10,48,3,0,1,1,12,3,0,74,5.4,912,16:17,17,37,319,254,55.7,0.4
617,Dominic Moore,31,C,SJS,23,0,6,6,-8,6,0,0,0,0,6,0,0,29,0.0,316,13:43,6,15,100,89,52.9,-0.2
618,John Moore,21,D,CBJ,67,2,5,7,-23,8,2,0,0,0,4,0,1,64,3.1,1060,15:49,70,47,0,0,,0.1
619,Ethan Moreau,36,LW,LAK,28,1,3,4,-3,20,1,0,0,1,3,0,0,29,3.4,295,10:32,6,52,2,3,40.0,0.0
620,Jeremy Morin,20,LW,CHI,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,27,8:52,0,4,0,0,,-0.1
621,Derek Morris,33,D,PHX,59,2,9,11,-12,38,2,0,0,0,8,1,0,72,2.8,1120,18:59,78,95,0,0,,1.4
622,Brendan Morrison,36,C,TOT,39,4,7,11,-5,12,4,0,0,0,5,2,0,43,9.3,521,13:21,21,8,195,199,49.5,0.6
623,Brendan Morrison,36,C,CGY,28,4,7,11,-1,6,4,0,0,0,5,2,0,33,12.1,385,13:45,15,5,150,148,50.3,1.1
624,Brendan Morrison,36,C,CHI,11,0,0,0,-4,6,0,0,0,0,0,0,0,10,0.0,136,12:22,6,3,45,51,46.9,-0.5
625,Brenden Morrow,33,LW,DAL,57,11,15,26,1,97,6,5,0,2,13,2,0,88,12.5,971,17:02,33,130,11,16,40.7,2.4
626,Dave Moss,30,LW,CGY,32,2,7,9,-3,12,2,0,0,0,7,0,0,82,2.4,448,14:01,24,43,93,127,42.3,0.4
627,Mike Mottau,33,D,TOT,35,0,2,2,-11,15,0,0,0,0,2,0,0,22,0.0,493,14:05,47,38,0,0,,-0.1
628,Mike Mottau,33,D,NYI,29,0,2,2,-10,15,0,0,0,0,2,0,0,19,0.0,411,14:11,42,27,0,0,,-0.1
629,Mike Mottau,33,D,BOS,6,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,82,13:36,5,11,0,0,,-0.1
630,Matt Moulson,28,LW,NYI,82,36,33,69,1,6,22,14,0,5,23,10,0,219,16.4,1583,19:18,40,33,2,2,50.0,9.3
631,Chris Mueller,25,C,NSH,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,37,9:09,2,1,15,12,55.6,-0.1
632,Peter Mueller,23,C,COL,32,7,9,16,-3,8,6,1,0,1,5,4,0,82,8.5,469,14:39,10,14,6,4,60.0,1.7
633,Andrew Murray,30,C,SJS,39,1,3,4,3,4,1,0,0,0,3,0,0,33,3.0,300,7:42,8,66,5,10,33.3,0.2
634,Douglas Murray,31,D,SJS,60,0,4,4,3,31,0,0,0,0,4,0,0,71,0.0,1103,18:23,143,126,0,0,,1.9
635,Jan Mursak,24,LW,DET,25,1,2,3,2,0,1,0,0,0,2,0,0,22,4.5,189,7:33,11,21,1,2,33.3,0.2
636,Tyler Myers,21,D,BUF,55,8,15,23,5,33,5,3,0,1,11,4,0,84,9.5,1237,22:29,70,78,0,0,,5.2
637,Rick Nash,27,LW,CBJ,82,30,29,59,-19,40,22,6,2,2,16,13,0,306,9.8,1565,19:05,21,104,6,13,31.6,6.6
638,Riley Nash,22,C,CAR,5,0,1,1,1,2,0,0,0,0,1,0,0,2,0.0,53,10:34,1,1,11,24,31.4,0.1
639,James Neal,24,LW,PIT,80,40,41,81,6,87,22,18,0,4,29,12,0,329,12.2,1531,19:08,15,108,4,11,26.7,11.0
640,Chris Neil,32,RW,OTT,72,13,15,28,-10,178,11,2,0,0,11,4,0,127,10.2,921,12:48,20,271,0,2,0.0,2.3
641,Greg Nemisz,21,C,CGY,9,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,69,7:43,1,3,19,29,39.6,-0.1
642,Aaron Ness,21,D,NYI,9,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,152,16:56,17,2,0,0,,0.2
643,Kris Newbury,29,C,NYR,7,0,0,0,-1,24,0,0,0,0,0,0,0,2,0.0,41,5:53,1,14,6,11,35.3,-0.1
644,Scott Nichol,37,C,STL,80,3,5,8,-5,83,3,0,0,0,4,0,1,67,4.5,745,9:19,29,92,259,191,57.6,-0.1
645,Nino Niederreiter,19,RW,NYI,55,1,0,1,-29,12,1,0,0,0,0,0,0,74,1.4,556,10:07,14,129,0,2,0.0,-1.9
646,Frans Nielsen,27,C,NYI,82,17,30,47,-3,6,12,5,0,1,20,10,0,133,12.8,1431,17:27,66,29,523,633,45.2,4.8
647,Nikita Nikitin,25,D,TOT,61,7,25,32,-10,18,4,3,0,3,18,6,1,103,6.8,1415,23:12,114,47,0,0,,5.1
648,Nikita Nikitin,25,D,CBJ,54,7,25,32,-5,14,4,3,0,3,18,6,1,93,7.5,1273,23:35,95,40,0,0,,5.3
649,Nikita Nikitin,25,D,STL,7,0,0,0,-5,4,0,0,0,0,0,0,0,10,0.0,142,20:15,19,7,0,0,,-0.2
650,Matt Niskanen,25,D,PIT,75,4,17,21,9,47,1,3,0,0,12,5,0,118,3.4,1345,17:56,69,105,0,0,,4.1
651,Andreas Nodl,24,RW,TOT,60,3,5,8,-5,8,3,0,0,0,5,0,0,66,4.5,703,11:43,17,68,3,5,37.5,-0.2
652,Andreas Nodl,24,RW,CAR,48,3,4,7,-4,6,3,0,0,0,4,0,0,60,5.0,579,12:04,13,60,1,1,50.0,0.0
653,Andreas Nodl,24,RW,PHI,12,0,1,1,-1,2,0,0,0,0,1,0,0,6,0.0,124,10:18,4,8,2,4,33.3,-0.2
654,Petteri Nokelainen,26,C,TOT,56,3,4,7,-6,37,3,0,0,1,4,0,0,37,8.1,493,8:48,10,46,165,144,53.4,0.1
655,Petteri Nokelainen,26,C,MTL,51,3,3,6,-5,37,3,0,0,1,3,0,0,34,8.8,438,8:35,9,41,147,131,52.9,0.1
656,Petteri Nokelainen,26,C,PHX,5,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,55,10:58,1,5,18,13,58.1,0.0
657,Jordan Nolan,22,C,LAK,26,2,2,4,2,28,2,0,0,1,2,0,0,19,10.5,243,9:21,4,59,1,0,100.0,0.4
658,Ryan Nugent-Hopkins,18,C,EDM,62,18,34,52,-2,16,15,3,0,2,14,20,0,134,13.4,1092,17:36,33,38,227,378,37.5,6.0
659,Gustav Nyquist,22,LW,DET,18,1,6,7,2,2,1,0,0,0,6,0,0,19,5.3,191,10:36,0,4,0,0,,0.6
660,Eric Nystrom,28,LW,DAL,74,16,5,21,-10,24,16,0,0,1,5,0,0,102,15.7,1017,13:45,38,176,14,15,48.3,1.8
661,Jim O'Brien,23,C,OTT,28,3,3,6,6,4,3,0,0,1,3,0,0,37,8.1,329,11:45,9,28,121,135,47.3,0.6
662,Shane O'Brien,28,D,COL,76,3,17,20,2,105,2,1,0,0,15,1,1,114,2.6,1461,19:13,86,138,0,0,,4.5
663,Ryan O'Byrne,27,D,COL,74,1,6,7,-5,57,1,0,0,0,6,0,0,42,2.4,1395,18:51,141,180,0,0,,2.2
664,Sean O'Donnell,40,D,CHI,51,0,7,7,-6,23,0,0,0,0,7,0,0,30,0.0,689,13:31,44,46,0,0,,0.6
665,Ryan O'Marra,24,C,TOT,9,0,1,1,-1,4,0,0,0,0,1,0,0,7,0.0,84,9:17,7,19,36,29,55.4,-0.1
666,Ryan O'Marra,24,C,EDM,7,0,1,1,0,4,0,0,0,0,1,0,0,3,0.0,67,9:36,4,14,32,25,56.1,0.0
667,Ryan O'Marra,24,C,ANA,2,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,16,8:10,3,5,4,4,50.0,-0.1
668,Cal O'Reilly,25,C,TOT,33,2,5,7,-11,4,1,1,0,0,4,1,0,17,11.8,421,12:46,10,5,120,148,44.8,-0.2
669,Cal O'Reilly,25,C,PHX,22,2,3,5,-5,2,1,1,0,0,3,0,0,13,15.4,278,12:37,9,3,76,94,44.7,0.1
670,Cal O'Reilly,25,C,PIT,6,0,1,1,-4,0,0,0,0,0,0,1,0,3,0.0,73,12:11,1,1,24,30,44.4,-0.2
671,Cal O'Reilly,25,C,NSH,5,0,1,1,-2,2,0,0,0,0,1,0,0,1,0.0,70,14:06,0,1,20,24,45.5,-0.1
672,Ryan O'Reilly,20,C,COL,81,18,37,55,-1,12,14,4,0,3,26,11,0,189,9.5,1582,19:32,50,62,762,681,52.8,5.7
673,Patrick O'Sullivan,26,C,PHX,23,2,2,4,-4,2,2,0,0,0,1,1,0,34,5.9,254,11:03,4,7,5,4,55.6,0.0
674,Evan Oberg,23,D,TBL,3,0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,30,9:50,0,3,0,0,,0.2
675,Johnny Oduya,30,D,TOT,81,3,15,18,-6,33,3,0,0,1,15,0,0,82,3.7,1657,20:28,140,64,0,0,,2.8
676,Johnny Oduya,30,D,WPG,63,2,11,13,-9,33,2,0,0,1,11,0,0,52,3.8,1218,19:20,98,53,0,0,,1.7
677,Johnny Oduya,30,D,CHI,18,1,4,5,3,0,1,0,0,0,4,0,0,30,3.3,440,24:25,42,11,0,0,,1.1
678,Kyle Okposo,23,RW,NYI,79,24,21,45,-15,46,21,3,0,2,18,3,0,152,15.8,1348,17:04,33,51,68,74,47.9,5.0
679,Rostislav Olesz,26,C,CHI,6,0,0,0,-1,6,0,0,0,0,0,0,0,6,0.0,55,9:06,1,7,0,2,0.0,-0.2
680,Dylan Olsen,21,D,CHI,28,0,1,1,-5,6,0,0,0,0,1,0,0,16,0.0,365,13:02,23,43,0,0,,-0.2
681,Mark Olver,24,C,COL,24,4,3,7,0,15,4,0,0,1,3,0,0,25,16.0,311,12:57,9,43,33,58,36.3,0.8
682,Linus Omark,24,LW,EDM,14,3,0,3,-5,8,3,0,0,0,0,0,0,24,12.5,188,13:27,6,7,2,5,28.6,0.2
683,Victor Oreskovich,25,D,VAN,1,0,0,0,0,7,0,0,0,0,0,0,0,0,,6,6:17,0,1,0,0,,0.0
684,Dmitry Orlov,20,D,WSH,60,3,16,19,1,18,3,0,0,1,14,2,0,51,5.9,1012,16:52,54,99,0,1,0.0,3.4
685,Brooks Orpik,31,D,PIT,73,2,16,18,19,61,2,0,0,0,15,0,1,44,4.5,1646,22:33,139,259,0,0,,4.5
686,Colton Orr,29,RW,TOR,5,1,0,1,1,5,1,0,0,0,0,0,0,3,33.3,22,4:29,0,7,0,1,0.0,0.2
687,Jed Ortmeyer,33,RW,MIN,35,1,1,2,-8,14,1,0,0,1,1,0,0,41,2.4,340,9:43,14,53,4,5,44.4,-0.5
688,T.J. Oshie,25,C,STL,80,19,35,54,15,50,15,3,1,3,21,13,1,188,10.1,1562,19:32,45,130,24,29,45.3,6.6
689,Steve Ott,29,C,DAL,74,11,28,39,5,156,7,4,0,2,22,4,2,108,10.2,1357,18:21,27,278,561,450,55.5,3.3
690,Alex Ovechkin,26,LW,WSH,78,38,27,65,-8,26,25,13,0,3,17,10,0,303,12.5,1544,19:48,42,215,6,9,40.0,8.7
691,Magnus Paajarvi,20,LW,EDM,41,2,6,8,-7,4,2,0,0,0,4,2,0,79,2.5,540,13:11,8,18,2,5,28.6,-0.1
692,Max Pacioretty,23,LW,MTL,79,33,32,65,2,56,29,4,0,5,23,9,0,286,11.5,1443,18:16,39,104,1,4,20.0,9.0
693,Samuel Pahlsson,34,C,TOT,80,4,13,17,-2,34,3,0,1,1,12,0,1,93,4.3,1182,14:46,37,123,540,486,52.6,0.2
694,Samuel Pahlsson,34,C,CBJ,61,2,9,11,-6,22,1,0,1,0,9,0,0,63,3.2,917,15:02,33,98,429,410,51.1,-0.4
695,Samuel Pahlsson,34,C,VAN,19,2,4,6,4,12,2,0,0,1,3,0,1,30,6.7,265,13:56,4,25,111,76,59.4,0.6
696,Daniel Paille,27,LW,BOS,69,9,6,15,-5,15,7,0,2,1,6,0,0,86,10.5,793,11:30,24,59,2,5,28.6,0.9
697,Jarod Palmer,25,RW,MIN,6,1,0,1,-2,4,1,0,0,0,0,0,0,14,7.1,80,13:20,1,3,1,1,50.0,0.0
698,Kyle Palmieri,20,C,ANA,18,4,3,7,3,6,4,0,0,0,3,0,0,34,11.8,207,11:31,6,20,2,0,100.0,1.0
699,Nick Palmieri,22,RW,TOT,38,4,3,7,-10,14,4,0,0,0,3,0,0,55,7.3,402,10:35,7,39,2,9,18.2,0.2
700,Nick Palmieri,22,RW,NJD,29,4,3,7,-7,12,4,0,0,0,3,0,0,42,9.5,309,10:38,5,27,2,8,20.0,0.5
701,Nick Palmieri,22,RW,MIN,9,0,0,0,-3,2,0,0,0,0,0,0,0,13,0.0,94,10:24,2,12,0,1,0.0,-0.3
702,Aaron Palushaj,22,RW,MTL,38,1,4,5,1,8,1,0,0,0,4,0,0,37,2.7,288,7:34,11,28,0,4,0.0,0.3
703,Jay Pandolfo,37,LW,NYI,62,1,2,3,-14,8,1,0,0,0,1,0,1,44,2.3,677,10:55,69,48,61,75,44.9,-1.2
704,Adam Pardy,27,D,DAL,36,0,3,3,-5,16,0,0,0,0,3,0,0,29,0.0,593,16:28,49,39,0,0,,0.4
705,P.A. Parenteau,28,LW,NYI,80,18,49,67,-8,89,12,6,0,2,36,13,0,167,10.8,1492,18:39,23,99,10,16,38.5,6.8
706,Zach Parise,27,C,NJD,82,31,38,69,-5,32,21,7,3,3,27,7,4,293,10.6,1762,21:29,39,65,30,33,47.6,8.6
707,Richard Park,35,C,PIT,54,7,7,14,-1,12,6,0,1,4,5,2,0,44,15.9,589,10:55,18,28,221,176,55.7,1.2
708,George Parros,32,RW,ANA,46,1,3,4,1,85,1,0,0,0,3,0,0,17,5.9,293,6:23,16,57,0,0,,0.1
709,Scott Parse,27,C,LAK,9,2,0,2,1,14,1,1,0,0,0,0,0,9,22.2,102,11:17,4,7,1,2,33.3,0.4
710,Joe Pavelski,27,C,SJS,82,31,30,61,18,31,22,8,1,2,20,10,0,269,11.5,1690,20:37,84,50,507,357,58.7,8.1
711,Theo Peckham,24,D,EDM,54,1,2,3,0,80,1,0,0,0,2,0,0,25,4.0,911,16:53,72,94,0,0,,1.4
712,Rod Pelley,27,C,TOT,52,2,1,3,-3,16,2,0,0,0,1,0,0,44,4.5,403,7:45,25,80,125,129,49.2,-0.2
713,Rod Pelley,27,C,ANA,45,2,1,3,-3,9,2,0,0,0,1,0,0,41,4.9,360,8:00,19,69,122,122,50.0,-0.2
714,Rod Pelley,27,C,NJD,7,0,0,0,0,7,0,0,0,0,0,0,0,3,0.0,43,6:12,6,11,3,7,30.0,-0.1
715,Dustin Penner,29,RW,LAK,65,7,10,17,-7,43,6,1,0,0,10,0,0,119,5.9,931,14:19,16,90,14,18,43.8,1.1
716,Mathieu Perreault,24,C,WSH,64,16,14,30,9,24,14,2,0,4,14,0,0,60,26.7,770,12:02,29,49,229,222,50.8,4.3
717,David Perron,23,LW,STL,57,21,21,42,19,28,15,5,1,4,15,5,1,114,18.4,1042,18:17,13,32,2,8,20.0,6.4
718,Corey Perry,26,RW,ANA,80,37,23,60,-7,127,22,14,1,6,13,9,1,277,13.4,1710,21:23,45,65,19,29,39.6,7.9
719,Warren Peters,29,LW,MIN,58,1,4,5,-15,54,1,0,0,0,4,0,0,54,1.9,614,10:35,34,70,255,210,54.8,-0.9
720,Toby Petersen,33,C,DAL,39,2,3,5,-7,6,2,0,0,0,2,1,0,44,4.5,299,7:39,14,34,3,4,42.9,-0.1
721,Andre Petersson,21,RW,OTT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:02,0,0,0,0,,0.0
722,Lennart Petrell,27,C,EDM,60,4,5,9,-10,45,3,0,1,0,4,0,1,36,11.1,578,9:38,47,122,7,15,31.8,0.1
723,Jeff Petry,24,D,EDM,73,2,23,25,-7,26,1,1,0,0,18,5,0,111,1.8,1589,21:46,126,126,0,0,,4.1
724,Rich Peverley,29,C,BOS,57,11,31,42,20,22,10,1,0,1,19,10,2,112,9.8,963,16:54,13,23,203,129,61.1,5.0
725,Dion Phaneuf,26,D,TOR,82,12,32,44,-10,92,5,7,0,1,16,15,1,202,5.9,2074,25:17,127,214,0,0,,7.0
726,Chris Phillips,33,D,OTT,80,5,14,19,12,16,1,4,0,1,12,0,2,85,5.9,1529,19:07,137,134,0,0,,4.3
727,Alexandre Picard,26,D,PIT,17,0,4,4,4,4,0,0,0,0,4,0,0,10,0.0,223,13:09,14,12,0,0,,0.9
728,Alex Pietrangelo,22,D,STL,81,12,39,51,16,36,6,6,0,6,20,18,1,202,5.9,2003,24:44,133,90,0,0,,11.2
729,Brandon Pirri,20,C,CHI,5,0,2,2,2,0,0,0,0,0,2,0,0,5,0.0,68,13:31,2,5,26,28,48.1,0.2
730,Joe Piskula,27,D,CGY,5,0,0,0,-5,2,0,0,0,0,0,0,0,2,0.0,54,10:54,5,6,0,0,,-0.4
731,Joni Pitkanen,28,D,CAR,30,5,12,17,-15,16,3,2,0,2,6,6,0,62,8.1,669,22:18,43,27,0,0,,2.0
732,Alex Plante,22,D,EDM,3,0,1,1,0,2,0,0,0,0,1,0,0,0,,32,10:39,1,5,0,0,,0.1
733,Tomas Plekanec,29,C,MTL,81,17,35,52,-15,56,9,5,3,2,19,13,3,220,7.7,1681,20:45,57,67,824,854,49.1,4.5
734,Roman Polak,25,D,STL,77,0,11,11,6,57,0,0,0,0,11,0,0,88,0.0,1453,18:52,141,173,0,0,,3.7
735,Jason Pominville,29,RW,BUF,82,30,43,73,-7,12,20,8,2,5,24,18,1,235,12.8,1614,19:41,52,30,179,196,47.7,8.4
736,Alexei Ponikarovsky,31,LW,TOT,82,14,19,33,-3,34,10,4,0,2,16,3,0,156,9.0,1209,14:45,36,143,4,8,33.3,3.3
737,Alexei Ponikarovsky,31,LW,CAR,49,7,8,15,-12,26,3,4,0,0,5,3,0,98,7.1,729,14:52,25,94,3,5,37.5,0.8
738,Alexei Ponikarovsky,31,LW,NJD,33,7,11,18,9,8,7,0,0,2,11,0,0,58,12.1,481,14:34,11,49,1,3,25.0,2.5
739,Chris Porter,27,C,STL,47,4,3,7,-1,11,4,0,0,1,3,0,0,61,6.6,488,10:24,4,124,8,11,42.1,0.5
740,Kevin Porter,25,RW,COL,35,4,3,7,-2,17,4,0,0,0,3,0,0,32,12.5,321,9:11,8,36,14,32,30.4,0.7
741,Paul Postma,22,D,WPG,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,26,8:31,1,1,0,0,,0.0
742,Corey Potter,28,D,EDM,62,4,17,21,-16,24,3,1,0,0,7,10,0,98,4.1,1237,19:57,79,90,0,0,,2.7
743,Benoit Pouliot,25,LW,BOS,74,16,16,32,18,38,15,1,0,5,15,1,0,107,15.0,904,12:13,14,97,8,10,44.4,4.4
744,Marc Pouliot,26,C,PHX,13,0,4,4,-2,2,0,0,0,0,4,0,0,19,0.0,145,11:11,1,10,37,51,42.0,0.1
745,Darroll Powe,26,C,MIN,82,6,7,13,-20,57,6,0,0,1,7,0,0,109,5.5,1147,13:59,91,151,46,59,43.8,-0.4
746,Chris Pronger,37,D,PHI,13,1,11,12,1,10,0,1,0,0,4,7,0,23,4.3,292,22:29,27,15,0,0,,1.7
747,Vinny Prospal,36,C,CBJ,82,16,39,55,-11,36,13,3,0,0,27,12,0,165,9.7,1467,17:53,39,59,9,13,40.9,5.1
748,Nate Prosser,25,D,MIN,51,1,11,12,-17,57,1,0,0,0,8,3,0,32,3.1,982,19:15,124,34,0,0,,1.6
749,Dalton Prout,21,D,CBJ,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,59,11:48,3,5,0,0,,0.1
750,Brandon Prust,27,LW,NYR,82,5,12,17,-1,156,3,0,2,2,12,0,0,68,7.4,979,11:57,51,144,3,2,60.0,0.8
751,Teddy Purcell,26,RW,TBL,81,24,41,65,9,16,16,8,0,3,30,11,0,152,15.8,1307,16:08,11,17,3,14,17.6,7.9
752,Taylor Pyatt,30,LW,PHX,73,9,10,19,-4,23,9,0,0,1,9,1,0,111,8.1,899,12:19,20,137,6,5,54.5,1.4
753,Tom Pyatt,24,C,TBL,74,12,7,19,-19,8,11,1,0,1,7,0,0,95,12.6,1095,14:48,52,40,128,153,45.6,0.5
754,Kyle Quincey,26,D,TOT,72,7,19,26,-1,89,3,4,0,1,11,6,2,168,4.2,1574,21:52,94,101,0,1,0.0,5.3
755,Kyle Quincey,26,D,COL,54,5,18,23,-1,60,2,3,0,1,10,6,2,131,3.8,1207,22:21,70,68,0,1,0.0,4.5
756,Kyle Quincey,26,D,DET,18,2,1,3,0,29,1,1,0,0,1,0,0,37,5.4,367,20:22,24,33,0,0,,0.8
757,Alexander Radulov,25,RW,NSH,9,3,4,7,3,4,3,0,0,0,3,1,0,21,14.3,174,19:21,5,5,0,0,,0.9
758,Rhett Rakhshani,23,RW,NYI,5,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,61,12:09,1,1,0,0,,-0.1
