,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
569,Andreas Martinsen,25,LW,COL,55,4,7,11,-4,47,4,0,0,1,7,0,0,52,7.7,610,11:06,27,155,1,3,25.0,0.5
570,Brandon Mashinter,27,LW,CHI,41,4,1,5,-7,23,4,0,0,0,1,0,0,25,16.0,307,7:30,3,62,0,0,,0.2
571,Mike Matheson,21,D,FLA,3,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,53,17:32,1,1,0,0,,0.1
572,Stefan Matteau,21,LW,TOT,32,1,1,2,-13,17,1,0,0,0,1,0,0,27,3.7,329,10:17,7,67,0,0,,-0.7
573,Stefan Matteau,21,LW,NJD,20,1,0,1,-9,13,1,0,0,0,0,0,0,22,4.5,202,10:05,4,39,0,0,,-0.4
574,Stefan Matteau,21,LW,MTL,12,0,1,1,-4,4,0,0,0,0,1,0,0,5,0.0,128,10:38,3,28,0,0,,-0.3
575,Shawn Matthias,27,C,TOT,71,12,16,28,-17,20,12,0,0,2,15,0,1,101,11.9,959,13:31,39,68,9,15,37.5,2.2
576,Shawn Matthias,27,C,TOR,51,6,11,17,-10,12,6,0,0,1,10,0,1,66,9.1,664,13:01,23,60,5,11,31.3,1.1
577,Shawn Matthias,27,C,COL,20,6,5,11,-7,8,6,0,0,1,5,0,0,35,17.1,296,14:48,16,8,4,4,50.0,1.1
578,Scott Mayfield,23,D,NYI,6,1,0,1,-4,11,1,0,0,0,0,0,0,4,25.0,103,17:07,15,12,0,0,,0.0
579,Jamie McBain,27,D,LAK,44,2,7,9,2,6,1,1,0,0,2,5,0,32,6.3,538,12:14,38,20,0,0,,1.9
580,Jake McCabe,22,D,BUF,77,4,10,14,6,51,4,0,0,0,10,0,0,62,6.5,1472,19:07,109,114,0,2,0.0,4.5
581,Jared McCann,19,C,VAN,69,9,9,18,-6,32,8,1,0,1,7,2,0,106,8.5,864,12:31,19,45,181,341,34.7,1.5
582,Michael McCarron,20,RW,MTL,20,1,1,2,-10,37,1,0,0,0,1,0,0,41,2.4,234,11:41,8,49,85,84,50.3,-0.5
583,John McCarthy,29,LW,SJS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7:05,1,0,0,1,0.0,0.0
584,Jay McClement,32,C,CAR,77,3,8,11,-17,24,2,0,1,0,8,0,0,64,4.7,893,11:36,31,79,375,303,55.3,-0.4
585,Max McCormick,23,LW,OTT,20,2,2,4,-4,37,2,0,0,0,2,0,0,37,5.4,209,10:28,11,46,39,37,51.3,0.1
586,Connor McDavid,19,C,EDM,45,16,32,48,-1,18,13,3,0,5,21,11,0,105,15.2,850,18:53,10,12,249,355,41.2,5.8
587,Ryan McDonagh,26,D,NYR,73,9,25,34,26,22,7,2,0,0,17,7,1,113,8.0,1632,22:21,138,98,1,0,100.0,7.8
588,Colin McDonald,31,RW,PHI,5,1,0,1,0,7,1,0,0,0,0,0,0,4,25.0,41,8:09,1,16,0,0,,0.2
589,John McFarland,23,LW,FLA,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,30,9:55,3,5,0,0,,-0.1
590,Brock McGinn,21,LW,CAR,21,3,1,4,-14,10,3,0,0,0,1,0,0,25,12.0,235,11:11,6,28,0,1,0.0,-0.1
591,Jamie McGinn,27,LW,TOT,84,22,17,39,-7,33,13,9,0,5,14,3,0,156,14.1,1201,14:18,27,164,4,3,57.1,5.0
592,Jamie McGinn,27,LW,BUF,63,14,13,27,-10,10,8,6,0,3,10,3,0,109,12.8,892,14:10,19,113,2,1,66.7,3.0
593,Jamie McGinn,27,LW,ANA,21,8,4,12,3,23,5,3,0,2,4,0,0,47,17.0,308,14:41,8,51,2,2,50.0,1.9
594,Tye McGinn,25,LW,TBL,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,8:33,0,0,0,0,,0.0
595,Dylan McIlrath,23,D,NYR,34,2,2,4,7,64,2,0,0,0,2,0,0,28,7.1,480,14:07,35,93,0,0,,1.5
596,Greg McKegg,23,C,FLA,15,2,0,2,1,2,2,0,0,0,0,0,0,14,14.3,124,8:15,6,20,50,61,45.0,0.3
597,Curtis McKenzie,24,LW,DAL,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,26,8:48,1,4,0,0,,-0.1
598,Cody McLeod,31,LW,COL,82,8,5,13,1,138,7,1,0,1,5,0,0,73,11.0,864,10:32,28,240,1,0,100.0,1.0
599,Brayden McNabb,25,D,LAK,81,2,12,14,11,92,2,0,0,1,10,1,1,91,2.2,1524,18:49,95,206,0,0,,4.2
600,Mark McNeill,22,RW,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,12:44,0,3,0,1,0.0,0.0
601,Adam McQuaid,29,D,BOS,64,1,8,9,6,89,1,0,0,0,8,0,0,42,2.4,1155,18:02,121,142,0,0,,2.3
602,Evgeny Medvedev,33,D,PHI,45,4,8,12,5,34,3,1,0,1,6,2,0,71,5.6,847,18:50,34,38,0,0,,3.0
603,Jayson Megna,25,C,NYR,6,1,1,2,-1,2,1,0,0,0,1,0,0,9,11.1,73,12:15,1,6,1,0,100.0,0.2
604,Julian Melchiori,24,D,WPG,11,0,0,0,1,0,0,0,0,0,0,0,0,12,0.0,150,13:36,9,18,0,0,,0.2
605,Jonathon Merrill,23,D,NJD,47,1,4,5,-15,28,1,0,0,1,3,1,0,30,3.3,794,16:54,54,48,0,0,,0.7
606,Michael Mersch,23,LW,LAK,17,1,2,3,1,0,1,0,0,0,2,0,0,23,4.3,176,10:23,10,26,1,3,25.0,0.2
607,Marc Methot,30,D,OTT,69,5,7,12,12,34,5,0,0,0,7,0,0,74,6.8,1425,20:39,90,124,0,0,,3.3
608,Milan Michalek,31,LW,TOT,45,7,9,16,0,18,4,3,0,0,6,3,0,64,10.9,725,16:07,27,42,3,5,37.5,1.3
609,Milan Michalek,31,LW,OTT,32,6,4,10,1,12,3,3,0,0,4,0,0,56,10.7,538,16:48,21,23,2,3,40.0,0.9
610,Milan Michalek,31,LW,TOR,13,1,5,6,-1,6,1,0,0,0,2,3,0,8,12.5,187,14:25,6,19,1,2,33.3,0.4
611,Zbynek Michalek,33,D,ARI,70,2,5,7,3,20,2,0,0,0,5,0,0,69,2.9,1191,17:01,123,84,0,0,,2.1
612,Sonny Milano,19,LW,CBJ,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,40,13:23,2,4,0,0,,0.1
613,Andrew Miller,27,C,EDM,6,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,55,9:07,0,4,13,16,44.8,-0.1
614,Colin Miller,23,D,BOS,42,3,13,16,0,39,3,0,0,0,8,5,0,59,5.1,663,15:48,36,45,0,0,,2.5
615,Drew Miller,31,LW,DET,28,1,1,2,-5,2,1,0,0,0,1,0,0,27,3.7,363,12:58,33,39,1,1,50.0,-0.5
616,J.T. Miller,22,C,NYR,82,22,21,43,10,46,20,2,0,5,19,2,0,135,16.3,1233,15:02,48,174,68,89,43.3,5.5
617,Kevan Miller,28,D,BOS,71,5,13,18,15,53,5,0,0,0,12,1,0,64,7.8,1353,19:04,123,164,0,0,,4.6
618,John Mitchell,31,C,COL,71,10,11,21,-7,52,10,0,0,3,10,1,0,101,9.9,1082,15:15,65,85,415,434,48.9,1.4
619,Torrey Mitchell,31,C,MTL,71,11,8,19,2,51,10,0,1,3,6,0,2,69,15.9,901,12:41,38,67,370,347,51.6,1.9
620,Willie Mitchell,38,D,FLA,46,1,6,7,-2,18,1,0,0,1,6,0,0,33,3.0,917,19:56,70,68,0,0,,1.2
621,Travis Moen,33,LW,DAL,23,0,2,2,-3,21,0,0,0,0,1,0,1,12,0.0,188,8:12,13,30,4,1,80.0,-0.3
622,Sean Monahan,21,C,CGY,81,27,36,63,-6,18,20,7,0,5,23,13,0,197,13.7,1552,19:10,37,38,887,852,51.0,6.9
623,Dominic Moore,35,C,NYR,80,6,9,15,-2,32,6,0,0,2,9,0,0,94,6.4,1064,13:18,35,51,476,384,55.3,0.3
624,John Moore,25,D,NJD,73,4,15,19,-12,28,3,1,0,3,10,5,0,106,3.8,1448,19:50,83,93,0,0,,4.0
625,Josh Morrissey,20,D,WPG,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,15:54,2,1,0,0,,0.0
626,Joseph Morrow,23,D,BOS,33,1,6,7,-7,4,1,0,0,0,4,2,0,44,2.3,525,15:54,35,28,0,0,,0.6
627,Kael Mouillierat,28,LW,PIT,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,11,10:41,0,4,5,6,45.5,0.0
628,Matt Moulson,32,LW,BUF,81,8,13,21,-5,16,6,2,0,1,8,5,0,111,7.2,964,11:54,23,45,0,5,0.0,1.7
629,Vojtech Mozik,23,D,NJD,7,0,0,0,0,4,0,0,0,0,0,0,0,6,0.0,93,13:14,5,12,0,0,,0.2
630,Mirco Mueller,20,D,SJS,11,0,0,0,-4,7,0,0,0,0,0,0,0,8,0.0,117,10:36,3,2,0,0,,-0.2
631,Connor Murphy,22,D,ARI,78,6,11,17,5,48,5,1,0,1,9,2,0,101,5.9,1599,20:30,139,175,0,0,,4.2
632,Ryan Murphy,22,D,CAR,35,0,10,10,-1,10,0,0,0,0,9,1,0,47,0.0,604,17:15,22,25,0,0,,1.9
633,Ryan Murray,22,D,CBJ,82,4,21,25,-10,40,3,1,0,0,11,10,0,90,4.4,1873,22:51,171,51,0,0,,3.8
634,Jake Muzzin,26,D,LAK,82,8,32,40,7,64,7,1,0,1,19,12,1,203,3.9,1891,23:04,135,197,0,0,,7.8
635,Tyler Myers,25,D,WPG,73,9,18,27,6,72,9,0,0,0,15,2,1,140,6.4,1651,22:37,95,54,0,1,0.0,5.6
636,Jakub Nakladal,28,D,CGY,27,2,3,5,-5,6,2,0,0,0,2,1,0,42,4.8,383,14:11,23,41,0,0,,0.6
637,Vladislav Namestnikov,23,C,TBL,80,14,21,35,17,45,13,1,0,2,18,3,0,106,13.2,1129,14:07,33,49,175,216,44.8,4.5
638,Rick Nash,31,LW,NYR,60,15,21,36,8,30,11,4,0,4,18,2,1,183,8.2,1016,16:56,24,69,0,1,0.0,4.3
639,Riley Nash,26,C,CAR,64,9,13,22,-5,18,7,2,0,1,9,4,0,76,11.8,829,12:57,21,58,193,197,49.5,2.1
640,James Neal,28,RW,NSH,82,31,27,58,27,65,27,4,0,3,17,10,0,268,11.6,1564,19:04,31,113,8,19,29.6,8.7
641,Chris Neil,36,RW,OTT,80,5,8,13,-3,165,5,0,0,0,8,0,0,70,7.1,744,9:18,12,215,1,1,50.0,0.5
642,Brock Nelson,24,LW,NYI,81,26,14,40,-3,30,23,3,0,3,12,2,0,165,15.8,1280,15:48,50,59,186,202,47.9,5.2
643,Casey Nelson,23,D,BUF,7,0,4,4,1,8,0,0,0,0,2,2,0,5,0.0,104,14:49,4,5,0,0,,0.7
644,Patrik Nemeth,23,D,DAL,38,0,8,8,-1,14,0,0,0,0,7,1,0,36,0.0,594,15:37,47,58,0,0,,1.0
645,Aaron Ness,25,D,WSH,8,0,2,2,4,2,0,0,0,0,2,0,0,8,0.0,99,12:23,7,4,0,0,,0.6
646,Nikita Nesterov,22,D,TBL,57,3,6,9,-6,41,1,2,0,0,4,2,0,57,5.3,849,14:53,31,95,0,0,,1.7
647,Andrej Nestrasil,24,C,CAR,55,9,14,23,4,8,7,2,0,1,14,0,0,105,8.6,789,14:21,13,27,8,17,32.0,2.7
648,Valeri Nichushkin,20,RW,DAL,79,9,20,29,2,12,8,1,0,1,19,1,0,139,6.5,1101,13:56,33,68,0,1,0.0,2.3
649,Nino Niederreiter,23,RW,MIN,82,20,23,43,9,36,18,2,0,1,20,3,0,159,12.6,1275,15:33,19,129,11,16,40.7,5.5
650,Frans Nielsen,31,C,NYI,81,20,32,52,1,12,11,7,2,2,19,13,0,181,11.0,1435,17:43,92,35,586,583,50.1,5.8
651,Matthew Nieto,23,LW,SJS,67,8,9,17,-8,10,6,0,2,1,8,1,0,90,8.9,882,13:10,33,33,2,6,25.0,1.0
652,Nikita Nikitin,29,D,EDM,11,0,1,1,-5,8,0,0,0,0,1,0,0,12,0.0,163,14:48,9,14,0,0,,-0.1
653,Matt Niskanen,29,D,WSH,82,5,27,32,10,38,3,2,0,3,13,14,0,150,3.3,2022,24:40,145,157,0,0,,6.6
654,Stefan Noesen,22,RW,ANA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,10:02,0,3,0,0,,0.0
655,Jordan Nolan,26,C,LAK,52,0,5,5,0,38,0,0,0,0,5,0,0,49,0.0,463,8:54,8,78,0,1,0.0,-0.2
656,Joakim Nordstrom,23,LW,CAR,71,10,14,24,1,12,9,0,1,1,14,0,0,81,12.3,1109,15:38,32,98,6,4,60.0,2.3
657,Tomas Nosek,23,C,DET,6,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,61,10:08,0,6,4,4,50.0,-0.2
658,Ryan Nugent-Hopkins,22,C,EDM,55,12,22,34,-9,18,8,4,0,1,15,7,0,108,11.1,1048,19:04,36,39,369,454,44.8,3.2
659,Darnell Nurse,20,D,EDM,69,3,7,10,-13,60,3,0,0,0,5,1,1,120,2.5,1396,20:14,103,160,0,0,,1.9
660,William Nylander,19,C,TOR,22,6,7,13,1,4,5,1,0,1,5,2,0,43,14.0,359,16:20,5,5,143,148,49.1,1.6
661,Gustav Nyquist,26,RW,DET,82,17,26,43,-2,34,10,7,0,3,21,5,0,161,10.6,1244,15:10,19,58,0,2,0.0,4.7
662,Eric Nystrom,32,LW,NSH,46,7,0,7,-6,20,6,0,1,1,0,0,0,27,25.9,528,11:29,26,92,1,1,50.0,0.5
663,Jim O'Brien,27,C,NJD,4,0,0,0,-4,2,0,0,0,0,0,0,0,3,0.0,54,13:31,2,7,29,20,59.2,-0.2
664,Brian O'Neill,27,C,NJD,22,0,2,2,-3,8,0,0,0,0,2,0,0,14,0.0,228,10:22,9,36,2,4,33.3,-0.2
665,Cal O'Reilly,29,C,BUF,20,3,4,7,-1,2,2,1,0,1,3,1,0,10,30.0,224,11:11,5,3,59,50,54.1,0.8
666,Ryan O'Reilly,24,C,BUF,71,21,39,60,-16,8,12,8,1,2,25,14,0,157,13.4,1543,21:44,43,17,1024,788,56.5,6.4
667,Johnny Oduya,34,D,DAL,82,4,17,21,8,26,3,0,1,0,16,0,1,63,6.3,1671,20:23,172,73,0,0,,4.1
668,Jordan Oesterle,23,D,EDM,17,0,5,5,1,0,0,0,0,0,5,0,0,24,0.0,369,21:41,26,11,0,0,,1.0
669,Kyle Okposo,27,RW,NYI,79,22,42,64,-4,51,15,7,0,4,26,16,0,202,10.9,1438,18:12,39,90,23,40,36.5,7.2
670,Jamie Oleksiak,23,D,DAL,19,0,2,2,-5,21,0,0,0,0,2,0,0,13,0.0,242,12:43,29,54,0,0,,-0.1
671,Gustav Olofsson,21,D,MIN,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,9:12,0,2,0,0,,0.0
672,Dylan Olsen,25,D,FLA,8,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,110,13:45,7,6,0,0,,0.1
673,Dmitry Orlov,24,D,WSH,82,8,21,29,8,26,8,0,0,3,19,2,0,90,8.9,1314,16:02,61,121,0,0,,5.9
674,Brooks Orpik,35,D,WSH,41,3,7,10,11,24,3,0,0,1,7,0,0,31,9.7,812,19:49,102,125,0,0,,3.0
675,T.J. Oshie,29,RW,WSH,80,26,25,51,16,34,15,11,0,5,19,6,0,185,14.1,1517,18:58,62,134,138,124,52.7,6.7
676,Steve Ott,33,C,STL,21,0,2,2,-3,34,0,0,0,0,2,0,0,21,0.0,229,10:55,5,34,39,31,55.7,-0.3
677,Xavier Ouellet,22,D,DET,5,0,1,1,-2,2,0,0,0,0,1,0,0,4,0.0,81,16:15,3,5,0,0,,0.0
678,Alex Ovechkin,30,LW,WSH,79,50,21,71,21,53,31,19,0,8,16,5,0,398,12.6,1604,20:19,34,225,0,0,,11.7
679,Magnus Paajarvi,24,LW,STL,48,3,6,9,-9,8,3,0,0,1,6,0,0,88,3.4,617,12:51,16,44,0,2,0.0,0.0
680,Max Pacioretty,27,LW,MTL,82,30,34,64,-10,34,21,8,1,6,25,9,0,303,9.9,1519,18:32,37,102,6,7,46.2,7.5
681,Jean-Gabriel Pageau,23,C,OTT,82,19,24,43,17,26,11,1,7,2,21,1,2,133,14.3,1370,16:42,60,166,614,563,52.2,5.3
682,Daniel Paille,31,LW,NYR,12,0,0,0,-2,0,0,0,0,0,0,0,0,11,0.0,137,11:25,9,16,0,1,0.0,-0.3
683,Iiro Pakarinen,24,RW,EDM,63,5,8,13,-10,8,5,0,0,0,6,2,0,76,6.6,677,10:45,21,152,5,8,38.5,0.5
684,Ondrej Palat,24,LW,TBL,62,16,24,40,10,20,13,1,2,4,17,6,1,117,13.7,1111,17:55,39,108,2,6,25.0,5.1
685,Michael Paliotta,22,D,CBJ,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,8,7:32,1,0,0,0,,0.0
686,Kyle Palmieri,24,RW,NJD,82,30,27,57,3,39,19,11,0,4,15,12,0,222,13.5,1460,17:48,51,129,10,17,37.0,8.2
687,Artemi Panarin,24,LW,CHI,80,30,47,77,8,32,22,8,0,7,31,16,0,187,16.0,1482,18:31,14,46,0,0,,9.8
688,Richard Panik,24,RW,CHI,30,6,2,8,4,6,6,0,0,1,2,0,0,39,15.4,325,10:50,11,54,1,1,50.0,1.2
689,Cedric Paquette,22,C,TBL,56,6,5,11,-2,51,5,0,1,1,5,0,0,50,12.0,713,12:44,31,137,141,142,49.8,0.7
690,Colton Parayko,22,D,STL,79,9,24,33,28,29,6,3,0,3,20,4,0,165,5.5,1532,19:23,122,102,0,0,,8.8
691,Adam Pardy,31,D,TOT,23,0,4,4,-7,14,0,0,0,0,3,0,1,22,0.0,365,15:53,32,32,0,0,,0.2
692,Adam Pardy,31,D,WPG,14,0,1,1,-3,8,0,0,0,0,0,0,1,10,0.0,183,13:06,10,20,0,0,,0.0
693,Adam Pardy,31,D,EDM,9,0,3,3,-4,6,0,0,0,0,3,0,0,12,0.0,182,20:13,22,12,0,0,,0.2
694,P.A. Parenteau,32,RW,TOR,77,20,21,41,0,68,13,7,0,3,17,4,0,168,11.9,1252,16:16,26,48,4,14,22.2,4.8
695,Zach Parise,31,LW,MIN,70,25,28,53,-3,36,18,7,0,7,17,11,0,234,10.7,1350,19:18,42,71,0,4,0.0,6.6
696,David Pastrnak,19,RW,BOS,51,15,11,26,3,20,15,0,0,2,10,1,0,108,13.9,711,13:57,15,52,0,3,0.0,3.5
697,Greg Pateryn,25,D,MTL,38,1,6,7,-8,49,1,0,0,0,6,0,0,32,3.1,636,16:45,52,100,0,0,,0.8
698,Nick Paul,20,LW,OTT,24,2,3,5,-3,6,2,0,0,0,3,0,0,28,7.1,293,12:12,9,43,31,29,51.7,0.1
699,Joe Pavelski,31,C,SJS,82,38,40,78,25,30,26,12,0,11,24,16,0,224,17.0,1625,19:49,67,147,516,422,55.0,11.5
700,Tanner Pearson,23,LW,LAK,79,15,21,36,11,18,13,2,0,4,19,2,0,137,10.9,1142,14:28,34,104,8,17,32.0,4.3
701,Andrey Pedan,22,D,VAN,13,0,0,0,-3,18,0,0,0,0,0,0,0,11,0.0,142,10:57,8,40,0,0,,-0.1
702,Adam Pelech,21,D,NYI,9,0,2,2,-1,0,0,0,0,0,2,0,0,8,0.0,158,17:35,16,16,0,0,,0.3
703,Anthony Peluso,26,RW,WPG,35,1,4,5,4,44,1,0,0,0,4,0,0,16,6.3,223,6:23,4,81,0,0,,0.5
704,Stuart Percy,22,D,TOR,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,39,13:10,3,4,0,0,,-0.1
705,Mathieu Perreault,28,C,WPG,71,9,32,41,-11,36,3,6,0,1,23,9,0,133,6.8,1175,16:33,33,83,94,109,46.3,3.2
706,David Perron,27,LW,TOT,71,12,24,36,-1,62,8,4,0,1,16,8,0,147,8.2,1080,15:13,23,142,2,8,20.0,3.6
707,David Perron,27,LW,PIT,43,4,12,16,-13,28,3,1,0,0,8,4,0,96,4.2,665,15:28,14,105,1,4,20.0,0.5
708,David Perron,27,LW,ANA,28,8,12,20,12,34,5,3,0,1,8,4,0,51,15.7,415,14:49,9,37,1,4,20.0,3.1
709,Corey Perry,30,RW,ANA,82,34,28,62,2,68,22,12,0,6,16,12,0,215,15.8,1452,17:42,36,104,2,8,20.0,8.9
710,Brett Pesce,21,D,CAR,69,4,12,16,-7,16,3,1,0,1,8,4,0,85,4.7,1295,18:46,83,30,0,1,0.0,3.6
711,Nic Petan,20,LW,WPG,26,2,4,6,2,10,2,0,0,0,3,1,0,25,8.0,305,11:45,4,7,12,9,57.1,0.5
712,Alexander Petrovic,23,D,FLA,66,2,15,17,17,90,2,0,0,0,14,0,1,53,3.8,1119,16:57,76,157,0,0,,4.2
713,Jeff Petry,28,D,MTL,51,5,11,16,-6,16,4,1,0,2,4,4,3,98,5.1,1089,21:21,73,86,1,0,100.0,2.8
714,Dion Phaneuf,30,D,TOT,71,4,28,32,-7,90,4,0,0,0,17,9,2,144,2.8,1587,22:21,89,168,0,0,,4.7
715,Dion Phaneuf,30,D,TOR,51,3,21,24,-4,67,3,0,0,0,14,7,0,116,2.6,1123,22:02,62,120,0,0,,3.9
716,Dion Phaneuf,30,D,OTT,20,1,7,8,-3,23,1,0,0,0,3,2,2,28,3.6,463,23:10,27,48,0,0,,0.9
717,Blake Pietila,22,LW,NJD,7,1,1,2,0,2,1,0,0,0,1,0,0,10,10.0,84,12:02,3,19,0,0,,0.2
718,Alex Pietrangelo,26,D,STL,73,7,30,37,10,20,6,1,0,1,25,4,1,182,3.8,1920,26:18,136,48,0,0,,7.9
719,Brandon Pirri,24,C,TOT,61,14,15,29,-4,30,11,3,0,3,8,7,0,128,10.9,886,14:31,14,66,66,77,46.2,3.2
720,Brandon Pirri,24,C,FLA,52,11,13,24,-4,30,8,3,0,2,8,5,0,111,9.9,771,14:50,11,55,66,75,46.8,2.4
721,Brandon Pirri,24,C,ANA,9,3,2,5,0,0,3,0,0,1,0,2,0,17,17.6,115,12:44,3,11,0,2,0.0,0.7
722,Tomas Plekanec,33,C,MTL,82,14,40,54,4,36,13,1,0,1,28,12,0,189,7.4,1520,18:32,46,60,804,811,49.8,5.2
723,Sergei Plotnikov,25,LW,TOT,45,0,3,3,-3,24,0,0,0,0,3,0,0,41,0.0,445,9:53,10,107,1,1,50.0,-0.6
724,Sergei Plotnikov,25,LW,PIT,32,0,2,2,-3,20,0,0,0,0,2,0,0,32,0.0,310,9:41,3,65,1,1,50.0,-0.5
725,Sergei Plotnikov,25,LW,ARI,13,0,1,1,0,4,0,0,0,0,1,0,0,9,0.0,135,10:22,7,42,0,0,,-0.1
726,Emile Poirier,21,LW,CGY,2,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,28,13:54,1,4,0,0,,-0.1
727,Roman Polak,29,D,TOT,79,1,15,16,6,72,1,0,0,0,15,0,0,91,1.1,1513,19:09,146,303,1,0,100.0,3.9
728,Roman Polak,29,D,TOR,55,1,12,13,8,56,1,0,0,0,12,0,0,56,1.8,1086,19:44,102,220,1,0,100.0,3.4
729,Roman Polak,29,D,SJS,24,0,3,3,-2,16,0,0,0,0,3,0,0,35,0.0,428,17:49,44,83,0,0,,0.5
730,Jason Pominville,33,RW,MIN,75,11,25,36,10,12,8,3,0,2,18,7,0,187,5.9,1227,16:22,31,31,37,45,45.1,3.8
731,Chris Porter,31,LW,MIN,61,4,3,7,-6,6,4,0,0,0,3,0,0,45,8.9,588,9:38,12,157,0,1,0.0,0.1
732,Kevin Porter,29,C,PIT,41,0,3,3,-2,0,0,0,0,0,3,0,0,34,0.0,464,11:19,25,96,44,43,50.6,-0.6
733,Paul Postma,26,D,WPG,26,2,0,2,-3,4,2,0,0,0,0,0,0,24,8.3,298,11:27,14,13,0,0,,0.4
734,Corey Potter,32,D,NSH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,14:44,1,0,0,0,,0.0
735,Benoit Pouliot,29,LW,EDM,55,14,22,36,-6,30,8,5,1,0,18,4,0,109,12.8,883,16:03,25,35,20,29,40.8,4.0
736,Derrick Pouliot,22,D,PIT,22,0,7,7,4,2,0,0,0,0,7,0,0,25,0.0,340,15:27,18,16,0,0,,1.3
737,Shane Prince,23,LW,TOT,62,6,11,17,5,10,6,0,0,1,11,0,0,88,6.8,696,11:14,14,24,4,1,80.0,1.6
738,Shane Prince,23,LW,OTT,42,3,9,12,2,6,3,0,0,1,9,0,0,62,4.8,446,10:38,9,16,2,1,66.7,1.0
739,Shane Prince,23,LW,NYI,20,3,2,5,3,4,3,0,0,0,2,0,0,26,11.5,250,12:30,5,8,2,0,100.0,0.6
740,Nate Prosser,29,D,MIN,54,0,3,3,1,39,0,0,0,0,2,0,1,20,0.0,615,11:23,73,34,0,0,,1.1
741,Dalton Prout,25,D,CBJ,64,3,6,9,-6,102,3,0,0,0,6,0,0,69,4.3,1035,16:10,70,139,0,1,0.0,1.6
742,Brandon Prust,31,LW,VAN,35,1,6,7,-3,59,1,0,0,1,6,0,0,19,5.3,447,12:47,15,40,6,5,54.5,0.1
743,Matt Puempel,23,LW,OTT,26,2,1,3,-3,9,2,0,0,1,1,0,0,26,7.7,295,11:20,10,18,1,1,50.0,-0.1
744,Teemu Pulkkinen,24,LW,DET,36,6,6,12,2,14,5,1,0,1,4,2,0,65,9.2,416,11:34,8,5,0,1,0.0,1.4
745,Ryan Pulock,21,D,NYI,15,2,2,4,1,5,2,0,0,0,2,0,0,15,13.3,236,15:44,11,13,0,0,,1.0
746,Teddy Purcell,30,RW,TOT,76,14,29,43,-11,12,12,2,0,2,20,8,1,149,9.4,1279,16:50,15,31,2,4,33.3,3.9
747,Teddy Purcell,30,RW,EDM,61,11,21,32,-9,10,9,2,0,2,17,3,1,130,8.5,1064,17:27,14,27,1,4,20.0,2.8
748,Teddy Purcell,30,RW,FLA,15,3,8,11,-2,2,3,0,0,0,3,5,0,19,15.8,215,14:19,1,4,1,0,100.0,1.1
749,Mark Pysyk,24,D,BUF,55,1,10,11,-1,32,1,0,0,0,8,1,1,44,2.3,875,15:54,49,37,0,0,,2.4
750,Kyle Quincey,30,D,DET,47,4,7,11,1,36,4,0,0,2,7,0,0,62,6.5,929,19:46,62,49,0,0,,2.8
751,Alan Quine,22,C,NYI,2,1,0,1,0,0,0,0,1,0,0,0,0,5,20.0,36,17:46,3,3,16,10,61.5,0.2
752,Michael Raffl,27,LW,PHI,82,13,18,31,9,30,12,1,0,4,17,1,0,132,9.8,1173,14:18,34,135,33,49,40.2,3.4
753,Rickard Rakell,22,C,ANA,72,20,23,43,-1,19,16,4,0,7,17,6,0,169,11.8,1157,16:04,30,121,197,254,43.7,5.4
754,John Ramage,24,D,CBJ,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,14,14:09,4,0,0,0,,-0.2
755,Tyler Randell,24,RW,BOS,27,6,0,6,-2,47,6,0,0,1,0,0,0,18,33.3,189,6:59,8,39,0,0,,0.9
756,Mikko Rantanen,19,RW,COL,9,0,0,0,-7,2,0,0,0,0,0,0,0,9,0.0,81,8:57,11,0,13,11,54.2,-0.4
757,Victor Rask,22,C,CAR,80,21,27,48,-6,24,16,5,0,5,14,13,0,160,13.1,1359,16:59,34,32,479,456,51.2,5.6
758,Dennis Rasmussen,25,C,CHI,44,4,5,9,9,4,4,0,0,1,5,0,0,42,9.5,403,9:10,20,36,144,163,46.9,1.2
759,Ty Rattie,22,RW,STL,13,4,2,6,1,4,4,0,0,0,2,0,0,16,25.0,121,9:17,2,6,0,0,,1.0
