,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
620,Marcus Nilson,27,LW,CGY,70,6,11,17,13,32,1.3,4,2,0,2,9,2,0,83,7.2,1038,14:50,,,,,
621,Robert Nilsson,21,C,NYI,53,6,14,20,-6,26,1.2,5,1,0,1,8,6,0,70,8.6,629,11:52,,,,,
622,Petteri Nokelainen,20,C,NYI,15,1,1,2,-1,4,0.0,1,0,0,1,1,0,0,13,7.7,117,7:47,,,,,
623,Niklas Nordgren,26,LW,TOT,58,4,2,6,-8,34,-0.1,4,0,0,0,2,0,0,38,10.5,411,7:05,,,,,
624,Niklas Nordgren,26,LW,CAR,43,4,2,6,-4,30,0.2,4,0,0,0,2,0,0,32,12.5,321,7:28,,,,,
625,Niklas Nordgren,26,LW,PIT,15,0,0,0,-4,4,-0.3,0,0,0,0,0,0,0,6,0.0,90,5:59,,,,,
626,Mattias Norstrom,34,D,LAK,77,4,23,27,-3,58,4.0,1,2,1,1,14,8,1,83,4.8,1625,21:07,,,,,
627,Brad Norton,30,D,OTT,7,0,0,0,1,31,0.1,0,0,0,0,0,0,0,3,0.0,71,10:10,,,,,
628,Filip Novak,23,D,OTT,11,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,5,0.0,104,9:26,,,,,
629,Jiri Novotny,22,C,BUF,14,2,1,3,-5,0,0.0,1,0,1,0,1,0,0,15,13.3,171,12:15,,,,,
630,Teppo Numminen,37,D,BUF,75,2,38,40,6,36,6.3,2,0,0,0,18,20,0,60,3.3,1463,19:30,,,,,
631,Michael Nylander,33,C,NYR,81,23,56,79,31,76,8.4,17,6,0,4,45,11,0,172,13.4,1566,19:20,,,,,
632,Eric Nystrom,22,LW,CGY,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,24,12:01,,,,,
633,Doug O'Brien,21,D,TBL,5,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,39,7:44,,,,,
634,Sean O'Donnell,34,D,TOT,78,2,9,11,6,147,3.1,2,0,0,0,8,1,0,33,6.1,1291,16:33,,,,,
635,Sean O'Donnell,34,D,PHX,57,1,7,8,3,121,2.1,1,0,0,0,6,1,0,23,4.3,929,16:18,,,,,
636,Sean O'Donnell,34,D,MDA,21,1,2,3,3,26,0.9,1,0,0,0,2,0,0,10,10.0,362,17:13,,,,,
637,Jeff O'Neill,29,RW,TOR,74,19,19,38,-19,64,3.2,5,14,0,6,12,7,0,169,11.2,936,12:39,,,,,
638,Lyle Odelein,37,D,PIT,27,0,1,1,-10,50,-0.4,0,0,0,0,1,0,0,17,0.0,438,16:13,,,,,
639,Mattias Ohlund,29,D,VAN,78,13,20,33,-6,92,6.1,4,8,1,2,11,7,2,183,7.1,2002,25:40,,,,,
640,Rostislav Olesz,20,C,FLA,59,8,13,21,-4,24,1.0,7,0,1,3,12,1,0,105,7.6,877,14:52,,,,,
641,David Oliver,34,RW,DAL,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,23,7:37,,,,,
642,Krzysztof Oliwa,32,LW,NJD,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,19,6:18,,,,,
643,Ben Ondrus,23,LW,TOR,22,0,0,0,-10,18,-0.8,0,0,0,0,0,0,0,17,0.0,223,10:07,,,,,
644,Brooks Orpik,25,D,PIT,64,2,7,9,-3,124,1.6,2,0,0,0,6,1,0,32,6.3,1206,18:50,,,,,
645,Colton Orr,23,RW,TOT,35,0,1,1,1,71,0.0,0,0,0,0,1,0,0,1,0.0,101,2:53,,,,,
646,Colton Orr,23,RW,BOS,20,0,0,0,0,27,-0.1,0,0,0,0,0,0,0,1,0.0,36,1:49,,,,,
647,Colton Orr,23,RW,NYR,15,0,1,1,1,44,0.0,0,0,0,0,1,0,0,0,,65,4:19,,,,,
648,Vladimir Orszagh,28,RW,STL,16,4,5,9,-2,14,0.8,3,1,0,0,5,0,0,23,17.4,270,16:52,,,,,
649,Jed Ortmeyer,27,RW,NYR,78,5,2,7,2,38,-0.3,5,0,0,1,2,0,0,90,5.6,866,11:06,,,,,
650,Steve Ott,23,LW,DAL,82,5,17,22,1,178,1.0,5,0,0,1,17,0,0,89,5.6,976,11:54,,,,,
651,Michel Ouellet,23,LW,PIT,50,16,16,32,-13,16,2.8,5,11,0,0,8,7,1,87,18.4,701,14:02,,,,,
652,Alex Ovechkin,20,LW,WSH,81,52,54,106,2,52,12.7,28,21,3,5,23,31,0,425,12.2,1751,21:37,,,,,
653,Sandis Ozolinsh,33,D,TOT,36,6,14,20,-2,28,3.2,4,2,0,2,3,11,0,58,10.3,754,20:56,,,,,
654,Sandis Ozolinsh,33,D,NYR,19,3,11,14,2,20,2.3,1,2,0,0,2,9,0,41,7.3,452,23:48,,,,,
655,Sandis Ozolinsh,33,D,MDA,17,3,3,6,-4,8,0.9,3,0,0,2,1,2,0,17,17.6,302,17:45,,,,,
656,Nathan Paetsch,22,D,BUF,1,0,1,1,-1,0,0.0,0,0,0,0,0,1,0,0,,16,15:38,,,,,
657,Samuel Pahlsson,28,C,MDA,82,11,10,21,-1,34,0.7,8,0,3,1,8,1,1,116,9.5,1354,16:30,,,,,
658,Daniel Paille,21,LW,BUF,14,1,2,3,5,2,0.3,1,0,0,0,2,0,0,15,6.7,145,10:24,,,,,
659,Ziggy Palffy,33,RW,PIT,42,11,31,42,5,12,3.8,9,2,0,2,22,9,0,112,9.8,812,19:19,,,,,
660,Jay Pandolfo,31,RW,NJD,82,10,10,20,2,16,0.6,10,0,0,0,9,1,0,116,8.6,1479,18:03,,,,,
661,Zach Parise,21,C,NJD,81,14,18,32,-1,28,2.7,12,2,0,5,9,9,0,133,10.5,1064,13:08,,,,,
662,Richard Park,29,C,VAN,60,8,10,18,-2,29,1.3,7,0,1,2,10,0,0,97,8.2,660,11:00,,,,,
663,Scott Parker,28,LW,SJS,10,1,0,1,3,38,0.2,1,0,0,0,0,0,0,6,16.7,56,5:39,,,,,
664,Mark Parrish,28,RW,TOT,76,29,20,49,-23,20,4.2,13,16,0,5,6,14,0,137,21.2,1409,18:33,,,,,
665,Mark Parrish,28,RW,NYI,57,24,17,41,-14,16,3.8,11,13,0,5,6,11,0,102,23.5,1115,19:34,,,,,
666,Mark Parrish,28,RW,LAK,19,5,3,8,-9,4,0.4,2,3,0,0,0,3,0,35,14.3,294,15:29,,,,,
667,George Parros,26,RW,LAK,55,2,3,5,1,138,0.2,2,0,0,0,3,0,0,23,8.7,272,4:56,,,,,
668,Serge Payer,26,RW,FLA,71,2,4,6,-7,26,-0.9,2,0,0,0,4,0,0,70,2.9,702,9:53,,,,,
669,Stephen Peat,25,RW,WSH,1,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0.0,5,4:47,,,,,
670,Michael Peca,31,C,EDM,71,9,14,23,-4,56,1.0,5,2,2,1,8,4,2,108,8.3,1182,16:39,,,,,
671,Dustin Penner,23,RW,MDA,19,4,3,7,3,14,0.8,2,2,0,1,3,0,0,46,8.7,227,11:58,,,,,
672,Alexander Perezhogin,22,RW,MTL,67,9,10,19,5,38,1.8,6,3,0,2,7,3,0,109,8.3,679,10:08,,,,,
673,Joel Perrault,22,C,PHX,5,1,1,2,0,2,0.2,1,0,0,0,1,0,0,7,14.3,57,11:29,,,,,
674,Yanic Perreault,34,C,NSH,69,22,35,57,-3,30,5.8,12,10,0,2,18,17,0,145,15.2,1031,14:57,,,,,
675,Nathan Perrott,29,RW,TOT,26,2,1,3,-3,56,0.1,2,0,0,1,1,0,0,19,10.5,143,5:30,,,,,
676,Nathan Perrott,29,RW,DAL,23,2,1,3,2,54,0.4,2,0,0,1,1,0,0,17,11.8,116,5:02,,,,,
677,Nathan Perrott,29,RW,TOR,3,0,0,0,-5,2,-0.2,0,0,0,0,0,0,0,2,0.0,27,9:07,,,,,
678,Corey Perry,20,RW,MDA,56,13,12,25,1,50,2.6,9,4,0,2,5,7,0,98,13.3,648,11:34,,,,,
679,Andrew Peters,25,LW,BUF,28,0,0,0,-2,100,-0.2,0,0,0,0,0,0,0,6,0.0,91,3:16,,,,,
680,Richard Petiot,23,D,LAK,2,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,1,0.0,10,4:47,,,,,
681,Ronald Petrovicky,28,RW,ATL,60,8,12,20,-8,62,1.0,6,2,0,2,11,1,0,70,11.4,713,11:53,,,,,
682,Tomi Pettinen,28,D,NYI,18,0,0,0,-2,16,0.1,0,0,0,0,0,0,0,7,0.0,264,14:40,,,,,
683,Matt Pettinger,25,LW,WSH,71,20,18,38,-2,39,3.6,11,4,5,2,11,6,1,134,14.9,1099,15:29,,,,,
684,Dion Phaneuf,20,D,CGY,82,20,29,49,5,93,10.3,4,16,0,7,11,17,1,242,8.3,1782,21:44,,,,,
685,Chris Phillips,27,D,OTT,69,1,18,19,19,90,4.1,1,0,0,0,11,1,6,79,1.3,1440,20:52,,,,,
686,Alexandre Picard,20,LW,CBJ,17,0,0,0,-2,14,-0.4,0,0,0,0,0,0,0,10,0.0,156,9:09,,,,,
687,Alexandre Picard,20,D,PHI,6,0,0,0,-2,4,-0.1,0,0,0,0,0,0,0,9,0.0,57,9:33,,,,,
688,Tuomas Pihlman,23,LW,NJD,11,1,1,2,-1,10,0.1,1,0,0,0,1,0,0,14,7.1,111,10:04,,,,,
689,Lasse Pirjeta,31,C,PIT,25,4,3,7,4,18,0.8,4,0,0,0,3,0,0,30,13.3,231,9:15,,,,,
690,Fernando Pisani,29,C,EDM,80,18,19,37,5,42,3.7,13,4,1,2,14,5,0,131,13.7,1108,13:51,,,,,
691,Joni Pitkanen,22,D,PHI,58,13,33,46,22,78,8.3,8,5,0,3,18,14,1,118,11.0,1375,23:43,,,,,
692,Geoff Platt,20,C,CBJ,15,0,5,5,-4,16,0.0,0,0,0,0,5,0,0,29,0.0,168,11:12,,,,,
693,Tomas Plekanec,23,LW,MTL,67,9,20,29,4,32,2.3,8,1,0,0,12,5,3,99,9.1,888,13:15,,,,,
694,Steve Poapst,37,D,TOT,62,0,5,5,-26,47,-0.2,0,0,0,0,5,0,0,23,0.0,1011,16:18,,,,,
695,Steve Poapst,37,D,STL,41,0,1,1,-21,37,-0.4,0,0,0,0,1,0,0,19,0.0,641,15:38,,,,,
696,Steve Poapst,37,D,PIT,21,0,4,4,-5,10,0.3,0,0,0,0,4,0,0,4,0.0,370,17:36,,,,,
697,Thomas Pock,24,D,NYR,8,1,1,2,-3,4,0.2,1,0,0,0,1,0,0,15,6.7,121,15:10,,,,,
698,John Pohl,26,RW,TOR,7,3,1,4,2,4,0.6,2,1,0,0,1,0,0,17,17.6,89,12:47,,,,,
699,Vojtech Polak,20,LW,DAL,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,20,6:31,,,,,
700,Jason Pominville,23,RW,BUF,57,18,12,30,-4,22,3.2,6,10,2,2,7,5,0,124,14.5,805,14:07,,,,,
701,Alexei Ponikarovsky,25,LW,TOR,81,21,17,38,15,68,4.3,15,2,4,3,14,2,1,157,13.4,1142,14:06,,,,,
702,Mark Popovic,23,D,ATL,7,0,0,0,-5,0,-0.3,0,0,0,0,0,0,0,6,0.0,77,11:04,,,,,
703,Brian Pothier,28,D,OTT,77,5,30,35,29,59,6.8,2,3,0,0,16,14,0,133,3.8,1291,16:46,,,,,
704,Tom Poti,28,D,NYR,73,3,20,23,16,70,5.4,1,2,0,2,8,12,0,122,2.5,1517,20:46,,,,,
705,Ryan Potulny,21,C,PHI,2,0,1,1,1,0,0.1,0,0,0,0,1,0,0,0,,12,6:09,,,,,
706,Marc Pouliot,20,C,EDM,8,1,0,1,1,0,0.1,1,0,0,0,0,0,0,5,20.0,68,8:30,,,,,
707,Nolan Pratt,30,D,TBL,82,0,9,9,7,60,3.2,0,0,0,0,9,0,0,26,0.0,1475,17:59,,,,,
708,Tom Preissing,27,D,SJS,74,11,32,43,17,26,8.1,9,2,0,2,11,20,1,131,8.4,1517,20:30,,,,,
709,Keith Primeau,34,C,PHI,9,1,6,7,0,6,0.5,0,1,0,0,3,2,1,12,8.3,143,15:56,,,,,
710,Wayne Primeau,29,C,TOT,71,11,11,22,-16,57,0.6,9,1,1,1,10,1,0,101,10.9,1156,16:17,,,,,
711,Wayne Primeau,29,C,BOS,50,6,8,14,-10,40,0.0,6,0,0,0,7,1,0,66,9.1,864,17:16,,,,,
712,Wayne Primeau,29,C,SJS,21,5,3,8,-6,17,0.5,3,1,1,1,3,0,0,35,14.3,292,13:55,,,,,
713,David Printz,25,D,PHI,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,6,5:45,,,,,
714,Chris Pronger,31,D,EDM,80,12,44,56,2,74,9.6,2,10,0,3,12,32,0,155,7.7,2239,27:59,,,,,
715,Vinny Prospal,30,LW,TBL,81,25,55,80,-3,50,7.5,15,10,0,3,38,17,0,236,10.6,1553,19:10,,,,,
716,Petr Prucha,23,LW,NYR,68,30,17,47,3,32,6.1,14,16,0,2,11,6,0,130,23.1,931,13:42,,,,,
717,Konstantin Pushkarev,20,RW,LAK,1,0,1,1,0,0,0.1,0,0,0,0,1,0,0,0,,10,9:33,,,,,
718,Jamie Pushor,32,D,CBJ,4,1,2,3,1,0,0.6,1,0,0,0,2,0,0,2,50.0,73,18:13,,,,,
719,Taylor Pyatt,24,LW,BUF,41,6,6,12,-1,33,0.9,6,0,0,1,4,2,0,62,9.7,461,11:14,,,,,
720,Kyle Quincey,20,D,DET,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,12,11:37,,,,,
721,Branko Radivojevic,25,RW,PHI,64,8,6,14,-6,44,0.3,7,1,0,1,4,2,0,84,9.5,817,12:46,,,,,
722,Brian Rafalski,32,D,NJD,82,6,43,49,0,36,8.5,3,3,0,2,18,24,1,126,4.8,2093,25:32,,,,,
723,Paul Ranger,21,D,TBL,76,1,17,18,5,58,3.8,1,0,0,1,13,1,3,73,1.4,1301,17:07,,,,,
724,Erik Rasmussen,28,C,NJD,67,5,5,10,-4,32,0.6,4,1,0,0,5,0,0,45,11.1,473,7:04,,,,,
725,Mike Rathje,31,D,PHI,79,3,21,24,22,46,5.2,1,1,1,1,18,3,0,55,5.5,1590,20:08,,,,,
726,Ryan Ready,27,LW,PHI,7,0,1,1,0,0,0.0,0,0,0,0,1,0,0,9,0.0,57,8:08,,,,,
727,Marty Reasoner,28,C,TOT,77,11,23,34,-14,28,2.1,5,6,0,1,16,7,0,102,10.8,1027,13:20,,,,,
728,Marty Reasoner,28,C,EDM,58,9,17,26,-12,20,1.7,4,5,0,1,11,6,0,63,14.3,740,12:45,,,,,
729,Marty Reasoner,28,C,BOS,19,2,6,8,-2,8,0.4,1,1,0,0,5,1,0,39,5.1,288,15:09,,,,,
730,Mark Recchi,37,RW,TOT,83,28,36,64,-36,68,4.4,15,13,0,3,13,21,2,199,14.1,1693,20:24,,,,,
731,Mark Recchi,37,RW,PIT,63,24,33,57,-28,56,4.2,13,11,0,2,12,19,2,164,14.6,1341,21:17,,,,,
732,Mark Recchi,37,RW,CAR,20,4,3,7,-8,12,0.1,2,2,0,1,1,2,0,35,11.4,352,17:37,,,,,
733,Wade Redden,28,D,OTT,65,10,40,50,35,63,9.4,2,8,0,4,16,22,2,153,6.5,1526,23:28,,,,,
734,Richie Regehr,23,D,CGY,14,0,2,2,0,6,0.5,0,0,0,0,2,0,0,12,0.0,159,11:21,,,,,
735,Robyn Regehr,25,D,CGY,68,6,20,26,6,67,6.3,1,5,0,2,10,10,0,89,6.7,1573,23:08,,,,,
736,Steve Regier,21,LW,NYI,9,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,54,6:02,,,,,
737,Darren Reid,22,RW,TBL,7,0,1,1,-2,0,0.0,0,0,0,0,1,0,0,3,0.0,40,5:41,,,,,
738,Steve Reinprecht,29,C,TOT,80,22,30,52,11,32,5.6,12,9,1,3,21,9,0,130,16.9,1305,16:19,,,,,
739,Steve Reinprecht,29,C,CGY,52,10,19,29,10,24,3.1,5,5,0,1,13,6,0,72,13.9,770,14:49,,,,,
740,Steve Reinprecht,29,C,PHX,28,12,11,23,1,8,2.5,7,4,1,2,8,3,0,58,20.7,535,19:06,,,,,
741,Erik Reitz,23,D,MIN,5,0,0,0,-2,4,0.0,0,0,0,0,0,0,0,0,,66,13:09,,,,,
742,Pascal Rheaume,32,C,TOT,13,0,0,0,-7,4,-0.4,0,0,0,0,0,0,0,11,0.0,117,9:00,,,,,
743,Pascal Rheaume,32,C,NJD,12,0,0,0,-6,4,-0.4,0,0,0,0,0,0,0,11,0.0,111,9:15,,,,,
744,Pascal Rheaume,32,C,PHX,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,,6,6:10,,,,,
745,Mike Ribeiro,25,LW,MTL,79,16,35,51,-6,36,4.1,8,8,0,2,18,17,0,130,12.3,1310,16:35,,,,,
746,Mike Ricci,34,C,PHX,78,10,6,16,-22,69,0.0,4,5,1,1,4,1,1,50,20.0,998,12:48,,,,,
747,Brad Richards,25,C,TBL,82,23,68,91,0,32,8.0,12,7,4,0,28,39,1,282,8.2,1866,22:45,,,,,
748,Mike Richards,20,C,PHI,79,11,23,34,6,65,2.3,7,1,3,1,16,5,2,168,6.5,1215,15:23,,,,,
749,Brad Richardson,20,C,COL,41,3,10,13,0,12,0.7,2,1,0,0,10,0,0,51,5.9,440,10:44,,,,,
750,Luke Richardson,36,D,TOT,65,1,9,10,-19,71,0.8,1,0,0,0,8,1,0,40,2.5,1066,16:24,,,,,
751,Luke Richardson,36,D,CBJ,44,1,6,7,-18,30,0.1,1,0,0,0,6,0,0,24,4.2,671,15:15,,,,,
752,Luke Richardson,36,D,TOR,21,0,3,3,-1,41,0.6,0,0,0,0,2,1,0,16,0.0,395,18:48,,,,,
753,Danny Richmond,21,D,TOT,20,0,1,1,-6,25,-0.2,0,0,0,0,1,0,0,13,0.0,226,11:18,,,,,
754,Danny Richmond,21,D,CHI,10,0,0,0,-3,18,-0.1,0,0,0,0,0,0,0,6,0.0,136,13:36,,,,,
755,Danny Richmond,21,D,CAR,10,0,1,1,-3,7,-0.1,0,0,0,0,1,0,0,7,0.0,90,9:00,,,,,
756,Patrick Rissmiller,27,C,SJS,18,3,3,6,1,8,0.6,2,1,0,1,3,0,0,26,11.5,169,9:22,,,,,
757,Jani Rita,24,LW,TOT,51,6,4,10,-6,10,0.5,6,0,0,0,4,0,0,49,12.2,445,8:43,,,,,
758,Jani Rita,24,LW,PIT,30,3,4,7,-6,4,0.2,3,0,0,0,4,0,0,36,8.3,303,10:06,,,,,
759,Jani Rita,24,LW,EDM,21,3,0,3,0,6,0.4,3,0,0,0,0,0,0,13,23.1,142,6:46,,,,,
760,Byron Ritchie,28,C,CGY,45,4,2,6,-2,69,0.3,4,0,0,0,2,0,0,34,11.8,444,9:52,,,,,
761,Jamie Rivers,30,D,TOT,33,0,6,6,2,38,1.2,0,0,0,0,2,4,0,36,0.0,495,14:59,,,,,
762,Jamie Rivers,30,D,PHX,18,0,5,5,2,26,1.0,0,0,0,0,1,4,0,32,0.0,362,20:06,,,,,
763,Jamie Rivers,30,D,DET,15,0,1,1,0,12,0.2,0,0,0,0,1,0,0,4,0.0,133,8:51,,,,,
764,Craig Rivet,31,D,MTL,82,7,27,34,-5,109,5.8,2,5,0,1,16,10,1,122,5.7,1840,22:27,,,,,
765,Andy Roach,32,D,STL,5,1,2,3,0,10,0.5,0,1,0,0,0,2,0,2,50.0,72,14:20,,,,,
766,Gary Roberts,39,LW,FLA,58,14,26,40,4,51,3.6,10,4,0,1,17,9,0,122,11.5,972,16:45,,,,,
767,Stephane Robidas,28,D,DAL,75,5,15,20,15,67,5.1,3,1,1,0,13,2,0,95,5.3,1274,16:59,,,,,
768,Nathan Robinson,24,C,BOS,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,7,3:32,,,,,
769,Louis Robitaille,23,D,WSH,2,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,0,,9,4:42,,,,,
770,Luc Robitaille,39,LW,LAK,65,15,9,24,-6,52,1.8,12,3,0,2,3,6,0,125,12.0,914,14:03,,,,,
771,Randy Robitaille,30,C,MIN,67,12,28,40,-5,54,3.6,5,7,0,2,15,13,0,112,10.7,987,14:44,,,,,
772,Jeremy Roenick,36,C,LAK,58,9,13,22,-5,36,0.9,7,2,0,1,6,5,2,111,8.1,1007,17:22,,,,,
773,Brian Rolston,32,C,MIN,82,34,45,79,14,50,9.4,14,15,5,7,28,17,0,293,11.6,1669,20:21,,,,,
774,Allan Rourke,25,D,NYI,6,0,1,1,1,0,0.3,0,0,0,0,1,0,0,2,0.0,103,17:15,,,,,
775,Andre Roy,30,LW,PIT,42,2,1,3,-3,116,0.0,2,0,0,1,1,0,0,11,18.2,212,5:03,,,,,
776,Derek Roy,22,C,BUF,70,18,28,46,1,57,4.3,12,5,1,1,18,10,0,151,11.9,1192,17:02,,,,,
777,Mathieu Roy,22,D,EDM,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,13,13:00,,,,,
778,Michal Rozsival,27,D,NYR,82,5,25,30,35,90,8.1,2,3,0,3,16,8,1,115,4.3,1841,22:27,,,,,
779,Steve Rucchin,34,C,NYR,72,13,23,36,6,10,3.0,8,4,1,0,11,12,0,111,11.7,1151,16:00,,,,,
780,Martin Rucinsky,34,LW,NYR,52,16,39,55,10,56,5.7,12,4,0,4,17,22,0,152,10.5,958,18:25,,,,,
781,Mike Rupp,26,LW,TOT,40,4,2,6,-3,58,0.2,4,0,0,0,1,0,1,39,10.3,360,9:00,,,,,
782,Mike Rupp,26,LW,CBJ,39,4,2,6,-3,58,0.2,4,0,0,0,1,0,1,38,10.5,354,9:04,,,,,
783,Mike Rupp,26,LW,PHX,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,7,6:30,,,,,
784,Jarkko Ruutu,30,RW,VAN,82,10,7,17,1,142,1.0,8,2,0,2,7,0,0,85,11.8,960,11:42,,,,,
785,Tuomo Ruutu,22,C,CHI,15,2,3,5,-7,31,0.0,1,1,0,0,3,0,0,30,6.7,221,14:43,,,,,
786,Stefan Ruzicka,20,RW,PHI,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,5,4:48,,,,,
787,Matt Ryan,22,C,LAK,12,0,1,1,-4,2,-0.2,0,0,0,0,1,0,0,8,0.0,73,6:07,,,,,
788,Prestin Ryan,25,D,VAN,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,8,7:30,,,,,
789,Mark Rycroft,27,LW,STL,80,6,4,10,-14,46,-0.2,5,0,1,2,4,0,0,77,7.8,836,10:27,,,,,
790,Michael Ryder,25,RW,MTL,81,30,25,55,-5,40,5.9,12,18,0,6,11,14,0,243,12.3,1310,16:10,,,,,
791,Rick Rypien,21,C,VAN,5,1,0,1,1,4,0.2,1,0,0,0,0,0,0,6,16.7,32,6:19,,,,,
792,Jason Ryznar,22,LW,NJD,8,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,1,0.0,43,5:19,,,,,
793,Joe Sakic,36,C,COL,82,32,55,87,10,60,8.9,22,10,0,6,31,24,0,263,12.2,1633,19:55,,,,,
794,Ruslan Salei,31,D,MDA,78,1,18,19,17,114,4.9,1,0,0,0,11,6,1,108,0.9,1756,22:31,,,,,
795,Sami Salo,31,D,VAN,59,10,23,33,9,38,6.3,1,9,0,2,11,11,1,140,7.1,1445,24:30,,,,,
796,Bryce Salvador,29,D,STL,46,1,4,5,-24,26,0.3,1,0,0,0,2,1,1,23,4.3,911,19:48,,,,,
797,Sergei Samsonov,27,LW,TOT,74,23,30,53,-3,28,5.3,13,10,0,1,14,16,0,143,16.1,1222,16:31,,,,,
798,Sergei Samsonov,27,LW,BOS,55,18,19,37,-3,22,3.7,12,6,0,1,9,10,0,107,16.8,929,16:53,,,,,
799,Sergei Samsonov,27,LW,EDM,19,5,11,16,0,6,1.6,1,4,0,0,5,6,0,36,13.9,293,15:26,,,,,
800,Mikael Samuelsson,29,RW,DET,71,23,22,45,27,42,5.9,16,7,0,3,16,6,0,187,12.3,960,13:31,,,,,
801,Geoff Sanderson,33,LW,TOT,77,25,21,46,-15,58,4.5,13,11,1,1,14,7,0,159,15.7,1056,13:42,,,,,
802,Geoff Sanderson,33,LW,PHX,75,25,21,46,-14,58,4.6,13,11,1,1,14,7,0,152,16.4,1034,13:47,,,,,
803,Geoff Sanderson,33,LW,CBJ,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,7,0.0,22,10:54,,,,,
804,Oleg Saprykin,24,LW,PHX,67,11,14,25,-16,50,1.3,8,3,0,1,9,5,0,126,8.7,918,13:42,,,,,
805,Cory Sarich,27,D,TBL,82,1,14,15,-2,79,3.2,1,0,0,0,12,1,1,88,1.1,1523,18:34,,,,,
806,Peter Sarno,26,C,CBJ,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,11,10:42,,,,,
807,Miroslav Satan,31,RW,NYI,82,35,31,66,-8,54,6.8,18,17,0,2,20,10,1,253,13.8,1572,19:10,,,,,
808,Kurt Sauer,25,D,COL,37,1,4,5,5,24,1.4,1,0,0,0,4,0,0,19,5.3,474,12:48,,,,,
809,Brian Savage,34,LW,PHI,66,9,5,14,-18,28,-0.1,4,4,1,1,4,1,0,102,8.8,879,13:19,,,,,
810,Marc Savard,28,C,ATL,82,28,69,97,7,100,9.3,13,14,1,4,31,36,2,212,13.2,1682,20:30,,,,,
811,Dave Scatchard,29,C,TOT,63,15,18,33,-13,112,2.5,10,5,0,3,7,11,0,121,12.4,964,15:18,,,,,
812,Dave Scatchard,29,C,PHX,47,11,12,23,-11,84,1.7,7,4,0,3,7,5,0,81,13.6,693,14:44,,,,,
813,Dave Scatchard,29,C,BOS,16,4,6,10,-2,28,0.8,3,1,0,0,0,6,0,40,10.0,271,16:56,,,,,
814,Peter Schaefer,28,LW,OTT,82,20,30,50,16,40,5.0,12,4,4,2,23,6,1,137,14.6,1297,15:49,,,,,
815,Mathieu Schneider,36,D,DET,72,21,38,59,33,86,11.9,10,11,0,4,20,18,0,188,11.2,1765,24:31,,,,,
816,Christoph Schubert,23,D,OTT,56,4,6,10,4,48,2.0,3,0,1,0,5,1,0,72,5.6,622,11:06,,,,,
817,Nick Schultz,23,D,MIN,79,2,12,14,2,43,4.3,2,0,0,0,11,0,1,45,4.4,1419,17:58,,,,,
818,Rob Scuderi,27,D,PIT,57,0,4,4,-18,36,-0.2,0,0,0,0,4,0,0,28,0.0,1154,20:15,,,,,
819,Brent Seabrook,20,D,CHI,69,5,27,32,5,60,5.5,4,1,0,2,12,15,0,114,4.4,1382,20:02,,,,,
820,Daniel Sedin,25,LW,VAN,82,22,49,71,7,34,6.9,11,11,0,4,26,21,2,204,10.8,1366,16:40,,,,,
821,Henrik Sedin,25,C,VAN,82,18,57,75,11,56,7.1,12,5,1,0,28,27,2,113,15.9,1386,16:54,,,,,
822,Dennis Seidenberg,24,D,TOT,63,3,15,18,-13,18,2.0,1,2,0,0,7,7,1,83,3.6,1070,16:59,,,,,
823,Dennis Seidenberg,24,D,PHX,34,1,10,11,-9,14,1.2,0,1,0,0,4,6,0,49,2.0,653,19:13,,,,,
824,Dennis Seidenberg,24,D,PHI,29,2,5,7,-4,4,0.8,1,1,0,0,3,1,1,34,5.9,417,14:22,,,,,
825,Peter Sejna,26,LW,STL,6,1,1,2,1,4,0.2,1,0,0,0,1,0,0,9,11.1,70,11:43,,,,,
826,Teemu Selanne,35,RW,MDA,80,40,50,90,28,44,11.4,22,18,0,5,28,22,0,267,15.0,1424,17:48,,,,,
