,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
620,Kyle McLaren,26,D,SJS,64,2,22,24,10,60,5.1,1,0,1,0,16,5,1,67,3.0,1345,21:01,,,,,
621,Steve McLaren,28,LW,STL,6,0,0,0,0,25,0.0,0,0,0,0,0,0,0,2,0.0,17,2:47,,,,,
622,Brett McLean,25,C,CHI,76,11,20,31,-11,54,2.2,5,5,1,0,14,5,1,125,8.8,1334,17:33,,,,,
623,Grant McNeill,20,D,FLA,3,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,,8,2:43,,,,,
624,Josef Melichar,25,D,PIT,82,3,5,8,-17,62,1.1,3,0,0,0,4,0,1,78,3.8,1559,19:01,,,,,
625,Scott Mellanby,37,RW,STL,68,14,17,31,-7,76,3.3,8,6,0,3,10,7,0,103,13.6,1052,15:29,,,,,
626,Eric Meloche,27,RW,PIT,25,3,7,10,-6,20,0.6,3,0,0,0,5,0,2,28,10.7,370,14:47,,,,,
627,Eric Messier,30,LW,FLA,21,0,3,3,-2,16,-0.1,0,0,0,0,2,0,1,13,0.0,237,11:16,,,,,
628,Mark Messier,43,C,NYR,76,18,25,43,3,42,4.5,15,1,2,3,20,4,1,104,17.3,1253,16:29,,,,,
629,Freddy Meyer,23,D,PHI,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,15,15:24,,,,,
630,Branislav Mezei,23,D,FLA,45,0,7,7,-4,80,1.4,0,0,0,0,7,0,0,26,0.0,798,17:43,,,,,
631,Milan Michalek,19,RW,SJS,2,1,0,1,1,4,0.2,1,0,0,0,0,0,0,1,100.0,18,9:05,,,,,
632,Zbynek Michalek,21,D,MIN,22,1,1,2,-7,4,0.2,1,0,0,0,1,0,0,17,5.9,313,14:13,,,,,
633,Antti Miettinen,23,C,DAL,16,1,0,1,-9,0,-0.4,1,0,0,1,0,0,0,17,5.9,158,9:51,,,,,
634,Aaron Miller,32,D,LAK,35,1,2,3,-3,32,0.8,1,0,0,0,2,0,0,26,3.8,665,19:00,,,,,
635,Kevin Miller,38,RW,DET,4,0,2,2,2,0,0.3,0,0,0,0,2,0,0,2,0.0,29,7:21,,,,,
636,Kip Miller,34,LW,WSH,66,9,22,31,-10,8,2.6,3,6,0,2,14,8,0,74,12.2,928,14:03,,,,,
637,Norm Milley,23,RW,BUF,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,17,8:20,,,,,
638,Graham Mink,24,C,WSH,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,11,5:32,,,,,
639,Boris Mironov,31,D,NYR,75,3,13,16,1,86,2.9,2,1,0,1,10,3,0,129,2.3,1547,20:37,,,,,
640,Willie Mitchell,26,D,MIN,70,1,13,14,12,83,5.0,1,0,0,0,9,2,2,58,1.7,1582,22:36,,,,,
641,Mike Modano,33,C,DAL,76,14,30,44,-21,46,3.4,8,6,0,0,13,15,2,152,9.2,1554,20:27,,,,,
642,Fredrik Modin,29,LW,TBL,82,29,28,57,31,32,8.2,23,5,1,2,24,1,3,206,14.1,1492,18:12,,,,,
643,Jaroslav Modry,32,D,LAK,79,5,27,32,11,44,6.7,4,1,0,1,11,14,2,196,2.6,1928,24:24,,,,,
644,Travis Moen,21,LW,CHI,82,4,2,6,-17,142,-1.0,4,0,0,2,2,0,0,51,7.8,898,10:57,,,,,
645,Alexander Mogilny,34,RW,TOR,37,8,22,30,9,12,3.3,3,4,1,1,16,6,0,92,8.7,684,18:29,,,,,
646,Steve Montador,24,D,CGY,26,1,2,3,-1,50,0.8,1,0,0,1,1,1,0,31,3.2,306,11:46,,,,,
647,Dominic Moore,23,C,NYR,5,0,3,3,0,0,0.2,0,0,0,0,1,2,0,3,0.0,47,9:18,,,,,
648,Steve Moore,25,C,COL,57,5,7,12,-5,37,0.4,5,0,0,1,6,0,1,52,9.6,747,13:06,,,,,
649,Brad Moran,24,C,CBJ,2,1,1,2,-1,2,0.3,1,0,0,0,0,1,0,4,25.0,20,10:03,,,,,
650,Ian Moran,31,D,BOS,35,1,4,5,3,28,1.5,1,0,0,0,4,0,0,54,1.9,656,18:45,,,,,
651,Ethan Moreau,28,LW,EDM,81,20,12,32,7,96,3.9,17,0,3,5,12,0,0,180,11.1,1221,15:04,,,,,
652,Gavin Morgan,27,C,DAL,6,0,0,0,0,21,0.0,0,0,0,0,0,0,0,7,0.0,35,5:49,,,,,
653,Jason Morgan,27,LW,TOT,19,0,4,4,1,4,0.2,0,0,0,0,4,0,0,20,0.0,187,9:51,,,,,
654,Jason Morgan,27,LW,CGY,13,0,2,2,1,2,0.1,0,0,0,0,2,0,0,14,0.0,127,9:45,,,,,
655,Jason Morgan,27,LW,NSH,6,0,2,2,0,2,0.1,0,0,0,0,2,0,0,6,0.0,61,10:06,,,,,
656,Aleksey Morozov,26,RW,PIT,75,16,34,50,-24,24,4.3,8,8,0,5,17,17,0,132,12.1,1243,16:34,,,,,
657,Derek Morris,25,D,TOT,83,6,26,32,-1,49,5.6,4,2,0,1,15,11,0,167,3.6,1792,21:35,,,,,
658,Derek Morris,25,D,COL,69,6,22,28,4,47,5.3,4,2,0,1,14,8,0,139,4.3,1441,20:53,,,,,
659,Derek Morris,25,D,PHX,14,0,4,4,-5,2,0.3,0,0,0,0,1,3,0,28,0.0,350,25:02,,,,,
660,Brendan Morrison,28,C,VAN,82,22,38,60,16,50,6.8,16,5,1,4,29,9,0,161,13.7,1651,20:08,,,,,
661,Shaone Morrisonn,21,D,TOT,33,1,7,8,10,10,2.4,1,0,0,0,7,0,0,14,7.1,602,18:14,,,,,
662,Shaone Morrisonn,21,D,BOS,30,1,7,8,10,10,2.3,1,0,0,0,7,0,0,13,7.7,545,18:11,,,,,
663,Shaone Morrisonn,21,D,WSH,3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0.0,57,18:52,,,,,
664,Brenden Morrow,25,LW,DAL,81,25,24,49,10,121,6.4,16,9,0,3,20,3,1,132,18.9,1571,19:24,,,,,
665,Joe Motzko,23,RW,CBJ,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,15,7:16,,,,,
666,Mark Mowers,29,LW,DET,52,3,8,11,3,4,0.7,2,1,0,1,8,0,0,48,6.3,544,10:27,,,,,
667,Bryan Muir,30,D,LAK,2,0,1,1,1,2,0.2,0,0,0,0,0,0,1,2,0.0,36,17:56,,,,,
668,Matt Murley,24,LW,PIT,18,1,1,2,-6,14,-0.3,1,0,0,0,1,0,0,20,5.0,213,11:49,,,,,
669,Garth Murray,21,C,NYR,20,1,0,1,-5,24,-0.3,1,0,0,0,0,0,0,18,5.6,185,9:16,,,,,
670,Glen Murray,31,RW,BOS,81,32,28,60,17,56,8.2,21,11,0,9,25,3,0,260,12.3,1696,20:56,,,,,
671,Marty Murray,28,C,CAR,66,5,7,12,6,8,1.0,5,0,0,0,5,1,1,56,8.9,780,11:49,,,,,
672,Rem Murray,31,LW,NSH,39,8,9,17,-1,12,1.7,6,0,2,1,7,1,1,58,13.8,648,16:37,,,,,
673,Anders Myrvold,28,D,DET,8,0,1,1,-1,2,0.1,0,0,0,0,1,0,0,6,0.0,98,12:12,,,,,
674,Ladislav Nagy,24,LW,PHX,55,24,28,52,11,46,7.3,13,11,0,6,17,11,0,160,15.0,999,18:10,,,,,
675,Rick Nash,19,LW,CBJ,80,41,16,57,-35,87,7.7,22,19,0,7,6,10,0,269,15.2,1410,17:38,,,,,
676,Tyson Nash,28,LW,PHX,69,3,5,8,-6,110,-0.4,3,0,0,0,4,0,1,83,3.6,820,11:53,,,,,
677,Markus Naslund,30,LW,VAN,78,35,49,84,24,58,11.4,30,5,0,6,28,21,0,296,11.8,1512,19:23,,,,,
678,Andrei Nazarov,29,LW,PHX,33,1,2,3,-7,125,-0.1,1,0,0,0,2,0,0,17,5.9,180,5:28,,,,,
679,Stan Neckar,28,D,NSH,1,0,1,1,2,0,0.3,0,0,0,0,0,0,1,0,,15,14:59,,,,,
680,Andrej Nedorost,23,LW,CBJ,9,2,0,2,0,6,0.3,2,0,0,0,0,0,0,16,12.5,117,13:02,,,,,
681,Vaclav Nedorost,21,C,FLA,32,4,3,7,-6,12,0.4,2,2,0,0,3,0,0,38,10.5,369,11:32,,,,,
682,Petr Nedved,32,C,TOT,81,19,27,46,-8,46,4.0,12,7,0,3,16,10,1,190,10.0,1517,18:43,,,,,
683,Petr Nedved,32,C,NYR,65,14,17,31,-9,42,2.2,9,5,0,3,10,6,1,153,9.2,1226,18:51,,,,,
684,Petr Nedved,32,C,EDM,16,5,10,15,1,4,1.8,3,2,0,0,6,4,0,37,13.5,291,18:11,,,,,
685,Chris Neil,24,RW,OTT,82,8,8,16,13,194,1.9,8,0,0,1,7,1,0,76,10.5,726,8:51,,,,,
686,Scott Nichol,29,C,CHI,75,7,11,18,-16,145,0.3,7,0,0,1,11,0,0,112,6.3,1183,15:46,,,,,
687,Eric Nickulas,28,LW,TOT,65,8,12,20,-8,52,1.6,7,1,0,1,8,4,0,121,6.6,854,13:08,,,,,
688,Eric Nickulas,28,LW,STL,44,7,11,18,-2,44,1.9,6,1,0,1,7,4,0,80,8.8,565,12:50,,,,,
689,Eric Nickulas,28,LW,CHI,21,1,1,2,-6,8,-0.4,1,0,0,0,1,0,0,41,2.4,289,13:46,,,,,
690,Rob Niedermayer,29,LW,MDA,55,12,16,28,-6,34,2.7,6,6,0,2,13,3,0,111,10.8,1071,19:28,,,,,
691,Scott Niedermayer,30,D,NJD,81,14,40,54,20,44,12.0,5,9,0,3,21,16,3,165,8.5,2100,25:56,,,,,
692,Ville Nieminen,26,RW,TOT,79,5,16,21,-9,58,1.0,4,1,0,1,13,3,0,83,6.0,983,12:26,,,,,
693,Ville Nieminen,26,RW,CHI,60,2,11,13,-15,40,0.0,1,1,0,0,9,2,0,56,3.6,706,11:46,,,,,
694,Ville Nieminen,26,RW,CGY,19,3,5,8,6,18,1.1,3,0,0,1,4,1,0,27,11.1,277,14:36,,,,,
695,Joe Nieuwendyk,37,C,TOR,64,22,28,50,7,26,6.4,11,10,1,5,18,10,0,131,16.8,1001,15:38,,,,,
696,Janne Niinimaa,28,D,NYI,82,9,19,28,12,64,6.4,5,4,0,2,11,8,0,97,9.3,1907,23:15,,,,,
697,Andrei Nikolishin,30,C,COL,49,5,7,12,3,24,0.6,4,1,0,0,5,1,1,71,7.0,798,16:17,,,,,
698,Marcus Nilson,25,LW,TOT,83,11,13,24,-6,40,1.8,8,2,1,3,10,3,0,133,8.3,1304,15:43,,,,,
699,Marcus Nilson,25,LW,FLA,69,6,13,19,-9,26,0.9,4,1,1,1,10,3,0,110,5.5,1070,15:30,,,,,
700,Marcus Nilson,25,LW,CGY,14,5,0,5,3,14,0.9,4,1,0,2,0,0,0,23,21.7,234,16:43,,,,,
701,Owen Nolan,31,RW,TOR,65,19,29,48,4,110,5.4,10,7,2,3,20,9,0,154,12.3,1166,17:57,,,,,
702,Mattias Norstrom,32,D,LAK,74,1,13,14,-3,44,2.8,1,0,0,0,10,2,1,65,1.5,1660,22:26,,,,,
703,Brad Norton,28,D,TOT,36,0,2,2,-5,94,0.2,0,0,0,0,2,0,0,16,0.0,377,10:28,,,,,
704,Brad Norton,28,D,LAK,20,0,1,1,-1,77,0.2,0,0,0,0,1,0,0,10,0.0,171,8:34,,,,,
705,Brad Norton,28,D,WSH,16,0,1,1,-4,17,0.0,0,0,0,0,1,0,0,6,0.0,205,12:50,,,,,
706,Ivan Novoseltsev,25,RW,TOT,34,3,4,7,-13,14,0.0,3,0,0,0,3,1,0,48,6.3,376,11:03,,,,,
707,Ivan Novoseltsev,25,RW,FLA,17,1,4,5,-6,8,0.1,1,0,0,0,3,1,0,25,4.0,203,11:55,,,,,
708,Ivan Novoseltsev,25,RW,PHX,17,2,0,2,-7,6,-0.1,2,0,0,0,0,0,0,23,8.7,173,10:11,,,,,
709,Teppo Numminen,35,D,DAL,62,3,14,17,-5,18,3.9,3,0,0,0,7,7,0,83,3.6,1343,21:40,,,,,
710,Lawrence Nycholat,24,D,NYR,9,0,0,0,-2,6,-0.1,0,0,0,0,0,0,0,6,0.0,154,17:09,,,,,
711,Michael Nylander,31,C,TOT,18,1,13,14,4,22,1.4,1,0,0,1,9,4,0,30,3.3,281,15:35,,,,,
712,Michael Nylander,31,C,BOS,15,1,11,12,3,14,1.2,1,0,0,1,7,4,0,29,3.4,236,15:43,,,,,
713,Michael Nylander,31,C,WSH,3,0,2,2,1,8,0.2,0,0,0,0,2,0,0,1,0.0,45,14:57,,,,,
714,Sean O'Donnell,32,D,BOS,82,1,10,11,10,110,3.7,1,0,0,0,6,0,4,72,1.4,1689,20:36,,,,,
715,Jeff O'Neill,27,RW,CAR,67,14,20,34,-12,60,3.2,7,7,0,4,13,7,0,207,6.8,1171,17:29,,,,,
716,Adam Oates,41,C,EDM,60,2,16,18,0,8,0.6,1,1,0,1,7,9,0,32,6.3,870,14:30,,,,,
717,Lyle Odelein,35,D,FLA,82,4,12,16,-7,88,3.6,2,2,0,0,8,3,1,67,6.0,1549,18:53,,,,,
718,Mattias Ohlund,27,D,VAN,82,14,20,34,14,73,7.9,9,5,0,3,16,4,0,129,10.9,2115,25:47,,,,,
719,David Oliver,32,RW,DAL,36,7,5,12,6,12,1.9,4,3,0,1,5,0,0,30,23.3,355,9:51,,,,,
720,Krzysztof Oliwa,30,LW,CGY,65,3,2,5,-8,247,0.1,3,0,0,0,2,0,0,32,9.4,320,4:56,,,,,
721,Josh Olson,22,LW,FLA,5,1,0,1,1,0,0.2,1,0,0,0,0,0,0,6,16.7,41,8:17,,,,,
722,Brooks Orpik,23,D,PIT,79,1,9,10,-36,127,-0.6,1,0,0,0,5,1,3,56,1.8,1455,18:25,,,,,
723,Colton Orr,21,RW,BOS,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,,2,2:13,,,,,
724,Vladimir Orszagh,26,RW,NSH,82,16,21,37,-4,74,3.5,12,2,2,3,15,4,2,124,12.9,1394,17:00,,,,,
725,Jed Ortmeyer,25,RW,NYR,58,2,4,6,-10,16,-0.6,2,0,0,0,4,0,0,48,4.2,572,9:52,,,,,
726,Steve Ott,21,LW,DAL,73,2,10,12,-2,152,0.4,2,0,0,1,8,2,0,74,2.7,747,10:14,,,,,
727,Sandis Ozolinsh,31,D,MDA,36,5,11,16,-7,24,2.7,4,1,0,2,6,5,0,58,8.6,718,19:57,,,,,
728,Samuel Pahlsson,26,C,MDA,82,8,14,22,-2,52,1.3,7,1,0,2,12,0,2,134,6.0,1382,16:51,,,,,
729,Ziggy Palffy,31,RW,LAK,35,16,25,41,18,12,5.7,10,3,3,2,10,14,1,109,14.7,754,21:32,,,,,
730,Jay Pandolfo,29,LW,NJD,82,13,13,26,5,14,2.5,10,1,2,4,13,0,0,140,9.3,1313,16:00,,,,,
731,Mike Pandolfo,24,LW,CBJ,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,3,0.0,25,8:18,,,,,
732,Justin Papineau,24,C,NYI,64,8,5,13,4,8,1.7,3,5,0,2,5,0,0,44,18.2,492,7:42,,,,,
733,Richard Park,27,RW,MIN,73,13,12,25,0,28,2.5,9,4,0,1,8,4,0,142,9.2,1204,16:30,,,,,
734,Scott Parker,26,RW,SJS,50,1,3,4,0,101,0.0,1,0,0,0,3,0,0,20,5.0,331,6:37,,,,,
735,Mark Parrish,26,RW,NYI,59,24,11,35,8,18,5.2,18,6,0,6,10,1,0,105,22.9,1023,17:20,,,,,
736,James Patrick,40,D,BUF,55,4,7,11,11,12,3.6,4,0,0,1,6,1,0,44,9.1,1044,18:59,,,,,
737,Serge Payer,24,C,OTT,5,0,1,1,1,2,0.1,0,0,0,0,1,0,0,2,0.0,53,10:30,,,,,
738,Stephen Peat,23,RW,WSH,64,5,0,5,-10,90,0.0,5,0,0,0,0,0,0,21,23.8,424,6:38,,,,,
739,Michael Peca,29,C,NYI,76,11,29,40,17,71,3.9,10,0,1,0,24,3,2,117,9.4,1446,19:02,,,,,
740,Scott Pellerin,34,LW,STL,2,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,1,0.0,28,14:05,,,,,
741,Mike Peluso,29,RW,PHI,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,10,9:34,,,,,
742,Yanic Perreault,32,C,MTL,69,16,15,31,-10,40,3.3,11,5,0,3,8,7,0,114,14.0,950,13:46,,,,,
743,Eric Perrin,28,C,TBL,4,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,34,8:32,,,,,
744,Nathan Perrott,27,RW,TOR,40,1,2,3,-1,116,-0.2,1,0,0,0,2,0,0,47,2.1,307,7:40,,,,,
745,Andrew Peters,23,LW,BUF,42,2,0,2,-3,151,0.0,2,0,0,0,0,0,0,19,10.5,175,4:10,,,,,
746,Ronald Petrovicky,26,RW,ATL,78,16,15,31,-9,123,3.0,16,0,0,1,13,2,0,102,15.7,1113,14:16,,,,,
747,Tomi Pettinen,26,D,NYI,4,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,2,0.0,42,10:24,,,,,
748,Matt Pettinger,23,LW,WSH,71,7,5,12,-9,37,0.5,6,1,0,1,5,0,0,92,7.6,810,11:25,,,,,
749,Chris Phillips,25,D,OTT,82,7,16,23,15,46,5.6,7,0,0,1,13,3,0,93,7.5,1709,20:50,,,,,
750,Tuomas Pihlman,21,LW,NJD,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,14,6:56,,,,,
751,Karel Pilar,26,D,TOR,50,2,17,19,2,22,3.2,1,1,0,1,10,7,0,74,2.7,903,18:03,,,,,
752,Lasse Pirjeta,29,C,TOT,70,8,14,22,-3,20,2.1,7,1,0,1,9,5,0,111,7.2,800,11:26,,,,,
753,Lasse Pirjeta,29,C,CBJ,57,2,8,10,-6,20,0.3,2,0,0,0,7,1,0,78,2.6,614,10:46,,,,,
754,Lasse Pirjeta,29,C,PIT,13,6,6,12,3,0,1.8,5,1,0,1,2,4,0,33,18.2,187,14:22,,,,,
755,Esa Pirnes,26,C,LAK,57,3,8,11,-9,12,0.0,2,0,1,0,7,1,0,57,5.3,670,11:45,,,,,
756,Kamil Piros,25,C,TOT,17,1,1,2,-4,4,-0.1,0,1,0,0,0,1,0,11,9.1,160,9:25,,,,,
757,Kamil Piros,25,C,ATL,14,0,1,1,-3,4,-0.2,0,0,0,0,0,1,0,10,0.0,139,9:57,,,,,
758,Kamil Piros,25,C,FLA,3,1,0,1,-1,0,0.2,0,1,0,0,0,0,0,1,100.0,21,6:59,,,,,
759,Fernando Pisani,27,RW,EDM,76,16,14,30,14,46,4.0,11,4,1,1,14,0,0,99,16.2,971,12:46,,,,,
760,Joni Pitkanen,20,D,PHI,71,8,19,27,15,44,6.2,3,5,0,2,7,12,0,133,6.0,1177,16:35,,,,,
761,Domenic Pittis,29,C,BUF,4,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,3,0.0,46,11:37,,,,,
762,Libor Pivko,23,LW,NSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,7,6:50,,,,,
763,Tomas Plekanec,21,LW,MTL,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,18,9:02,,,,,
764,Steve Poapst,35,D,CHI,53,2,2,4,-16,26,0.7,2,0,0,1,2,0,0,55,3.6,1179,22:15,,,,,
765,Thomas Pock,22,D,NYR,6,2,2,4,-4,0,0.4,2,0,0,0,0,2,0,8,25.0,112,18:38,,,,,
766,Andrej Podkonicky,25,C,WSH,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,7,3:34,,,,,
767,John Pohl,24,C,STL,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,1,0.0,8,8:18,,,,,
768,Jame Pollock,24,D,STL,9,0,0,0,-1,6,0.1,0,0,0,0,0,0,0,19,0.0,139,15:25,,,,,
769,Jason Pominville,21,RW,BUF,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,14,14:22,,,,,
770,Alexei Ponikarovsky,23,LW,TOR,73,9,19,28,14,44,3.1,8,1,0,2,18,0,1,110,8.2,847,11:36,,,,,
771,Mark Popovic,21,D,MDA,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,14,13:48,,,,,
772,Brian Pothier,26,D,OTT,55,2,6,8,6,24,2.2,1,1,0,1,4,2,0,78,2.6,920,16:43,,,,,
773,Tom Poti,26,D,NYR,67,10,14,24,-1,47,4.4,6,4,0,5,10,4,0,124,8.1,1506,22:28,,,,,
774,Nolan Pratt,28,D,TBL,58,1,3,4,11,42,2.1,1,0,0,0,2,0,1,35,2.9,952,16:25,,,,,
775,Tom Preissing,25,D,SJS,69,2,17,19,8,12,4.3,0,2,0,1,9,8,0,89,2.2,1255,18:12,,,,,
776,Keith Primeau,32,C,PHI,54,7,15,22,11,80,2.1,6,0,1,2,15,0,0,86,8.1,897,16:36,,,,,
777,Wayne Primeau,27,LW,SJS,72,9,20,29,4,90,2.5,8,0,1,1,15,2,3,142,6.3,1114,15:28,,,,,
778,Chris Pronger,29,D,STL,80,14,40,54,-1,88,10.8,7,7,0,3,13,24,3,203,6.9,2197,27:28,,,,,
779,Sean Pronger,31,C,VAN,3,0,1,1,-1,4,0.0,0,0,0,0,1,0,0,6,0.0,31,10:17,,,,,
780,Vinny Prospal,28,LW,MDA,82,19,35,54,-9,54,5.6,12,7,0,4,18,17,0,185,10.3,1527,18:37,,,,,
781,Dale Purinton,27,D,NYR,40,1,1,2,-9,117,-0.2,1,0,0,0,1,0,0,31,3.2,511,12:47,,,,,
782,Jamie Pushor,30,D,TOT,14,0,0,0,-5,2,-0.2,0,0,0,0,0,0,0,10,0.0,184,13:10,,,,,
783,Jamie Pushor,30,D,CBJ,7,0,0,0,-2,2,0.0,0,0,0,0,0,0,0,6,0.0,92,13:12,,,,,
784,Jamie Pushor,30,D,NYR,7,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,4,0.0,92,13:08,,,,,
785,Taylor Pyatt,22,LW,BUF,63,8,12,20,-7,25,1.2,5,1,2,4,12,0,0,98,8.2,983,15:36,,,,,
786,Deron Quint,27,D,CHI,51,4,7,11,-26,18,0.6,2,2,0,0,6,1,0,72,5.6,925,18:08,,,,,
787,Stephane Quintal,35,D,MTL,73,3,5,8,10,82,3.6,3,0,0,0,5,0,0,86,3.5,1506,20:38,,,,,
788,Karel Rachunek,24,D,TOT,72,2,19,21,8,33,4.0,1,1,0,0,10,9,0,120,1.7,1412,19:37,,,,,
789,Karel Rachunek,24,D,OTT,60,1,16,17,17,29,4.1,1,0,0,0,9,7,0,99,1.0,1183,19:43,,,,,
790,Karel Rachunek,24,D,NYR,12,1,3,4,-9,4,-0.1,0,1,0,0,1,2,0,21,4.8,229,19:04,,,,,
791,Branko Radivojevic,23,RW,TOT,77,10,22,32,-5,72,2.6,7,2,1,2,18,4,0,107,9.3,1123,14:35,,,,,
792,Branko Radivojevic,23,RW,PHX,53,9,14,23,-5,36,1.9,6,2,1,2,12,2,0,83,10.8,872,16:27,,,,,
793,Branko Radivojevic,23,RW,PHI,24,1,8,9,0,36,0.7,1,0,0,0,6,2,0,24,4.2,251,10:28,,,,,
794,Igor Radulov,21,RW,CHI,36,4,7,11,-2,18,0.9,4,0,0,0,6,1,0,47,8.5,441,12:15,,,,,
795,Brian Rafalski,30,D,NJD,69,6,30,36,6,24,7.2,4,2,0,1,13,16,1,130,4.6,1573,22:48,,,,,
796,Marcus Ragnarsson,32,D,PHI,70,7,9,16,12,58,4.9,5,2,0,2,5,4,0,82,8.5,1464,20:55,,,,,
797,Erik Rasmussen,26,LW,NJD,69,7,6,13,5,41,1.2,7,0,0,0,5,1,0,68,10.3,798,11:34,,,,,
798,Mike Rathje,29,D,SJS,80,2,17,19,18,46,5.7,1,0,1,0,9,5,3,105,1.9,1876,23:27,,,,,
799,Rob Ray,35,RW,OTT,6,1,0,1,0,14,0.2,1,0,0,0,0,0,0,3,33.3,28,4:40,,,,,
800,Marty Reasoner,26,C,EDM,17,2,6,8,5,10,0.8,2,0,0,0,4,1,1,28,7.1,281,16:30,,,,,
801,Mark Recchi,35,LW,PHI,82,26,49,75,18,47,9.4,11,14,1,5,31,16,2,167,15.6,1410,17:12,,,,,
802,Wade Redden,26,D,OTT,81,17,26,43,21,65,9.7,5,12,0,3,16,10,0,175,9.7,2017,24:54,,,,,
803,Robyn Regehr,23,D,CGY,82,4,14,18,14,74,6.2,2,2,0,1,7,5,2,106,3.8,1832,22:21,,,,,
804,Jeremy Reich,24,LW,CBJ,9,0,1,1,-3,20,-0.1,0,0,0,0,1,0,0,3,0.0,69,7:38,,,,,
805,Robert Reichel,32,C,TOR,69,11,19,30,2,30,2.7,9,2,0,2,10,9,0,100,11.0,1070,15:30,,,,,
806,Brandon Reid,22,C,VAN,3,0,1,1,1,0,0.1,0,0,0,0,1,0,0,2,0.0,28,9:21,,,,,
807,Steve Reinprecht,27,C,CGY,44,7,22,29,1,4,3.0,4,3,0,1,11,11,0,68,10.3,752,17:05,,,,,
808,Todd Reirden,32,D,PHX,7,0,2,2,-4,4,0.0,0,0,0,0,1,0,1,9,0.0,108,15:22,,,,,
809,Mikael Renberg,31,LW,TOR,59,12,13,25,-1,50,2.6,10,2,0,1,11,2,0,88,13.6,783,13:16,,,,,
810,Pascal Rheaume,30,C,TOT,42,1,3,4,-6,9,-0.4,1,0,0,0,3,0,0,38,2.6,429,10:12,,,,,
811,Pascal Rheaume,30,C,STL,25,1,3,4,-3,4,0.1,1,0,0,0,3,0,0,23,4.3,258,10:19,,,,,
812,Pascal Rheaume,30,C,NYR,17,0,0,0,-3,5,-0.5,0,0,0,0,0,0,0,15,0.0,171,10:02,,,,,
813,Mike Ribeiro,23,C,MTL,81,20,45,65,15,34,7.9,13,7,0,5,28,17,0,103,19.4,1384,17:05,,,,,
814,Mike Ricci,32,C,SJS,71,7,19,26,8,40,2.3,5,2,0,0,15,4,0,48,14.6,1019,14:21,,,,,
815,Brad Richards,23,C,TBL,82,26,53,79,13,12,9.3,20,5,1,6,31,21,1,244,10.7,1675,20:26,,,,,
816,Luke Richardson,34,D,CBJ,64,1,5,6,-11,48,1.9,1,0,0,1,4,0,1,34,2.9,1288,20:07,,,,,
817,Patrick Rissmiller,25,C,SJS,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,28,7:07,,,,,
818,Jani Rita,22,RW,EDM,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,9,4:34,,,,,
819,Byron Ritchie,26,C,FLA,50,5,6,11,-10,84,0.4,5,0,0,2,5,0,1,65,7.7,695,13:54,,,,,
820,Jamie Rivers,28,D,DET,50,3,4,7,9,41,2.2,3,0,0,0,4,0,0,31,9.7,512,10:14,,,,,
821,Craig Rivet,29,D,MTL,80,4,8,12,-1,98,3.3,2,2,0,1,7,1,0,96,4.2,1557,19:28,,,,,
822,Gary Roberts,37,LW,TOR,72,28,20,48,9,84,6.4,16,11,1,7,10,9,1,124,22.6,1264,17:33,,,,,
823,Stephane Robidas,26,D,TOT,59,3,10,13,4,41,3.5,1,1,1,1,9,1,0,63,4.8,1123,19:02,,,,,
824,Stephane Robidas,26,D,CHI,45,2,10,12,6,33,3.2,1,0,1,1,9,1,0,55,3.6,942,20:56,,,,,
825,Stephane Robidas,26,D,DAL,14,1,0,1,-2,8,0.3,0,1,0,0,0,0,0,8,12.5,181,12:57,,,,,
826,Nathan Robinson,22,C,DET,5,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,5,0.0,30,6:01,,,,,
