,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
570,Shawn Matthias,25,C,VAN,18,3,4,7,-3,12,0.6,3,0,0,0,4,0,0,39,7.7,281,15:35,12,20,103,121,46.0
571,Scott Mayfield,21,D,NYI,5,0,0,0,-3,7,-0.2,0,0,0,0,0,0,0,7,0.0,87,17:22,8,7,0,0,
572,Jamie McBain,25,D,BUF,69,6,11,17,-13,14,3.9,4,2,0,0,7,3,1,98,6.1,1391,20:10,113,34,0,0,
573,Jake McCabe,20,D,BUF,7,0,1,1,-3,15,0.0,0,0,0,0,1,0,0,1,0.0,107,15:13,10,5,0,0,
574,John McCarthy,27,C,SJS,36,1,1,2,-11,4,-0.8,1,0,0,0,1,0,0,49,2.0,398,11:03,17,25,71,62,53.4
575,Jay McClement,30,C,TOR,81,4,6,10,-8,32,-0.9,4,0,0,1,5,0,1,67,6.0,1196,14:46,57,141,676,584,53.7
576,Cody McCormick,30,C,TOT,43,2,5,7,-6,52,0.2,2,0,0,0,5,0,0,26,7.7,383,8:55,21,76,89,109,44.9
577,Cody McCormick,30,C,BUF,29,1,4,5,-8,45,0.0,1,0,0,0,4,0,0,20,5.0,246,8:29,13,60,67,86,43.8
578,Cody McCormick,30,C,MIN,14,1,1,2,2,7,0.2,1,0,0,0,1,0,0,6,16.7,137,9:47,8,16,22,23,48.9
579,Ryan McDonagh,24,D,NYR,77,14,29,43,11,36,9.8,9,2,3,4,17,11,1,177,7.9,1911,24:49,131,88,0,0,
580,Colin McDonald,29,RW,NYI,70,8,10,18,-22,34,0.5,8,0,0,0,10,0,0,96,8.3,867,12:23,15,217,7,8,46.7
581,Jamie McGinn,25,LW,COL,79,19,19,38,-3,30,3.8,14,5,0,3,15,4,0,167,11.4,1247,15:47,35,140,1,1,50.0
582,Tye McGinn,23,LW,PHI,18,4,1,5,-1,4,0.6,4,0,0,0,1,0,0,16,25.0,201,11:11,7,26,0,0,
583,Brian McGrattan,32,RW,CGY,76,4,4,8,-4,100,0.4,4,0,0,0,4,0,0,79,5.1,511,6:43,23,82,2,1,66.7
584,Dylan McIlrath,21,D,NYR,2,0,0,0,-1,7,-0.1,0,0,0,0,0,0,0,0,,14,7:02,1,2,0,0,
585,Greg McKegg,21,C,TOR,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,4,3:43,0,2,1,5,16.7
586,Frazer McLaren,26,LW,TOR,27,0,0,0,-2,77,-0.3,0,0,0,0,0,0,0,4,0.0,108,4:00,3,24,1,0,100.0
587,Cody McLeod,29,LW,COL,71,5,8,13,2,122,0.6,4,0,1,0,8,0,0,76,6.6,733,10:20,33,148,2,8,20.0
588,Brandon McMillan,23,LW,PHX,22,2,4,6,0,4,0.4,2,0,0,0,4,0,0,35,5.7,277,12:35,7,50,7,7,50.0
589,Carson McMillan,25,RW,MIN,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,8:06,2,0,0,0,
590,Brayden McNabb,23,D,BUF,12,0,0,0,1,6,0.4,0,0,0,0,0,0,0,10,0.0,207,17:14,12,25,0,0,
591,Adam McQuaid,27,D,BOS,30,1,5,6,12,69,2.0,1,0,0,0,5,0,0,25,4.0,481,16:03,42,54,0,0,
592,Jayson Megna,23,C,PIT,36,5,4,9,1,6,1.0,5,0,0,2,4,0,0,36,13.9,377,10:29,13,47,2,8,20.0
593,Julian Melchiori,22,D,WPG,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,8:41,1,1,0,0,
594,Jonathon Merrill,21,D,NJD,52,2,9,11,-3,12,2.6,2,0,0,2,7,2,0,45,4.4,1000,19:14,41,27,0,0,
595,Andrej Meszaros,28,D,TOT,52,7,15,22,5,40,4.3,6,1,0,0,14,1,0,84,8.3,925,17:47,64,67,0,0,
596,Andrej Meszaros,28,D,PHI,38,5,12,17,1,34,3.0,5,0,0,0,11,1,0,62,8.1,660,17:22,49,54,0,0,
597,Andrej Meszaros,28,D,BOS,14,2,3,5,4,6,1.2,1,1,0,0,3,0,0,22,9.1,265,18:54,15,13,0,0,
598,Marc Methot,28,D,OTT,75,6,17,23,1,28,4.1,6,0,0,1,14,3,0,117,5.1,1632,21:45,110,181,0,0,
599,Milan Michalek,29,LW,OTT,82,17,22,39,-25,41,2.5,13,4,0,1,18,4,0,169,10.1,1442,17:35,31,86,6,8,42.9
600,Zbynek Michalek,31,D,PHX,59,2,8,10,6,24,3.1,2,0,0,1,8,0,0,78,2.6,1238,20:59,165,55,0,0,
601,Andy Miele,25,C,PHX,7,0,2,2,4,5,0.3,0,0,0,0,2,0,0,6,0.0,65,9:21,2,4,15,27,35.7
602,Drew Miller,29,LW,DET,82,7,8,15,-11,21,0.0,7,0,0,1,8,0,0,117,6.0,1159,14:08,63,122,9,14,39.1
603,J.T. Miller,20,C,NYR,30,3,3,6,-6,18,0.2,3,0,0,0,1,2,0,46,6.5,344,11:27,17,44,26,25,51.0
604,Kevan Miller,26,D,BOS,47,1,5,6,20,38,2.8,1,0,0,1,5,0,0,41,2.4,821,17:28,85,103,0,0,
605,Brad Mills,30,C,CHI,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,31,10:20,1,9,8,6,57.1
606,John Mitchell,29,C,COL,75,11,21,32,13,36,2.9,8,3,0,2,20,0,1,107,10.3,1220,16:16,51,112,374,374,50.0
607,Torrey Mitchell,29,C,TOT,67,2,8,10,-3,25,0.1,2,0,0,0,8,0,0,56,3.6,729,10:53,25,60,12,19,38.7
608,Torrey Mitchell,29,C,MIN,58,1,8,9,-3,21,0.0,1,0,0,0,8,0,0,47,2.1,588,10:08,20,49,9,15,37.5
609,Torrey Mitchell,29,C,BUF,9,1,0,1,0,4,0.0,1,0,0,0,0,0,0,9,11.1,141,15:39,5,11,3,4,42.9
610,Willie Mitchell,36,D,LAK,76,1,11,12,14,58,4.7,1,0,0,0,9,2,0,73,1.4,1545,20:20,128,102,0,0,
611,Travis Moen,31,LW,MTL,65,2,10,12,2,49,0.5,2,0,0,0,9,0,1,56,3.6,749,11:32,54,92,7,1,87.5
612,Sean Monahan,19,C,CGY,75,22,12,34,-20,8,3.6,19,3,0,2,8,4,0,140,15.7,1198,15:59,23,42,476,560,45.9
613,Dominic Moore,33,C,NYR,73,6,12,18,0,18,1.4,5,0,1,1,10,0,2,96,6.3,856,11:44,24,62,354,294,54.6
614,John Moore,23,D,NYR,74,4,11,15,7,25,4.1,4,0,0,2,9,2,0,115,3.5,1134,15:20,57,59,0,0,
615,Jeremy Morin,22,LW,CHI,24,5,6,11,5,32,1.6,5,0,0,0,6,0,0,46,10.9,220,9:10,2,20,4,2,66.7
616,Travis Morin,30,C,DAL,4,0,1,1,2,0,0.1,0,0,0,0,1,0,0,4,0.0,41,10:20,1,0,19,19,50.0
617,Derek Morris,35,D,PHX,63,5,12,17,-2,41,3.5,5,0,0,0,11,1,0,82,6.1,1225,19:27,104,99,0,0,
618,Brenden Morrow,35,LW,STL,71,13,12,25,1,76,2.9,9,4,0,3,9,3,0,56,23.2,845,11:54,20,110,9,20,31.0
619,Simon Moser,24,LW,NSH,6,1,1,2,0,2,0.2,1,0,0,0,1,0,0,7,14.3,61,10:08,1,5,0,0,
620,Dave Moss,32,RW,PHX,79,8,14,22,-1,18,1.3,8,0,0,1,12,2,0,151,5.3,1158,14:39,49,120,21,30,41.2
621,Mike Mottau,35,D,FLA,8,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,1,0.0,101,12:40,5,3,0,0,
622,Matt Moulson,30,LW,TOT,75,23,28,51,2,34,6.5,14,9,0,5,18,10,0,176,13.1,1348,17:58,43,46,2,7,22.2
623,Matt Moulson,30,LW,BUF,44,11,18,29,-8,20,3.2,8,3,0,2,12,6,0,105,10.5,824,18:44,27,32,1,3,25.0
624,Matt Moulson,30,LW,MIN,20,6,7,13,7,8,1.9,5,1,0,3,5,2,0,43,14.0,329,16:27,7,10,1,1,50.0
625,Matt Moulson,30,LW,NYI,11,6,3,9,3,6,1.5,1,5,0,0,1,2,0,28,21.4,194,17:39,9,4,0,3,0.0
626,Chris Mueller,27,C,DAL,9,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,8,0.0,83,9:15,4,11,29,25,53.7
627,Connor Murphy,20,D,PHX,30,1,7,8,5,10,2.0,1,0,0,1,7,0,0,30,3.3,539,17:59,38,44,0,0,
628,Ryan Murphy,20,D,CAR,48,2,10,12,-9,10,1.8,1,1,0,0,8,2,0,81,2.5,878,18:17,58,22,0,0,
629,Douglas Murray,33,D,MTL,53,0,2,2,-12,42,0.1,0,0,0,0,2,0,0,26,0.0,761,14:21,115,144,0,0,
630,Ryan Murray,20,D,CBJ,66,4,17,21,4,10,4.5,1,3,0,0,12,4,1,62,6.5,1311,19:52,94,25,0,0,
631,Jake Muzzin,24,D,LAK,76,5,19,24,8,58,5.9,4,1,0,0,15,4,0,175,2.9,1446,19:02,82,169,0,0,
632,Tyler Myers,23,D,BUF,62,9,13,22,-26,58,3.7,6,3,0,0,7,6,0,99,9.1,1358,21:54,81,107,0,0,
633,Vladislav Namestnikov,21,C,TBL,4,0,0,0,-1,4,-0.1,0,0,0,0,0,0,0,4,0.0,38,9:28,1,3,12,14,46.2
634,Rick Nash,29,LW,NYR,65,26,13,39,10,36,6.1,20,4,2,9,8,3,2,258,10.1,1106,17:01,29,11,2,0,100.0
635,Riley Nash,24,C,CAR,73,10,14,24,0,29,2.5,9,1,0,3,11,2,1,86,11.6,925,12:40,22,81,306,360,45.9
636,Joonas Nattinen,23,C,MTL,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,2,1:45,1,0,0,2,0.0
637,James Neal,26,LW,PIT,59,27,34,61,15,55,8.7,16,11,0,4,19,15,0,238,11.3,1089,18:27,23,58,5,13,27.8
638,Chris Neil,34,RW,OTT,76,8,6,14,-10,211,0.3,8,0,0,0,5,1,0,99,8.1,897,11:48,18,253,1,2,33.3
639,Brock Nelson,22,C,NYI,72,14,12,26,-10,12,2.3,11,3,0,1,8,4,0,132,10.6,1027,14:16,38,74,191,260,42.4
640,Patrik Nemeth,21,D,DAL,8,0,0,0,-3,6,-0.2,0,0,0,0,0,0,0,3,0.0,110,13:46,11,14,0,0,
641,Aaron Ness,23,D,NYI,20,1,2,3,-13,10,-0.4,1,0,0,0,2,0,0,23,4.3,296,14:48,26,14,0,0,
642,Kris Newbury,31,C,PHI,4,0,1,1,0,7,0.1,0,0,0,0,1,0,0,1,0.0,20,5:02,0,10,6,8,42.9
643,Valeri Nichushkin,18,RW,DAL,79,14,20,34,20,8,4.1,12,2,0,2,19,1,0,128,10.9,1183,14:58,27,85,0,1,0.0
644,Nino Niederreiter,21,RW,MIN,81,14,22,36,12,44,4.2,12,2,0,1,18,4,0,143,9.8,1142,14:06,23,175,7,19,26.9
645,Frans Nielsen,29,C,NYI,80,25,33,58,-11,8,6.3,18,5,2,0,17,15,1,167,15.0,1467,18:20,47,39,534,550,49.3
646,Matthew Nieto,21,LW,SJS,66,10,14,24,-4,16,2.0,9,1,0,2,11,3,0,124,8.1,929,14:05,45,7,3,8,27.3
647,Nikita Nikitin,27,D,CBJ,66,2,13,15,9,20,3.8,2,0,0,1,13,0,0,95,2.1,1130,17:07,72,84,0,0,
648,Matt Niskanen,27,D,PIT,81,10,36,46,33,51,11.1,7,3,0,6,24,12,0,162,6.2,1725,21:18,76,124,0,0,
649,Jordan Nolan,24,C,LAK,64,6,4,10,-1,54,0.9,6,0,0,1,4,0,0,58,10.3,576,9:00,11,100,1,3,25.0
650,Joakim Nordstrom,21,C,CHI,16,1,2,3,-2,2,0.0,1,0,0,0,2,0,0,26,3.8,187,11:41,7,17,10,17,37.0
651,Ryan Nugent-Hopkins,20,C,EDM,80,19,37,56,-12,26,5.4,13,6,0,4,23,14,0,178,10.7,1632,20:24,35,72,543,737,42.4
652,Gustav Nyquist,24,RW,DET,57,28,20,48,16,10,7.7,22,6,0,6,17,3,0,153,18.3,961,16:51,14,18,5,4,55.6
653,Eric Nystrom,30,LW,NSH,79,15,6,21,-25,60,0.9,14,0,1,1,6,0,0,120,12.5,1174,14:52,35,154,2,8,20.0
654,Shane O'Brien,30,D,CGY,45,0,3,3,-8,58,0.3,0,0,0,0,3,0,0,16,0.0,507,11:16,38,56,0,0,
655,Eric O'Dell,23,C,WPG,30,3,4,7,-2,10,0.5,3,0,0,1,4,0,0,17,17.6,291,9:41,12,31,78,78,50.0
656,Ryan O'Reilly,22,C,COL,80,28,36,64,-1,2,7.1,19,9,0,6,23,13,0,201,13.9,1586,19:49,43,22,192,179,51.8
657,Johnny Oduya,32,D,CHI,77,3,13,16,11,38,3.5,3,0,0,1,12,0,1,83,3.6,1548,20:06,114,49,1,0,100.0
658,Kyle Okposo,25,RW,NYI,71,27,42,69,-9,51,7.9,22,5,0,4,32,10,0,195,13.8,1451,20:26,35,43,97,107,47.5
659,Jamie Oleksiak,21,D,DAL,7,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,5,0.0,125,17:47,14,16,0,0,
660,Steven Oleksy,27,D,WSH,33,2,8,10,7,53,2.4,2,0,0,1,8,0,0,27,7.4,504,15:16,48,46,0,0,
661,Rostislav Olesz,28,LW,NJD,10,0,2,2,-1,0,0.0,0,0,0,0,1,1,0,9,0.0,114,11:25,1,11,1,2,33.3
662,Dylan Olsen,23,D,FLA,44,3,9,12,-3,8,2.0,3,0,0,0,8,1,0,60,5.0,679,15:26,55,116,0,0,
663,Linus Omark,26,LW,TOT,14,0,2,2,-6,6,-0.3,0,0,0,0,0,2,0,10,0.0,175,12:30,3,4,0,1,0.0
664,Linus Omark,26,LW,BUF,13,0,2,2,-5,6,-0.2,0,0,0,0,0,2,0,10,0.0,166,12:46,3,3,0,1,0.0
665,Linus Omark,26,LW,EDM,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,9,9:04,0,1,0,0,
666,Dmitry Orlov,22,D,WSH,54,3,8,11,-1,19,2.4,3,0,0,0,7,1,0,59,5.1,1058,19:36,62,75,0,0,
667,Brooks Orpik,33,D,PIT,72,2,11,13,-3,46,3.2,2,0,0,0,11,0,0,50,4.0,1526,21:12,143,221,0,0,
668,Colton Orr,31,RW,TOR,54,0,0,0,-3,110,-0.7,0,0,0,0,0,0,0,12,0.0,290,5:23,10,112,1,1,50.0
669,T.J. Oshie,27,RW,STL,79,21,39,60,19,42,7.4,14,5,2,5,28,10,1,152,13.8,1500,18:59,54,77,28,38,42.4
670,Steve Ott,31,C,TOT,82,9,14,23,-38,92,0.0,3,6,0,1,12,2,0,127,7.1,1495,18:14,35,246,494,423,53.9
671,Steve Ott,31,C,BUF,59,9,11,20,-26,55,0.7,3,6,0,1,9,2,0,99,9.1,1162,19:42,29,194,365,336,52.1
672,Steve Ott,31,C,STL,23,0,3,3,-12,37,-0.7,0,0,0,0,3,0,0,28,0.0,332,14:27,6,52,129,87,59.7
673,Xavier Ouellet,20,D,DET,4,0,0,0,0,2,0.0,0,0,0,0,0,0,0,4,0.0,58,14:34,1,7,0,0,
674,Alex Ovechkin,28,LW,WSH,78,51,28,79,-35,48,10.2,27,24,0,10,12,15,1,386,13.2,1603,20:33,22,204,2,1,66.7
675,Magnus Paajarvi,22,LW,STL,55,6,6,12,-6,6,0.8,6,0,0,1,6,0,0,60,10.0,564,10:15,24,26,2,4,33.3
676,Max Pacioretty,25,LW,MTL,73,39,21,60,8,35,9.6,28,10,1,11,14,7,0,270,14.4,1350,18:29,33,69,6,4,60.0
677,Jean-Gabriel Pageau,21,C,OTT,28,2,0,2,-5,12,-0.3,2,0,0,0,0,0,0,31,6.5,287,10:15,12,41,118,128,48.0
678,Daniel Paille,29,LW,BOS,72,9,9,18,9,6,1.9,8,0,1,1,9,0,0,71,12.7,789,10:58,30,70,11,6,64.7
679,Ondrej Palat,22,LW,TBL,81,23,36,59,32,20,7.9,18,3,2,3,26,8,2,165,13.9,1461,18:02,64,146,5,32,13.5
680,Kyle Palmieri,22,RW,ANA,71,14,17,31,9,38,3.7,14,0,0,4,17,0,0,147,9.5,848,11:57,31,96,9,14,39.1
681,Aaron Palushaj,24,RW,CAR,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,19,9:20,0,3,0,1,0.0
682,Richard Panik,22,RW,TBL,50,3,10,13,-9,21,0.2,3,0,0,0,6,4,0,56,5.4,635,12:42,16,70,3,5,37.5
683,Cedric Paquette,20,C,TBL,2,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,0.0,29,14:33,4,2,16,13,55.2
684,Adam Pardy,29,D,WPG,60,0,6,6,4,38,1.7,0,0,0,0,6,0,0,47,0.0,865,14:25,55,77,0,0,
685,P.A. Parenteau,30,RW,COL,55,14,19,33,3,30,3.5,13,1,0,1,17,2,0,110,12.7,932,16:57,16,35,2,12,14.3
686,Zach Parise,29,LW,MIN,67,29,27,56,10,30,7.6,14,14,1,5,21,6,0,245,11.8,1369,20:26,45,70,10,14,41.7
687,George Parros,34,RW,MTL,22,0,1,1,-6,85,-0.3,0,0,0,0,1,0,0,4,0.0,100,4:33,5,14,0,0,
688,Joe Pavelski,29,C,SJS,82,41,38,79,23,32,11.5,24,16,1,3,22,15,1,225,18.2,1628,19:51,68,47,675,531,56.0
689,Adam Payerl,22,C,PIT,2,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,4,0.0,18,9:09,2,6,0,0,
690,Tanner Pearson,21,LW,LAK,25,3,4,7,2,8,0.8,2,1,0,1,4,0,0,31,9.7,270,10:49,9,35,1,1,50.0
691,Matt Pelech,26,RW,SJS,6,1,0,1,1,22,0.2,1,0,0,1,0,0,0,3,33.3,24,3:56,1,7,0,0,
692,Pascal Pelletier,30,LW,VAN,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,27,8:57,1,3,1,3,25.0
693,Anthony Peluso,24,RW,WPG,53,2,3,5,-5,65,0.0,2,0,0,0,3,0,0,24,8.3,306,5:46,3,85,1,2,33.3
694,Dustin Penner,31,LW,TOT,67,14,21,35,25,30,4.7,9,5,0,2,15,6,0,119,11.8,969,14:28,24,92,15,32,31.9
695,Dustin Penner,31,LW,ANA,49,13,19,32,22,28,4.5,8,5,0,2,14,5,0,100,13.0,748,15:16,11,77,12,29,29.3
696,Dustin Penner,31,LW,WSH,18,1,2,3,3,2,0.2,1,0,0,0,1,1,0,19,5.3,221,12:18,13,15,3,3,50.0
697,Mathieu Perreault,26,C,ANA,69,18,25,43,13,36,5.5,14,4,0,1,20,5,0,120,15.0,957,13:52,15,73,437,393,52.7
698,David Perron,25,LW,EDM,78,28,29,57,-16,90,6.5,19,8,1,2,24,5,0,220,12.7,1492,19:08,20,116,13,26,33.3
699,Corey Perry,28,RW,ANA,81,43,39,82,32,65,12.3,35,8,0,9,29,10,0,280,15.4,1578,19:29,28,81,9,16,36.0
700,John Persson,21,LW,NYI,10,1,0,1,-4,6,-0.2,1,0,0,0,0,0,0,16,6.3,120,12:02,6,18,0,2,0.0
701,Alexander Petrovic,21,D,FLA,7,0,1,1,3,8,0.4,0,0,0,0,1,0,0,4,0.0,86,12:14,5,24,0,0,
702,Jeff Petry,26,D,EDM,80,7,10,17,-22,42,2.6,6,1,0,0,9,1,0,96,7.3,1727,21:35,132,181,0,0,
703,Rich Peverley,31,C,DAL,62,7,23,30,-3,15,2.3,6,0,1,2,19,3,1,122,5.7,954,15:23,42,27,348,231,60.1
704,Dion Phaneuf,28,D,TOR,80,8,23,31,2,144,5.9,6,2,0,0,13,9,1,145,5.5,1885,23:34,156,227,0,1,0.0
705,Chris Phillips,35,D,OTT,70,1,14,15,-13,30,1.2,0,1,0,0,7,7,0,90,1.1,1346,19:14,95,140,0,0,
706,Alex Pietrangelo,24,D,STL,81,8,43,51,20,32,10.4,6,2,0,1,26,16,1,164,4.9,2054,25:22,164,24,0,0,
707,Steve Pinizzotto,29,RW,EDM,6,0,2,2,-1,15,0.1,0,0,0,0,2,0,0,2,0.0,58,9:39,1,10,0,0,
708,Brandon Pirri,22,C,TOT,49,13,12,25,6,8,3.4,10,3,0,0,9,3,0,80,16.3,636,12:59,15,24,204,250,44.9
709,Brandon Pirri,22,C,CHI,28,6,5,11,6,6,1.5,5,1,0,0,5,0,0,34,17.6,343,12:15,10,14,106,141,42.9
710,Brandon Pirri,22,C,FLA,21,7,7,14,0,2,1.9,5,2,0,0,4,3,0,46,15.2,293,13:56,5,10,98,109,47.3
711,Joe Piskula,29,D,NSH,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0.0,24,12:11,0,2,0,0,
712,Tyler Pitlick,22,C,EDM,10,1,0,1,-2,0,0.0,1,0,0,0,0,0,0,9,11.1,90,8:58,4,26,1,2,33.3
713,Tomas Plekanec,31,C,MTL,81,20,23,43,11,38,5.2,14,3,3,5,16,7,0,199,10.1,1602,19:47,45,44,822,891,48.0
714,Roman Polak,27,D,STL,72,4,9,13,3,71,3.4,4,0,0,0,9,0,0,83,4.8,1248,17:20,131,151,0,0,
715,Jason Pominville,31,RW,MIN,82,30,30,60,3,16,7.6,23,7,0,5,20,10,0,226,13.3,1524,18:35,31,23,87,72,54.7
716,Chris Porter,29,LW,STL,22,0,1,1,-3,0,-0.4,0,0,0,0,1,0,0,24,0.0,228,10:23,3,68,3,7,30.0
717,Kevin Porter,27,C,BUF,12,0,1,1,-5,2,-0.3,0,0,0,0,1,0,0,3,0.0,140,11:38,4,24,18,35,34.0
718,Paul Postma,24,D,WPG,20,1,2,3,1,8,0.8,1,0,0,1,2,0,0,19,5.3,323,16:08,29,20,0,0,
719,Corey Potter,30,D,TOT,19,0,5,5,-1,21,0.7,0,0,0,0,3,2,0,17,0.0,262,13:46,18,20,0,0,
720,Corey Potter,30,D,EDM,16,0,5,5,0,21,0.8,0,0,0,0,3,2,0,16,0.0,220,13:47,17,16,0,0,
721,Corey Potter,30,D,BOS,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,41,13:45,1,4,0,0,
722,Benoit Pouliot,27,LW,NYR,80,15,21,36,10,56,4.6,8,7,0,4,20,1,0,141,10.6,1075,13:26,18,141,20,19,51.3
723,Darroll Powe,28,C,NYR,1,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,0,,9,8:33,0,1,1,0,100.0
724,Nate Prosser,27,D,MIN,53,2,6,8,2,58,2.1,2,0,0,2,4,1,1,30,6.7,770,14:32,83,22,0,0,
725,Dalton Prout,23,D,CBJ,49,2,4,6,-7,37,1.1,2,0,0,0,4,0,0,56,3.6,843,17:12,65,99,0,1,0.0
726,Brandon Prust,29,LW,MTL,52,6,7,13,-1,121,1.1,6,0,0,3,5,1,1,49,12.2,667,12:49,35,92,65,60,52.0
727,Teemu Pulkkinen,22,RW,DET,3,0,0,0,0,2,0.0,0,0,0,0,0,0,0,4,0.0,22,7:28,0,2,0,0,
728,Teddy Purcell,28,RW,TBL,81,12,30,42,-3,14,3.5,9,3,0,4,16,14,0,157,7.6,1334,16:28,12,13,4,12,25.0
729,Taylor Pyatt,32,LW,TOT,56,4,1,5,-24,20,-1.1,3,1,0,1,1,0,0,52,7.7,648,11:35,28,70,7,6,53.8
730,Taylor Pyatt,32,LW,PIT,34,4,0,4,-15,10,-0.4,3,1,0,1,0,0,0,30,13.3,370,10:53,12,46,3,0,100.0
731,Taylor Pyatt,32,LW,NYR,22,0,1,1,-9,10,-0.7,0,0,0,0,1,0,0,22,0.0,278,12:39,16,24,4,6,40.0
732,Tom Pyatt,26,C,TBL,27,3,4,7,-2,4,0.5,3,0,0,1,4,0,0,27,11.1,309,11:28,20,11,101,92,52.3
733,Mark Pysyk,22,D,BUF,44,1,6,7,-11,16,1.5,1,0,0,1,4,2,0,51,2.0,863,19:37,57,37,0,0,
734,Kyle Quincey,28,D,DET,82,4,9,13,-5,88,2.9,4,0,0,1,9,0,0,106,3.8,1706,20:48,109,88,0,0,
735,Jonathan Racine,20,D,FLA,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,16,15:35,4,1,0,0,
736,Michael Raffl,25,LW,PHI,68,9,13,22,2,28,2.0,9,0,0,3,13,0,0,101,8.9,883,12:59,44,113,52,41,55.9
737,Rickard Rakell,20,C,ANA,18,0,4,4,-3,2,-0.1,0,0,0,0,4,0,0,22,0.0,211,11:43,4,21,95,99,49.0
738,Paul Ranger,29,D,TOR,53,6,8,14,-1,36,2.8,5,0,1,0,8,0,0,59,10.2,923,17:25,72,115,0,0,
739,Ty Rattie,20,RW,STL,2,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0.0,22,11:03,0,1,0,0,
740,Mason Raymond,28,LW,TOR,82,19,26,45,-6,22,4.6,12,6,1,4,20,5,1,178,10.7,1421,17:20,24,38,7,9,43.8
741,Matt Read,27,RW,PHI,75,22,18,40,-4,16,4.4,18,0,4,3,16,2,0,151,14.6,1410,18:48,54,72,12,16,42.9
742,Ryan Reaves,27,RW,STL,63,2,6,8,-1,126,0.2,2,0,0,0,6,0,0,25,8.0,537,8:31,12,211,6,2,75.0
743,Zach Redmond,25,D,WPG,10,1,2,3,1,0,0.7,1,0,0,0,2,0,0,10,10.0,153,15:20,11,7,0,0,
744,Robyn Regehr,33,D,LAK,79,3,11,14,6,46,4.4,3,0,0,1,11,0,0,73,4.1,1498,18:57,96,211,0,0,
745,Peter Regin,27,C,TOT,61,4,7,11,-5,20,0.2,4,0,0,0,4,1,2,69,5.8,698,11:26,19,43,176,220,44.4
746,Peter Regin,27,C,NYI,44,2,5,7,-10,18,-0.3,2,0,0,0,3,1,1,53,3.8,521,11:51,12,24,129,182,41.5
747,Peter Regin,27,C,CHI,17,2,2,4,5,2,0.5,2,0,0,0,1,0,1,16,12.5,177,10:24,7,19,47,38,55.3
748,Max Reinhart,21,C,CGY,8,0,2,2,1,2,0.1,0,0,0,0,2,0,0,7,0.0,86,10:42,0,1,2,7,22.2
749,Mike Ribeiro,33,C,PHX,80,16,31,47,-13,52,4.0,12,4,0,3,20,11,0,110,14.5,1440,18:00,18,72,391,512,43.3
750,Brad Richards,33,C,NYR,82,20,31,51,-8,18,5.4,15,5,0,2,17,14,0,259,7.7,1531,18:40,43,24,512,517,49.8
751,Mike Richards,28,C,LAK,82,11,30,41,-6,28,3.5,6,4,1,3,21,8,1,157,7.0,1392,16:59,21,73,489,418,53.9
752,Brad Richardson,28,RW,VAN,73,11,12,23,1,39,2.3,8,1,2,2,11,0,1,85,12.9,1088,14:54,52,63,533,433,55.2
753,Morgan Rielly,19,D,TOR,73,2,25,27,-13,12,3.1,1,1,0,0,14,11,0,96,2.1,1287,17:37,92,96,0,0,
754,Zac Rinaldo,23,C,PHI,67,2,2,4,-13,153,-0.8,2,0,0,1,2,0,0,54,3.7,516,7:42,12,231,2,1,66.7
755,Rasmus Ristolainen,19,D,BUF,34,2,2,4,-15,6,0.5,2,0,0,0,2,0,0,52,3.8,650,19:07,32,66,0,1,0.0
756,Colby Robak,23,D,FLA,16,0,2,2,-4,6,0.1,0,0,0,0,1,0,1,15,0.0,297,18:34,19,17,0,0,
757,Stephane Robidas,36,D,TOT,38,5,5,10,10,20,2.9,4,1,0,1,5,0,0,56,8.9,767,20:10,49,96,0,0,
758,Stephane Robidas,36,D,DAL,24,4,1,5,7,12,1.9,3,1,0,0,1,0,0,35,11.4,478,19:55,34,62,0,0,
759,Stephane Robidas,36,D,ANA,14,1,4,5,3,8,0.9,1,0,0,1,4,0,0,21,4.8,289,20:37,15,34,0,0,
760,Aaron Rome,30,D,DAL,25,0,1,1,-6,11,-0.2,0,0,0,0,1,0,0,15,0.0,327,13:05,38,20,0,0,
